date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,speculation_change,speculation_change_rate,speculation_change_rate_rank,speculation_fast_rise_signal,speculation_fast_drop_signal,signal_type,signal,position,position_scale
2023-12-29,105486.59941592408,106610.13450262693,107906.8103080974,103377.58071118918,251377.0,26635537600.0,275608.0,-0.0920257619925673,21,speculation_change_rate,0.42726880075694984,0.355762688490098,0.42726880075694984,0.8,0,0,none,0,1.0,1.0
2024-01-02,105890.95024626184,107455.72087803832,109119.37784522002,104775.67519243814,173730.0,18740324750.0,270011.0,-0.4409603290034258,21,speculation_change_rate,-0.29456071223891733,-0.3489345670108585,-0.29456071223891733,0.4,0,0,none,0,1.0,1.0
2024-01-03,107219.59890071276,105957.35096608776,108109.60405156536,105301.70565641815,149565.0,16073111050.0,262088.0,-0.5609492442804844,21,speculation_change_rate,-0.11306973196104175,-0.11998891527705863,-0.11306973196104175,0.45,0,0,none,0,1.0,1.0
2024-01-04,106069.26632389375,100109.5650870054,106605.44148820784,99986.66335145311,230260.0,23867687250.0,263432.0,-0.1345861649153924,21,speculation_change_rate,0.5316767944256195,0.426363079365092,0.5316767944256195,0.8,0,0,none,0,1.0,1.0
2024-01-05,99747.0446927797,98254.22684832136,99784.81281541057,97195.43705769852,210708.0,20778400550.0,263577.0,-0.2238722566420936,21,speculation_change_rate,-0.08541611873956889,-0.08928609172670118,-0.08541611873956889,0.5,0,0,none,0,1.0,1.0
2024-01-08,97656.07072602538,96598.67900900664,99949.53394441336,95770.83169906492,187772.0,18369414600.0,269911.0,-0.3628638141522091,21,speculation_change_rate,-0.12976462461940785,-0.1389915575101155,-0.12976462461940785,0.4,0,0,none,0,1.0,1.0
2024-01-09,96493.5794462182,98314.87303704405,99755.38845372168,94987.8450030772,238896.0,23369222350.0,275159.0,-0.1413208016177373,21,speculation_change_rate,0.24800092674921448,0.22154301253447178,0.24800092674921448,0.7,0,0,none,0,1.0,1.0
2024-01-10,97911.5630270388,97384.13773810714,99065.39260497688,96718.89657017653,122094.0,11989314800.0,269889.0,-0.7932195234978155,21,speculation_change_rate,-0.4789445025477188,-0.6518987218800782,-0.4789445025477188,0.05,0,0,none,0,1.0,1.0
2024-01-11,97805.67516483192,103962.28880612228,104269.08716646046,97740.24206111889,246323.0,25027531800.0,269835.0,-0.0911669782616943,21,speculation_change_rate,1.0178902708122752,0.7020525452361213,1.0178902708122752,1.0,1,0,fast_rise,1,0.0,0.0
2024-01-12,103846.89781360188,102264.76779132622,104568.83261096056,101793.32941025028,162505.0,16805754400.0,267518.0,-0.4984780832646374,21,speculation_change_rate,-0.3345628627269751,-0.4073111050029431,-0.3345628627269751,0.3,0,0,none,0,1.0,1.0
2024-01-15,101294.2365776522,101447.52508323544,102729.32459395452,100275.48646307044,118292.0,12025493100.0,266413.0,-0.8118915922597303,21,speculation_change_rate,-0.26905240333814495,-0.3134135089950929,-0.26905240333814495,0.4,0,0,none,0,1.0,1.0
2024-01-16,101579.75003092283,103497.49364289662,103886.8199088974,101527.49228802856,124842.0,12881265600.0,271350.0,-0.7763605627289141,21,speculation_change_rate,0.036169799491965415,0.035531029530816216,0.036169799491965415,0.7,0,0,none,0,1.0,1.0
2024-01-17,104056.3259702937,101351.72794076486,105337.80626521788,100547.2404674886,150083.0,15523963550.0,267949.0,-0.5796081894971861,21,speculation_change_rate,0.2174425320168778,0.196752373231728,0.2174425320168778,0.7,0,0,none,0,1.0,1.0
2024-01-18,101760.24061985649,101852.01863061228,102875.97142182506,99905.85315708948,142542.0,14490331000.0,265155.0,-0.620677867531516,21,speculation_change_rate,-0.040237746729323676,-0.041069678034329926,-0.040237746729323676,0.5,0,0,none,0,1.0,1.0
2024-01-19,102156.78425642804,100996.20266321952,102599.35774453673,100837.6428584642,98178.0,10001272100.0,264567.0,-0.991312369674998,21,speculation_change_rate,-0.30970380276302145,-0.37063450214348204,-0.30970380276302145,0.2,0,0,none,0,1.0,1.0
2024-01-22,100516.26264763444,99453.21248901093,101398.6954394943,98249.96207078351,130055.0,13015836600.0,258211.0,-0.6858196422318403,21,speculation_change_rate,0.3572936140832652,0.3054927274431577,0.3572936140832652,0.8,0,0,none,0,1.0,1.0
2024-01-23,100179.50080309132,101644.81940883136,102234.19497011372,99816.1927651947,110929.0,11215152450.0,254276.0,-0.8295299342379175,21,speculation_change_rate,-0.1338613609975413,-0.1437102920060772,-0.1338613609975413,0.35,0,0,none,0,1.0,1.0
2024-01-24,102067.72187687752,101961.77233558672,102643.82659974133,101203.55976990622,84764.0,8657506000.0,256351.0,-1.1066766747804968,21,speculation_change_rate,-0.2420567320565885,-0.27714674054257926,-0.2420567320565885,0.3,0,0,none,0,1.0,1.0
2024-01-25,102480.65426710324,101013.6392979782,102984.05467280804,100172.2089519048,102530.0,10396365700.0,257143.0,-0.919476911702344,21,speculation_change_rate,0.20586814892454486,0.18719976307815278,0.20586814892454486,0.7,0,0,none,0,1.0,1.0
2024-01-26,101189.7938648972,100360.66791803535,102131.42832981622,100302.69513530424,92426.0,9369073450.0,255720.0,-1.0176747715509158,21,speculation_change_rate,-0.0935304679150728,-0.09819785984857177,-0.0935304679150728,0.5,0,0,none,0,1.0,1.0
2024-01-29,100840.81167002956,101632.47352707006,102375.11927923375,99516.848021372,87604.0,8884262550.0,251200.0,-1.053422775593723,21,speculation_change_rate,-0.035116590431925276,-0.03574800404280731,-0.035116590431925276,0.6,0,0,none,0,1.0,1.0
2024-01-30,102112.59551711644,100777.94687642498,102617.84492679176,100670.57107780204,64661.0,6550881500.0,245616.0,-1.33461110304124,21,speculation_change_rate,-0.2451138436904755,-0.2811883274475169,-0.2451138436904755,0.25,0,0,none,0,1.0,1.0
2024-01-31,100860.50960205254,99057.40505351692,101589.92647710872,98609.46661523356,121791.0,12165891950.0,252537.0,-0.729251311713666,21,speculation_change_rate,0.8319111960909629,0.605359791327574,0.8319111960909629,0.95,0,0,none,0,1.0,1.0
2024-02-01,98901.27719101078,99478.11953502726,99769.58706650574,97954.61787157255,71860.0,7133945650.0,243025.0,-1.21844453702176,21,speculation_change_rate,-0.38687915491674585,-0.48919322530809406,-0.38687915491674585,0.05,0,0,none,0,1.0,1.0
2024-02-02,99425.86215410952,99888.188827397,101239.79689755592,99166.16829753884,84998.0,8526935600.0,232551.0,-1.006481829009635,21,speculation_change_rate,0.23610178752610156,0.21196270801212513,0.23610178752610156,0.8,0,0,none,0,1.0,1.0
2024-02-05,100058.98359360915,100295.93340060544,100988.8532434695,99398.30164262104,55372.0,5568904800.0,227930.0,-1.4149645134455575,21,speculation_change_rate,-0.3353420186802776,-0.4084826844359226,-0.3353420186802776,0.1,0,0,none,0,1.0,1.0
2024-02-06,100276.69521065992,97201.50715948458,100437.51956644698,96372.026645473,137716.0,13532660250.0,235841.0,-0.5379642555442696,21,speculation_change_rate,1.4036784654174124,0.8770002579012879,1.4036784654174124,1.0,1,0,fast_rise,1,0.0,0.0
2024-02-07,97231.6471490429,97543.72551494786,98246.4742854716,97076.67184971146,52366.0,5102744850.0,229732.0,-1.4786558863706138,21,speculation_change_rate,-0.6096422414865392,-0.9406916308263442,-0.6096422414865392,0.0,0,1,fast_drop,1,0.0,0.0
2024-02-08,97642.9170391366,96269.82138578496,98701.12286056906,95753.79596779692,67737.0,6569337800.0,229545.0,-1.2204665292818089,21,speculation_change_rate,0.2945839340613001,0.25818935708880497,0.2945839340613001,0.8,0,0,none,0,1.0,1.0
2024-02-19,96901.48204942778,94775.3944510556,97976.71587953664,94542.04045550144,77626.0,7444912900.0,240334.0,-1.1301271999197662,21,speculation_change_rate,0.09454563216801892,0.0903393293620427,0.09454563216801892,0.65,0,0,none,0,1.0,1.0
2024-02-20,95091.74397799942,92872.2501205509,95465.2328370554,92519.06206200592,119167.0,11159590000.0,265448.0,-0.8008930939608706,21,speculation_change_rate,0.38990320212524865,0.3292341059588956,0.38990320212524865,0.9,0,0,none,0,1.0,1.0
2024-02-21,92911.53662219513,96882.24540344122,102980.2748701558,92803.40653630212,358141.0,34944178150.0,257584.0,0.3295808831089428,21,speculation_change_rate,2.0971241181029483,1.1304739770698133,2.0971241181029483,1.0,1,0,fast_rise,1,0.0,0.0
2024-02-22,96902.298157363,97588.7803097096,98331.35751395037,96559.25356594546,129183.0,12606765250.0,257467.0,-0.689661552807524,21,speculation_change_rate,-0.6391317825520881,-1.0192424359164667,-0.6391317825520881,0.0,0,1,fast_drop,1,0.0,0.0
2024-02-23,98070.58195046092,101658.06928507565,102776.3119745387,98036.23132201182,231990.0,23278646200.0,269553.0,-0.1500707642072351,21,speculation_change_rate,0.7153047962713543,0.5395907886002889,0.7153047962713543,0.85,0,0,none,0,1.0,1.0
2024-02-26,102190.39737429938,102185.20105934492,104501.05174481487,101155.2954227838,239044.0,24649873600.0,277530.0,-0.1492814000458186,21,speculation_change_rate,0.0007896757912972951,0.0007893641614165059,0.0007896757912972951,0.5,0,0,none,0,1.0,1.0
2024-02-27,102346.662710452,106374.06782688409,107363.25867710052,100913.4371534728,282267.0,29470601250.0,296726.0,-0.0499557225524479,21,speculation_change_rate,0.10442592766204828,0.0993256774933707,0.10442592766204828,0.55,0,0,none,0,1.0,1.0
2024-02-28,107405.47657794577,107854.74760428791,112064.30122381318,106989.07020431236,422725.0,46132674000.0,295528.0,0.3579582624141482,21,speculation_change_rate,0.5036778167097746,0.4079139849665961,0.5036778167097746,0.8,0,0,none,0,1.0,1.0
2024-02-29,108415.87492604744,118891.28502033616,119539.811749125,108301.34408782877,654445.0,75321185950.0,321349.0,0.7112597882648249,21,speculation_change_rate,0.4237603792770197,0.35330152585067676,0.4237603792770197,0.75,0,0,none,0,1.0,1.0
2024-03-01,119310.06225360549,119227.0197740562,120709.3788023941,116217.86889561667,483932.0,57424889200.0,314503.0,0.430950785932679,21,speculation_change_rate,-0.24444976140466013,-0.28030900233214595,-0.24444976140466013,0.25,0,0,none,0,1.0,1.0
2024-03-04,120420.1949097333,117242.80186002524,124649.61164416786,115107.1129952574,726842.0,87314720800.0,317200.0,0.8291766326536015,21,speculation_change_rate,0.4891803184227972,0.39822584672092254,0.4891803184227972,0.75,0,0,none,0,1.0,1.0
2024-03-05,117728.73695916464,111502.8476740102,118676.7480753506,111428.07444069588,507688.0,58564908350.0,310341.0,0.4921953927460059,21,speculation_change_rate,-0.2860777669758473,-0.33698123990759565,-0.2860777669758473,0.2,0,0,none,0,1.0,1.0
2024-03-06,110902.99517866454,113936.33605473912,115016.57796345912,109397.02554195104,540495.0,60900379600.0,321525.0,0.5194100851905226,21,speculation_change_rate,0.027588394547329864,0.027214692444516686,0.027588394547329864,0.4,0,0,none,0,1.0,1.0
2024-03-07,114847.02884517376,112809.94403840862,116301.27176360486,111697.45524650515,398666.0,45479209000.0,327010.0,0.1981332221308482,21,speculation_change_rate,-0.27477756411026255,-0.3212768630596744,-0.27477756411026255,0.25,0,0,none,0,1.0,1.0
2024-03-08,113118.1348530849,113270.65580490432,113924.4315130082,111031.43901810543,335561.0,37814000400.0,326896.0,0.0261616805691762,21,speculation_change_rate,-0.15799686507817157,-0.171971541561672,-0.15799686507817157,0.35,0,0,none,0,1.0,1.0
2024-03-11,112646.48559758916,116149.7887487403,116859.44989498518,111325.11220571812,387121.0,44546543300.0,340353.0,0.1287539913492486,21,speculation_change_rate,0.10803958118708268,0.10259231078007239,0.10803958118708268,0.55,0,0,none,0,1.0,1.0
2024-03-12,117507.8117878828,119641.97952520676,119789.6043783468,116458.25435454564,391735.0,46362502300.0,338758.0,0.1452996026262555,21,speculation_change_rate,0.01668324794977405,0.016545611277006905,0.01668324794977405,0.4,0,0,none,0,1.0,1.0
2024-03-13,120809.06997180838,118621.2365854309,121688.52218904228,118459.58573024748,363500.0,43815866400.0,337413.0,0.0744715976691694,21,speculation_change_rate,-0.06837788726611871,-0.07082800495708609,-0.06837788726611871,0.3,0,0,none,0,1.0,1.0
2024-03-14,119063.43874511568,112022.82809349798,119557.89269496982,111108.5205078125,460171.0,53282027700.0,317440.0,0.3713093354391957,21,speculation_change_rate,0.3455969421725247,0.2968377377700263,0.3455969421725247,0.7,0,0,none,0,1.0,1.0
2024-03-15,112211.73262493896,114879.9057833913,114994.03140340562,112007.51214032718,352446.0,40016953800.0,312896.0,0.1190265520717665,21,speculation_change_rate,-0.2229750227415861,-0.2522827833674292,-0.2229750227415861,0.2,0,0,none,0,1.0,1.0
2024-03-18,114609.46833683056,116635.82843141958,118747.38625318356,114400.13345791536,364134.0,42631829800.0,312633.0,0.1524919531264966,21,speculation_change_rate,0.03403166670231483,0.0334654010547301,0.03403166670231483,0.5,0,0,none,0,1.0,1.0
2024-03-19,116169.98489729843,114777.5935745528,117971.37646006324,113977.33442942858,288701.0,33484865250.0,307963.0,-0.0645880954211273,21,speculation_change_rate,-0.1951344615911461,-0.21708004854762392,-0.1951344615911461,0.25,0,0,none,0,1.0,1.0
2024-03-20,114501.6078507516,116981.30857925958,117425.67667831692,113601.35177040154,268478.0,31082371150.0,308663.0,-0.1394810929511999,21,speculation_change_rate,-0.07215723751564873,-0.0748929975300726,-0.07215723751564873,0.35,0,0,none,0,1.0,1.0
2024-03-21,117675.71199235116,117150.57303903022,118571.51669153594,116154.63598413496,248587.0,29202190750.0,314551.0,-0.2353533402864061,21,speculation_change_rate,-0.091419917818652,-0.09587224733520619,-0.091419917818652,0.35,0,0,none,0,1.0,1.0
2024-03-22,116963.02400726952,114214.21441320475,117176.15238706478,112942.49893062405,267596.0,30763664650.0,305345.0,-0.1319639044237925,21,speculation_change_rate,0.10892317945207797,0.1033894358626136,0.10892317945207797,0.75,0,0,none,0,1.0,1.0
2024-03-25,114464.60487335938,107366.8720415848,114626.23109218969,107216.41337631203,351151.0,39054999850.0,309921.0,0.1248989040942082,21,speculation_change_rate,0.2928677441500913,0.2568628085180007,0.2928677441500913,0.8,0,0,none,0,1.0,1.0
2024-03-26,107862.97124992336,108390.37476156023,109546.4163844751,106523.13848059376,283914.0,30622940400.0,304060.0,-0.0685536749511882,21,speculation_change_rate,-0.1758910847000199,-0.19345257904539642,-0.1758910847000199,0.25,0,0,none,0,1.0,1.0
2024-03-27,109103.8172594825,108335.4070444004,109275.31192922284,105860.69789019712,304726.0,32778072550.0,305065.0,-0.001111856471884,21,speculation_change_rate,0.06976801705721258,0.06744181847930421,0.06976801705721258,0.65,0,0,none,0,1.0,1.0
2024-03-28,108667.74806412128,108491.2733317798,109498.7737586278,107029.60943014902,215002.0,23297028400.0,304681.0,-0.3486179972212963,21,speculation_change_rate,-0.29355232420190636,-0.34750614074941233,-0.29355232420190636,0.0,0,1,fast_drop,1,0.0,0.0
2024-03-29,108858.86511579149,107153.30544336088,109604.32159212945,106007.5250383172,219235.0,23663972800.0,301064.0,-0.3171786528716252,21,speculation_change_rate,0.03193878077945267,0.031439344349671106,0.03193878077945267,0.65,0,0,none,0,1.0,1.0
2024-04-01,107161.3252114611,112500.4832019566,112779.7337105524,106129.63580633469,290367.0,31873655700.0,302565.0,-0.0411504902915018,21,speculation_change_rate,0.3178849785459823,0.2760281625801234,0.3178849785459823,0.9,0,0,none,0,1.0,1.0
2024-04-02,112602.20253256556,111077.01530350235,112822.76649586884,110561.17744483174,194841.0,21740788350.0,292090.0,-0.4048781326150782,21,speculation_change_rate,-0.30491952053051785,-0.3637276423235764,-0.30491952053051785,0.0,0,1,fast_drop,1,0.0,0.0
2024-04-03,111866.4205296426,111881.5949465638,113642.182949925,110801.46353067724,209956.0,23589275250.0,282580.0,-0.2970637113828967,21,speculation_change_rate,0.11384102096101323,0.10781442123218149,0.11384102096101323,0.85,0,0,none,0,1.0,1.0
2024-04-08,112591.78466701997,113498.56208411224,115266.59998687133,112164.38390715396,189158.0,21499654800.0,282979.0,-0.4027900452829815,21,speculation_change_rate,-0.10032917620503135,-0.10572633390008479,-0.10032917620503135,0.35,0,0,none,0,1.0,1.0
2024-04-09,113815.89919049044,114128.18511694236,114760.58293032234,112084.19622720676,171698.0,19513641100.0,283302.0,-0.5007763468536857,21,speculation_change_rate,-0.09333867649510952,-0.09798630157070415,-0.09333867649510952,0.35,0,0,none,0,1.0,1.0
2024-04-10,114811.06757251995,115969.12561345406,117252.9303388686,114642.78112930965,196149.0,22770372100.0,282621.0,-0.3652322029649591,21,speculation_change_rate,0.14515974652310004,0.13554414388872654,0.14515974652310004,0.85,0,0,none,0,1.0,1.0
2024-04-11,115617.53235837955,112618.51625147591,115703.9005303949,108571.58506882974,211087.0,23806354900.0,276098.0,-0.268485504388131,21,speculation_change_rate,0.10158130616581951,0.0967466985768281,0.10158130616581951,0.7,0,0,none,0,1.0,1.0
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,21,speculation_change_rate,-0.31829373464159016,-0.3831564098702286,-0.31829373464159016,0.0,0,1,fast_drop,1,0.0,0.0
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,21,speculation_change_rate,-0.19037114971316194,-0.2111793458481369,-0.19037114971316194,0.25,0,0,none,0,1.0,1.0
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,21,speculation_change_rate,0.6702149632532479,0.5129523386558166,0.6702149632532479,1.0,1,0,fast_rise,1,0.0,0.0
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,21,speculation_change_rate,-0.4301968647101375,-0.5624643544942565,-0.4301968647101375,0.0,0,1,fast_drop,1,0.0,0.0
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,21,speculation_change_rate,0.3776094708080966,0.3203497295283949,0.3776094708080966,0.95,0,0,none,0,1.0,1.0
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,21,speculation_change_rate,0.25783663957058245,0.2293932925889765,0.25783663957058245,0.8,0,0,none,0,1.0,1.0
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,21,speculation_change_rate,-0.17066255326288526,-0.18712815391145748,-0.17066255326288526,0.3,0,0,none,0,1.0,1.0
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,21,speculation_change_rate,0.02304543997921682,0.022783904340029082,0.02304543997921682,0.45,0,0,none,0,1.0,1.0
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,21,speculation_change_rate,0.2303905496073777,0.2073316389915153,0.2303905496073777,0.75,0,0,none,0,1.0,1.0
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,21,speculation_change_rate,-0.10710247745274437,-0.11328346107670778,-0.10710247745274437,0.35,0,0,none,0,1.0,1.0
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,21,speculation_change_rate,-0.3722292591367924,-0.46558024148514193,-0.3722292591367924,0.05,0,0,none,0,1.0,1.0
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,21,speculation_change_rate,1.6853356790619358,0.9878057402812614,1.6853356790619358,1.0,1,0,fast_rise,1,0.0,0.0
2024-04-30,116209.49391119456,111891.1974591796,117228.68398979784,111025.19832363048,263989.0,29930444750.0,276761.0,-0.0472468822514201,21,speculation_change_rate,-0.12766875192750526,-0.1365860555633538,-0.12766875192750526,0.3,0,0,none,0,1.0,1.0
2024-05-06,112558.68449525732,112887.53718943716,113401.03635445592,111367.18985734948,127555.0,14303701700.0,281666.0,-0.7921743276892471,21,speculation_change_rate,-0.525231254671237,-0.744927445437827,-0.525231254671237,0.0,0,1,fast_drop,1,0.0,0.0
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,21,speculation_change_rate,0.26368975933217675,0.234035822032148,0.26368975933217675,0.85,0,0,none,0,1.0,1.0
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,21,speculation_change_rate,-0.22355935964497875,-0.2530350844474485,-0.22355935964497875,0.2,0,0,none,0,1.0,1.0
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,21,speculation_change_rate,0.14925678443107815,0.13911545904207534,0.14925678443107815,0.7,0,0,none,0,1.0,1.0
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,21,speculation_change_rate,0.502217899557512,0.40694261576096796,0.502217899557512,0.9,0,0,none,0,1.0,1.0
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,21,speculation_change_rate,-0.3660190339565612,-0.45573634700908433,-0.3660190339565612,0.15,0,0,none,0,1.0,1.0
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,21,speculation_change_rate,0.6740827138208139,0.5152653817312021,0.6740827138208139,0.95,0,0,none,0,1.0,1.0
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,21,speculation_change_rate,-0.14526779836919346,-0.15696707357416578,-0.14526779836919346,0.4,0,0,none,0,1.0,1.0
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,21,speculation_change_rate,-0.4483801056924931,-0.5948960671660433,-0.4483801056924931,0.05,0,0,none,0,1.0,1.0
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,21,speculation_change_rate,0.49390199140067814,0.40139148308665185,0.49390199140067814,0.8,0,0,none,0,1.0,1.0
2024-05-20,108360.0470525537,107028.24148611155,109396.00686839664,106586.10302324452,144655.0,15505217050.0,285093.0,-0.6784638458096975,21,speculation_change_rate,-0.11521067005976837,-0.12240570757675384,-0.11521067005976837,0.45,0,0,none,0,1.0,1.0
2024-05-21,107288.68315355608,107784.02408189964,110317.5741583449,106908.19578597735,216645.0,23336365150.0,282785.0,-0.2664268223760658,21,speculation_change_rate,0.5098903366185972,0.41203702343363174,0.5098903366185972,0.9,0,0,none,0,1.0,1.0
2024-05-22,108035.25704791736,107605.50174858124,108990.46655412606,106958.03619279624,107426.0,11529194900.0,286518.0,-0.9809991229685386,21,speculation_change_rate,-0.510598616277737,-0.7145723005924729,-0.510598616277737,0.05,0,0,none,0,1.0,1.0
2024-05-23,106690.81250830556,107398.06329002036,107730.8135515502,104860.10127503025,147474.0,15612800950.0,282825.0,-0.6511764427566882,21,speculation_change_rate,0.3907215041562495,0.32982268021185046,0.3907215041562495,0.75,0,0,none,0,1.0,1.0
2024-05-24,107616.91013104268,108631.95809717664,109005.71945569852,107045.1815124692,149784.0,16127909250.0,284945.0,-0.6431019228891484,21,speculation_change_rate,0.008107206720737947,0.00807451986753982,0.008107206720737947,0.5,0,0,none,0,1.0,1.0
2024-05-27,108816.04008401888,107409.3226333718,109644.18764221948,106775.03836829487,123486.0,13287398900.0,291216.0,-0.8579374705496736,21,speculation_change_rate,-0.19332591128907073,-0.21483554766052526,-0.19332591128907073,0.3,0,0,none,0,1.0,1.0
2024-05-28,108350.36915969764,106390.44154823724,108903.37456139448,106103.75736396422,138938.0,14852977250.0,292720.0,-0.7451887302525706,21,speculation_change_rate,0.11935064990078659,0.11274874029710302,0.11935064990078659,0.6,0,0,none,0,1.0,1.0
2024-05-29,106261.33265760232,106498.4946395742,107176.67889958322,105189.10171863851,115465.0,12184466800.0,290462.0,-0.9225053050497848,21,speculation_change_rate,-0.162485393465853,-0.1773165747972142,-0.162485393465853,0.35,0,0,none,0,1.0,1.0
2024-05-30,107360.86381460197,107309.425429094,109019.01547922188,106326.96418388496,163722.0,17504636000.0,290321.0,-0.572817339845857,21,speculation_change_rate,0.41862481921719663,0.34968796520392775,0.41862481921719663,0.75,0,0,none,0,1.0,1.0
2024-05-31,107415.06046271612,106385.67814739914,108479.57331975564,105692.24210558367,127926.0,13609549900.0,290748.0,-0.8210049408723694,21,speculation_change_rate,-0.219786439317182,-0.24818760102651238,-0.219786439317182,0.25,0,0,none,0,1.0,1.0
2024-06-03,105538.55901520638,104232.8337393877,105967.89000699564,102581.52712513915,178597.0,18520627200.0,294706.0,-0.5008463782353193,21,speculation_change_rate,0.37734614265868904,0.3201585626370501,0.37734614265868904,0.7,0,0,none,0,1.0,1.0
2024-06-04,104073.5865619386,103412.69271330288,104799.34987339372,103009.2855527396,102601.0,10573518950.0,298695.0,-1.0685753066008827,21,speculation_change_rate,-0.4331887529893469,-0.5677289283655634,-0.4331887529893469,0.1,0,0,none,0,1.0,1.0
2024-06-05,103293.20404106656,101569.71591077892,103871.82714702576,100988.2331278831,158386.0,16032092200.0,302933.0,-0.6484765673101991,21,speculation_change_rate,0.5221118404424696,0.42009873929068364,0.5221118404424696,0.95,0,0,none,0,1.0,1.0
2024-06-06,101854.4819833244,102776.45074497032,102932.73623506977,101058.13831856356,123616.0,12522344400.0,296589.0,-0.8751673555463821,21,speculation_change_rate,-0.202832762327658,-0.22669078823618305,-0.202832762327658,0.25,0,0,none,0,1.0,1.0
2024-06-07,103524.9017051289,101793.61103041032,103980.75464113928,101531.75779083213,124830.0,12690450850.0,296018.0,-0.8634674516230092,21,speculation_change_rate,0.011768615510796332,0.011699903923372945,0.011768615510796332,0.55,0,0,none,0,1.0,1.0
2024-06-11,101367.88475338146,98999.5912910619,101940.06773455068,98657.59988800951,144329.0,14335969350.0,301070.0,-0.7352473800619684,21,speculation_change_rate,0.1368031532150673,0.12822007156104076,0.1368031532150673,0.65,0,0,none,0,1.0,1.0
2024-06-12,99215.40800255188,100810.13358861522,100874.321949231,97266.90414610796,216374.0,21241878000.0,299277.0,-0.3243611740522253,21,speculation_change_rate,0.5081537279624664,0.4108862060097431,0.5081537279624664,0.85,0,0,none,0,1.0,1.0
2024-06-13,100585.37226746247,99983.95861495976,101440.12585459382,98419.87096817304,186720.0,18533787600.0,293681.0,-0.4528839757112751,21,speculation_change_rate,-0.12060648944118946,-0.12852280165904978,-0.12060648944118946,0.4,0,0,none,0,1.0,1.0
2024-06-14,99740.46534930164,99202.29528514858,100469.67169301271,98719.27748130551,119723.0,11796920950.0,293689.0,-0.897340643179363,21,speculation_change_rate,-0.3588274486851962,-0.44445666746808793,-0.3588274486851962,0.15,0,0,none,0,1.0,1.0
2024-06-17,98732.98736955838,98055.2021260008,99197.59315424607,97885.08390251844,131025.0,12818387050.0,295014.0,-0.811634668152631,21,speculation_change_rate,0.08948594513121666,0.08570597502673205,0.08948594513121666,0.55,0,0,none,0,1.0,1.0
2024-06-18,98664.62534356548,95666.7365480961,99093.4248653208,95608.16584864298,204462.0,19657315450.0,307187.0,-0.4070745435243151,21,speculation_change_rate,0.49864313884129907,0.40456012462831586,0.49864313884129907,0.85,0,0,none,0,1.0,1.0
