date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_5_prev,price_ma_5_change,volume_ma_5,volume_ma_5_prev,volume_ma_5_change,oi_change_5,oi_change_5_rate,is_price_ma_5_up,is_volume_ma_5_up,is_oi_down_5,price_volume_oi_short_score,signal,position_scale,is_effective_signal
2024-11-25,80992.19788090594,80946.69230163954,81698.25178855163,80217.8709945799,360712.0,29072210900.0,482934.0,-0.2918001423525226,0.04,up_trend,1.0,36.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0004075828371670198,0.011667019207900697,81878.35232028611,81844.99370554369,0.0004075828371670198,518873.6,715502.6,-0.2748124185712253,5815.0,0.012187735135259756,1,0,0,0.0004075828371670198,0,-1.0,0
2024-11-26,80933.00320817121,79392.31455064192,81267.71992313626,78775.46763748767,394049.0,31275003750.0,482288.0,-0.2020661789383748,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.026005472923167024,-0.01920248631291066,81167.78135281813,82117.02181034608,-0.011559606481105433,466187.6,729526.4,-0.36097226913241254,-12877.0,-0.026005472923167024,0,0,1,0.026005472923167024,0,-1.0,0
2024-11-27,79618.78423123529,79372.12796872055,79973.9106951816,79091.95591188161,255163.0,20155993950.0,472131.0,-0.6153539328173045,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.05572289156626506,-0.00025426367823666585,80428.27702368348,81484.07957072594,-0.01295716356624066,393689.2,689563.6,-0.42907485255892275,-27861.0,-0.05572289156626506,0,0,1,0.05572289156626506,0,1.0,0
2024-11-28,79148.47925699748,79245.5717853403,79813.23725507078,77781.41279461562,369673.0,28953510450.0,468891.0,-0.2377515009660253,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.05492961720790738,-0.001594466302202724,79793.97672694136,81721.4974346449,-0.023586458498818352,368927.2,580002.4,-0.3639212527396438,-27253.0,-0.05492961720790738,0,0,1,0.05492961720790738,0,1.0,0
2024-11-29,79236.59777760238,79659.99598412053,80611.99742106118,78778.80372378384,353805.0,28037669850.0,478102.0,-0.3010781849446262,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.018307331556533846,0.005229619642379557,79723.34051809258,81951.78291757275,-0.0271921161461679,346680.4,543415.0,-0.3620338047348711,-8916.0,-0.018307331556533846,0,0,1,0.018307331556533846,0,1.0,0
2024-12-02,79461.7959033618,79418.401502977,80378.89311953113,78981.79147965535,246458.0,19504818850.0,476654.0,-0.6595992672362233,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.013003847316610551,-0.0030328206543180913,79417.68235836006,81878.35232028611,-0.030052753776731667,323829.6,518873.6,-0.3758988701679947,-6280.0,-0.013003847316610551,0,0,1,0.013003847316610551,0,1.0,0
2024-12-03,79749.15227497423,79033.94033072949,80386.04510777367,78660.35438077172,266109.0,20972816350.0,469689.0,-0.5681647742717948,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.02612339514978602,-0.004840958329199063,79346.00751437758,81167.78135281813,-0.02244454398133311,298241.6,466187.6,-0.3602541122929911,-12599.0,-0.02612339514978602,0,0,1,0.02612339514978602,0,1.0,0
2024-12-04,79242.49963806993,77482.60954650804,79994.3573074601,77443.62006384745,325860.0,25395776000.0,457340.0,-0.3389592554961398,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0313281695122752,-0.019628665579998428,78968.10382993508,80428.27702368348,-0.018154972949606107,312381.0,393689.2,-0.20652890655877787,-14791.0,-0.0313281695122752,0,0,1,0.0313281695122752,0,1.0,0
2024-12-05,77678.91888514484,77805.58865865498,78131.72903912343,77151.9898805175,210028.0,16160014000.0,448095.0,-0.7577644083435299,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0443514590811084,0.004168407776109717,78680.107204598,79793.97672694136,-0.013959318334954895,280452.0,368927.2,-0.23981750329062212,-20796.0,-0.0443514590811084,0,0,1,0.0443514590811084,0,1.0,0
2024-12-06,77871.16389834971,78072.82889918346,78706.51321190072,77206.1162154237,240926.0,18619034850.0,441009.0,-0.6045754510038351,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.07758386285771655,0.0034347178028677483,78362.67378761058,79723.34051809258,-0.017067357208560674,257876.2,346680.4,-0.2561558138273753,-37093.0,-0.07758386285771655,0,0,1,0.07758386285771655,0,1.0,0
2024-12-09,77839.53711776475,78242.17250435396,78545.45830573882,76709.30474652123,243646.0,18768154700.0,431792.0,-0.5722276386500319,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0941185849693908,0.002169046614016956,78127.42798788598,79417.68235836006,-0.01624643696666961,257313.8,323829.6,-0.20540370614668946,-44862.0,-0.0941185849693908,0,0,1,0.0941185849693908,0,1.0,0
2024-12-10,79612.14978907388,78292.41853809658,80250.57394787893,77919.35367427833,328380.0,25779484050.0,431889.0,-0.2739971363999046,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.08047878489809214,0.0006421860760552622,77979.1236293594,79346.00751437758,-0.017226876661317836,269768.0,298241.6,-0.09547159081764578,-37800.0,-0.08047878489809214,0,0,1,0.08047878489809214,0,1.0,0
2024-12-11,78285.97115050399,78438.40527279452,78775.76621940547,78047.53341691893,177745.0,13823553600.0,429829.0,-0.8830375162830688,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0601543709275375,0.0018646343723167647,78170.2827746167,78968.10382993508,-0.010103079808482573,240145.0,312381.0,-0.23124325743243024,-27511.0,-0.0601543709275375,0,0,1,0.0601543709275375,0,1.0,0
2024-12-12,78571.61384326659,78831.43105109982,79333.52255364072,77876.3219149124,190109.0,14835793050.0,422291.0,-0.7980970579720583,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0575860029681206,0.005010629384144538,78375.45125310567,78680.107204598,-0.003872083583975172,236161.2,280452.0,-0.1579264900945616,-25804.0,-0.0575860029681206,0,0,1,0.0575860029681206,0,1.0,0
2024-12-13,78608.67491569438,77574.58825446153,78728.88007914502,77521.86094618075,197179.0,15263549850.0,411237.0,-0.7350577450119276,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.06750882635048264,-0.01594342231112844,78275.80312416128,78362.67378761058,-0.0011085719673724626,227411.8,257876.2,-0.11813575661499598,-29772.0,-0.06750882635048264,0,0,1,0.06750882635048264,0,1.0,0
2024-12-16,77354.24349669184,77589.47237802156,78045.43220042306,76547.67202836733,219614.0,16906847350.0,402940.0,-0.6069162076076109,0.04,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.06704749157519652,0.00019186854735475656,78145.26309889481,78127.42798788598,0.00022828232629890088,222605.4,257313.8,-0.1348874409378743,-28852.0,-0.06681920924889762,1,0,1,0.06704749157519652,0,1.0,0
2024-12-17,77635.952068452,76758.36463191843,77688.76195764658,76380.50760396289,186858.0,14307553500.0,391924.0,-0.7407189733354872,0.0393440121516553,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.09253535051830447,-0.0107116045596225,77838.45231765918,77979.1236293594,-0.001803961177722968,194301.0,269768.0,-0.27974778328044836,-39965.0,-0.09253535051830447,0,0,1,0.09253535051830447,0,1.0,0
2024-12-18,76951.04864052814,76074.4258131385,77302.59696751938,76045.45509587313,218103.0,16617930220.0,389786.0,-0.5806304423030201,0.0384902084792388,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.09316030328339875,-0.008910283876677694,77365.65642572797,78170.2827746167,-0.010293251096566425,202372.6,240145.0,-0.15728997064273664,-40043.0,-0.09316030328339875,0,0,1,0.09316030328339875,0,1.0,0
2024-12-19,75825.16506425213,75646.59865128386,76044.67458828435,75338.10215585779,187038.0,14109307920.0,373837.0,-0.6925080687698434,0.0384902084792388,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.11474078301455631,-0.005623797449428203,76728.68994576478,78375.45125310567,-0.02101118757227738,201758.4,236161.2,-0.1456750727892644,-48454.0,-0.11474078301455631,0,0,1,0.11474078301455631,0,1.0,0
2024-12-20,75625.32430406852,76834.7565027762,76961.04441329479,75543.41284796575,206713.0,15814901480.0,367766.0,-0.5761155085611237,0.0384902084792388,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.1057079007968641,0.0157066923387994,76580.72359542771,78275.80312416128,-0.02165521733510445,203665.2,227411.8,-0.10442114261441127,-43471.0,-0.1057079007968641,0,0,1,0.1057079007968641,0,1.0,0
2024-12-23,76868.31534754214,76341.99427686159,77300.41961699935,76266.6398938437,157470.0,12088808740.0,367281.0,-0.8468922587233039,0.0325386574226133,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.08849704670670572,-0.006413272434810269,76331.22797519571,78145.26309889481,-0.023213628718651735,191236.4,222605.4,-0.14091751592728663,-35659.0,-0.08849704670670572,0,0,1,0.08849704670670572,0,1.0,0
2024-12-24,76177.51070084762,77258.71487875807,77475.9821724141,76151.32352660704,162575.0,12547997780.0,370004.0,-0.8223743826354291,0.0325386574226133,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.05592921076535247,0.0120080777372924,76431.29802456364,77838.45231765918,-0.018077881191071565,186379.8,194301.0,-0.040767674896166284,-21920.0,-0.05592921076535247,0,0,1,0.05592921076535247,0,1.0,0
2024-12-25,77176.25031500736,76704.42082085463,77270.8130035037,76390.49742553887,155796.0,11998214060.0,366959.0,-0.8567026660264337,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.058562903747184356,-0.007174518224556059,76557.29702610688,77365.65642572797,-0.010448556077296667,173918.4,202372.6,-0.1406030262990149,-22827.0,-0.058562903747184356,0,0,1,0.058562903747184356,0,1.0,0
2024-12-26,76773.43549556127,76699.10754414125,77058.37904676868,76505.99339244212,136157.0,10474996920.0,361340.0,-0.9760107116659128,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.03393871103113269,-6.926949785313052e-05,76767.79880467834,76728.68994576478,0.0005097032015171088,163742.2,201758.4,-0.1884243729133458,-12497.0,-0.03342900782961558,1,0,1,0.03393871103113269,0,1.0,0
2024-12-27,76750.12042457204,75807.53043463978,77189.04693855719,75751.82361459768,170213.0,13066656960.0,365291.0,-0.7636437022623411,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.006729822767738181,-0.0116243478972472,76562.35359105107,76580.72359542771,-0.00023987765476973788,156442.2,203665.2,-0.2318658268570183,-2475.0,-0.006729822767738181,0,0,1,0.006729822767738181,0,1.0,0
2024-12-30,75732.37380620094,77402.32441373424,77886.95325602473,75261.70285639727,357200.0,27513509840.0,374830.0,-0.0481767408481124,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.032745596233053176,0.021037408420387482,76774.41961842559,76331.22797519571,0.005806164200239161,196388.2,191236.4,0.026939432032814015,7549.0,0.02055374495277458,1,1,0,0.032745596233053176,0,1.0,0
2024-12-31,77155.1411125896,76258.52010231103,77292.94957505257,75925.81015555093,225644.0,17283257660.0,376499.0,-0.5119568551259706,0.0326238932760308,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.12324892991392611,-0.014777389698393262,76574.38066313618,76431.29802456364,0.0018720425044536082,209002.0,186379.8,0.1213768874094725,6495.0,0.017553864282548296,1,1,0,0.12324892991392611,0,1.0,0
2025-01-02,76370.04461797375,77011.20558874552,77678.76073222524,76262.01699091216,214331.0,16567752380.0,363731.0,-0.528893034403922,0.0326238932760308,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.27885888648792134,0.009870182183245424,76635.73761671437,76557.29702610688,0.0010245997919797745,220709.0,173918.4,0.26903766363995985,-3228.0,-0.008796623055981731,1,1,1,0.27885888648792134,1,-1.0,0
2025-01-03,76743.82133618691,75787.7645076761,76969.85583202029,75451.23027638714,241316.0,18368537660.0,353761.0,-0.3825142659465788,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.49732472376843856,-0.015886533287153504,76453.46900942133,76767.79880467834,-0.00409455266597869,241740.8,163742.2,0.47635001850469805,-7579.0,-0.020974705263740522,0,1,1,0.49732472376843856,0,-1.0,0
2025-01-06,76062.44215366362,77081.17974621737,78625.08336719964,76003.63701709149,364604.0,28357841220.0,344074.0,0.0579550825931468,0.0317844443791019,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.853742519559888,0.017066280381053733,76708.19887173685,76562.35359105107,0.0019049215945581288,280619.0,156442.2,0.7937551376802421,-21217.0,-0.05808246028508778,1,1,1,0.853742519559888,1,-1.0,0
2025-01-07,77239.78080072583,78238.59709504947,79012.68401529927,76492.46946680314,315177.0,24668181640.0,369576.0,-0.1592220168160511,0.0321114162362419,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.4014366492476686,0.015015563496080242,76875.4534079999,76774.41961842559,0.001315982459736631,272214.4,196388.2,0.3861036457383895,-5254.0,-0.01401702104954246,1,1,1,0.4014366492476686,1,-1.0,0
2025-01-08,78391.19160935872,76677.90832608871,78462.9389393391,76584.1896161782,244784.0,18988309060.0,360037.0,-0.3858306149216363,0.0321114162362419,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.36951542567615503,-0.01994781127101153,76959.33105275544,76574.38066313618,0.005027143364211062,276042.4,209002.0,0.3207643945990948,-16462.0,-0.04372388771284917,1,1,1,0.36951542567615503,1,-1.0,0
2025-01-09,76873.7258557935,77701.35477379091,78004.0892417687,76710.62322938269,193554.0,15014976460.0,358761.0,-0.6170998853201127,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.2515675339116323,0.013347344366121394,77097.36088976452,76635.73761671437,0.006023603183137771,271887.0,220709.0,0.23187998676990973,-4970.0,-0.013663943958584779,1,1,1,0.2515675339116323,1,-1.0,0
2025-01-10,77593.86113822047,77406.66711529455,77880.54600573082,76803.78312190284,167400.0,12990256880.0,356643.0,-0.7563491233906806,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.07620855054759268,-0.0037925678304358,77421.1414112882,76453.46900942133,0.012657011047433775,257103.8,241740.8,0.0635515395001589,2882.0,0.008146743140142639,1,1,0,0.07620855054759268,0,-1.0,0
2025-01-13,78054.46672531203,78216.98265171045,78753.34599778778,77535.9869809462,234038.0,18369418940.0,358825.0,-0.4273513091216917,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.012255575472732927,0.010468291254666307,77648.30199238683,76708.19887173685,0.012255575472732927,230990.6,280619.0,-0.1768533135675061,14751.0,0.042871591576230696,1,0,0,0.012255575472732927,0,-1.0,0
2025-01-14,78326.29936888115,78628.28548595963,79418.73227209895,78029.5214201289,238176.0,18835140020.0,379157.0,-0.4649404711490107,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.011067073101391323,0.0052584850540788874,77726.23967056884,76875.4534079999,0.011067073101391323,215590.4,272214.4,-0.20801250778797897,9581.0,0.025924302443881636,1,0,0,0.011067073101391323,0,-1.0,0
2025-01-15,78474.71743738798,79763.03859380224,80828.6889164735,78140.39280828611,379981.0,30394575360.0,409729.0,-0.0753747140775239,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.01798267542642007,0.014431868898441724,78343.26572411155,76959.33105275544,0.01798267542642007,242629.8,276042.4,-0.12104155013867446,49692.0,0.13801914803200782,1,0,0,0.01798267542642007,0,-1.0,0
2025-01-16,80020.56166859069,79447.37810758078,80453.88785028529,78885.63659611714,205773.0,16405723860.0,401317.0,-0.6679780192402538,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.020689547381339324,-0.003957478197752495,78692.47039086952,77097.36088976452,0.020689547381339324,245073.6,271887.0,-0.09861964713281623,42556.0,0.11861935940640148,1,0,0,0.020689547381339324,0,1.0,0
2025-01-17,80003.98963588163,80329.66888668691,80792.18741896632,79693.65648560072,280464.0,22583334620.0,412759.0,-0.3864185130490085,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.06513267479892182,0.0111053479689589,79277.070745148,77421.1414112882,0.02397186737406054,267686.4,257103.8,0.04116080742486128,56116.0,0.15734502009011814,1,1,0,0.06513267479892182,0,1.0,0
2025-01-20,80472.1532765247,80380.96737600217,81315.43929674051,79136.47732553637,284369.0,22845498760.0,416963.0,-0.3827247982638317,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.22899118053556555,0.0006385995364630581,79709.86769000634,77648.30199238683,0.02655004223816304,277752.6,230990.6,0.2024411382974025,58138.0,0.1620232703964328,1,1,0,0.22899118053556555,0,1.0,0
2025-01-21,80530.12651968842,78269.97830043916,80760.14653385538,77215.3983862042,366011.0,28952964760.0,405999.0,-0.1036873089499689,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.4315240821577151,-0.026262299950787105,79638.20625290225,77726.23967056884,0.02459872741093605,303319.6,215590.4,0.40692535474677904,26842.0,0.07079389276737605,1,1,0,0.4315240821577151,0,1.0,0
2025-01-22,78219.29972590032,78915.04334667012,79124.194192184,78196.16250582863,154161.0,12153465380.0,397147.0,-0.9463089783775692,0.04,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.10906200885023364,0.00824153858526544,79468.60720347583,78343.26572411155,0.014364240103638348,258155.6,242629.8,0.06398966656198057,-12582.0,-0.03070810218461471,1,1,1,0.10906200885023364,1,-1.0,1
2025-01-23,78940.21197810049,79341.34431291292,79538.20817385727,78849.9847288937,149700.0,11877212800.0,393822.0,-0.9672657391407876,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.035889182727872115,0.005402024102934,79447.40044454226,78692.47039086952,0.00959342170760391,246941.0,245073.6,0.007619751780689521,-7495.0,-0.018676009239578687,1,1,1,0.035889182727872115,1,-1.0,0
2025-01-24,79266.52208330779,79363.83698994215,79676.58008635836,78679.70377892141,122136.0,9676059120.0,383780.0,-1.144934293786955,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.07020803907364831,0.0002834925123089693,79254.2340651933,79277.070745148,-0.0002880616014194759,215275.4,267686.4,-0.19579253932960372,-28979.0,-0.07020803907364831,0,0,1,0.07020803907364831,0,-1.0,0
2025-01-27,79325.25055254588,79427.6032237804,79848.11141665927,78483.52168014244,155418.0,12319425560.0,378934.0,-0.8912437860960658,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.09120473519233122,0.0008034671237775459,79063.56123474895,79709.86769000634,-0.008108236457886164,189485.2,277752.6,-0.31779144461653996,-38029.0,-0.09120473519233122,0,0,1,0.09120473519233122,0,-1.0,0
2025-02-05,78749.01825110306,78024.63140996407,79128.77400503882,77759.43610729818,179637.0,14066712400.0,383719.0,-0.7589723658661379,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.05487698245562181,-0.01766352951458927,79014.49185665393,79638.20625290225,-0.00783184887750521,152210.4,303319.6,-0.49818475298002496,-22280.0,-0.05487698245562181,0,0,1,0.05487698245562181,0,-1.0,0
2025-02-06,78073.48103343182,77450.23287346536,78286.77039537781,77147.87091688177,181324.0,14060054220.0,392359.0,-0.7718917507381416,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.012055989343996052,-0.007361759051198291,78721.52976201297,79468.60720347583,-0.009400912734634947,157643.0,258155.6,-0.38934890430422586,-4788.0,-0.012055989343996052,0,0,1,0.012055989343996052,0,-1.0,0
2025-02-07,77421.03422332511,77712.90959194045,78521.08277162263,77407.58345426305,176844.0,13793503120.0,381758.0,-0.7695189119831563,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.03063312867234436,0.003391554921522877,78395.84281781848,79447.40044454226,-0.013235897220549186,163071.8,246941.0,-0.3396325438060104,-12064.0,-0.03063312867234436,0,0,1,0.03063312867234436,0,1.0,0
2025-02-10,77575.93787140951,78516.0869336697,79306.09364560668,77178.44357731102,229986.0,18017430180.0,380520.0,-0.5035203008329053,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.008494449945281151,0.0103351855688667,78226.292806564,79254.2340651933,-0.012970174663270773,184641.8,215275.4,-0.14229958462508951,-3260.0,-0.008494449945281151,0,0,1,0.008494449945281151,0,1.0,0
2025-02-11,78290.41200333367,77248.3300129702,78417.91135263603,77030.3607445504,197678.0,15317057740.0,385500.0,-0.6679017487356025,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.01904423142282341,-0.016146460810897434,77790.43816440194,79063.56123474895,-0.016102526251846383,193093.8,189485.2,0.01904423142282341,6566.0,0.01732755572210464,0,1,0,0.01904423142282341,0,1.0,0
2025-02-12,77236.37300711819,77472.97311735935,78004.82520305346,77217.48230862094,139024.0,10774196720.0,385602.0,-1.0201591693480812,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.21523365026305696,0.0029080642177174987,77680.106505881,79014.49185665393,-0.0168878558783081,184971.2,152210.4,0.21523365026305696,1883.0,0.004907236806100297,0,1,0,0.21523365026305696,0,1.0,0
2025-02-13,77344.87033421267,77282.54287120473,77871.46519700857,77077.1714468108,151970.0,11772880860.0,388081.0,-0.9375309477764184,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.14701715746316107,-0.0024580216621626905,77646.56850542888,78721.52976201297,-0.013655238405984593,179100.4,157643.0,0.1361138775587878,-4278.0,-0.010903279904373292,0,1,1,0.14701715746316107,0,1.0,0
2025-02-14,77202.76522183692,76778.3945553336,77446.55345618456,76652.21513236273,174464.0,13424971920.0,393486.0,-0.813327072445674,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.09537271312391238,-0.006523443680047203,77459.66549810751,78395.84281781848,-0.01194167045166572,178624.4,163071.8,0.09537271312391238,11728.0,0.03072103269610591,0,1,0,0.09537271312391238,0,1.0,0
2025-02-17,76676.16271003839,77152.29209240971,77462.76857889214,76421.39805333063,135248.0,10402651140.0,385111.0,-1.046421474235696,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,0.004869827498237944,77186.90652985552,78226.292806564,-0.013286917216934313,159676.8,184641.8,-0.13520773735957947,4591.0,0.012065068853148323,0,0,0,0.0,0,1.0,0
2025-02-18,77366.48134224485,77069.38997247192,77567.1485621964,76820.34570188192,104685.0,8077432440.0,383245.0,-1.2977186302151789,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0058495460440985735,-0.00107452569054578,77151.11852175587,77790.43816440194,-0.008218486201285291,141078.2,193093.8,-0.2693799593772559,-2255.0,-0.0058495460440985735,0,0,1,0.0058495460440985735,0,1.0,0
2025-02-19,77236.44047485398,77313.01845608462,77786.73090790247,77164.10824326545,124315.0,9620825600.0,380254.0,-1.1180207834588871,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.013869222670006898,0.003161157545164439,77119.12758950092,77680.106505881,-0.0072216548304759876,138136.4,184971.2,-0.253200498239726,-5348.0,-0.013869222670006898,0,0,1,0.013869222670006898,0,1.0,0
2025-02-20,77367.4042273861,77216.24467162298,77640.20331319433,77058.11055455798,123788.0,9564488040.0,375818.0,-1.1105345586309794,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.03159907338931821,-0.0012517139596175397,77105.86794958457,77646.56850542888,-0.006963611737800135,132500.0,179100.4,-0.2601914903595972,-12263.0,-0.03159907338931821,0,0,1,0.03159907338931821,0,1.0,0
2025-02-21,77070.95238095238,76708.1847371373,77289.03300241896,76693.70825339798,153242.0,11787085280.0,388682.0,-0.9307431574091918,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.012208820644190644,-0.006579702712120938,77091.82598594531,77459.66549810751,-0.004748787769696561,128255.6,178624.4,-0.2819816329683962,-4804.0,-0.012208820644190644,0,0,1,0.012208820644190644,0,1.0,0
2025-02-24,76775.7944437266,76851.0123250986,76938.2202675575,76255.3797648275,127468.0,9748371900.0,388719.0,-1.1149913648430727,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,0.001861960212599767,77031.57003248308,77186.90652985552,-0.0020124721193789386,126699.6,159676.8,-0.20652467985330358,3608.0,0.009368727457797882,0,0,0,0.0,0,1.0,0
2025-02-25,76849.13427766411,76777.67336116197,77402.822394632,76594.49790644321,146855.0,11278843280.0,375632.0,-0.9391642353095,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.019864577489595428,-0.000954300557895027,76973.22671022109,77151.11852175587,-0.0023057580362183527,135133.6,141078.2,-0.04213691413698217,-7613.0,-0.019864577489595428,0,0,1,0.019864577489595428,0,1.0,0
