date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,price_ma_5,price_ma_10,price_ma_20,is_price_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale,is_effective_signal
2024-11-28,79148.47925699748,79245.5717853403,79813.23725507078,77781.41279461562,369673.0,28953510450.0,468891.0,-0.2377515009660253,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,1.5852383004128314,-0.001594466302202724,-0.03848112239265333,0.4,0.7666666666666667,79793.97672694136,80757.73708079313,80062.26755814355,0,478652.4,483543.8,0,-27253.0,-0.05492961720790738,0.021218378924325373,0.04333400272768896,-1.1852383004128315,1.1852383004128315,12.820374110069482,13.098941370421606,0.258705762450008,-0.7262731267380907,1.5852383004128314,0,1.0,1.0,0
2024-11-29,79236.59777760238,79659.99598412053,80611.99742106118,78778.80372378384,353805.0,28037669850.0,478102.0,-0.3010781849446262,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,0.9685943877377926,0.005229619642379557,-0.004414036004578681,0.5,0.8,79723.34051809258,80837.56171783266,80199.15058597218,0,476869.2,483978.4,0,-8916.0,-0.018307331556533846,0.013315589985230272,0.045517763177292454,-0.4685943877377926,0.4685943877377926,12.776501192886085,13.069257801711412,0.2566556090311298,-0.769364161466341,0.9685943877377926,0,1.0,1.0,0
2024-12-02,79461.7959033618,79418.401502977,80378.89311953113,78981.79147965535,246458.0,19504818850.0,476654.0,-0.6595992672362233,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,0.6606115951786856,-0.0030328206543180913,-0.018880213078596664,0.45,0.7833333333333333,79417.68235836006,80648.0173393231,80284.70128921776,0,475613.2,483931.9,0,-6280.0,-0.013003847316610551,-0.003059798210637045,0.03184615371213595,-0.2106115951786856,0.2106115951786856,12.414946872552104,12.96705354902491,0.1589489264988977,-2.342833385082627,0.6606115951786856,0,1.0,1.0,0
2024-12-03,79749.15227497423,79033.94033072949,80386.04510777367,78660.35438077172,266109.0,20972816350.0,469689.0,-0.5681647742717948,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,0.4937055848710554,-0.004840958329199063,-0.004513966143206982,0.25,0.7,79346.00751437758,80256.89443359786,80346.32520802994,0,473093.4,481384.3,0,-12599.0,-0.02612339514978602,-0.0156555894365722,0.028971179421802468,-0.24370558487105545,0.24370558487105545,12.49166127826531,12.85230232804952,0.2272577926809367,-1.070366180614017,0.4937055848710554,0,1.0,1.0,0
2024-12-04,79242.49963806993,77482.60954650804,79994.3573074601,77443.62006384745,325860.0,25395776000.0,457340.0,-0.3389592554961398,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,0.4171343826340125,-0.019628665579998428,-0.02380581786791891,0.15,0.5333333333333333,78968.10382993508,79698.19042680928,80399.72276261862,0,470135.2,477119.1,0,-14791.0,-0.0313281695122752,-0.022156402239850437,0.023157903569514224,-0.2671343826340125,0.2671343826340125,12.694223120256947,12.808104622526013,0.2714554982044435,-0.282963585057899,0.4171343826340125,0,1.0,1.0,0
2024-12-05,77678.91888514484,77805.58865865498,78131.72903912343,77151.9898805175,210028.0,16160014000.0,448095.0,-0.7577644083435299,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,0.8638093733918294,0.004168407776109717,-0.01817114943136433,0.15,0.6,78680.107204598,79237.04196576969,80421.23499067938,0,465976.0,472314.2,0,-20796.0,-0.0443514590811084,-0.022156402239850437,0.02097249112024085,-0.7138093733918294,0.7138093733918294,12.25499613414484,12.786168163934315,0.18088538509059493,-1.98064993257833,0.8638093733918294,0,1.0,1.0,0
2024-12-06,77871.16389834971,78072.82889918346,78706.51321190072,77206.1162154237,240926.0,18619034850.0,441009.0,-0.6045754510038351,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,2.367035156170842,0.0034347178028677483,-0.01992426769960498,0.15,0.6,78362.67378761058,79043.00715285158,80477.09537160907,0,458557.4,467713.3,0,-37093.0,-0.07758386285771655,-0.02606443403647652,0.015673805882248926,-2.217035156170842,2.217035156170842,12.39224511138017,12.735362156571515,0.19628463388212403,-1.1790493826361468,2.367035156170842,0,1.0,1.0,0
2024-12-09,77839.53711776475,78242.17250435396,78545.45830573882,76709.30474652123,243646.0,18768154700.0,431792.0,-0.5722276386500319,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,2.96404793738737,0.002169046614016956,-0.014810534792480512,0.15,0.6,78127.42798788598,78772.55517312302,80317.11409301896,0,449585.0,462599.1,0,-44862.0,-0.0941185849693908,-0.02872578233103061,0.015673805882248926,-2.81404793738737,2.81404793738737,12.403471631145306,12.592942199261127,0.19212804075295775,-0.6651613522191507,2.96404793738737,0,1.0,1.0,0
2024-12-10,79612.14978907388,78292.41853809658,80250.57394787893,77919.35367427833,328380.0,25779484050.0,431889.0,-0.2739971363999046,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,2.9055386910998804,0.0006421860760552622,-0.009382320931107468,0.2,0.6166666666666667,77979.1236293594,78662.56557186849,80152.4835767253,0,442025.0,457559.2,0,-37800.0,-0.08047878489809214,-0.037839814296691796,0.017486440090394424,-1.644679621149848,1.644679621149848,12.701926753366019,12.47065955694041,0.14703893417790503,1.0608590699500327,2.9055386910998804,0,1.0,1.0,0
2024-12-11,78285.97115050399,78438.40527279452,78775.76621940547,78047.53341691893,177745.0,13823553600.0,429829.0,-0.8830375162830688,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,0.5379445786559713,0.0018646343723167647,0.012335616106382785,0.25,0.6833333333333333,78170.2827746167,78569.19330227587,79762.6857997403,0,436522.8,453329.0,0,-27511.0,-0.0601543709275375,-0.04964053814450789,0.025730233853965265,-0.2756089625495886,0.2756089625495886,12.08810521787463,12.47065955694041,0.14703893417790503,-1.75483703101497,0.5379445786559713,0,1.0,1.0,0
2024-12-12,78571.61384326659,78831.43105109982,79333.52255364072,77876.3219149124,190109.0,14835793050.0,422291.0,-0.7980970579720583,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,0.52146661141247,0.005010629384144538,0.013184687759967506,0.3,0.6833333333333333,78375.45125310567,78527.77922885184,79642.75815482248,0,431362.0,448669.0,0,-25804.0,-0.0575860029681206,-0.04964053814450789,0.025730233853965265,-0.20828192365250242,0.20828192365250242,12.155352870859272,12.453304075408706,0.2196134930560536,-0.9150864614297785,0.52146661141247,0,1.0,1.0,0
2024-12-13,78608.67491569438,77574.58825446153,78728.88007914502,77521.86094618075,197179.0,15263549850.0,411237.0,-0.7350577450119276,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,51,price_volume_up_oi_down,0.4835810362698422,-0.01594342231112844,-0.006381741916452244,0.05,0.43333333333333335,78275.80312416128,78319.23845588593,79578.4000868593,0,425407.6,441982.5,0,-29772.0,-0.06750882635048264,-0.0509687310246145,0.025730233853965265,-0.43358103626984223,0.43358103626984223,12.191867224607906,12.409209251848704,0.20403474934664878,-0.7184814816533219,0.4835810362698422,0,1.0,1.0,0
2024-12-16,77354.24349669184,77589.47237802156,78045.43220042306,76547.67202836733,219614.0,16906847350.0,402940.0,-0.6069162076076109,0.04,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down,0.365934510903832,0.00019186854735475656,-0.008342050143048896,0.1,0.45,78145.26309889481,78136.3455433904,79392.18144135673,0,419637.2,434611.1,0,-28852.0,-0.06681920924889762,-0.05887018694782905,0.020161136930075298,-0.265934510903832,0.265934510903832,12.29962673886229,12.397858371262739,0.1744266918863664,-0.3798520033006879,0.365934510903832,0,1.0,1.0,0
2024-12-17,77635.952068452,76758.36463191843,77688.76195764658,76380.50760396289,186858.0,14307553500.0,391924.0,-0.7407189733354872,0.0393440121516553,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down,1.2604421496603613,-0.0107116045596225,-0.01959390110591208,0.0,0.3333333333333333,77838.45231765918,77908.78797350929,79082.84120355357,0,411644.2,426834.6,0,-39965.0,-0.09253535051830447,-0.06348679008821756,0.015544533789686787,-1.2604421496603613,1.2604421496603613,12.13810424908941,12.34593592512123,0.1498970268287021,-0.9351789556810827,1.2604421496603613,0,1.0,1.0,0
2024-12-18,76951.04864052814,76074.4258131385,77302.59696751938,76045.45509587313,218103.0,16617930220.0,389786.0,-0.5806304423030201,0.0384902084792388,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down,1.5613146724909186,-0.008910283876677694,-0.03013803571649032,0.0,0.25,77365.65642572797,77767.96960017234,78733.0800134908,0,403635.6,420079.2,0,-40043.0,-0.09316030328339875,-0.06716401779969013,0.011867306078214221,-1.4775260891492044,1.4775260891492044,12.292722707253304,12.277311436503565,0.12405938014301743,0.08378858334171421,1.5613146724909186,0,1.0,1.0,0
2024-12-19,75825.16506425213,75646.59865128386,76044.67458828435,75338.10215585779,187038.0,14109307920.0,373837.0,-0.6925080687698434,0.0384902084792388,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down,2.0809762159114142,-0.005623797449428203,-0.0404005402077694,0.0,0.2,76728.68994576478,77552.07059943522,78394.55628260245,0,393944.8,412653.4,0,-48454.0,-0.11474078301455631,-0.07254634460409959,0.01367615765627054,-2.0809762159114142,2.0809762159114142,12.139067083748811,12.273859420699072,0.1184461202604492,-0.7675741976248321,2.0809762159114142,0,1.0,1.0,0
2024-12-20,75625.32430406852,76834.7565027762,76961.04441329479,75543.41284796575,206713.0,15814901480.0,367766.0,-0.5761155085611237,0.0384902084792388,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down,1.452290789177448,0.0157066923387994,-0.009537037428526407,0.15,0.36666666666666664,76580.72359542771,77428.2633597945,78235.63525632305,0,385250.6,405329.1,0,-43471.0,-0.1057079007968641,-0.07903132387790435,0.013816503022947263,-1.302290789177448,1.302290789177448,12.239086636773933,12.242294965930604,0.10370929951149321,-0.0208659047907254,1.452290789177448,0,1.0,1.0,0
2024-12-23,76868.31534754214,76341.99427686159,77300.41961699935,76266.6398938437,157470.0,12088808740.0,367281.0,-0.8468922587233039,0.0325386574226133,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,51,price_volume_up_oi_down,0.1702751291988694,-0.006413272434810269,-0.016077929942378888,0.1,0.3,76331.22797519571,77238.24553704525,78005.40035508414,0,378118.8,398878.0,0,-35659.0,-0.08849704670670572,-0.0865070677081983,0.01909953722319073,-0.07027512919886938,0.07027512919886938,11.966990242914456,12.215476930690919,0.07730922908194682,-2.1679426473009054,0.1702751291988694,0,1.0,1.0,0
2024-12-24,76177.51070084762,77258.71487875807,77475.9821724141,76151.32352660704,162575.0,12547997780.0,370004.0,-0.8223743826354291,0.0325386574226133,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,1.3684266189177712,0.0120080777372924,0.006518511034451668,0.25,0.4166666666666667,76431.29802456364,77134.8751711114,77898.72037148995,0,373734.8,392689.5,0,-21920.0,-0.05592921076535247,-0.08448791580239892,0.017323898002708796,1.1119081078833195,1.1119081078833195,11.998894712737352,12.17361004773359,0.0754907094496513,-1.56103817081443,1.3684266189177712,0,1.0,1.0,0
2024-12-25,77176.25031500736,76704.42082085463,77270.8130035037,76390.49742553887,155796.0,11998214060.0,366959.0,-0.8567026660264337,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,0.9528125560081454,-0.007174518224556059,0.00828129822844259,0.15,0.3333333333333333,76557.29702610688,76961.47672591743,77765.33501409665,0,369169.4,386402.5,0,-22827.0,-0.058562903747184356,-0.07800293652859418,0.016502966177930626,0.7945312577797028,0.7945312577797028,11.956302738148255,12.14720997730404,0.0754907094496513,-1.705708817222016,0.9528125560081454,0,1.0,1.0,0
2024-12-26,76773.43549556127,76699.10754414125,77058.37904676868,76505.99339244212,136157.0,10474996920.0,361340.0,-0.9760107116659128,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,1.901888226987432,-6.926949785313052e-05,0.013913499240187477,0.15,0.3333333333333333,76767.79880467834,76748.24437522156,77638.0118020367,0,366670.0,380307.4,0,-12497.0,-0.03342900782961558,-0.07800293652859418,0.017298699768107197,1.7379747277472446,1.7379747277472446,11.821563910662006,12.14720997730404,0.11869469470957839,-1.8505061523274555,1.901888226987432,0,1.0,1.0,0
2024-12-27,76750.12042457204,75807.53043463978,77189.04693855719,75751.82361459768,170213.0,13066656960.0,365291.0,-0.7636437022623411,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,2.8289982642266076,-0.0116243478972472,-0.013369289041728294,0.05,0.23333333333333334,76562.35359105107,76571.53859323938,77445.38852456266,0,366175.0,375712.8,0,-2475.0,-0.006729822767738181,-0.07800293652859418,0.017298699768107197,2.778998264226608,2.778998264226608,12.044805872933106,12.138585666419111,0.14691399725797627,-0.4305485203058789,2.8289982642266076,0,1.0,1.0,0
2024-12-30,75732.37380620094,77402.32441373424,77886.95325602473,75261.70285639727,357200.0,27513509840.0,374830.0,-0.0481767408481124,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,7.318325094260575,0.021037408420387482,0.01388921191955328,0.45,0.48333333333333334,76774.41961842559,76552.82379681066,77344.58467010052,0,367684.8,372901.8,0,7549.0,0.02055374495277458,-0.07765812797780167,0.020412070721533254,3.2452856774836056,3.2452856774836056,12.78605112798448,12.091455061011258,0.12980857047990302,3.609150204857416,7.318325094260575,0,1.0,1.0,0
2024-12-31,77155.1411125896,76258.52010231103,77292.94957505257,75925.81015555093,225644.0,17283257660.0,376499.0,-0.5119568551259706,0.0326238932760308,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,3.7440521899939756,-0.014777389698393262,-0.012946044702097925,0.15,0.2833333333333333,76574.38066313618,76502.83934384992,77205.8136586796,0,368983.8,371359.3,0,6495.0,0.017553864282548296,-0.07352997522694504,0.02590412681318638,2.3716378679064185,2.3716378679064185,12.326713815050091,12.091455061011258,0.12980857047990302,1.2224143220875572,3.7440521899939756,0,1.0,1.0,0
2025-01-02,76370.04461797375,77011.20558874552,77678.76073222524,76262.01699091216,214331.0,16567752380.0,363731.0,-0.528893034403922,0.0326238932760308,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,2.1031954956249943,0.009870182183245424,0.0039995708801112695,0.45,0.4666666666666667,76635.73761671437,76596.51732141062,77182.24346079148,0,368338.2,368753.8,0,-3228.0,-0.008796623055981731,-0.05724605725626841,0.04218804478386301,0.7745961169060833,0.7745961169060833,12.275276828022715,12.091936478340958,0.1413919493128395,0.8745998078387996,2.1031954956249943,0,1.0,1.0,0
2025-01-03,76743.82133618691,75787.7645076761,76969.85583202029,75451.23027638714,241316.0,18368537660.0,353761.0,-0.3825142659465788,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,2.8813678017895183,-0.015886533287153504,-0.011882055289113569,0.05,0.23333333333333334,76453.46900942133,76610.63390704984,77081.35225324254,0,366822.4,366746.2,1,-7579.0,-0.020974705263740522,-0.044679109297484025,0.04088361196948377,0.3910711580799163,0.3910711580799163,12.393862556915915,12.091936478340958,0.1413919493128395,1.4402966437096023,2.8813678017895183,0,1.0,1.0,0
2025-01-06,76062.44215366362,77081.17974621737,78625.08336719964,76003.63701709149,364604.0,28357841220.0,344074.0,0.0579550825931468,0.0317844443791019,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,3.752430755944147,0.017066280381053733,0.01680109224341142,0.55,0.48333333333333334,76708.19887173685,76635.27623139396,77031.76979559423,0,362579.0,364377.0,0,-21217.0,-0.05808246028508778,-0.027201856546678053,0.03004420070959036,-0.6932679644061716,0.6932679644061716,12.806567112093562,12.141946254853519,0.17986178606781777,2.4923616992945643,3.752430755944147,0,1.0,1.0,0
2025-01-07,77239.78080072583,78238.59709504947,79012.68401529927,76492.46946680314,315177.0,24668181640.0,369576.0,-0.1592220168160511,0.0321114162362419,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,2.811942467183793,0.015015563496080242,0.010804232142243464,0.8,0.65,76875.4534079999,76824.93651321274,77031.591025129,0,361528.2,364606.5,0,-5254.0,-0.01401702104954246,-0.027201856546678053,0.029803978978542072,0.29838464569574474,0.29838464569574474,12.660889664760306,12.160041350477911,0.19839485994655615,1.7027535893458048,2.811942467183793,0,1.0,1.0,0
2025-01-08,78391.19160935872,76677.90832608871,78462.9389393391,76584.1896161782,244784.0,18988309060.0,360037.0,-0.3858306149216363,0.0321114162362419,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,1.2229281411510748,-0.01994781127101153,0.005499558911122637,0.3,0.3333333333333333,76959.33105275544,76766.85585794582,76950.86551452862,0,358235.8,363609.8,0,-16462.0,-0.04372388771284917,-0.017495863156641492,0.025491436056081937,-0.6939805259734858,0.6939805259734858,12.408131468007161,12.300995321536403,0.32339659609360005,0.22344805626646658,1.2229281411510748,0,1.0,1.0,0
2025-01-09,76873.7258557935,77701.35477379091,78004.0892417687,76710.62322938269,193554.0,15014976460.0,358761.0,-0.6170998853201127,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,0.9815670998313262,0.013347344366121394,0.008961672262747244,0.85,0.5666666666666667,77097.36088976452,76866.54925323944,76914.01298957842,0,357241.8,362790.0,0,-4970.0,-0.013663943958584779,-0.017495863156641492,0.021080584614590885,0.12260542756857892,0.12260542756857892,12.17331182228669,12.360288185983002,0.3080418959136004,-0.40940479599175583,0.9815670998313262,0,1.0,1.0,0
2025-01-10,77593.86113822047,77406.66711529455,77880.54600573082,76803.78312190284,167400.0,12990256880.0,356643.0,-0.7563491233906806,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,2.881290301092986,-0.0037925678304358,0.02136100224270998,0.75,0.5,77421.1414112882,76937.30521035477,76842.77479278817,1,357818.2,362320.3,0,2882.0,0.008146743140142639,-0.013840482504063618,0.013361374042614433,1.1099292988502758,1.1099292988502758,12.028141437037512,12.360288185983002,0.24378892123680806,-0.9189503436691905,2.881290301092986,0,1.0,1.0,0
2025-01-13,78054.46672531203,78216.98265171045,78753.34599778778,77535.9869809462,234038.0,18369418940.0,358825.0,-0.4273513091216917,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,4.479038644568088,0.010468291254666307,0.014735152072563151,0.95,0.6333333333333333,77648.30199238683,77178.25043206183,76874.89451265062,1,360768.4,361673.7,0,14751.0,0.042871591576230696,-0.011230283507283254,0.01456072420194158,2.506140100341367,2.506140100341367,12.363238774317889,12.360288185983002,0.24378892123680806,0.008163392154157524,4.479038644568088,0,1.0,1.0,0
2025-01-14,78326.29936888115,78628.28548595963,79418.73227209895,78029.5214201289,238176.0,18835140020.0,379157.0,-0.4649404711490107,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,51,price_volume_up_oi_down,4.055353723782519,0.0052584850540788874,0.004980769152043152,1.0,0.7,77726.23967056884,77300.84653928436,76926.83516804752,1,362684.6,362106.4,1,9581.0,0.025924302443881636,-0.011230283507283254,0.02408058721862872,1.0406899411552133,1.0406899411552133,12.380765175159636,12.378550665616903,0.15425634046219994,0.009683013475262129,4.055353723782519,0,1.0,1.0,0
2025-01-15,78474.71743738798,79763.03859380224,80828.6889164735,78140.39280828611,379981.0,30394575360.0,409729.0,-0.0753747140775239,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,11.740994050725114,0.014431868898441724,0.040234929917406737,1.0,0.8333333333333334,78343.26572411155,77651.2983884335,77077.0688661417,1,372623.0,365429.4,1,49692.0,0.13801914803200782,-0.011230283507283254,0.02408058721862872,4.180436362020719,4.180436362020719,12.847876530452528,12.372001974738762,0.07100665320235855,4.520322758786988,11.740994050725114,1,0.0,0.0,1
2025-01-16,80020.56166859069,79447.37810758078,80453.88785028529,78885.63659611714,205773.0,16405723860.0,401317.0,-0.6679780192402538,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,6.349425610059463,-0.003957478197752495,0.022470950974703197,0.95,0.8,78692.47039086952,77894.91564031702,77245.71648086382,1,381134.2,369188.0,1,42556.0,0.11861935940640148,-0.011230283507283254,0.02593531542649591,3.3769546590847592,3.3769546590847592,12.23452889843995,12.387313866037776,0.1630195408830728,-0.6321453751679591,6.349425610059463,0,0.0,0.0,0
2025-01-17,80003.98963588163,80329.66888668691,80792.18741896632,79693.65648560072,280464.0,22583334620.0,412759.0,-0.3864185130490085,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,6.7157333270310655,0.0111053479689589,0.037761628039593154,1.0,0.85,79277.070745148,78349.10607821812,77479.86999263396,1,392357.4,375087.8,1,56116.0,0.15734502009011814,-0.00275860040922107,0.034824095078365404,3.1009682330711446,3.1009682330711446,12.544200653462328,12.387313866037776,0.18339350567445578,0.5770034659203277,6.7157333270310655,0,0.0,0.0,0
2025-01-20,80472.1532765247,80380.96737600217,81315.43929674051,79136.47732553637,284369.0,22845498760.0,416963.0,-0.3827247982638317,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,5.737043854587399,0.0006385995364630581,0.027666430625784333,1.0,0.85,79709.86769000634,78679.08484119657,77657.18053629526,1,403985.0,382376.7,1,58138.0,0.1620232703964328,0.017035522792012137,0.04590597717320795,2.1302867734649698,2.1302867734649698,12.558027969563668,12.394448321583399,0.19052796122007898,0.579090650496645,5.737043854587399,0,0.0,0.0,0
2025-01-21,80530.12651968842,78269.97830043916,80760.14653385538,77215.3983862042,366011.0,28952964760.0,405999.0,-0.1036873089499689,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,4.872593299833927,-0.026262299950787105,-0.004556975690185205,0.75,0.5833333333333334,79638.20625290225,78682.22296173555,77753.57973747414,1,409353.4,386019.0,1,26842.0,0.07079389276737605,0.03439794701005616,0.06326840139125198,0.38800931516591564,0.38800931516591564,12.81041866657668,12.394448321583399,0.16174953556185923,1.734583984668011,4.872593299833927,0,0.0,0.0,0
2025-01-22,78219.29972590032,78915.04334667012,79124.194192184,78196.16250582863,154161.0,12153465380.0,397147.0,-0.9463089783775692,0.04,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,3.6927126718580165,0.00824153858526544,-0.010631431074868858,0.8,0.6666666666666666,79468.60720347583,78905.9364637937,77836.39616086976,1,406837.0,389730.0,1,-12582.0,-0.03070810218461471,0.05683274217180337,0.06614165168249313,-0.8927126718580165,0.8927126718580165,11.945752789834204,12.394448321583399,0.16174953556185923,-1.8710470415308584,3.6927126718580165,0,1.0,1.0,0
2025-01-23,78940.21197810049,79341.34431291292,79538.20817385727,78849.9847288937,149700.0,11877212800.0,393822.0,-0.9672657391407876,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,3.5700133545282124,0.005402024102934,-0.00133464183706955,0.8,0.7,79447.40044454226,79069.93541770588,77968.24233547268,1,405338.0,393236.1,1,-7495.0,-0.018676009239578687,0.05683274217180337,0.06614165168249313,-0.7700133545282127,0.7700133545282127,11.91638857040772,12.372001974738762,0.19235807363848867,-1.5975780236364086,3.5700133545282124,0,1.0,1.0,0
2025-01-24,79266.52208330779,79363.83698994215,79676.58008635836,78679.70377892141,122136.0,9676059120.0,383780.0,-1.144934293786955,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,3.048226125483536,0.0002834925123089693,-0.012023352145359434,0.8,0.7,79254.2340651933,79265.65240517065,78101.4788077627,0,399542.2,395949.8,1,-28979.0,-0.07020803907364831,0.05683274217180337,0.06864768432299008,-1.2482261254835358,1.2482261254835358,11.712890456936778,12.372001974738762,0.26494326626307796,-1.677961604728859,3.048226125483536,0,1.0,1.0,0
2025-01-27,79325.25055254588,79427.6032237804,79848.11141665927,78483.52168014244,155418.0,12319425560.0,378934.0,-0.8912437860960658,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,2.074447944353677,0.0008034671237775459,-0.011860570771214607,0.8,0.75,79063.56123474895,79386.71446237764,78282.48244721975,0,391936.4,397960.7,0,-38029.0,-0.09120473519233122,0.05683274217180337,0.07834757863579325,-1.2744479443536774,1.2744479443536774,11.953873540323725,12.372001974738762,0.30613758986473183,-0.9212320689247924,2.074447944353677,0,1.0,1.0,0
2025-02-05,78749.01825110306,78024.63140996407,79128.77400503882,77759.43610729818,179637.0,14066712400.0,383719.0,-0.7589723658661379,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.2253768369477394,-0.01766352951458927,-0.003134623208062348,0.4,0.43333333333333335,79014.49185665393,79326.34905477808,78313.59779703124,0,387480.4,398416.9,0,-22280.0,-0.05487698245562181,0.04835909760562884,0.08436362510831127,-0.8253768369477392,0.8253768369477392,12.098693426995426,12.307647036799793,0.35783387172082826,-0.3938623202277864,1.2253768369477394,0,1.0,1.0,0
2025-02-06,78073.48103343182,77450.23287346536,78286.77039537781,77147.87091688177,181324.0,14060054220.0,392359.0,-0.7718917507381416,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,0.5722927820550842,-0.007361759051198291,-0.01856186616751787,0.3,0.31666666666666665,78721.52976201297,79095.0684827444,78373.18343558894,0,386522.8,396679.9,0,-4788.0,-0.012055989343996052,0.026058941763898683,0.09441369924002489,-0.27229278205508417,0.27229278205508417,12.108040765257078,12.166611162717688,0.3139060415273036,-0.1258503712568134,0.5722927820550842,0,1.0,1.0,0
