date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest_rank_10,log_open_interest,delta_log_open_interest,oi_change_rate,log_open_interest_median_past,log_open_interest_mad_past,log_open_interest_mad_score,signal,position,position_scale
2019-08-22,4149.2961037138175,4142.630759786682,4160.021422293602,4125.12486241745,95679.0,4021138450.0,156386.0,-0.4913284713954038,13,price_up_oi_down,-0.1539014995189882,-2.2519108391350073e-06,4118.810178687285,4112.943090359619,4193.964998149049,0,0.4,11.960082589020228,-0.007009255387856683,-0.6984747850603212,11.965004769768278,0.0215720148361509,-0.1539014995189882,0,1.0,1.0
2019-08-23,4151.614862014751,4274.364896185419,4276.438532110092,4144.934171002006,275213.0,11822344110.0,165680.0,0.5074871262282562,13,price_up_oi_down,2.102287209790161,0.03179963265794905,4144.742952088438,4127.0466803724175,4186.249302509859,0,0.9,12.017813496069465,0.05773090704923689,5.94298722392026,11.96150014207435,0.018067387142222557,2.102287209790161,0,1.0,1.0
2019-08-26,4298.280513983555,4324.65927614354,4361.607675764895,4296.413618502438,187368.0,8230382830.0,162325.0,0.143474099091549,13,price_up_oi_down,1.01151681271701,0.01176651530219286,4191.600801461022,4149.757569531817,4186.664257339917,0,0.7,11.997355777376688,-0.020457718692776794,-2.024987928536792,11.965004769768278,0.0215720148361509,1.01151681271701,0,1.0,1.0
2019-08-27,4325.243106490504,4262.002737067357,4329.034017023831,4252.487252228568,153781.0,6681603300.0,160756.0,-0.044358175080953,13,price_up_oi_down,0.5354427553055757,-0.014488202439859377,4229.25955156516,4167.364173812888,4184.519817353491,0,0.6,11.987642966442184,-0.009712810934503935,-0.9665793931927236,11.965004769768278,0.028517062405089888,0.5354427553055757,0,1.0,1.0
2019-08-28,4238.644736680391,4261.98643437863,4353.139692068256,4234.915713144473,272038.0,11921657410.0,172200.0,0.4572851704267618,13,price_up_oi_down,1.9753676055656073,-3.825123945810915e-06,4253.128820712326,4185.012723536223,4181.193308796761,1,1.0,12.056411870975767,0.06876890453358264,7.118863370573969,11.977367405425134,0.026989792406294733,1.9753676055656073,0,1.0,1.0
2019-08-29,4246.52289617832,4258.167795089322,4286.542985355306,4238.199153930603,124717.0,5396539950.0,171626.0,-0.3192705201485867,13,price_up_oi_down,1.4859764754603033,-0.0008959764063315445,4276.236227772853,4197.523203230069,4180.991688775748,1,0.8,12.053072969710254,-0.0033389012655131722,-0.3333333333331856,11.992499371909435,0.027494602141158175,1.4859764754603033,1,2.0,2.0
2019-08-30,4245.651744629685,4292.192817642747,4302.76426491087,4240.484721483571,154692.0,6698188880.0,165099.0,-0.0651092507235801,13,price_up_oi_down,0.16450129371519126,0.00799053118401405,4279.801812064319,4212.272382076379,4181.58436186527,1,0.6,12.014300572954685,-0.03877239675556865,-3.8030368359107447,12.004357197831428,0.040769981117271925,0.16450129371519126,0,1.0,1.0
2019-09-02,4314.098918918918,4301.217348302435,4339.2407082927175,4263.849849053044,155344.0,6780946430.0,169861.0,-0.0893384429079691,13,price_up_oi_down,0.6165799581243134,0.0021025454920369224,4275.113426496098,4233.35711397856,4188.359545297158,1,0.7,12.042735734517896,0.028435161563210798,2.8843300080558576,12.012829595620428,0.032715001634034735,0.6165799581243134,0,1.0,1.0
2019-09-03,4310.788459294185,4361.300208826847,4388.765943787677,4281.920665916655,287054.0,12713596880.0,185321.0,0.4375808947655629,13,price_up_oi_down,2.345980409065822,0.013968803633725768,4294.972920847997,4262.116236206578,4192.541141980595,1,1.0,12.129844735587685,0.08710900106978947,9.10155951042313,12.016057034512075,0.032715001634034735,2.345980409065822,0,1.0,1.0
2019-09-04,4353.705689471342,4343.103055188024,4395.59614877897,4319.173855086992,178192.0,7905481140.0,182902.0,-0.0260888696234137,13,price_up_oi_down,2.0750921028829454,-0.004172414822991022,4311.196245009875,4282.1625328611,4197.512535836317,1,0.9,12.116705769256296,-0.013138966331389668,-1.305302691006327,12.016057034512075,0.032715001634034735,2.0750921028829454,1,2.0,2.0
2019-09-05,4362.544033796675,4351.0961972223295,4380.219451819089,4333.435966429624,159972.0,7106522400.0,183103.0,-0.1350500361160505,13,price_up_oi_down,1.999381779124359,0.0018404219132579502,4329.781925436476,4303.009076604665,4207.976083482142,1,0.9,12.117804115017728,0.0010983457614326397,0.10989491640331916,12.030274615293681,0.029528046799539354,1.999381779124359,0,1.0,1.0
2019-09-06,4358.469794858676,4271.8230135650665,4402.139213468368,4271.58792351864,264830.0,11686693470.0,176409.0,0.4062829480176821,13,price_up_oi_down,0.5234845995405252,-0.018219129172062365,4325.70796462094,4302.75488834263,4214.900784357524,1,0.7,12.080560441661495,-0.03724367335623313,-3.6558658241535924,12.047904352114074,0.04207617694838728,0.5234845995405252,0,1.0,1.0
2019-09-09,4270.808391568821,4270.732019765918,4296.738471665842,4243.690669269939,157599.0,6849455960.0,176263.0,-0.1119233656115919,13,price_up_oi_down,0.34459413839456976,-0.0002553930244029168,4319.610898913637,4297.362162704868,4223.559866118343,1,0.6,12.079732476819713,-0.0008279648417826024,-0.08276221734719869,12.054742420343011,0.04891424517732457,0.34459413839456976,0,1.0,1.0
2019-09-10,4271.404342172216,4250.144915411266,4278.110253589306,4229.752058172553,150209.0,6513253170.0,178097.0,-0.1703006880429259,13,price_up_oi_down,0.4014198505767073,-0.004820509519063765,4297.379840230521,4296.176380539258,4231.770277176073,1,0.7,12.090083624666484,0.01035114784677127,1.040490630478219,12.06807217389774,0.0369850173691999,0.4014198505767073,0,1.0,1.0
2019-09-11,4248.892837337486,4259.895186118108,4279.183792274995,4242.165727930488,118314.0,5141534880.0,178650.0,-0.4120864772918149,13,price_up_oi_down,0.27638603771625625,0.002294103119045765,4280.738266416537,4295.967255713206,4240.489989624715,0,0.7,12.093183863451555,0.0031002387850715962,0.3105049495499612,12.080146459240604,0.031816399773020976,0.27638603771625625,0,1.0,1.0
2019-09-12,4262.066337025537,4318.321936554695,4328.92102637129,4246.6119363482985,181823.0,7975662790.0,181952.0,-0.0007092296359415,13,price_up_oi_down,0.5549207141515529,0.013715537092786834,4274.18341428301,4301.982669859744,4249.752936544906,0,0.7,12.111498195010672,0.018314331559116326,1.8483067450322466,12.08532203316399,0.031816399773020976,0.5549207141515529,0,1.0,1.0
2019-09-16,4373.101053037822,4486.721581096877,4503.046059112151,4355.375384361506,325702.0,14660042620.0,207881.0,0.4490170522872885,13,price_up_oi_down,4.5956426514352655,0.038996547042191576,4317.163127789373,4321.435546205156,4266.853964140768,0,1.0,12.244721079578385,0.13322288456771325,14.250461660218017,12.09163374405902,0.022468238074463187,4.5956426514352655,0,1.0,1.0
2019-09-17,4518.791213110354,4479.382343679604,4539.790695445025,4455.404650561695,205689.0,9338910320.0,206419.0,-0.003542764341046,13,price_up_oi_down,4.9014318508724966,-0.0016357684078714962,4358.89319257211,4339.252045742874,4286.304579860716,1,0.9,12.237663362616377,-0.007057716962007632,-0.7032869766836924,12.102341029231113,0.018621836678116566,4.9014318508724966,1,2.0,2.0
2019-09-18,4480.026105443816,4446.537975178344,4484.795138554101,4436.995927520544,175781.0,7960113650.0,204660.0,-0.1521111636089486,13,price_up_oi_down,3.452371523769679,-0.007332343162803068,4398.171804525525,4347.775822378024,4304.946029292301,1,0.8,12.229105344640747,-0.008558017975630605,-0.8521502381079404,12.114101982133484,0.022468238074464075,3.452371523769679,1,2.0,2.0
2019-09-19,4443.051241714194,4473.626760530329,4481.806263656227,4430.449448605554,165435.0,7525646370.0,213075.0,-0.2530658479821414,13,price_up_oi_down,3.639573432535397,0.006092107051193896,4440.91811940797,4360.828192912254,4321.495362886677,1,1.0,12.269399495390498,0.04029415074975162,4.111697449428275,12.114101982133484,0.028779948969494207,3.639573432535397,0,1.0,1.0
2019-09-20,4485.693847004848,4476.18920657974,4505.324142034388,4454.663250997246,217024.0,9895635850.0,217577.0,-0.0025448643627191,13,price_up_oi_down,3.4337059558062677,0.0005727894137299572,4472.491573412979,4373.337493847995,4338.17328522633,1,1.0,12.290308089848029,0.020908594457530683,2.112871054792853,12.1146511550142,0.03450469577359705,3.4337059558062677,0,1.0,1.0
2019-09-23,4442.052187052575,4384.152256575537,4445.204079824272,4371.499528639472,200754.0,8981260410.0,196714.0,0.0203293806691027,13,price_up_oi_down,0.16465640937228743,-0.02056145210951188,4451.97770850871,4384.570418149042,4343.662653245836,1,0.5,12.189506176221599,-0.1008019136264302,-9.58878925621729,12.17030176982571,0.07866802576668963,0.16465640937228743,0,1.0,1.0
2019-09-24,4376.664644520964,4384.134392713776,4403.684550197832,4369.16366736686,112145.0,5005816990.0,198292.0,-0.5699480149723885,13,price_up_oi_down,-0.11291022221891389,-4.074644472940037e-06,4432.928118315545,4395.910655443828,4346.636409074347,1,0.5,12.197495970779315,0.007989794557715868,0.8021798143497794,12.209305760431173,0.07054803218809091,-0.11291022221891389,0,1.0,1.0
2019-09-25,4375.580532767252,4305.391380889055,4379.320231254627,4302.26685412817,190468.0,8395460710.0,183476.0,0.0374003327039718,13,price_up_oi_down,-1.4405726275737039,-0.01796090283080476,4404.6987994576875,4401.435301991606,4348.805841265433,1,0.3,12.119839147732243,-0.07765682304707155,-7.471809251003625,12.21330065771003,0.043759629774410946,-1.4405726275737039,0,1.0,1.0
2019-09-26,4309.279791870061,4318.946330832881,4333.297233166925,4285.676849691558,136867.0,6014655840.0,178501.0,-0.2655845520708378,13,price_up_oi_down,-1.8642856554207679,0.0031483664885834095,4373.762713518198,4407.340416463084,4351.653836088145,0,0.0,12.092349482427034,-0.027489665305209243,-2.711526303167755,12.21330065771003,0.043759629774410946,-1.8642856554207679,0,1.0,1.0
2019-09-27,4315.923218029349,4335.344902583724,4360.478449999727,4303.970214996209,146949.0,6485487210.0,175638.0,-0.1783394708948326,13,price_up_oi_down,-2.1135093982754145,0.0037968917635706756,4345.593852718996,4409.042713065986,4355.512691462865,0,0.0,12.076180337683015,-0.016169144744019093,-1.6039125831227574,12.21330065771003,0.043759629774410946,-2.1135093982754145,0,1.0,1.0
2019-09-30,4277.154618392936,4249.688111774248,4285.42674561257,4203.710852327589,186137.0,8019022340.0,159679.0,0.1533174117079346,13,price_up_oi_down,-3.5817955489761237,-0.019757780000024483,4318.7010237587365,4385.339366133723,4353.387456169441,0,0.0,11.980920829000631,-0.09525950868238375,-9.086302508568721,12.21330065771003,0.043759629774410946,-3.5817955489761237,0,1.0,1.0
2019-10-08,4292.321333151073,4329.517056784731,4345.102964804672,4267.058844122528,158664.0,6962097290.0,168496.0,-0.0601232519388546,13,price_up_oi_down,-1.4326246387664907,0.018784659699921935,4307.777556572927,4370.352837444237,4354.802441593555,0,0.1,12.034667289620378,0.05374646061974708,5.521702916476157,12.193501073500457,0.0747801738291276,-1.4326246387664907,0,1.0,1.0
2019-10-09,4337.851904197798,4300.181967119205,4341.318083721368,4286.755328463854,103954.0,4559660980.0,174570.0,-0.518377313734524,13,price_up_oi_down,-0.7461989016121776,-0.00677560320949766,4306.735673818957,4355.717236638322,4351.746529508173,0,0.2,12.070081086318826,0.0354137966984478,3.6048333491597084,12.154672661976921,0.07646250347886596,-0.7461989016121776,0,1.0,1.0
2019-10-10,4301.00684947093,4372.468810797987,4378.819091556165,4291.391472294915,142927.0,6315447150.0,189665.0,-0.2829253476681045,13,price_up_oi_down,0.40877746280408767,0.01681018250658095,4317.440169811979,4345.601441665089,4353.214817288672,0,0.6,12.153014637055527,0.08293355073670128,8.646961104427886,12.106094315079638,0.07741944330061035,0.40877746280408767,0,1.0,1.0
2019-10-11,4364.9969862567,4340.91745779458,4401.936652874161,4330.093850485488,205340.0,9136352440.0,186232.0,0.0976739335768125,13,price_up_oi_down,0.32661440726188523,-0.007215912649963463,4318.554680854149,4332.0742667865725,4352.705880317284,0,0.6,12.134748487276143,-0.018266149779384122,-1.8100334800832396,12.106094315079638,0.05917367371757454,0.32661440726188523,0,1.0,1.0
2019-10-14,4370.447014797524,4331.968516376411,4379.527228729897,4314.849281555641,132867.0,5887589400.0,186732.0,-0.3403258059372028,13,price_up_oi_down,0.5096956786218184,-0.002061532269428512,4335.010761774583,4326.85589276666,4355.713155457851,0,0.7,12.13742971280751,0.0026812255313668487,0.2684823231238198,12.106094315079638,0.04146677536835064,0.5096956786218184,0,1.0,1.0
2019-10-15,4339.151591365649,4351.420834135906,4362.757245381765,4295.366491109565,182441.0,8080161250.0,197282.0,-0.078207344157159,13,price_up_oi_down,1.728476980797482,0.0044904106957284196,4339.391517244818,4323.584536908873,4359.74759617635,0,0.9,12.192389456221886,0.054959743414375595,5.649808281387347,12.106094315079638,0.033674313244342,1.728476980797482,0,1.0,1.0
2019-10-16,4359.9959035924685,4344.049361958288,4384.3674092250285,4325.781388975335,142531.0,6325565320.0,192699.0,-0.3015698660841392,13,price_up_oi_down,1.2576800150559508,-0.001694037984051322,4348.164996212634,4327.450335015796,4364.442818503701,0,0.9,12.168884664975396,-0.02350479124648963,-2.3230705284822073,12.106094315079638,0.033674313244342,1.2576800150559508,0,1.0,1.0
2019-10-17,4329.345180663582,4355.386975889132,4365.119170309831,4313.64019853677,154805.0,6850632750.0,198002.0,-0.246110871278018,13,price_up_oi_down,1.3416598712171441,0.0026099183011432103,4344.748629230863,4331.094399521421,4369.217407992252,0,1.0,12.196032410635759,0.027147745660363043,2.751960311158963,12.113548984851588,0.04146677536835064,1.3416598712171441,0,1.0,1.0
2019-10-18,4363.247158663443,4356.255189230481,4385.655787720531,4344.142365564029,131923.0,5887548970.0,197669.0,-0.4043754955964757,13,price_up_oi_down,0.6762962366942001,0.00019934241116925655,4347.816175518044,4333.185428186096,4371.114070626042,0,0.9,12.194349193626568,-0.0016832170091909404,-0.1681801193927135,12.136089100041826,0.05810455926943536,0.6762962366942001,0,1.0,1.0
2019-10-21,4452.821004893542,4551.671908971998,4562.616310652392,4443.027803083479,310633.0,14151787380.0,228589.0,0.306686519828586,13,price_up_oi_down,2.7241616597472342,0.04485887792446719,4391.75685403716,4363.383807905871,4374.361587019798,0,1.0,12.339680910199965,0.14533171657339672,15.642311136293397,12.145222174931519,0.048147149992708194,2.7241616597472342,0,1.0,1.0
2019-10-22,4592.75202881913,4527.161381836969,4596.141087051185,4514.592777580119,257616.0,11946947510.0,212905.0,0.1906240472746007,13,price_up_oi_down,2.2396914552228275,-0.005384950327090965,4426.904963577374,4383.148240411096,4376.750538927666,1,0.9,12.26860133581012,-0.07107957438984513,-6.861222543516887,12.16094965101546,0.0324196739087661,2.2396914552228275,1,2.0,2.0
2019-10-23,4528.713789438692,4496.614449111723,4613.817064046397,4484.959164006788,395683.0,18558148450.0,204497.0,0.6600600801801131,13,price_up_oi_down,0.9079233691880907,-0.006747480407436002,4457.41798100806,4402.791488610348,4379.254362624335,1,0.8,12.228308584430739,-0.04029275137938093,-3.949179211385423,12.180637060598642,0.03541488566712303,0.9079233691880907,1,2.0,2.0
2019-10-24,4498.85178434429,4508.56050887528,4541.450666150857,4491.307524121406,189791.0,8844134400.0,206416.0,-0.0839700832663277,13,price_up_oi_down,0.7933205084941644,0.0026566786854311797,4488.052687605291,4416.400658418077,4381.001050041583,1,0.8,12.237648828964918,0.009340244534179476,0.9384000743287491,12.193369324924227,0.03764697368760572,0.7933205084941644,0,1.0,1.0
2019-10-25,4506.524273581121,4601.472772558445,4631.063167630443,4501.005384998381,325465.0,15237736560.0,228850.0,0.3521881618858228,13,price_up_oi_down,2.5994277655892337,0.020607966445224335,4537.096204270883,4442.456189894463,4387.265228340517,1,1.0,12.340822046081788,0.10317321711687022,10.868343539260517,12.195190802131163,0.03778790456666492,2.5994277655892337,0,1.0,1.0
2019-10-28,4667.083553044031,4718.127122295959,4757.3123280952295,4656.109493219742,488458.0,23249456040.0,255266.0,0.6489473515807496,13,price_up_oi_down,4.666826966473771,0.02535152450172018,4570.387246935676,4481.0720504864175,4403.963971626539,1,1.0,12.45006141770586,0.10923937162407249,11.542932051562094,12.212170497533249,0.034382081994761116,4.666826966473771,0,1.0,1.0
2019-10-29,4706.802913750616,4729.594027502715,4738.493679444851,4679.617258819168,320303.0,15091886580.0,250448.0,0.2460161086445521,13,price_up_oi_down,3.3721298725893796,0.0024303934399239058,4610.8737760688255,4518.889369823099,4421.236953365986,1,0.9,12.431006593128004,-0.019054824577857232,-1.8874429026975892,12.232978706697828,0.039609381773601626,3.3721298725893796,1,2.0,2.0
2019-10-30,4728.36563312615,4712.663387073584,4760.0174160566985,4688.517556482392,278631.0,13357838060.0,257349.0,0.0794551854619762,13,price_up_oi_down,1.934231551136572,-0.003579723826332426,4654.083563661197,4555.750772334628,4441.600553675213,1,1.0,12.458188419314657,0.02718182618665388,2.7554622117167415,12.25312508238752,0.0715081530865378,1.934231551136572,0,1.0,1.0
2019-10-31,4681.585241889452,4624.729833567406,4701.598966805637,4622.870058275624,305350.0,14529443380.0,247788.0,0.2088851177968066,13,price_up_oi_down,0.8520930260255787,-0.018658993075417185,4677.317428599622,4582.6850581024555,4456.889728811939,1,0.7,12.420328820854474,-0.03785959846018372,-3.71518832402703,12.304141123005042,0.09197062547179335,0.8520930260255787,0,1.0,1.0
2019-11-01,4599.6692622801065,4769.752041299544,4773.425533823149,4595.701544794978,414417.0,19629440910.0,278744.0,0.3965789153908768,13,price_up_oi_down,1.3799565087028447,0.03135798477989593,4710.973282347842,4624.034743309363,4478.61008574773,1,1.0,12.53804907686113,0.11772025600665614,12.49293751109828,12.340251478140877,0.09667888208154274,1.3799565087028447,0,1.0,1.0
2019-11-04,4751.696969477086,4670.020690480734,4756.529298441021,4663.143281219078,375925.0,17687271780.0,267321.0,0.3409394719375568,13,price_up_oi_down,1.0603933667637986,-0.02090912692216962,4701.351995984796,4635.869621460236,4499.626714683053,1,0.9,12.496205462452965,-0.04184361440816531,-4.0980254283499935,12.380575433468131,0.0735494850421281,1.0603933667637986,1,2.0,2.0
2019-11-05,4665.61686079212,4633.171210364971,4686.703061860882,4621.236355271262,294548.0,13882759740.0,262268.0,0.1160750962080126,13,price_up_oi_down,0.44670859182728007,-0.007890646007388424,4682.067432557247,4646.470604313035,4514.8094223620665,1,0.8,12.477122160700096,-0.01908330175286821,-1.8902368313750362,12.425667706991238,0.07769170818558813,0.44670859182728007,1,2.0,2.0
2019-11-06,4634.117938553021,4558.966720405342,4677.305837025905,4557.938725570836,372901.0,17381075950.0,243152.0,0.4276262066740277,13,price_up_oi_down,-0.5715863743379224,-0.016015917951321068,4651.328099223599,4652.7058314423975,4527.748660026373,0,0.3,12.401442041173386,-0.0756801195267105,-7.288727561120778,12.440534005416932,0.046129806159598274,-0.5715863743379224,0,1.0,1.0
2019-11-07,4565.971403777016,4575.9278531757645,4608.119491980693,4554.55604777057,250451.0,11607650090.0,239470.0,0.0448351445637645,13,price_up_oi_down,-0.9687871299582207,0.0037203896870987574,4641.567703145271,4659.442565872446,4537.921612145261,0,0.2,12.386183427026964,-0.015258614146421934,-1.5142791340395312,12.440534005416932,0.03784005976335525,-0.9687871299582207,0,1.0,1.0
2019-11-08,4584.664842869664,4556.921227510711,4604.323187397908,4536.208384153779,277816.0,12803191620.0,235501.0,0.1652438643221029,13,price_up_oi_down,-1.2666924781676747,-0.004153611305707683,4599.001540387505,4654.987411367672,4548.721800631068,0,0.1,12.369470438714096,-0.01671298831286805,-1.6574101140017006,12.440534005416932,0.03784005976335525,-1.2666924781676747,0,1.0,1.0
2019-11-11,4502.3149034141,4378.266564758459,4504.8538715668565,4371.721094602763,407933.0,18279368940.0,213918.0,0.6455101812125409,13,price_up_oi_down,-2.9800530830517844,-0.039205124212745024,4540.6507152430495,4621.001355613923,4551.036703050171,0,0.0,12.273348043002612,-0.09612239571148429,-9.164716922645798,12.440534005416932,0.03784005976335525,-2.9800530830517844,0,1.0,1.0
2019-11-12,4368.133042280484,4386.478236150058,4407.194165555499,4359.837023559157,183583.0,8173357100.0,207546.0,-0.1226861205420263,13,price_up_oi_down,-2.708079187493278,0.001875553091649662,4491.312120400067,4586.689776478657,4552.789573150878,0,0.0,12.243108280831002,-0.030239762171609286,-2.9787114688806127,12.425667706991238,0.045469366836566216,-2.708079187493278,0,1.0,1.0
2019-11-13,4386.426733909702,4348.427445506384,4402.87962358727,4341.0187568468245,207501.0,9229853450.0,210621.0,-0.0149241508921214,13,price_up_oi_down,-1.8186445404319609,-0.008674565014386237,4449.204265420275,4550.266182321937,4553.008477328283,0,0.1,12.257815588810507,0.014707307979504591,1.481599259923061,12.41088543101393,0.05676985899344622,-1.8186445404319609,0,1.0,1.0
2019-11-14,4335.272942253775,4365.005043624999,4393.245120427618,4329.265305062826,185152.0,8260030850.0,212149.0,-0.1361117486375495,13,price_up_oi_down,-0.9354035648567404,0.003812320275861092,4407.019703510123,4524.293703327697,4553.489380715077,0,0.2,12.265044136973357,0.0072285481628497905,0.7254737181952908,12.393812734100175,0.09285107747635557,-0.9354035648567404,0,1.0,1.0
2019-11-15,4327.135837498591,4307.431811330709,4348.32053185163,4285.921382691562,244975.0,10764122850.0,212308.0,0.1431181139979111,13,price_up_oi_down,-0.6956185574423155,-0.013189728698796088,4357.121820274122,4478.061680330813,4551.048211820088,0,0.3,12.265793329506108,0.0007491925327514082,0.07494732475756827,12.37782693287053,0.10863084288254576,-0.6956185574423155,0,1.0,1.0
2019-11-18,4165.262443503227,4259.931715330004,4269.43260982762,4150.3737930773095,263414.0,11305975290.0,213679.0,0.2092520501021136,13,price_up_oi_down,-0.5168090503912735,-0.011027474857699504,4333.454850388431,4437.052782815741,4536.461202137988,0,0.4,12.272230167877721,0.006436838371612907,0.6457599336812114,12.321409240858355,0.06418391910822852,-0.5168090503912735,0,1.0,1.0
2019-11-19,4274.813987342957,4262.9555002348525,4290.904760380465,4246.534633636439,187072.0,8109535300.0,212900.0,-0.129329002410653,13,price_up_oi_down,-0.12721953595953833,0.0007098200410036171,4308.750303205389,4400.031211802729,4523.250908057883,0,0.4,12.26857785088157,-0.003652316996150873,-0.3645655398986647,12.272789105440166,0.022327170619411696,-0.12721953595953833,0,1.0,1.0
2019-11-20,4257.42074621054,4228.407143190408,4296.328412914506,4226.724830868287,226777.0,9806506300.0,214330.0,0.0564502724273751,13,price_up_oi_down,0.36588707190991265,-0.008104320357681827,4284.746242742194,4366.975254081235,4509.840542761816,0,0.7,12.275272162331179,0.0066943114496087475,0.6716768435886866,12.270404009379646,0.008974146487714663,0.36588707190991265,0,1.0,1.0
2019-11-21,4206.7588788421735,4159.600638272972,4236.063729120936,4144.19138165978,257337.0,10956077530.0,222162.0,0.1469796644810904,13,price_up_oi_down,5.37561670617382,-0.016272440800371935,4243.6653616717895,4325.342532590957,4492.392549231701,0,0.8,12.311162124460864,0.035889962129685316,3.654178136518338,12.270404009379646,0.005114012678911095,5.37561670617382,0,1.0,1.0
2019-11-22,4162.713404858246,4186.640193524377,4212.673692660138,4139.981320208099,241111.0,10239241920.0,214960.0,0.1148054440614508,13,price_up_oi_down,1.0291740548776445,0.006500517141624362,4219.507038110522,4288.314429192322,4471.650920279998,0,0.8,12.278207243289373,-0.03295488117149148,-3.2417785219794326,12.270404009379646,0.005114012678911095,1.0291740548776445,0,1.0,1.0
2019-11-25,4171.938955737697,4175.433623740438,4192.901399536779,4153.174842432638,149138.0,6329041320.0,218429.0,-0.38158896713139,13,price_up_oi_down,3.140619624786197,-0.002676745377181544,4202.607419792609,4268.03113509052,4444.516245352222,0,0.9,12.294216297920672,0.01600905463129898,1.6137886118347877,12.270404009379646,0.005114012678911095,3.140619624786197,0,1.0,1.0
2019-11-26,4199.281019217524,4212.152777265179,4225.034368794834,4182.012614720831,201487.0,8680355140.0,216760.0,-0.073065887521463,13,price_up_oi_down,1.6542665947387463,0.00879409346036919,4192.446875198675,4250.598589202032,4418.644182840345,0,0.8,12.28654602968005,-0.00767026824062178,-0.7640926800013603,12.270404009379646,0.006581553158008013,1.6542665947387463,0,1.0,1.0
2019-11-27,4226.563632498578,4130.852437843074,4237.143453285949,4127.674573039297,246252.0,10479740870.0,238469.0,0.0321160790018779,13,price_up_oi_down,8.762051586225297,-0.019301374788900927,4172.935934129208,4228.841088435701,4389.553635378819,0,1.0,12.381994601826886,0.09544857214683589,10.01522421110903,12.27375116510445,0.008332431864717549,8.762051586225297,0,1.0,1.0
2019-11-28,4132.051432512067,4138.070695338787,4155.538929324084,4105.791813409255,212792.0,8993443920.0,234188.0,-0.0958090488171379,13,price_up_oi_down,5.664321378297233,0.0017474014393703552,4168.6299455423705,4206.14765360708,4365.220678467389,0,0.9,12.36387949057513,-0.018115111251756133,-1.7952018920698198,12.276739702810275,0.010376350086970909,5.664321378297233,0,1.0,1.0
2019-11-29,4138.251882368448,4141.508956143051,4169.398083928594,4124.858935647839,174723.0,7337582120.0,227330.0,-0.2632008435724527,13,price_up_oi_down,2.724505211223212,0.0008308849841878185,4159.603698066106,4189.555368088315,4333.808524209564,0,0.8,12.334157985293391,-0.02972150528173856,-2.9284164859002315,12.282376636484711,0.012819223519550782,2.724505211223212,0,1.0,1.0
2019-12-02,4173.709544530442,4255.330250467988,4265.145095355972,4168.90395727075,314891.0,13394876270.0,224899.0,0.3365751346620488,13,price_up_oi_down,1.1443253936284155,0.02748304918092881,4175.583023411616,4189.095221602112,4313.074002208927,0,0.7,12.32340669151689,-0.010751293776500859,-1.0693705186292313,12.290381163800362,0.019465978291571595,1.1443253936284155,0,1.0,1.0
2019-12-03,4268.505475171462,4240.122116897919,4273.12271457479,4213.478849483484,230678.0,9764280770.0,221116.0,0.0423353479999052,13,price_up_oi_down,0.09756306340983341,-0.003573902065156065,4181.176891338164,4186.8118832684195,4293.421547535573,0,0.5,12.306442729672785,-0.016963961844105313,-1.6820884041280681,12.302689211190767,0.02594950838049126,0.09756306340983341,0,1.0,1.0
2019-12-04,4230.733288688938,4226.402372138569,4254.215406758772,4219.640474364114,170871.0,7214672940.0,227727.0,-0.2872386572696191,13,price_up_oi_down,0.7678309277651537,-0.003235695666564231,4200.286878197263,4186.611406163235,4276.793330122235,0,0.8,12.335902822097225,0.02946009242443992,2.9898333906185792,12.308802427066825,0.023805977806670597,0.7678309277651537,0,1.0,1.0
2019-12-05,4220.079147267827,4179.674261302954,4230.997812983877,4177.20334671337,200172.0,8387772950.0,235956.0,-0.1644683500055015,13,price_up_oi_down,1.7512080784273896,-0.011056238077012726,4208.607591390096,4188.618768466234,4256.980650528594,0,0.9,12.371400625947556,0.03549780385033152,3.6135372617211114,12.317284407988877,0.020843262088276582,1.7512080784273896,0,1.0,1.0
2019-12-06,4181.662806856988,4183.44013501778,4218.399979169705,4172.849222560852,196200.0,8195076510.0,244116.0,-0.2185089750265523,13,price_up_oi_down,1.4836269820058499,0.0009009969388507066,4216.993827165043,4188.298762615574,4238.306595903948,0,1.0,12.405398801139953,0.03399817519239612,3.458271881198316,12.32878233840514,0.034831596327228986,1.4836269820058499,0,1.0,1.0
2019-12-09,4176.643866530987,3998.150438747749,4180.994665835084,3997.282986550178,410796.0,16537008040.0,260970.0,0.4536912827210936,13,price_up_oi_down,2.836372969949926,-0.044291226906547854,4165.557864820994,4170.570444116305,4219.300789603412,0,1.0,12.472160737169697,0.066761936029744,6.904094774615355,12.335030403695308,0.03260965456603504,2.836372969949926,0,1.0,1.0
2019-12-10,3992.979053526857,3950.477861904204,3998.9495378593774,3928.318786707308,277351.0,10910558460.0,247379.0,0.1143622784725756,13,price_up_oi_down,1.583784649032918,-0.011923657594654302,4107.629013822251,4144.402952580208,4197.50077089112,0,0.9,12.418676852556857,-0.053483884612839816,-5.207878300187718,12.349891156336177,0.029293955154997775,1.583784649032918,0,1.0,1.0
