date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,is_down_day,price_down_ratio,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale
2024-03-28,108667.74806412128,108491.2733317798,109498.7737586278,107029.60943014902,215002.0,23297028400.0,304681.0,-0.3486179972212963,32,price_down_speculation_up,-1.647785793476413,0.0014387381894038764,0,0.4,-0.03284997594650565,0.1292538225114832,-1.647785793476413,0,1.0,1.0
2024-03-29,108858.86511579149,107153.30544336088,109604.32159212945,106007.5250383172,219235.0,23663972800.0,301064.0,-0.3171786528716252,32,price_down_speculation_up,-1.398740214552342,-0.012332493179679549,1,0.5,-0.06657088518615775,0.12084633143264524,-1.398740214552342,0,1.0,1.0
2024-04-01,107161.3252114611,112500.4832019566,112779.7337105524,106129.63580633469,290367.0,31873655700.0,302565.0,-0.0411504902915018,32,price_down_speculation_up,0.340400864112602,0.04990212608440836,0,0.5,-0.10025878968749036,0.11712074190726104,0.340400864112602,0,1.0,1.0
2024-04-02,112602.20253256556,111077.01530350235,112822.76649586884,110561.17744483174,194841.0,21740788350.0,292090.0,-0.4048781326150782,32,price_down_speculation_up,-2.5966020657908415,-0.012652993640026255,1,0.5,-0.10025878968749036,0.07912761630579745,-2.5966020657908415,0,1.0,1.0
2024-04-03,111866.4205296426,111881.5949465638,113642.182949925,110801.46353067724,209956.0,23589275250.0,282580.0,-0.2970637113828967,32,price_down_speculation_up,-0.9291535838403211,0.007243439525837392,0,0.5,-0.1357224986874962,0.11712074190726104,-0.9291535838403211,0,1.0,1.0
2024-04-08,112591.78466701997,113498.56208411224,115266.59998687133,112164.38390715396,189158.0,21499654800.0,282979.0,-0.4027900452829815,32,price_down_speculation_up,-1.0709205792158185,0.01445248557924761,0,0.5,-0.18365862235509928,0.1380140812900617,-1.0709205792158185,0,1.0,1.0
2024-04-09,113815.89919049044,114128.18511694236,114760.58293032234,112084.19622720676,171698.0,19513641100.0,283302.0,-0.5007763468536857,32,price_down_speculation_up,-1.2093157390380924,0.00554740977567203,0,0.4,-0.21451380790334462,0.15966172528199962,-1.2093157390380924,0,1.0,1.0
2024-04-10,114811.06757251995,115969.12561345406,117252.9303388686,114642.78112930965,196149.0,22770372100.0,282621.0,-0.3652322029649591,32,price_down_speculation_up,-0.26900286249102573,0.01613046325607792,0,0.3,-0.30712118212726097,0.14570605760712096,-0.26900286249102573,0,1.0,1.0
2024-04-11,115617.53235837955,112618.51625147591,115703.9005303949,108571.58506882974,211087.0,23806354900.0,276098.0,-0.268485504388131,32,price_down_speculation_up,0.6124675330927108,-0.028892253384287248,1,0.4,-0.3328983250464608,0.07093576390256909,0.6124675330927108,0,1.0,1.0
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,32,price_down_speculation_up,-3.201524001068429,-0.002588809947781656,1,0.4,-0.3328983250464608,0.06715227044742525,-3.201524001068429,0,1.0,1.0
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,32,price_down_speculation_up,-6.32980785463957,-0.0029621257172373072,1,0.5,-0.3569251000931277,0.053907210616090745,-6.32980785463957,0,1.0,1.0
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,32,price_down_speculation_up,0.22747325833413248,-0.03189390480690024,1,0.5,-0.3840111241239703,0.10123651623845645,0.22747325833413248,0,1.0,1.0
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,32,price_down_speculation_up,-3.5199592268495423,0.011701085145371604,0,0.5,-0.3840111241239703,0.10123651623845645,-3.5199592268495423,0,1.0,1.0
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,32,price_down_speculation_up,-1.2459224256585526,-0.00873819464736536,1,0.5,-0.40383408894902983,0.10185631773539447,-1.2459224256585526,0,1.0,1.0
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,32,price_down_speculation_up,0.4079740200911875,-0.006933002825176615,1,0.6,-0.4517831960683336,0.1474599175168224,0.4079740200911875,0,1.0,1.0
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,32,price_down_speculation_up,-0.5456621656639704,0.009014103155428721,0,0.6,-0.4517831960683336,0.12105731248293075,-0.5456621656639704,0,1.0,1.0
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,32,price_down_speculation_up,-0.007053291987289898,0.0048084994712496165,0,0.6,-0.5252473772963541,0.161336148900092,-0.007053291987289898,0,1.0,1.0
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,32,price_down_speculation_up,0.8458380813924178,0.010764824446667376,0,0.6,-0.5383264555690079,0.17441522717274588,0.8458380813924178,0,1.0,1.0
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,32,price_down_speculation_up,0.39055253518881294,-0.006195275382790411,1,0.6,-0.5383264555690079,0.18209686792988544,0.39055253518881294,0,1.0,1.0
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,32,price_down_speculation_up,-1.6807457662981462,0.0032686742815219993,0,0.5,-0.5383264555690079,0.1445258302153973,-1.6807457662981462,0,1.0,1.0
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,32,price_down_speculation_up,2.3248871412917516,0.05130636491500562,0,0.4,-0.5383264555690079,0.18209686792988544,2.3248871412917516,0,1.0,1.0
2024-04-30,116209.49391119456,111891.1974591796,117228.68398979784,111025.19832363048,263989.0,29930444750.0,276761.0,-0.0472468822514201,32,price_down_speculation_up,2.359521374232606,-0.03532754727799148,1,0.4,-0.47991041444158966,0.12368082680246717,2.359521374232606,0,1.0,1.0
2024-05-06,112558.68449525732,112887.53718943716,113401.03635445592,111367.18985734948,127555.0,14303701700.0,281666.0,-0.7921743276892471,32,price_down_speculation_up,-1.517277389283811,0.008904540776061065,0,0.4,-0.47991041444158966,0.13881385532406812,-1.517277389283811,0,1.0,1.0
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,32,price_down_speculation_up,-0.3801070471885993,0.012674620110161738,0,0.3,-0.47991041444158966,0.13881385532406812,-0.3801070471885993,0,1.0,1.0
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,32,price_down_speculation_up,-1.6095940165110572,-0.015570645310059694,1,0.3,-0.47991041444158966,0.13881385532406812,-1.6095940165110572,0,1.0,1.0
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,32,price_down_speculation_up,-0.38174450375402785,-0.002384280534290961,1,0.4,-0.5383264555690079,0.2362857316408845,-0.38174450375402785,0,1.0,1.0
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,32,price_down_speculation_up,0.7919136395506647,-0.028069769613675133,1,0.5,-0.5425365045280462,0.2362857316408845,0.7919136395506647,0,1.0,1.0
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,32,price_down_speculation_up,-0.5767454067705012,-0.011298714663854681,1,0.6,-0.4955124155706425,0.26352940619387144,-0.5767454067705012,0,1.0,1.0
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,32,price_down_speculation_up,1.460329100718583,-0.017204234865516144,1,0.6,-0.6150983183597857,0.18914363231018086,1.460329100718583,0,1.0,1.0
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,32,price_down_speculation_up,0.710570077930939,-0.019501270289282613,1,0.7,-0.6150983183597857,0.23972176017715202,0.710570077930939,0,1.0,1.0
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,32,price_down_speculation_up,-1.3014333615200544,0.01071355031019583,0,0.7,-0.4603460299053257,0.25763269086560103,-1.3014333615200544,0,1.0,1.0
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,32,price_down_speculation_up,0.17753133048929998,0.022671995652133292,0,0.6,-0.6150983183597857,0.22431001797549766,0.17753133048929998,0,1.0,1.0
2024-05-20,108360.0470525537,107028.24148611155,109396.00686839664,106586.10302324452,144655.0,15505217050.0,285093.0,-0.6784638458096975,32,price_down_speculation_up,-0.22907311271253708,-0.003999230644070262,1,0.7,-0.6150983183597857,0.18657564053711168,-0.22907311271253708,0,1.0,1.0
2024-05-21,107288.68315355608,107784.02408189964,110317.5741583449,106908.19578597735,216645.0,23336365150.0,282785.0,-0.2664268223760658,32,price_down_speculation_up,1.5583383023975765,0.0070615249329883945,0,0.7,-0.6150983183597857,0.15091440784778243,1.5583383023975765,0,1.0,1.0
2024-05-22,108035.25704791736,107605.50174858124,108990.46655412606,106958.03619279624,107426.0,11529194900.0,286518.0,-0.9809991229685386,32,price_down_speculation_up,-1.1033760691058419,-0.0016562967920250582,1,0.7,-0.614058134647708,0.22431001797549766,-1.1033760691058419,0,1.0,1.0
2024-05-23,106690.81250830556,107398.06329002036,107730.8135515502,104860.10127503025,147474.0,15612800950.0,282825.0,-0.6511764427566882,32,price_down_speculation_up,-0.08416917578938268,-0.0019277681455874829,1,0.7,-0.614058134647708,0.29744803358302163,-0.08416917578938268,0,1.0,1.0
2024-05-24,107616.91013104268,108631.95809717664,109005.71945569852,107045.1815124692,149784.0,16127909250.0,284945.0,-0.6431019228891484,32,price_down_speculation_up,-0.09211180648868734,0.011488985642359673,0,0.6,-0.6036172904948159,0.2891271022300069,-0.09211180648868734,0,1.0,1.0
2024-05-27,108816.04008401888,107409.3226333718,109644.18764221948,106775.03836829487,123486.0,13287398900.0,291216.0,-0.8579374705496736,32,price_down_speculation_up,-0.7569556061552464,-0.011254841440960894,1,0.6,-0.6471391828229183,0.18783333662967028,-0.7569556061552464,0,1.0,1.0
2024-05-28,108350.36915969764,106390.44154823724,108903.37456139448,106103.75736396422,138938.0,14852977250.0,292720.0,-0.7451887302525706,32,price_down_speculation_up,-0.26699903457947777,-0.009485965092735804,1,0.6,-0.6471391828229183,0.24769195819806067,-0.26699903457947777,0,1.0,1.0
2024-05-29,106261.33265760232,106498.4946395742,107176.67889958322,105189.10171863851,115465.0,12184466800.0,290462.0,-0.9225053050497848,32,price_down_speculation_up,-1.1514949265103975,0.0010156278117143813,0,0.5,-0.6648201442831929,0.15093966615836496,-1.1514949265103975,0,1.0,1.0
2024-05-30,107360.86381460197,107309.425429094,109019.01547922188,106326.96418388496,163722.0,17504636000.0,290321.0,-0.572817339845857,32,price_down_speculation_up,0.621177013448132,0.007614481239986093,0,0.5,-0.7118262880311341,0.15093966615836496,0.621177013448132,0,1.0,1.0
2024-05-31,107415.06046271612,106385.67814739914,108479.57331975564,105692.24210558367,127926.0,13609549900.0,290748.0,-0.8210049408723694,32,price_down_speculation_up,-1.0494389112671485,-0.008608258575620087,1,0.6,-0.6648201442831929,0.10038240524379255,-1.0494389112671485,0,1.0,1.0
2024-06-03,105538.55901520638,104232.8337393877,105967.89000699564,102581.52712513915,178597.0,18520627200.0,294706.0,-0.5008463782353193,32,price_down_speculation_up,1.1467454377505968,-0.020236223949511745,1,0.6,-0.7118262880311341,0.12409380051325619,1.1467454377505968,0,1.0,1.0
2024-06-04,104073.5865619386,103412.69271330288,104799.34987339372,103009.2855527396,102601.0,10573518950.0,298695.0,-1.0685753066008827,32,price_down_speculation_up,-1.7524295213000034,-0.007868355840112806,1,0.7,-0.6981825865046294,0.1425600653519083,-1.7524295213000034,0,1.0,1.0
2024-06-05,103293.20404106656,101569.71591077892,103871.82714702576,100988.2331278831,158386.0,16032092200.0,302933.0,-0.6484765673101991,32,price_down_speculation_up,0.6499572501364739,-0.01782157251850458,1,0.7,-0.78309683556247,0.1397016910803182,0.6499572501364739,0,1.0,1.0
2024-06-06,101854.4819833244,102776.45074497032,102932.73623506977,101058.13831856356,123616.0,12522344400.0,296589.0,-0.8751673555463821,32,price_down_speculation_up,-0.9619706286081607,0.011880852706641631,0,0.6,-0.6981825865046294,0.12409380051325619,-0.9619706286081607,0,1.0,1.0
2024-06-07,103524.9017051289,101793.61103041032,103980.75464113928,101531.75779083213,124830.0,12690450850.0,296018.0,-0.8634674516230092,32,price_down_speculation_up,-0.39564637134900826,-0.009562888263176417,1,0.7,-0.78309683556247,0.13701436886979285,-0.39564637134900826,0,1.0,1.0
2024-06-11,101367.88475338146,98999.5912910619,101940.06773455068,98657.59988800951,144329.0,14335969350.0,301070.0,-0.7352473800619684,32,price_down_speculation_up,0.7929096013437734,-0.027447889028258676,1,0.7,-0.8394712057110215,0.0886582873986071,0.7929096013437734,0,1.0,1.0
2024-06-12,99215.40800255188,100810.13358861522,100874.321949231,97266.90414610796,216374.0,21241878000.0,299277.0,-0.3243611740522253,32,price_down_speculation_up,2.7298238903896963,0.01828838153715484,0,0.6,-0.78309683556247,0.11334539411809152,2.7298238903896963,1,0.0,0.0
2024-06-13,100585.37226746247,99983.95861495976,101440.12585459382,98419.87096817304,186720.0,18533787600.0,293681.0,-0.4528839757112751,32,price_down_speculation_up,1.6010937394254168,-0.008195356401638265,1,0.7,-0.778126160467169,0.13701436886979285,1.6010937394254168,0,1.0,1.0
2024-06-14,99740.46534930164,99202.29528514858,100469.67169301271,98719.27748130551,119723.0,11796920950.0,293689.0,-0.897340643179363,32,price_down_speculation_up,-0.7810043565385404,-0.00781788739553102,1,0.8,-0.6918619736860838,0.17745542989861185,-0.7810043565385404,0,1.0,1.0
2024-06-17,98732.98736955838,98055.2021260008,99197.59315424607,97885.08390251844,131025.0,12818387050.0,295014.0,-0.811634668152631,32,price_down_speculation_up,-0.18163472344199857,-0.011563171556167595,1,0.8,-0.778126160467169,0.12443203793458196,-0.18163472344199857,0,1.0,1.0
2024-06-18,98664.62534356548,95666.7365480961,99093.4248653208,95608.16584864298,204462.0,19657315450.0,307187.0,-0.4070745435243151,32,price_down_speculation_up,1.9859098174037737,-0.024358376976629237,1,0.8,-0.7734410241072998,0.12443203793458196,1.9859098174037737,0,1.0,1.0
2024-06-19,96175.83179297597,96543.7685351904,97093.41816328133,95369.32901459734,141536.0,13496932400.0,302128.0,-0.7582966669533059,32,price_down_speculation_up,0.08209082747561351,0.009167575050010868,0,0.7,-0.7734410241072998,0.12443203793458196,0.08209082747561351,0,1.0,1.0
2024-06-20,96783.99786075651,96998.08930509764,97477.56352124795,96086.99394829864,111314.0,10675498250.0,296646.0,-0.9801844721755484,32,price_down_speculation_up,-1.28470399841632,0.0047058528665333554,0,0.6,-0.7467720235076372,0.12254538007705851,-1.28470399841632,0,1.0,1.0
2024-06-21,97305.5433015629,95060.393532734,98054.15890480723,94790.11415033384,180653.0,17251072500.0,297993.0,-0.5004919321428314,32,price_down_speculation_up,1.8943436269318394,-0.019976638573454997,1,0.7,-0.7849656675529684,0.10128833180990421,1.8943436269318394,0,1.0,1.0
2024-06-24,94703.11204225777,91948.8888557649,95129.36846848056,91255.73343750206,217524.0,20037996500.0,301896.0,-0.3277733979358986,32,price_down_speculation_up,1.4720033068430611,-0.032731872458508726,1,0.7,-0.7467720235076372,0.19199053416981854,1.4720033068430611,0,1.0,1.0
2024-06-25,92091.01051198169,93841.7255895294,94431.17491345956,89969.85777430602,287986.0,26178884600.0,304777.0,-0.0566684938044319,32,price_down_speculation_up,1.8712916826590709,0.020585748858082287,0,0.6,-0.6178696561024,0.20228006231415793,1.8712916826590709,0,1.0,1.0
2024-06-26,93692.77062668664,96328.86233091856,97665.1439409441,92832.2730560758,360723.0,34107342650.0,306583.0,0.1626218327139663,32,price_down_speculation_up,1.9874315449429192,0.026503527356989354,0,0.6,-0.4766879539270532,0.2169677464505403,1.9874315449429192,0,1.0,1.0
2024-06-27,95890.84922328536,94033.78991117267,96165.39616060372,93792.88535645472,234833.0,22191374700.0,306775.0,-0.2672399566394095,32,price_down_speculation_up,0.4582580333150936,-0.023825386952683325,1,0.6,-0.4766879539270532,0.3082777136259152,0.4582580333150936,0,1.0,1.0
2024-06-28,93895.37990974648,93965.4685533976,95013.77288473464,92632.92408298304,276964.0,25779261400.0,306774.0,-0.1022237862968819,32,price_down_speculation_up,0.7159908865593677,-0.0007265617799687707,1,0.6,-0.4537832378335732,0.3311824297193952,0.7159908865593677,0,1.0,1.0
2024-07-01,93145.64399359944,95330.22169759596,95455.85493519442,91081.46253385497,236800.0,22037406000.0,310062.0,-0.2695563744720075,32,price_down_speculation_up,0.2292217743719192,0.014523985940886552,0,0.5,-0.36742397073010685,0.28797783067944993,0.2292217743719192,0,1.0,1.0
2024-07-02,95041.08984298188,93892.09412168562,96003.61315702436,93704.7276770334,170226.0,16121393650.0,314614.0,-0.6142195246580915,32,price_down_speculation_up,-1.0688210441459687,-0.015085746684533441,1,0.5,-0.29866488620395304,0.19913407292297475,-1.0688210441459687,0,1.0,1.0
2024-07-03,93757.71533401376,94441.91970724764,95272.04377138847,93122.43444835512,161258.0,15209492450.0,317538.0,-0.6775919293621054,32,price_down_speculation_up,-1.1517318241778536,0.00585593058398981,0,0.5,-0.29866488620395304,0.22191171916919974,-1.1517318241778536,0,1.0,1.0
2024-07-04,94913.35376546184,93916.61552046314,95930.8972894446,93614.2502305245,168945.0,15994686950.0,321627.0,-0.6438192708368797,32,price_down_speculation_up,-1.0490813369325833,-0.005562193022048301,1,0.6,-0.29866488620395304,0.22191171916919974,-1.0490813369325833,0,1.0,1.0
2024-07-05,93440.63143541804,93859.09037257273,95033.15435265128,92302.90522072314,177367.0,16618641650.0,313469.0,-0.5694794393326693,32,price_down_speculation_up,-0.8231287392139676,-0.000612512999660586,1,0.6,-0.29866488620395304,0.22191171916919974,-0.8231287392139676,0,1.0,1.0
2024-07-08,94049.39821347616,93611.61847839072,95050.36861095158,93180.55850740592,151966.0,14269898200.0,318058.0,-0.7385769444715556,32,price_down_speculation_up,-1.1572164005875671,-0.002636632138663053,1,0.6,-0.29866488620395304,0.25640547276411874,-1.1572164005875671,0,1.0,1.0
2024-07-09,93429.1597037242,94102.88008367294,94703.78630705392,92882.84436147496,151049.0,14177249700.0,313602.0,-0.7305203785205661,32,price_down_speculation_up,-0.869730501169556,0.0052478700108749,0,0.6,-0.41951790690233837,0.24118769319715422,-0.869730501169556,0,1.0,1.0
2024-07-10,93959.2827906116,91838.23794473428,94335.56879739978,91692.9532101204,177429.0,16499475700.0,315132.0,-0.5744210697746172,32,price_down_speculation_up,0.08237821013639476,-0.024065598597248217,1,0.7,-0.5918494819953803,0.1426991795006805,0.08237821013639476,0,1.0,1.0
2024-07-11,92216.14249352575,92544.64830948108,92907.27422392476,90536.40323623376,180824.0,16605845200.0,303605.0,-0.5182033319127824,32,price_down_speculation_up,0.46785245286791216,0.007691898065072866,0,0.6,-0.5943202972163544,0.10973585672498137,0.46785245286791216,0,1.0,1.0
2024-07-12,92557.16700963044,91385.49271301736,92956.48053337722,91107.19597493854,106884.0,9799789700.0,304447.0,-1.046752881933517,32,price_down_speculation_up,-3.829152179750879,-0.012525366054527143,1,0.6,-0.5943202972163544,0.0796942987246615,-3.829152179750879,0,1.0,1.0
2024-07-15,90937.16643154752,88166.13063927906,91488.23823217304,88165.26049096479,198670.0,17814281700.0,316153.0,-0.4645811168461631,32,price_down_speculation_up,1.3774398178567677,-0.035228371354830146,1,0.7,-0.6290193977474856,0.08052046959394837,1.3774398178567677,0,1.0,1.0
2024-07-16,88069.54998593013,88992.0108321151,89463.31370147302,87290.44574345773,165092.0,14591270850.0,310558.0,-0.6318677851500201,32,price_down_speculation_up,-0.02385990782333106,0.00936731811691982,0,0.6,-0.6290193977474856,0.08052046959394837,-0.02385990782333106,0,1.0,1.0
2024-07-17,89159.18213602736,87128.4008517974,89678.02674702364,87083.69638239619,141231.0,12444167450.0,315568.0,-0.8039773419566555,32,price_down_speculation_up,-1.391642683145367,-0.020941317797992465,1,0.7,-0.6378435279934499,0.08052046959394837,-1.391642683145367,0,1.0,1.0
2024-07-18,86828.56694272021,88207.13889411473,88992.02281914116,86723.54881580324,137208.0,11995409250.0,313613.0,-0.8266617190689088,32,price_down_speculation_up,-1.3169530973984582,0.012381015051019073,0,0.6,-0.6378435279934499,0.09670513350261095,-1.3169530973984582,0,1.0,1.0
2024-07-19,87754.31858322593,89977.9163766626,90746.74313741496,87523.5855331201,263865.0,23488347450.0,313214.0,-0.1714490542709461,32,price_down_speculation_up,2.9323785580344732,0.02007521732082873,0,0.5,-0.6811940818352931,0.11724895131199309,2.9323785580344732,0,1.0,1.0
2024-07-22,89475.5503421435,89225.08093057314,89882.30375557704,88517.64343663905,121580.0,10802143300.0,311378.0,-0.9404351259002204,32,price_down_speculation_up,-1.3036727214864916,-0.00836689130406143,1,0.5,-0.6811940818352931,0.1341254486774891,-1.3036727214864916,0,1.0,1.0
2024-07-23,89177.77695874985,88205.38816388269,90576.9364596226,87824.72749064643,165127.0,14688543350.0,305438.0,-0.6150319372196704,32,price_down_speculation_up,0.289347004512535,-0.011428319885569915,1,0.6,-0.6811940818352931,0.1542291935780632,0.289347004512535,0,1.0,1.0
2024-07-24,88322.6893972853,87285.20844771303,88744.8632008035,86848.12012450647,153733.0,13425222000.0,304177.0,-0.6823924373464988,32,price_down_speculation_up,-0.23427616466671,-0.01043223929200332,1,0.6,-0.6234498611848452,0.1696981125552462,-0.23427616466671,0,1.0,1.0
2024-07-25,86719.2462453395,87413.79357554523,87679.9821318526,85405.24515136494,166688.0,14391223850.0,303123.0,-0.5980148621690559,32,price_down_speculation_up,0.2520566130989801,0.0014731605746147736,0,0.6,-0.6571301112482595,0.15818941926452268,0.2520566130989801,0,1.0,1.0
2024-07-26,88107.66305011169,86317.62945678916,88595.79884740867,86255.14914541595,137722.0,11998371450.0,307284.0,-0.8025352408124257,32,price_down_speculation_up,-0.6199808857450194,-0.012539944486092414,1,0.6,-0.6571301112482595,0.15818941926452268,-0.6199808857450194,0,1.0,1.0
2024-07-29,86434.18785202732,83851.54340221778,86910.7066739987,83704.51496428424,195932.0,16664897600.0,319327.0,-0.4884479958628619,32,price_down_speculation_up,0.7786046826775408,-0.028569900147754956,1,0.6,-0.6571301112482595,0.1461261801362811,0.7786046826775408,0,1.0,1.0
2024-07-30,83970.3850653485,81552.9701772335,84424.81267387846,81135.42169726675,216880.0,17817914950.0,326462.0,-0.4089693508415307,32,price_down_speculation_up,1.145463048456795,-0.027412414032244148,1,0.7,-0.6571301112482595,0.1461261801362811,1.145463048456795,0,1.0,1.0
2024-07-31,82299.66379591812,83106.77145835893,84436.42356627746,82235.29550274405,222958.0,18495608950.0,317487.0,-0.3534534596980052,32,price_down_speculation_up,1.2623186139453615,0.01905266329048061,0,0.6,-0.6487121872830846,0.1577646730468968,1.2623186139453615,0,1.0,1.0
2024-08-01,83610.21690344453,81290.29307634766,84273.26513031046,80891.25686559516,199562.0,16356483300.0,330187.0,-0.5035341956411428,32,price_down_speculation_up,0.3530045068928388,-0.021857164586419064,1,0.7,-0.6065233996943631,0.1967829449854475,0.3530045068928388,0,1.0,1.0
2024-08-02,80851.30605910599,81532.35371007798,82505.03955001412,80107.17064563448,204347.0,16537171350.0,321314.0,-0.4525993089496496,32,price_down_speculation_up,0.484364941641482,0.0029777310988776673,0,0.7,-0.5507745289050994,0.13671154325248405,0.484364941641482,0,1.0,1.0
2024-08-05,80933.65503195186,82017.50417081594,82866.19626127444,80565.33829739527,189745.0,15443937800.0,309292.0,-0.4886047490329692,32,price_down_speculation_up,0.3649625411755753,0.0059504042096358845,0,0.6,-0.5507745289050994,0.11489656419842459,0.3649625411755753,0,1.0,1.0
2024-08-06,82454.51087518081,81851.07164513272,82767.14991525694,81421.9366997536,134209.0,10978513400.0,300146.0,-0.804870736566709,32,price_down_speculation_up,-2.203528639992405,-0.002029231776385143,1,0.6,-0.496069472337056,0.09452275566376259,-2.203528639992405,0,1.0,1.0
2024-08-07,82406.31430622391,80870.83524348213,82418.93959535267,80689.60593778032,113144.0,9148510550.0,303205.0,-0.9857478006792184,32,price_down_speculation_up,-3.494222161225029,-0.011975852996774727,1,0.6,-0.496069472337056,0.09452275566376259,-3.494222161225029,0,1.0,1.0
2024-08-08,81093.3867088399,79120.8357783956,81166.4006128299,79048.05132546426,158736.0,12643944500.0,311853.0,-0.675289478027933,32,price_down_speculation_up,-1.2788691664997627,-0.021639438492476404,1,0.7,-0.496069472337056,0.09452275566376259,-1.2788691664997627,0,1.0,1.0
2024-08-09,79672.73071274188,78185.68052222083,80376.28986392045,78146.42168440444,172012.0,13574842700.0,313737.0,-0.6009908135029438,32,price_down_speculation_up,-0.6161384819962908,-0.011819329851292082,1,0.7,-0.496069472337056,0.11485806706728807,-0.6161384819962908,0,1.0,1.0
2024-08-12,78382.42896973128,76617.80835070353,78618.10030660716,76532.01634708598,132336.0,10223935150.0,322871.0,-0.8919087196943979,32,price_down_speculation_up,-2.780834088839316,-0.020053188269835487,1,0.7,-0.496069472337056,0.09601073133070656,-2.780834088839316,0,1.0,1.0
2024-08-13,76741.35173991682,77594.22204229198,78338.2077715359,76065.99451595705,239136.0,18426032300.0,318642.0,-0.2870357877816833,32,price_down_speculation_up,1.343443107589815,0.01274395225610081,0,0.6,-0.5522625045720433,0.13316006359320118,1.343443107589815,0,1.0,1.0
2024-08-14,77339.23970164434,74068.38924703021,77679.34501222897,73410.42551165828,252459.0,18954259800.0,328393.0,-0.2629622025888128,32,price_down_speculation_up,1.2126074726702782,-0.04543937296439482,1,0.7,-0.5522625045720433,0.16091800916496393,1.2126074726702782,0,1.0,1.0
2024-08-15,74222.65168793529,73109.08419046688,74315.59467540646,72410.24584583874,245435.0,17911301350.0,327448.0,-0.288297117448879,32,price_down_speculation_up,0.9479527576338035,-0.012951612237224297,1,0.7,-0.5522625045720433,0.18781760272527775,0.9479527576338035,0,1.0,1.0
2024-08-16,73760.62221651252,73644.1083135831,74888.72172725183,73100.70895601388,209702.0,15434733800.0,324890.0,-0.4377991882034184,32,price_down_speculation_up,0.2806719923122338,0.007318162018311591,0,0.7,-0.5447977812679565,0.2571313286526754,0.2806719923122338,0,1.0,1.0
2024-08-19,73990.73844726014,74049.11801897691,74470.170118499,72458.27340945772,205287.0,15027761000.0,329769.0,-0.473983409294017,32,price_down_speculation_up,0.18575581507204383,0.005499553388157663,0,0.7,-0.5447977812679565,0.2571313286526754,0.18575581507204383,0,1.0,1.0
2024-08-20,74076.6327131096,75685.96489642184,75756.6909227872,73805.96623200421,187805.0,13965110450.0,331875.0,-0.5693542015082973,32,price_down_speculation_up,-0.08603795184558606,0.02210488012869294,0,0.6,-0.5374871113984804,0.24982065878319923,-0.08603795184558606,0,1.0,1.0
