date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position_scale,is_effective_signal
2024-12-05,77805.58865865498,down_trend,29.0,0,,31,price_up_speculation_up,-1.8057482153530457,0.004168407776109717,78680.107204598,79237.04196576969,80421.23499067938,0,448095.0,465976.0,472314.2,0,-0.7577644083435299,-0.29643916364857437,0.17231616900586177,-1.8057482153530457,0,1.0,0
2024-12-06,78072.82889918346,down_trend,29.0,0,,31,price_up_speculation_up,-1.048520195958696,0.0034347178028677483,78362.67378761058,79043.00715285158,80477.09537160907,0,441009.0,458557.4,467713.3,0,-0.6045754510038351,-0.320018720220383,0.18304929766671,-1.048520195958696,0,1.0,0
2024-12-09,78242.17250435396,down_trend,29.0,0,,31,price_up_speculation_up,-0.4947484409465767,0.002169046614016956,78127.42798788598,78772.55517312302,80317.11409301896,0,431792.0,449585.0,462599.1,0,-0.5722276386500319,-0.4535620148839673,0.16177689523239097,-0.4947484409465767,0,1.0,0
2024-12-10,78292.41853809658,down_trend,29.0,0,,31,price_up_speculation_up,1.4426300678527857,0.0006421860760552622,77979.1236293594,78662.56557186849,80152.4835767253,0,431889.0,442025.0,457559.2,0,-0.2739971363999046,-0.5701962064609134,0.1384856313289632,1.4426300678527857,0,1.0,0
2024-12-11,78438.40527279452,down_trend,29.0,0,,31,price_up_speculation_up,-1.5236856750527006,0.0018646343723167647,78170.2827746167,78569.19330227587,79762.6857997403,0,429829.0,436522.8,453329.0,0,-0.8830375162830688,-0.5701962064609134,0.1384856313289632,-1.5236856750527006,0,1.0,0
2024-12-12,78831.43105109982,down_trend,29.0,0,,31,price_up_speculation_up,-0.7340741505949583,0.005010629384144538,78375.45125310567,78527.77922885184,79642.75815482248,0,422291.0,431362.0,448669.0,0,-0.7980970579720583,-0.5701962064609134,0.20940257642369503,-0.7340741505949583,0,1.0,0
2024-12-13,77574.58825446153,down_trend,29.0,0,,31,price_up_speculation_up,-0.5219156622551185,-0.01594342231112844,78275.80312416128,78319.23845588593,79578.4000868593,0,411237.0,425407.6,441982.5,0,-0.7350577450119276,-0.5884015448269335,0.18952918833086058,-0.5219156622551185,0,1.0,0
2024-12-16,77589.47237802156,down_trend,29.0,1,29.0,31,price_up_speculation_up,0.14850557227412264,0.00019186854735475656,78145.26309889481,78136.3455433904,79392.18144135673,0,402940.0,419637.2,434611.1,0,-0.6069162076076109,-0.6320873591200292,0.11432371755769949,0.14850557227412264,0,1.0,0
2024-12-17,76758.36463191843,down_trend,29.0,1,29.0,31,price_up_speculation_up,-0.6471970875960712,-0.0107116045596225,77838.45231765918,77908.78797350929,79082.84120355357,0,391924.0,411644.2,426834.6,0,-0.7407189733354872,-0.605745829305723,0.14066524737200575,-0.6471970875960712,0,1.0,0
2024-12-18,76074.4258131385,down_trend,29.0,1,29.0,31,price_up_speculation_up,0.6569549243109162,-0.008910283876677694,77365.65642572797,77767.96960017234,78733.0800134908,0,389786.0,403635.6,420079.2,0,-0.5806304423030201,-0.6709869763097692,0.09276838484674899,0.6569549243109162,0,1.0,0
2024-12-19,75646.59865128386,up_trend,30.0,1,29.0,31,price_up_speculation_up,-0.16389604232912852,-0.005623797449428203,76728.68994576478,77552.07059943522,78394.55628260245,0,373837.0,393944.8,412653.4,0,-0.6925080687698434,-0.6709869763097692,0.0885669830202549,-0.16389604232912852,0,1.0,0
2024-12-20,76834.7565027762,up_trend,30.0,1,29.0,31,price_up_speculation_up,0.6097182851640657,0.0157066923387994,76580.72359542771,77428.2633597945,78235.63525632305,0,367766.0,385250.6,405329.1,0,-0.5761155085611237,-0.6497121381887272,0.08141505318094783,0.6097182851640657,0,1.0,0
2024-12-23,76341.99427686159,up_trend,30.0,1,29.0,31,price_up_speculation_up,-1.6335574817640013,-0.006413272434810269,76331.22797519571,77238.24553704525,78005.40035508414,0,367281.0,378118.8,398878.0,0,-0.8468922587233039,-0.6497121381887272,0.08141505318094783,-1.6335574817640013,0,1.0,0
2024-12-24,77258.71487875807,up_trend,30.0,0,,31,price_up_speculation_up,-0.6104271372637823,0.0120080777372924,76431.29802456364,77134.8751711114,77898.72037148995,0,370004.0,373734.8,392689.5,0,-0.8223743826354291,-0.7137829068908854,0.11998802555784649,-0.6104271372637823,0,1.0,0
2024-12-25,76704.42082085463,up_trend,30.0,0,,31,price_up_speculation_up,-0.8283547878670061,-0.007174518224556059,76557.29702610688,76961.47672591743,77765.33501409665,0,366959.0,369169.4,386402.5,0,-0.8567026660264337,-0.7378883591737073,0.09674496150565914,-0.8283547878670061,0,1.0,0
2024-12-26,76699.10754414125,up_trend,30.0,0,,31,price_up_speculation_up,-1.66015184543028,-6.926949785313052e-05,76767.79880467834,76748.24437522156,77638.0118020367,0,361340.0,366670.0,380307.4,0,-0.9760107116659128,-0.7378883591737073,0.09674496150565914,-1.66015184543028,0,1.0,0
