date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale
2022-09-08,60512.27598197068,61551.31766784617,61597.66280086198,60259.72827695952,219957.0,67267411350.0,427862.0,-0.6653686409803783,11,price_volume_up_oi_down,1.7126602259307475,0.01717076819519825,0.02554326237967608,0.4,0.7,-7954.0,-0.018250821447583384,0.0038881787249712653,0.011601549402606567,-1.2871169635510715,1.2871169635510715,12.301187351685314,12.310758167185302,0.08468319798761215,-0.07623031213688848,1.7126602259307475,0,1.0,1.0
2022-09-09,61557.26225955976,62656.69072344349,62677.600536980906,61421.26811111034,176851.0,55313440950.0,425244.0,-0.8773555516840165,11,price_volume_up_oi_down,1.8936841243846645,0.017958560392846934,0.049179223217410195,0.8,0.9333333333333333,-10624.0,-0.024374351867996732,-0.0006834075168049834,0.015298466316042526,-1.0445049011672543,1.0445049011672543,12.083062849127112,12.310758167185302,0.052324855338534704,-2.9350943640593483,1.8936841243846645,0,1.0,1.0
2022-09-13,62818.721953796114,62111.61408711156,63117.00575603014,61967.905776225656,217053.0,68176052200.0,422883.0,-0.6669539816917862,11,price_volume_up_oi_down,1.3821040330475824,-0.008699416295983697,0.025905995612561572,0.5,0.8166666666666667,-10402.0,-0.02400729312115582,-0.002977109100296386,0.01656703726404074,-0.8561980374350208,0.8561980374350208,12.28789684233229,12.302542596765463,0.07966402798006911,-0.12400108657732853,1.3821040330475824,0,1.0,1.0
2022-09-14,62111.57742888291,61647.71252741897,62136.4088041093,61401.59303174912,192312.0,59696015000.0,410300.0,-0.7577695463042613,11,price_volume_up_oi_down,2.687459326150608,-0.0074688376161335945,0.011311309252962642,0.4,0.7166666666666667,-25672.0,-0.05888451551934528,-0.002977109100296386,0.01656703726404074,-2.276148016897645,2.276148016897645,12.166874332126016,12.2945420970088,0.07514467413944104,-1.1459325452114717,2.687459326150608,0,1.0,1.0
2022-09-15,61649.01199304934,61406.0429957179,62241.97908082409,61256.21408249837,199820.0,61952449150.0,411948.0,-0.7234801664868152,11,price_volume_up_oi_down,1.8685550095188765,-0.003920170299807624,0.014770021055300564,0.35,0.65,-20013.0,-0.04633057150992798,-0.002977109100296386,0.019445273100826957,-1.503784988463576,1.503784988463576,12.205172240287009,12.270655492085757,0.08785042774467122,-0.5027619030696681,1.8685550095188765,0,1.0,1.0
2022-09-16,61406.05512738042,61924.81765971141,62131.19384564147,61192.199111189206,181445.0,56130790600.0,408659.0,-0.8119284899773985,11,price_volume_up_oi_down,1.4350193054367901,0.008448267282581412,0.006068107166783632,0.55,0.8,-19203.0,-0.04488129350117561,-0.013285333586149212,0.024246150458445307,-0.8789511982700063,0.8789511982700063,12.108707856461052,12.229293191063118,0.06715650977964938,-1.2111066251587168,1.4350193054367901,0,1.0,1.0
2022-09-17,61926.78703814714,62136.87074431334,62147.74225508499,61926.78703814714,7975.0,2491021300.0,409599.0,-3.938866983645159,11,price_volume_up_oi_down,1.0815744736135917,0.0034243634881123697,-0.008296320363048726,0.65,0.8166666666666667,-15645.0,-0.03679064254874848,-0.021129057284369604,0.024476875221182193,-0.43157447361359164,0.43157447361359164,8.984066927653044,12.201954018421581,0.0895944929356185,-24.225095054734116,1.0815744736135917,0,1.0,1.0
2022-09-19,62445.03661690086,61615.49826794489,62491.4755318111,61355.01764244324,155252.0,48260641650.0,409629.0,-0.9702022688220158,11,price_volume_up_oi_down,0.7138519564875876,-0.008390710219602804,-0.0079874887564646,0.45,0.6666666666666666,-13254.0,-0.03134200239782635,-0.024190822494576276,0.018280723888230287,-0.2638519564875876,0.2638519564875876,11.952804882160413,12.201954018421581,0.0895944929356185,-1.8756598160472433,0.7138519564875876,0,1.0,1.0
2022-09-20,61614.32154584182,61866.503102375966,62282.495648003176,61585.30056726471,150095.0,46766341050.0,409686.0,-1.0041225856654128,11,price_volume_up_oi_down,1.938916329593534,0.004073728874828486,0.003549046120076005,0.6,0.75,-614.0,-0.0014964660004874483,-0.02785817713291154,0.013315236026796113,1.3353672834734582,1.3353672834734582,11.919023705940809,12.186023286206513,0.10241699660258874,-1.7583873345843546,1.938916329593534,0,1.0,1.0
2022-09-21,61866.50282534142,61642.74951281379,62339.57122352057,61497.96358982133,162345.0,50470532150.0,415139.0,-0.9388897034947158,11,price_volume_up_oi_down,2.3074106110597734,-0.003616716289781441,0.0038547756140612233,0.5,0.65,3191.0,0.00774612329711517,-0.02785817713291154,0.013315236026796113,1.803555835445712,1.803555835445712,11.997478979397357,12.137791094293533,0.1328643977922237,-0.7122993556754568,2.3074106110597734,0,1.0,1.0
2022-09-22,61642.76906623504,61980.58607251416,62355.79232591052,61294.51841424424,210272.0,65361112550.0,417491.0,-0.6858610564568722,11,price_volume_up_oi_down,4.113550441652001,0.005480556308250728,0.000900582592091137,0.75,0.7833333333333333,8832.0,0.021612150962049045,-0.02785817713291154,0.013315236026796113,2.5059472546702466,2.5059472546702466,12.256157209697594,12.095885352794081,0.1261836790632982,0.8567026043896637,4.113550441652001,0,1.0,1.0
2022-09-23,61970.46966844396,60445.41133678868,62064.9608025336,60285.90125251755,232400.0,71355137300.0,425041.0,-0.603725609881908,11,price_volume_up_oi_down,4.03304663072344,-0.024768638585143443,-0.027221509343217987,0.15,0.35,15442.0,0.037700287354217175,-0.02785817713291154,0.017747755372640256,2.491502591281443,2.491502591281443,12.356215303959893,12.095885352794081,0.1261836790632982,1.3915440394419973,4.03304663072344,0,1.0,1.0
