date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,volume_mad_score,range_pct,range_mad_score,close_location,crowded_chase_score,signal,position,position_scale
2025-02-22,77491.57777937617,77556.12108505615,77633.45650445024,77491.57777937617,5351.0,2075612350.0,472676.0,-4.481126705021141,14,uptrend_crowded_chase,0.8,0.0008552601160787265,0.007622977536971387,0.8,0.9333333333333333,-0.0007719011461624348,-0.02003198841015505,-22.546209179845818,0.0018293685023065107,-4.145051686969393,0.4549188445715493,0.8,0,1.0,1.0
2025-02-24,77455.62637055598,77260.4719609782,77543.43314588105,77142.75176500253,176456.0,68220564650.0,476247.0,-0.9928650736981852,14,uptrend_crowded_chase,1.2963671575665687,-0.003812066925751756,0.002857365357637809,0.45,0.8166666666666667,0.022425039943868796,0.3551882152152768,0.9823578847025838,0.0051861109660434656,-1.7101536061565654,0.29380001565724995,1.2963671575665687,0,1.0,1.0
2025-02-25,77262.15918967147,76995.1394653827,77544.666588718,76875.29682806807,195279.0,75354925650.0,469794.0,-0.8778649955316926,14,uptrend_crowded_chase,1.0882109906080826,-0.0034342593160641144,-0.004937867485163339,0.35,0.7833333333333333,0.010295605590478374,-0.3920720441095293,1.2597958609270008,0.00869366255191842,0.21662612028916442,0.17903802107563535,1.0882109906080826,0,1.0,1.0
2025-02-26,76996.02271469557,77036.03465844665,77458.65991779603,76555.51329017864,201233.0,77598059450.0,470073.0,-0.8484245611112514,14,uptrend_crowded_chase,1.3733378653141621,0.0005311399310126141,-0.009336550820231437,0.35,0.7833333333333333,-0.0029144444846416206,-0.5476118278413495,1.1290788767568736,0.011723690499149581,0.9175968538714506,0.5320524415129338,1.3733378653141621,0,1.0,1.0
2025-02-27,77037.44434989788,77004.47456373884,77302.84403106551,76856.90891087022,156874.0,60436525250.0,470647.0,-1.098665408445784,14,uptrend_crowded_chase,0.34653709460559795,-0.0004096796369092992,-0.006263692132444043,0.3,0.7666666666666667,-0.004333554248438176,-0.44784680936953275,0.09307418921119595,0.0057910286736153555,-0.7508317482964572,0.3309128305570488,0.34653709460559795,0,1.0,1.0
2025-02-28,77005.11607203564,76808.61247893641,77126.18787322786,76629.56814363737,160170.0,61573880400.0,472973.0,-1.0828025532300318,14,uptrend_crowded_chase,0.9347414128215283,-0.0025435156322027863,-0.009638292834422968,0.1,0.7,0.0006281400599270626,0.7934812269606634,0.08252037172173009,0.006465677657263711,-0.6408356255767265,0.36052602148263635,0.9347414128215283,0,1.0,1.0
2025-03-01,76806.81665595615,76817.82756730793,76870.01300725657,76737.83154451338,4653.0,1787770800.0,472567.0,-4.620667362960566,14,uptrend_crowded_chase,0.7265863265451131,0.00011997467567903541,-0.005729247860326803,0.1,0.7,-0.007757091385395043,0.6265863265451131,-21.72925664223162,0.0017207133673153012,-1.9873656181242214,0.6051984985971719,0.7265863265451131,0,1.0,1.0
2025-03-03,76949.63334736593,77108.70890132952,77377.76928938966,76929.84724217224,139529.0,53858144750.0,475502.0,-1.2260986231145188,14,uptrend_crowded_chase,2.4194105590313417,0.0037866383785289948,0.0014750208485287963,0.4,0.8,0.012076787324266647,2.019410559031342,-0.8292517235375091,0.005808968320175013,-0.5426625164182317,0.39931425628276807,2.4194105590313417,0,1.0,1.0
2025-03-04,77112.6263822234,76697.12883154243,77341.6656111463,76632.96918866906,140730.0,54177390400.0,479735.0,-1.2263907071060094,14,uptrend_crowded_chase,3.468126475296738,-0.005337659982269427,-0.004399315572339857,0.0,0.65,0.020345866322216466,3.0173275226596137,-0.7259802761911034,0.00924019494958956,0.9015979052742484,0.09053191301447021,3.468126475296738,0,1.0,1.0
2025-03-05,76691.25516166083,77718.55841050477,77913.94735395834,76629.0201585013,220724.0,85401397250.0,493490.0,-0.8045895429907364,14,uptrend_crowded_chase,8.990708187289195,0.01331770295086021,0.009273277310331673,0.95,0.9666666666666667,0.04739425143418785,5.896018516201328,1.8113512777766536,0.0165330806661407,2.478028064399081,0.8479377320797793,8.990708187289195,0,1.0,1.0
2025-03-06,77724.35915257501,78700.27591251471,78880.81971161657,77714.63643713866,247284.0,96919166050.0,523608.0,-0.7502058390699783,14,uptrend_crowded_chase,14.911627232808293,0.012631699842199362,0.02462827243620702,1.0,1.0,0.10170500834759721,11.98474416215697,1.784552588548379,0.014818032858922494,2.069213552754268,0.8451840263421003,14.911627232808293,1,0.0,0.0
2025-03-07,78704.66882357883,78472.4282086121,79141.65848361008,78180.36513295944,234226.0,92076709750.0,523287.0,-0.8038436094957195,14,uptrend_crowded_chase,10.418244844533715,-0.002895132212190732,0.0215392792754312,0.95,0.9833333333333333,0.1019505348998635,8.089540723188426,1.2509540305383913,0.01225007779923827,1.5064542121521896,0.3038230478292322,10.418244844533715,1,0.0,0.0
2025-03-08,78475.69381948943,78296.35601492965,78553.39019010446,78233.42509944837,8169.0,3205330000.0,522450.0,-4.158182783120387,14,uptrend_crowded_chase,8.065959122691385,-0.0022437459589547126,0.01540224354060804,0.9,0.9666666666666667,0.09415819740467768,7.165959122691386,-9.216567027879153,0.004086589810068225,-1.039411434430671,0.1966805670963688,8.065959122691385,0,1.0,1.0
2025-03-10,78294.24250374884,78021.0933132848,78493.4025199739,77912.10219668201,142525.0,55750245550.0,513421.0,-1.2815787484615877,14,uptrend_crowded_chase,4.036124894243281,-0.003515651502253414,0.01726224308409674,0.85,0.95,0.06786230326474652,3.1861248942432816,-0.2517585709625496,0.007450553415827439,-0.07107501929292351,0.1874953655376887,4.036124894243281,0,1.0,1.0
2025-03-11,78018.60669451991,78416.4621809141,78469.75642784563,77188.43435518013,199821.0,77793243000.0,507191.0,-0.931465692689682,14,uptrend_crowded_chase,3.451150397711517,0.005067461257454164,0.008979885688602751,0.9,0.9666666666666667,0.027385063242373775,0.8968808593811103,0.8527943723406552,0.01633996277094685,2.4557447043201583,0.9584068298919843,3.451150397711517,0,1.0,1.0
2025-03-12,78417.37321319427,79461.54734485077,79737.12265938285,78276.47640018734,276581.0,109486093550.0,561814.0,-0.7086671086395662,14,uptrend_crowded_chase,4.220881462928111,0.013327369468997041,0.009673046549192543,1.0,1.0,0.07042752150213438,1.7724105212066428,1.2384654136454316,0.018381799851650612,1.6584764697975045,0.8113332966163491,4.220881462928111,1,0.0,0.0
2025-03-13,79462.2075772274,79816.38230935548,80024.4384487481,79112.57621044245,234149.0,93168696350.0,576282.0,-0.900639459368578,14,uptrend_crowded_chase,4.183062167981136,0.004465492761735135,0.017126449778903208,1.0,1.0,0.09646705349946672,2.769095088989484,0.7409102194313962,0.0114244997320402,0.08702393855190792,0.7718338026814099,4.183062167981136,0,1.0,1.0
2025-03-14,79812.92407615637,79642.67955507385,80280.86542009881,79470.3250893198,212477.0,85001880400.0,583108.0,-1.009538670695127,14,uptrend_crowded_chase,3.2779581303008056,-0.0021762794711540634,0.01719522604458734,0.95,0.9833333333333333,0.10984313242749799,2.3100218207805674,0.03587261904047729,0.010177210702943678,-0.25191939495579724,0.21264144325600406,3.2779581303008056,0,1.0,1.0
2025-03-15,79640.01385730407,79773.02595818516,79786.54395368414,79606.81549691453,6370.0,2543134550.0,582090.0,-4.515025605367219,14,uptrend_crowded_chase,2.5897527941411536,0.0016366401010048381,0.022454602601704954,0.95,0.9833333333333333,0.12552890357205726,1.6397527941411536,-22.320657982945928,0.0022529978600012933,-1.7548785037638288,0.9247865600030444,2.5897527941411536,0,1.0,1.0
2025-03-17,79864.34940444182,80151.43662197347,80345.05372278733,79679.30855214086,161751.0,64770264000.0,574584.0,-1.267588184957672,14,uptrend_crowded_chase,2.3896296494082074,0.004743591699613692,0.02212513026992502,1.0,1.0,0.12475864221370259,1.3896296494082072,-1.8471364610849186,0.008306091552499383,-0.5358645990173111,0.7091723540016773,2.3896296494082074,0,1.0,1.0
2025-03-18,80154.83723820101,80170.39290156202,80504.39410157438,79999.14548250659,159147.0,63950523450.0,569252.0,-1.2744949149234353,14,uptrend_crowded_chase,1.57969756146111,0.00023650579936540517,0.008920611042659177,1.0,1.0,0.013152384072526502,0.5796975614611098,-0.8208675332640846,0.006302184644250934,-0.8237041594648955,0.33893693637677996,1.57969756146111,0,1.0,1.0
2025-03-19,80176.64786970722,80860.43607022277,81005.60520541779,80170.38904435908,185299.0,74822687250.0,581122.0,-1.14298998097423,14,uptrend_crowded_chase,1.7813426003741077,0.008607207021026131,0.013080695098666606,1.0,1.0,0.008363593374500766,0.6169520024706672,0.08214614079671248,0.010329107801661715,0.24663505501016866,0.8261897434898771,1.7813426003741077,0,1.0,1.0
2025-03-20,80860.43637921748,81092.57522467719,81518.87159074005,80829.77346634786,224797.0,91381225800.0,586842.0,-0.9595578456148524,14,uptrend_crowded_chase,2.4217115591050455,0.002870862015297737,0.018205008642391496,1.0,1.0,0.006383200441993253,0.9805431343249206,0.8823368495602505,0.00849767222810414,-0.19592972486271543,0.3813705900899506,2.4217115591050455,0,1.0,1.0
2025-03-21,81098.25000809427,80398.4901522949,81584.17945168576,80000.75618072573,257112.0,103958451600.0,573230.0,-0.8017752447090435,14,uptrend_crowded_chase,3.195673425375051,-0.0085591692021032,0.007840547435640666,0.9,0.9666666666666667,-0.015338042613880276,-0.20897222351074934,1.0755128195315395,0.01969468914106014,3.5158340312185627,0.25118613504272697,3.195673425375051,0,1.0,1.0
2025-03-22,80389.157535549,80431.19522510923,80436.42689502945,80333.60686613173,4617.0,1859124450.0,572411.0,-4.820112121303332,14,uptrend_crowded_chase,0.9,0.0004067871517534627,0.003490375405935886,0.9,0.9666666666666667,-0.00378903587160373,-0.31843279621317855,-14.672813530845449,0.0012783600767084645,-2.052687585048328,0.9491181827479922,0.9,0,1.0,1.0
2025-03-24,80487.64192749956,81371.25212127875,81902.30561002714,80462.2291800948,230195.0,93645954800.0,582196.0,-0.9278803849880533,14,uptrend_crowded_chase,3.1004261376267905,0.011687715115242359,0.014978836653466443,1.0,1.0,0.022483942464186057,0.7638257737716203,0.4715187891070734,0.017697606862261267,2.2016819386032664,0.6312324278695862,3.1004261376267905,0,1.0,1.0
2025-03-25,81371.25355547921,82367.98651993995,82509.57132732646,81236.55561735164,242328.0,99133804550.0,601481.0,-0.9091027668482792,14,uptrend_crowded_chase,5.707468251558964,0.012249220365635027,0.01864385752765374,1.0,1.0,0.034434229621501444,3.537409426121135,0.7289758353145608,0.015455224338483025,1.611141815561097,0.8887799999032956,5.707468251558964,0,1.0,1.0
2025-03-26,82375.5887980981,81371.66035201264,83123.6401959817,81213.07089806211,378758.0,155570877650.0,597024.0,-0.4550598348768671,14,uptrend_crowded_chase,4.742881061385761,-0.012096036458122184,0.0034415620241705636,0.95,0.9833333333333333,0.01720169523997761,1.6720254058431978,2.15743848140936,0.02347954176742238,2.0842728296757658,0.08300638669490386,4.742881061385761,0,1.0,1.0
2025-03-27,81364.2343981093,80676.90646472907,81834.07255372331,80452.9201633256,319516.0,129725421650.0,584603.0,-0.6041256335669936,14,uptrend_crowded_chase,2.0561854103026174,-0.008538032581344335,0.0034629544896525033,0.75,0.9166666666666666,0.019645952040560744,0.26015924926933176,1.3046496548139084,0.01711955069821039,0.7874026672526627,0.16217348857425218,2.0561854103026174,0,1.0,1.0
2025-03-28,80679.03695732506,80513.27714311604,81103.13670902264,80229.70063508528,267846.0,107955250350.0,573884.0,-0.7620150968202827,14,uptrend_crowded_chase,0.9022221062754644,-0.00202820520497482,0.0010205234147904196,0.7,0.9,0.0025700204759928624,-0.6764704661878892,0.4044442125509288,0.010848348308873249,-0.2935705577463177,0.32466773069312943,0.9022221062754644,0,1.0,1.0
