date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale
2019-09-30,4277.154618392936,4249.688111774248,4285.42674561257,4203.710852327589,186137.0,8019022340.0,159679.0,0.1533174117079346,11,price_volume_up_oi_down,1.335509441510302,-0.019757780000024483,-0.030670500687929758,0.0,0.21666666666666667,-37035.0,-0.18826824730319144,0.05488884176176624,0.13066056338533202,-1.2552158465061867,1.2552158465061867,12.134238240708566,12.117116830734007,0.14382508114631332,0.08029359500411519,1.335509441510302,0,1.0,1.0
2019-10-08,4292.321333151073,4329.517056784731,4345.102964804672,4267.058844122528,158664.0,6962097290.0,168496.0,-0.0601232519388546,11,price_volume_up_oi_down,0.9359258075530282,0.018784659699921935,-0.0124579520235093,0.45,0.5666666666666667,-29796.0,-0.150263248139108,-0.04654480436227702,0.1439666937360663,-0.4859258075530282,0.4859258075530282,11.974544037681524,12.105616210870181,0.11636186671283522,-0.7597589497075456,0.9359258075530282,0,1.0,1.0
2019-10-09,4337.851904197798,4300.181967119205,4341.318083721368,4286.755328463854,103954.0,4559660980.0,174570.0,-0.518377313734524,11,price_volume_up_oi_down,0.459864917903237,-0.00677560320949766,-0.0012099744968536719,0.25,0.43333333333333335,-8906.0,-0.04854040855479736,-0.07861324531275839,0.09665193547834221,0.20986491790323702,0.20986491790323702,11.551703772584302,12.046663914220078,0.12969930682401642,-2.5740002010481304,0.459864917903237,0,1.0,1.0
2019-10-10,4301.00684947093,4372.468810797987,4378.819091556165,4291.391472294915,142927.0,6315447150.0,189665.0,-0.2829253476681045,11,price_volume_up_oi_down,1.8885266768249225,0.01681018250658095,0.012392485542830123,0.65,0.6666666666666666,11164.0,0.06254306698561912,-0.07861324531275839,0.07764943589630048,1.2261341912820924,1.2261341912820924,11.870089289387423,11.99543884254494,0.16523727504000973,-0.511670960976869,1.8885266768249225,0,1.0,1.0
2019-10-11,4364.9969862567,4340.91745779458,4401.936652874161,4330.093850485488,205340.0,9136352440.0,186232.0,0.0976739335768125,11,price_volume_up_oi_down,2.7115942231229644,-0.007215912649963463,0.0012853775964938308,0.55,0.6166666666666667,10594.0,0.06031724342112755,-0.07861324531275839,0.07764943589630048,1.2067998920803993,1.2067998920803993,12.232422420852956,11.936192452234852,0.20954640833753846,0.9535089534460711,2.7115942231229644,0,1.0,1.0
2019-10-14,4370.447014797524,4331.968516376411,4379.527228729897,4314.849281555641,132867.0,5887589400.0,186732.0,-0.3403258059372028,11,price_volume_up_oi_down,2.673876955055969,-0.002061532269428512,0.019361516054365424,0.5,0.6,27053.0,0.16942115118456402,-0.07861324531275839,0.07764943589630048,2.1545154390016035,2.1545154390016035,11.797103906870307,11.936192452234852,0.20954640833753846,-0.4477000552832635,2.673876955055969,0,1.0,1.0
2019-10-15,4339.151591365649,4351.420834135906,4362.757245381765,4295.366491109565,182441.0,8080161250.0,197282.0,-0.078207344157159,11,price_volume_up_oi_down,3.1940031636413053,0.0044904106957284196,0.005059173359035496,0.6,0.6833333333333333,28786.0,0.17084085082138448,-0.07602433307638236,0.09924084771471824,1.677820063095933,1.677820063095933,12.114182112064725,11.883965078087803,0.1704260611072419,0.9111239271863371,3.1940031636413053,0,1.0,1.0
2019-10-16,4359.9959035924685,4344.049361958288,4384.3674092250285,4325.781388975335,142531.0,6325565320.0,192699.0,-0.3015698660841392,11,price_volume_up_oi_down,1.6199114344134475,-0.001694037984051322,0.01020128803257836,0.55,0.6666666666666666,18129.0,0.10384945866987455,-0.07602433307638236,0.11448716502196095,1.0597101463808691,1.0597101463808691,11.867314798891258,11.936192452234852,0.15853910259720916,-0.29303395789063275,1.6199114344134475,0,1.0,1.0
2019-10-17,4329.345180663582,4355.386975889132,4365.119170309831,4313.64019853677,154805.0,6850632750.0,198002.0,-0.246110871278018,11,price_volume_up_oi_down,1.26206814435787,0.0026099183011432103,-0.003906679646672573,0.6,0.7166666666666667,8337.0,0.04395644952943348,0.005888417433165094,0.159842199661836,0.16063677761320036,0.16063677761320036,11.94992153935774,11.883965078087803,0.0887200654056084,0.5014313667446697,1.26206814435787,0,1.0,1.0
2019-10-18,4363.247158663443,4356.255189230481,4385.655787720531,4344.142365564029,131923.0,5887548970.0,197669.0,-0.4043754955964757,11,price_volume_up_oi_down,0.6609419610835535,0.00019934241116925655,0.003533292578130176,0.6,0.7333333333333333,11437.0,0.06141264659134842,0.05213684647528051,0.10898077986968069,0.05740866850542337,0.05740866850542337,11.789973698030092,11.923881203072963,0.09167185019218049,-0.9852465569961985,0.6609419610835535,0,1.0,1.0
