date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_rank_history,speculation_rank_in_trend,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-03-20,116981.30857925958,up_trend,12.0,1,12.0,11,high_speculation,0.0,-0.1394810929511999,0.0,0.0,0,1.0,0,114501.6078507516,up_trend,1.0,16.0,1.0,1.0,2479.7007285079744,2479.7007285079744,2479.7007285079744,68769.21293872433,79940.84726685865,100109.1127917411,31339.899853016774
2024-03-21,117150.57303903022,down_trend,13.0,1,12.0,11,high_speculation,,-0.2353533402864061,0.0,,0,1.0,0,117675.71199235116,up_trend,1.0,16.0,1.0,1.0,-525.138953320944,-525.138953320944,-525.138953320944,68244.07398540339,79415.7083135377,100109.1127917411,31865.038806337718
2024-03-22,114214.21441320475,down_trend,13.0,1,12.0,11,high_speculation,,-0.1319639044237925,0.2,,0,1.0,0,116963.02400726952,up_trend,1.0,16.0,1.0,1.0,-2748.8095940647618,-2748.8095940647618,-2748.8095940647618,65495.26439133863,76666.89871947294,100109.1127917411,34613.84840040248
2024-03-25,107366.8720415848,down_trend,13.0,1,12.0,11,high_speculation,,0.1248989040942082,0.6,,0,1.0,0,114464.60487335938,down_trend,-1.0,17.0,1.0,1.0,-7097.732831774585,-7097.732831774585,-7097.732831774585,58397.53155956404,69569.16588769836,100109.1127917411,41711.581232177065
2024-03-26,108390.37476156023,down_trend,13.0,1,13.0,11,high_speculation,0.6666666666666666,-0.0685536749511882,0.3,0.6666666666666666,0,1.0,0,107862.97124992336,down_trend,-1.0,17.0,-1.0,-1.0,527.4035116368759,-527.4035116368759,-527.4035116368759,57870.128047927166,69041.76237606148,100109.1127917411,42238.98474381394
2024-03-27,108335.4070444004,down_trend,13.0,1,13.0,11,high_speculation,0.75,-0.001111856471884,0.5,0.75,0,1.0,0,109103.8172594825,down_trend,-1.0,17.0,-1.0,-1.0,-768.4102150820981,768.4102150820981,768.4102150820981,58638.538263009264,69810.17259114358,100109.1127917411,41470.57452873184
2024-03-28,108491.2733317798,down_trend,13.0,1,13.0,11,high_speculation,0.0,-0.3486179972212963,0.0,0.0,0,1.0,0,108667.74806412128,down_trend,-1.0,17.0,-1.0,-1.0,-176.47473234147765,176.47473234147765,176.47473234147765,58815.01299535074,69986.64732348506,100109.1127917411,41294.099796390365
2024-03-29,107153.30544336088,up_trend,14.0,1,13.0,11,high_speculation,,-0.3171786528716252,0.1,,0,1.0,0,108858.86511579149,down_trend,-1.0,17.0,-1.0,-1.0,-1705.5596724306088,1705.5596724306088,1705.5596724306088,60520.57266778135,71692.20699591567,100109.1127917411,39588.540123959756
2024-04-01,112500.4832019566,up_trend,14.0,1,13.0,11,high_speculation,,-0.0411504902915018,0.7,,0,1.0,0,107161.3252114611,up_trend,1.0,18.0,-1.0,-1.0,5339.1579904955,-5339.1579904955,-5339.1579904955,55181.41467728585,66353.04900542017,100109.1127917411,44927.698114455256
2024-04-02,111077.01530350235,up_trend,14.0,1,13.0,11,high_speculation,,-0.4048781326150782,0.0,,0,1.0,0,112602.20253256556,up_trend,1.0,18.0,1.0,1.0,-1525.1872290632018,-1525.1872290632018,-1525.1872290632018,53656.22744822265,64827.861776356964,100109.1127917411,46452.88534351846
2024-04-03,111881.5949465638,up_trend,14.0,1,14.0,11,high_speculation,0.6666666666666666,-0.2970637113828967,0.3,0.6666666666666666,0,1.0,0,111866.4205296426,up_trend,1.0,18.0,1.0,1.0,15.174416921203374,15.174416921203374,15.174416921203374,53671.40186514385,64843.03619327817,100109.1127917411,46437.710926597254
2024-04-08,113498.56208411224,up_trend,14.0,1,14.0,11,high_speculation,0.25,-0.4027900452829815,0.1,0.25,0,1.0,0,112591.78466701997,up_trend,1.0,18.0,1.0,1.0,906.7774170922785,906.7774170922785,906.7774170922785,54578.17928223613,65749.81361037045,100109.1127917411,45530.933509504976
2024-04-09,114128.18511694236,up_trend,14.0,1,14.0,11,high_speculation,0.0,-0.5007763468536857,0.0,0.0,0,1.0,0,113815.89919049044,up_trend,1.0,18.0,1.0,1.0,312.2859264519211,312.2859264519211,312.2859264519211,54890.46520868805,66062.09953682237,100109.1127917411,45218.647583053054
2024-04-10,115969.12561345406,down_trend,15.0,1,14.0,11,high_speculation,,-0.3652322029649591,0.3,,0,1.0,0,114811.06757251995,up_trend,1.0,18.0,1.0,1.0,1158.0580409341055,1158.0580409341055,1158.0580409341055,56048.52324962216,67220.15757775647,100109.1127917411,44060.58954211895
2024-04-11,112618.51625147591,down_trend,15.0,1,14.0,11,high_speculation,,-0.268485504388131,0.7,,0,1.0,0,115617.53235837955,up_trend,1.0,18.0,1.0,1.0,-2999.0161069036403,-2999.0161069036403,-2999.0161069036403,53049.50714271852,64221.14147085283,100109.1127917411,47059.60564902259
2024-04-12,112326.96831629968,down_trend,15.0,1,14.0,11,high_speculation,,-0.6516419142583596,0.0,,0,1.0,0,111446.38132746854,up_trend,1.0,18.0,1.0,1.0,880.5869888311427,880.5869888311427,880.5869888311427,53930.09413154966,65101.728459683975,100109.1127917411,46179.01866019145
2024-04-15,111994.24171471068,down_trend,15.0,0,,11,high_speculation,0.0,-0.8628212601064965,0.0,0.0,0,1.0,0,113492.94853625944,up_trend,1.0,18.0,1.0,1.0,-1498.706821548767,-1498.706821548767,-1498.706821548767,52431.38731000089,63603.02163813521,100109.1127917411,47677.72548174021
2024-04-16,108422.30803054072,down_trend,15.0,1,15.0,11,high_speculation,0.75,-0.34986892145068,0.6,0.75,0,1.0,0,111542.55499029584,down_trend,-1.0,19.0,1.0,1.0,-3120.2469597551244,-3120.2469597551244,-3120.2469597551244,49311.14035024577,60482.77467838008,100109.1127917411,50797.97244149534
2024-04-17,109690.96668846378,down_trend,15.0,1,15.0,11,high_speculation,0.0,-0.9123332759449364,0.0,0.0,0,1.0,0,108626.63500067031,down_trend,-1.0,19.0,-1.0,-1.0,1064.3316877934703,-1064.3316877934703,-1064.3316877934703,48246.8086624523,59418.44299058661,100109.1127917411,51862.30412928881
2024-04-18,108732.46567048231,down_trend,15.0,1,15.0,11,high_speculation,0.5,-0.5919835464165415,0.3,0.5,0,1.0,0,109961.63267709209,down_trend,-1.0,19.0,-1.0,-1.0,-1229.1670066097722,1229.1670066097722,1229.1670066097722,49475.97566906207,60647.609997196385,100109.1127917411,50633.137122679036
2024-04-19,107978.62317880044,up_trend,16.0,1,15.0,11,high_speculation,,-0.362590253827565,0.7,,0,1.0,0,108502.29160486502,down_trend,-1.0,19.0,-1.0,-1.0,-523.6684260645852,523.6684260645852,523.6684260645852,49999.644095126656,61171.27842326097,100109.1127917411,50109.46869661445
2024-04-22,108951.95362671532,up_trend,16.0,1,15.0,11,high_speculation,,-0.5497184077390225,0.4,,0,1.0,0,108885.70142111808,down_trend,-1.0,19.0,-1.0,-1.0,66.25220559723675,-66.25220559723675,-66.25220559723675,49933.39188952942,61105.02621766373,100109.1127917411,50175.72090221169
2024-04-23,109475.849038121,up_trend,16.0,1,15.0,11,high_speculation,,-0.5269345033989934,0.5,,0,1.0,0,109253.476525989,down_trend,-1.0,19.0,-1.0,-1.0,222.37251213200216,-222.37251213200216,-222.37251213200216,49711.01937739742,60882.65370553173,100109.1127917411,50398.09341434369
2024-04-24,110654.33733416622,up_trend,16.0,1,16.0,11,high_speculation,1.0,-0.3196028644074781,0.9,1.0,0,1.0,0,110012.53579914192,down_trend,-1.0,19.0,-1.0,-1.0,641.8015350243077,-641.8015350243077,-641.8015350243077,49069.21784237311,60240.85217050742,100109.1127917411,51039.894949368
2024-04-25,109968.80324208087,up_trend,16.0,1,16.0,11,high_speculation,0.5,-0.4328863254841859,0.6,0.5,0,1.0,0,110795.79801787336,down_trend,-1.0,19.0,-1.0,-1.0,-826.994775792482,826.994775792482,826.994775792482,49896.21261816559,61067.846946299906,100109.1127917411,50212.900173575516
2024-04-26,110328.255441008,up_trend,16.0,1,16.0,11,high_speculation,0.0,-0.8984665669693278,0.1,0.0,0,1.0,0,110161.21719455309,down_trend,-1.0,19.0,-1.0,-1.0,167.0382464549184,-167.0382464549184,-167.0382464549184,49729.17437171067,60900.80869984499,100109.1127917411,50379.938420030434
2024-04-29,115988.79717510032,down_trend,17.0,1,16.0,11,high_speculation,,0.0893391733119337,1.0,,0,1.0,0,110022.24727589048,up_trend,1.0,20.0,-1.0,-1.0,5966.549899209844,-5966.549899209844,-5966.549899209844,43762.62447250083,54934.25880063514,100109.1127917411,56346.48831924028
2024-04-30,111891.1974591796,down_trend,17.0,1,16.0,11,high_speculation,,-0.0472468822514201,0.9,,0,1.0,0,116209.49391119456,up_trend,1.0,20.0,1.0,1.0,-4318.296452014954,-4318.296452014954,-4318.296452014954,39444.328020485875,50615.96234862019,100109.1127917411,60664.78477125523
2024-05-06,112887.53718943716,down_trend,17.0,1,16.0,11,high_speculation,,-0.7921743276892471,0.2,,0,1.0,0,112558.68449525732,up_trend,1.0,20.0,1.0,1.0,328.8526941798482,328.8526941798482,328.8526941798482,39773.18071466572,50944.81504280004,100109.1127917411,60335.932077075384
2024-05-07,114318.34383848505,down_trend,17.0,0,,11,high_speculation,0.3333333333333333,-0.5581385056570991,0.3,0.3333333333333333,0,1.0,0,113336.86950141432,up_trend,1.0,20.0,1.0,1.0,981.4743370707292,981.4743370707292,981.4743370707292,40754.65505173645,51926.28937987077,100109.1127917411,59354.457740004655
2024-05-08,112538.33345414254,down_trend,17.0,0,,11,high_speculation,0.0,-0.8111735901045476,0.1,0.0,0,1.0,0,114402.62654410844,up_trend,1.0,20.0,1.0,1.0,-1864.2930899658968,-1864.2930899658968,-1864.2930899658968,38890.361961770555,50061.99628990487,100109.1127917411,61218.75082997055
2024-05-09,112270.01049632629,down_trend,17.0,0,,11,high_speculation,0.4,-0.6720581310624723,0.3,0.4,0,1.0,0,112954.55063609374,up_trend,1.0,20.0,1.0,1.0,-684.5401397674577,-684.5401397674577,-684.5401397674577,38205.8218220031,49377.45615013741,100109.1127917411,61903.29096973801
2024-05-10,109118.61716716952,down_trend,17.0,1,17.0,11,high_speculation,0.6666666666666666,-0.2651155153015043,0.8,0.6666666666666666,0,1.0,0,112406.33111582728,down_trend,-1.0,21.0,1.0,1.0,-3287.7139486577653,-3287.7139486577653,-3287.7139486577653,34918.10787334533,46089.74220147965,100109.1127917411,65191.004918395774
2024-05-13,107885.71704728328,down_trend,17.0,1,17.0,11,high_speculation,0.2857142857142857,-0.7208518623105886,0.3,0.2857142857142857,0,1.0,0,108462.4105757916,down_trend,-1.0,21.0,-1.0,-1.0,-576.6935285083164,576.6935285083164,576.6935285083164,35494.80140185365,46666.43572998796,100109.1127917411,64614.31138988746
2024-05-14,106029.6258325672,down_trend,17.0,1,17.0,11,high_speculation,0.75,-0.2055864805793865,0.8,0.75,0,1.0,0,107759.88963517376,down_trend,-1.0,21.0,-1.0,-1.0,-1730.2638026065688,1730.2638026065688,1730.2638026065688,37225.06520446022,48396.69953259453,100109.1127917411,62884.04758728089
2024-05-15,103961.9134405348,up_trend,18.0,1,17.0,11,high_speculation,,-0.3625535541535523,0.6,,0,1.0,0,105907.30922286578,down_trend,-1.0,21.0,-1.0,-1.0,-1945.3957823309756,1945.3957823309756,1945.3957823309756,39170.46098679119,50342.09531492551,100109.1127917411,60938.651804949914
2024-05-16,105075.7146305242,up_trend,18.0,1,17.0,11,high_speculation,,-0.9574496213195955,0.0,,0,1.0,0,104632.07462127612,down_trend,-1.0,21.0,-1.0,-1.0,443.6400092480908,-443.6400092480908,-443.6400092480908,38726.8209775431,49898.45530567742,100109.1127917411,61382.291814198004
2024-05-17,107457.99077577224,up_trend,18.0,1,17.0,11,high_speculation,,-0.5560581382329437,0.6,,0,1.0,0,105705.11878055987,down_trend,-1.0,21.0,-1.0,-1.0,1752.8719952123647,-1752.8719952123647,-1752.8719952123647,36973.94898233074,48145.58331046505,100109.1127917411,63135.16380941037
2024-05-20,107028.24148611155,up_trend,18.0,0,,11,high_speculation,0.3333333333333333,-0.6784638458096975,0.4,0.3333333333333333,0,1.0,0,108360.0470525537,down_trend,-1.0,21.0,-1.0,-1.0,-1331.8055664421408,1331.8055664421408,1331.8055664421408,38305.75454877288,49477.38887690719,100109.1127917411,61803.35824296823
2024-05-21,107784.02408189964,up_trend,18.0,1,18.0,11,high_speculation,1.0,-0.2664268223760658,0.8,1.0,0,1.0,0,107288.68315355608,down_trend,-1.0,21.0,-1.0,-1.0,495.34092834356125,-495.34092834356125,-495.34092834356125,37810.41362042932,48982.04794856363,100109.1127917411,62298.69917131179
2024-05-22,107605.50174858124,up_trend,18.0,1,18.0,11,high_speculation,0.0,-0.9809991229685386,0.0,0.0,0,1.0,0,108035.25704791736,down_trend,-1.0,21.0,-1.0,-1.0,-429.7552993361169,429.7552993361169,429.7552993361169,38240.168919765434,49411.80324789975,100109.1127917411,61868.94387197567
2024-05-23,107398.06329002036,up_trend,18.0,1,18.0,11,high_speculation,0.5,-0.6511764427566882,0.5,0.5,0,1.0,0,106690.81250830556,down_trend,-1.0,21.0,-1.0,-1.0,707.2507817147998,-707.2507817147998,-707.2507817147998,37532.918138050634,48704.55246618495,100109.1127917411,62576.19465369047
2024-05-24,108631.95809717664,down_trend,19.0,1,18.0,11,high_speculation,,-0.6431019228891484,0.5,,0,1.0,0,107616.91013104268,up_trend,1.0,22.0,-1.0,-1.0,1015.0479661339632,-1015.0479661339632,-1015.0479661339632,36517.87017191667,47689.504500050985,100109.1127917411,63591.242619824436
2024-05-27,107409.3226333718,down_trend,19.0,1,18.0,11,high_speculation,,-0.8579374705496736,0.2,,0,1.0,0,108816.04008401888,up_trend,1.0,22.0,1.0,1.0,-1406.7174506470765,-1406.7174506470765,-1406.7174506470765,35111.152721269595,46282.78704940391,100109.1127917411,64997.96007047151
2024-05-28,106390.44154823724,down_trend,19.0,1,18.0,11,high_speculation,,-0.7451887302525706,0.3,,0,1.0,0,108350.36915969764,up_trend,1.0,22.0,1.0,1.0,-1959.9276114604,-1959.9276114604,-1959.9276114604,33151.225109809195,44322.85943794351,100109.1127917411,66957.88768193191
2024-05-29,106498.4946395742,down_trend,19.0,0,,11,high_speculation,0.0,-0.9225053050497848,0.2,0.0,0,1.0,0,106261.33265760232,up_trend,1.0,22.0,1.0,1.0,237.16198197187623,237.16198197187623,237.16198197187623,33388.38709178107,44560.021419915385,100109.1127917411,66720.72569996004
2024-05-30,107309.425429094,down_trend,19.0,0,,11,high_speculation,1.0,-0.572817339845857,0.8,1.0,0,1.0,0,107360.86381460197,up_trend,1.0,22.0,1.0,1.0,-51.438385507964995,-51.438385507964995,-51.438385507964995,33336.948706273106,44508.58303440742,100109.1127917411,66772.164085468
2024-05-31,106385.67814739914,down_trend,19.0,0,,11,high_speculation,0.4,-0.8210049408723694,0.3,0.4,0,1.0,0,107415.06046271612,up_trend,1.0,22.0,1.0,1.0,-1029.3823153169797,-1029.3823153169797,-1029.3823153169797,32307.566390956126,43479.20071909044,100109.1127917411,67801.54640078498
2024-06-03,104232.8337393877,down_trend,19.0,0,,11,high_speculation,1.0,-0.5008463782353193,0.9,1.0,0,1.0,0,105538.55901520638,down_trend,-1.0,23.0,1.0,1.0,-1305.7252758186805,-1305.7252758186805,-1305.7252758186805,31001.841115137446,42173.47544327176,100109.1127917411,69107.27167660366
2024-06-04,103412.69271330288,down_trend,19.0,0,,11,high_speculation,0.0,-1.0685753066008827,0.0,0.0,0,1.0,0,104073.5865619386,down_trend,-1.0,23.0,-1.0,-1.0,-660.893848635722,660.893848635722,660.893848635722,31662.734963773168,42834.36929190748,100109.1127917411,68446.37782796794
2024-06-05,101569.71591077892,down_trend,19.0,0,,11,high_speculation,0.625,-0.6484765673101991,0.7,0.625,0,1.0,0,103293.20404106656,down_trend,-1.0,23.0,-1.0,-1.0,-1723.4881302876456,1723.4881302876456,1723.4881302876456,33386.22309406081,44557.85742219513,100109.1127917411,66722.8896976803
2024-06-06,102776.45074497032,down_trend,19.0,0,,11,high_speculation,0.2222222222222222,-0.8751673555463821,0.2,0.2222222222222222,0,1.0,0,101854.4819833244,down_trend,-1.0,23.0,-1.0,-1.0,921.9687616459269,-921.9687616459269,-921.9687616459269,32464.254332414886,43635.8886605492,100109.1127917411,67644.85845932622
2024-06-07,101793.61103041032,down_trend,19.0,0,,11,high_speculation,0.3,-0.8634674516230092,0.3,0.3,0,1.0,0,103524.9017051289,down_trend,-1.0,23.0,-1.0,-1.0,-1731.290674718577,1731.290674718577,1731.290674718577,34195.54500713346,45367.17933526778,100109.1127917411,65913.56778460764
2024-06-11,98999.5912910619,down_trend,19.0,0,,11,high_speculation,0.6363636363636364,-0.7352473800619684,0.7,0.6363636363636364,0,1.0,0,101367.88475338146,down_trend,-1.0,23.0,-1.0,-1.0,-2368.2934623195615,2368.2934623195615,2368.2934623195615,36563.838469453025,47735.47279758734,100109.1127917411,63545.27432228808
2024-06-12,100810.13358861522,down_trend,19.0,0,,11,high_speculation,1.0,-0.3243611740522253,1.0,1.0,1,0.5,0,99215.40800255188,down_trend,-1.0,23.0,-1.0,-1.0,1594.725586063345,-1594.725586063345,-1594.725586063345,34969.11288338968,46140.747211523994,100109.1127917411,65139.99990835143
2024-06-13,99983.95861495976,down_trend,19.0,0,,11,high_speculation,0.9230769230769232,-0.4528839757112751,0.9,0.9230769230769232,0,1.0,0,100585.37226746247,down_trend,-1.0,23.0,-1.0,-0.5,-601.4136525027134,300.7068262513567,601.4136525027134,35269.81970964104,46742.16086402671,100109.1127917411,64839.29308210007
2024-06-14,99202.29528514858,down_trend,19.0,0,,11,high_speculation,0.1428571428571428,-0.897340643179363,0.1,0.1428571428571428,0,1.0,0,99740.46534930164,down_trend,-1.0,23.0,-1.0,-1.0,-538.1700641530624,538.1700641530624,538.1700641530624,35807.9897737941,47280.33092817977,100109.1127917411,64301.12301794701
2024-06-17,98055.2021260008,down_trend,19.0,0,,11,high_speculation,0.4666666666666667,-0.811634668152631,0.5,0.4666666666666667,0,1.0,0,98732.98736955838,down_trend,-1.0,23.0,-1.0,-1.0,-677.7852435575769,677.7852435575769,677.7852435575769,36485.775017351676,47958.11617173735,100109.1127917411,63623.33777438943
2024-06-18,95666.7365480961,down_trend,19.0,0,,11,high_speculation,0.9375,-0.4070745435243151,0.9,0.9375,0,1.0,0,98664.62534356548,down_trend,-1.0,23.0,-1.0,-1.0,-2997.8887954693782,2997.8887954693782,2997.8887954693782,39483.663812821054,50956.004967206725,100109.1127917411,60625.44897892005
2024-06-19,96543.7685351904,down_trend,19.0,1,19.0,11,high_speculation,0.4705882352941176,-0.7582966669533059,0.5,0.4705882352941176,0,1.0,0,96175.83179297597,down_trend,-1.0,23.0,-1.0,-1.0,367.9367422144278,-367.9367422144278,-367.9367422144278,39115.72707060663,50588.0682249923,100109.1127917411,60993.38572113448
2024-06-20,96998.08930509764,down_trend,19.0,1,19.0,11,high_speculation,0.0555555555555555,-0.9801844721755484,0.0,0.0555555555555555,0,1.0,0,96783.99786075651,down_trend,-1.0,23.0,-1.0,-1.0,214.09144434113114,-214.09144434113114,-214.09144434113114,38901.635626265495,50373.976780651166,100109.1127917411,61207.47716547561
2024-06-21,95060.393532734,down_trend,19.0,1,19.0,11,high_speculation,0.8421052631578947,-0.5004919321428314,0.7,0.8421052631578947,0,1.0,0,97305.5433015629,down_trend,-1.0,23.0,-1.0,-1.0,-2245.1497688288946,2245.1497688288946,2245.1497688288946,41146.78539509439,52619.12654948006,100109.1127917411,58962.32739664672
2024-06-24,91948.8888557649,down_trend,19.0,1,19.0,11,high_speculation,0.95,-0.3277733979358986,0.9,0.95,0,1.0,0,94703.11204225777,down_trend,-1.0,23.0,-1.0,-1.0,-2754.2231864928617,2754.2231864928617,2754.2231864928617,43901.00858158725,55373.34973597292,100109.1127917411,56208.104210153855
2024-06-25,93841.7255895294,no_trend,,1,19.0,11,high_speculation,,-0.0566684938044319,1.0,,0,1.0,0,92091.01051198169,down_trend,-1.0,23.0,-1.0,-1.0,1750.7150775477057,-1750.7150775477057,-1750.7150775477057,42150.293504039546,53622.63465842522,100109.1127917411,57958.81928770156
2024-06-26,96328.86233091856,down_trend,20.0,1,19.0,11,high_speculation,,0.1626218327139663,1.0,,0,1.0,0,93692.77062668664,up_trend,1.0,24.0,-1.0,-1.0,2636.0917042319197,-2636.0917042319197,-2636.0917042319197,39514.201799807626,50986.5429541933,100109.1127917411,60594.91099193348
2024-06-27,94033.78991117267,down_trend,20.0,0,,11,high_speculation,,-0.2672399566394095,0.8,,0,1.0,0,95890.84922328536,up_trend,1.0,24.0,1.0,1.0,-1857.0593121126876,-1857.0593121126876,-1857.0593121126876,37657.14248769494,49129.48364208061,100109.1127917411,62451.97030404617
2024-06-28,93965.4685533976,down_trend,20.0,0,,11,high_speculation,,-0.1022237862968819,0.8,,0,1.0,0,93895.37990974648,up_trend,1.0,24.0,1.0,1.0,70.08864365112095,70.08864365112095,70.08864365112095,37727.23113134606,49199.57228573173,100109.1127917411,62381.88166039505
2024-07-01,95330.22169759596,down_trend,20.0,0,,11,high_speculation,0.0,-0.2695563744720075,0.6,0.0,0,1.0,0,93145.64399359944,up_trend,1.0,24.0,1.0,1.0,2184.577703996518,2184.577703996518,2184.577703996518,39911.80883534258,51384.14998972825,100109.1127917411,60197.30395639853
2024-07-02,93892.09412168562,down_trend,20.0,0,,11,high_speculation,0.0,-0.6142195246580915,0.2,0.0,0,1.0,0,95041.08984298188,up_trend,1.0,24.0,1.0,1.0,-1148.9957212962618,-1148.9957212962618,-1148.9957212962618,38762.813114046316,50235.15426843199,100109.1127917411,61346.29967769479
2024-07-03,94441.91970724764,down_trend,20.0,0,,11,high_speculation,0.0,-0.6775919293621054,0.2,0.0,0,1.0,0,93757.71533401376,up_trend,1.0,24.0,1.0,1.0,684.2043732338789,684.2043732338789,684.2043732338789,39447.017487280194,50919.358641665865,100109.1127917411,60662.09530446091
2024-07-04,93916.61552046314,down_trend,20.0,0,,11,high_speculation,0.1666666666666666,-0.6438192708368797,0.2,0.1666666666666666,0,1.0,0,94913.35376546184,up_trend,1.0,24.0,1.0,1.0,-996.7382449987053,-996.7382449987053,-996.7382449987053,38450.27924228149,49922.62039666716,100109.1127917411,61658.83354945962
2024-07-05,93859.09037257273,down_trend,20.0,0,,11,high_speculation,0.4285714285714285,-0.5694794393326693,0.3,0.4285714285714285,0,1.0,0,93440.63143541804,up_trend,1.0,24.0,1.0,1.0,418.4589371546899,418.4589371546899,418.4589371546899,38868.73817943618,50341.07933382185,100109.1127917411,61240.37461230493
2024-07-08,93611.61847839072,down_trend,20.0,0,,11,high_speculation,0.0,-0.7385769444715556,0.0,0.0,0,1.0,0,94049.39821347616,up_trend,1.0,24.0,1.0,1.0,-437.779735085438,-437.779735085438,-437.779735085438,38430.95844435074,49903.29959873641,100109.1127917411,61678.154347390366
2024-07-09,94102.88008367294,down_trend,20.0,0,,11,high_speculation,0.1111111111111111,-0.7305203785205661,0.1,0.1111111111111111,0,1.0,0,93429.1597037242,up_trend,1.0,24.0,1.0,1.0,673.7203799487324,673.7203799487324,673.7203799487324,39104.67882429947,50577.019978685144,100109.1127917411,61004.43396744163
2024-07-10,91838.23794473428,down_trend,20.0,0,,11,high_speculation,0.5,-0.5744210697746172,0.5,0.5,0,1.0,0,93959.2827906116,down_trend,-1.0,25.0,1.0,1.0,-2121.044845877317,-2121.044845877317,-2121.044845877317,36983.633978422156,48455.97513280783,100109.1127917411,63125.47881331895
2024-07-11,92544.64830948108,down_trend,20.0,0,,11,high_speculation,0.6363636363636364,-0.5182033319127824,0.7,0.6363636363636364,0,1.0,0,92216.14249352575,down_trend,-1.0,25.0,-1.0,-1.0,328.50581595533004,-328.50581595533004,-328.50581595533004,36655.128162466826,48127.4693168525,100109.1127917411,63453.98462927428
2024-07-12,91385.49271301736,down_trend,20.0,0,,11,high_speculation,0.0,-1.046752881933517,0.0,0.0,0,1.0,0,92557.16700963044,down_trend,-1.0,25.0,-1.0,-1.0,-1171.6742966130842,1171.6742966130842,1171.6742966130842,37826.80245907991,49299.14361346558,100109.1127917411,62282.310332661196
2024-07-15,88166.13063927906,down_trend,20.0,0,,11,high_speculation,0.6923076923076923,-0.4645811168461631,0.9,0.6923076923076923,0,1.0,0,90937.16643154752,down_trend,-1.0,25.0,-1.0,-1.0,-2771.0357922684634,2771.0357922684634,2771.0357922684634,40597.838251348374,52070.179405734045,100109.1127917411,59511.27454039273
2024-07-16,88992.0108321151,down_trend,20.0,0,,11,high_speculation,0.3571428571428571,-0.6318677851500201,0.5,0.3571428571428571,0,1.0,0,88069.54998593013,down_trend,-1.0,25.0,-1.0,-1.0,922.4608461849712,-922.4608461849712,-922.4608461849712,39675.3774051634,51147.718559549074,100109.1127917411,60433.735386577704
2024-07-17,87128.4008517974,down_trend,20.0,0,,11,high_speculation,0.0666666666666666,-0.8039773419566555,0.1,0.0666666666666666,0,1.0,0,89159.18213602736,down_trend,-1.0,25.0,-1.0,-1.0,-2030.7812842299609,2030.7812842299609,2030.7812842299609,41706.15868939336,53178.499843779035,100109.1127917411,58402.95410234774
2024-07-18,88207.13889411473,down_trend,20.0,0,,11,high_speculation,0.0625,-0.8266617190689088,0.1,0.0625,0,1.0,0,86828.56694272021,down_trend,-1.0,25.0,-1.0,-1.0,1378.5719513945223,-1378.5719513945223,-1378.5719513945223,40327.58673799884,51799.92789238451,100109.1127917411,59781.526053742266
2024-07-19,89977.9163766626,down_trend,20.0,0,,11,high_speculation,0.8823529411764706,-0.1714490542709461,1.0,0.8823529411764706,1,0.5,0,87754.31858322593,down_trend,-1.0,25.0,-1.0,-1.0,2223.5977934366674,-2223.5977934366674,-2223.5977934366674,38103.988944562174,49576.330098947845,100109.1127917411,62005.12384717893
2024-07-22,89225.08093057314,down_trend,20.0,0,,11,high_speculation,0.0555555555555555,-0.9404351259002204,0.1,0.0555555555555555,0,1.0,0,89475.5503421435,down_trend,-1.0,25.0,-1.0,-0.5,-250.46941157036053,125.23470578518027,250.46941157036053,38229.223650347354,49826.799510518205,100109.1127917411,61879.88914139375
2024-07-23,88205.38816388269,down_trend,20.0,0,,11,high_speculation,0.4736842105263157,-0.6150319372196704,0.6,0.4736842105263157,0,1.0,0,89177.77695874985,down_trend,-1.0,25.0,-1.0,-1.0,-972.3887948671618,972.3887948671618,972.3887948671618,39201.612445214516,50799.18830538537,100109.1127917411,60907.50034652659
2024-07-24,87285.20844771303,down_trend,20.0,0,,11,high_speculation,0.3,-0.6823924373464988,0.4,0.3,0,1.0,0,88322.6893972853,down_trend,-1.0,25.0,-1.0,-1.0,-1037.480949572273,1037.480949572273,1037.480949572273,40239.09339478679,51836.66925495764,100109.1127917411,59870.01939695432
2024-07-25,87413.79357554523,down_trend,20.0,0,,11,high_speculation,0.5714285714285714,-0.5980148621690559,0.7,0.5714285714285714,0,1.0,0,86719.2462453395,down_trend,-1.0,25.0,-1.0,-1.0,694.5473302057362,-694.5473302057362,-694.5473302057362,39544.54606458105,51142.121924751904,100109.1127917411,60564.566727160054
2024-07-26,86317.62945678916,down_trend,20.0,0,,11,high_speculation,0.1818181818181818,-0.8025352408124257,0.4,0.1818181818181818,0,1.0,0,88107.66305011169,down_trend,-1.0,25.0,-1.0,-1.0,-1790.0335933225288,1790.0335933225288,1790.0335933225288,41334.57965790358,52932.15551807443,100109.1127917411,58774.533133837525
2024-07-29,83851.54340221778,down_trend,20.0,0,,11,high_speculation,0.7391304347826086,-0.4884479958628619,0.8,0.7391304347826086,0,1.0,0,86434.18785202732,down_trend,-1.0,25.0,-1.0,-1.0,-2582.644449809537,2582.644449809537,2582.644449809537,43917.22410771312,55514.79996788397,100109.1127917411,56191.88868402799
