date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,speculation_first_diff,speculation_down_flag,speculation_down_days,speculation_down_streak,signal,position,position_scale,daily_return,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-11-12,81419.6560578343,81585.02886396984,82934.28762389286,80685.20739074,587360.0,47916666300.0,466845.0,0.2296406229541261,23,speculation_continuous_drop,1.0,0.1727631106548653,0.0,1.0,0,0,1.0,1.0,0.0017586889189222799,1.0,position,1.0,0.0017586889189222799,0.0017586889189222799,0.38099952830439787,0.5011587511543342,1.042570101565494,1.0340882373780158,-0.6345574002819574,-0.5153617137885176
2024-11-13,82283.03977642706,86234.36081249446,86713.05424087081,82027.40188260713,817469.0,68978278650.0,518502.0,0.455269096620352,23,speculation_continuous_drop,1.0,0.2256284736662258,0.0,1.0,0,0,1.0,1.0,0.05698756270928884,1.0,position,1.0,0.05698756270928884,0.05698756270928884,0.4027117628158542,0.5297185669130506,1.042570101565494,1.0340882373780158,-0.6137317172138799,-0.4877433590617185
2024-11-14,86296.69271818794,81229.98394945613,87145.15420287669,80752.58817860842,1041289.0,87746392200.0,489080.0,0.7556885724856357,23,speculation_continuous_drop,0.0,0.3004194758652837,0.0,0.0,0,0,1.0,1.0,-0.058032283371586724,1.0,position,1.0,-0.058032283371586724,-0.058032283371586724,0.3793414796790533,0.49897778893076167,1.042570101565494,1.0340882373780158,-0.6361477476579802,-0.517470781607626
2024-11-15,80992.59628323537,78861.7496137252,81540.07409750696,78433.88158369095,647976.0,51690830700.0,473756.0,0.3131612374052611,23,speculation_continuous_drop,1.0,-0.4425273350803746,1.0,1.0,1,0,1.0,1.0,-0.0291546818131162,1.0,position,1.0,-0.0291546818131162,-0.0291546818131162,0.3682818995404938,0.48443025026267306,1.042570101565494,1.0340882373780158,-0.6467557443019976,-0.5315387674353873
2024-11-18,78911.90419078518,81313.84528807279,81552.40318756997,78590.41592233254,483419.0,38537928900.0,477119.0,0.0131178367550321,23,speculation_continuous_drop,2.0,-0.300043400650229,1.0,2.0,2,0,1.0,1.0,0.03109359970274883,1.0,position,1.0,0.03109359970274883,0.03109359970274883,0.3797331095025739,0.49949293054824306,1.042570101565494,1.0340882373780158,-0.6357721088180284,-0.5169726213937669
2024-11-19,81444.79114779763,82945.16938798178,83629.54749547043,80721.95666381992,657479.0,53976299050.0,495165.0,0.2835217840195448,23,speculation_continuous_drop,2.0,0.2704039472645127,0.0,2.0,0,0,1.0,1.0,0.02006207053829101,1.0,position,1.0,0.02006207053829101,0.02006207053829101,0.3873513419311391,0.5095137929542796,1.042570101565494,1.0340882373780158,-0.6284649431731226,-0.507282092052243
2024-11-20,82961.8327966506,83069.64961439381,83790.8277093809,81658.39105694258,617655.0,51060390600.0,499992.0,0.2113379508554131,23,speculation_continuous_drop,3.0,-0.0721838331641317,1.0,3.0,1,0,1.0,1.0,0.0015007531762309956,1.0,position,1.0,0.0015007531762309956,0.0015007531762309956,0.38793266068785964,0.5102784473973893,1.042570101565494,1.0340882373780158,-0.6279073607565084,-0.5065426440869043
2024-11-21,83127.94807625911,82417.07326905093,84471.31886001874,82036.91388680751,493483.0,40981194050.0,496144.0,-0.0053777967116127,23,speculation_continuous_drop,4.0,-0.2167157475670258,1.0,4.0,2,1,0.0,0.0,-0.007855773418716905,1.0,position,1.0,-0.007855773418716905,-0.007855773418716905,0.38488514960377584,0.5062698155341807,1.042570101565494,1.0340882373780158,-0.6308304362211777,-0.5104191332667568
2024-11-22,81882.57543668564,80013.17702836446,82055.78956391949,79531.74481346169,465039.0,37305161200.0,487018.0,-0.0461798103470504,23,speculation_continuous_drop,4.0,-0.0408020136354377,1.0,4.0,3,1,0.0,0.0,-0.029167454573871376,1.0,position,0.0,-0.029167454573871376,-0.0,0.37365902948655,0.5062698155341807,1.042570101565494,1.0340882373780158,-0.6415981727027524,-0.5104191332667568
2024-11-25,80992.19788090594,80946.69230163954,81698.25178855163,80217.8709945799,360712.0,29072210900.0,482934.0,-0.2918001423525226,23,speculation_continuous_drop,4.0,-0.2456203320054722,1.0,4.0,4,1,0.0,0.0,0.011667019207900697,1.0,position,0.0,0.011667019207900697,0.0,0.3780185165607751,0.5062698155341807,1.042570101565494,1.0340882373780158,-0.6374166916995287,-0.5104191332667568
2024-11-26,80933.00320817121,79392.31455064192,81267.71992313626,78775.46763748767,394049.0,31275003750.0,482288.0,-0.2020661789383748,23,speculation_continuous_drop,4.0,0.0897339634141478,0.0,4.0,0,1,0.0,0.0,-0.01920248631291066,1.0,position,0.0,-0.01920248631291066,-0.0,0.37075962117049005,0.5062698155341807,1.042570101565494,1.0340882373780158,-0.6443791927144584,-0.5104191332667568
2024-11-27,79618.78423123529,79372.12796872055,79973.9106951816,79091.95591188161,255163.0,20155993950.0,472131.0,-0.6153539328173045,23,speculation_continuous_drop,4.0,-0.4132877538789297,1.0,4.0,1,1,0.0,0.0,-0.00025426367823666585,1.0,position,0.0,-0.00025426367823666585,-0.0,0.3706653504654696,0.5062698155341807,1.042570101565494,1.0340882373780158,-0.6444696141689763,-0.5104191332667568
2024-11-28,79148.47925699748,79245.5717853403,79813.23725507078,77781.41279461562,369673.0,28953510450.0,468891.0,-0.2377515009660253,23,speculation_continuous_drop,3.0,0.3776024318512793,0.0,3.0,0,0,1.0,1.0,-0.001594466302202724,1.0,position,0.0,-0.001594466302202724,-0.0,0.3700743370547583,0.5062698155341807,1.042570101565494,1.0340882373780158,-0.645036495388593,-0.5104191332667568
2024-11-29,79236.59777760238,79659.99598412053,80611.99742106118,78778.80372378384,353805.0,28037669850.0,478102.0,-0.3010781849446262,23,speculation_continuous_drop,3.0,-0.0633266839786008,1.0,3.0,1,0,1.0,1.0,0.005229619642379557,1.0,position,1.0,0.005229619642379557,0.005229619642379557,0.3720096850769604,0.5089174141058421,1.042570101565494,1.0340882373780158,-0.6431801712725493,-0.5078588115495555
2024-12-02,79461.7959033618,79418.401502977,80378.89311953113,78981.79147965535,246458.0,19504818850.0,476654.0,-0.6595992672362233,23,speculation_continuous_drop,3.0,-0.3585210822915971,1.0,3.0,2,0,1.0,1.0,-0.0030328206543180913,1.0,position,1.0,-0.0030328206543180913,-0.0030328206543180913,0.3708814464204526,0.5073739588609998,1.042570101565494,1.0340882373780158,-0.6442623418189842,-0.5093513875107286
2024-12-03,79749.15227497423,79033.94033072949,80386.04510777367,78660.35438077172,266109.0,20972816350.0,469689.0,-0.5681647742717948,23,speculation_continuous_drop,3.0,0.0914344929644285,0.0,3.0,0,0,1.0,1.0,-0.004840958329199063,1.0,position,1.0,-0.004840958329199063,-0.004840958329199063,0.36908602479325814,0.5049177826688329,1.042570101565494,1.0340882373780158,-0.6459844529983654,-0.5117265969980684
2024-12-04,79242.49963806993,77482.60954650804,79994.3573074601,77443.62006384745,325860.0,25395776000.0,457340.0,-0.3389592554961398,23,speculation_continuous_drop,2.0,0.2292055187756549,0.0,2.0,0,0,1.0,1.0,-0.019628665579998428,1.0,position,1.0,-0.019628665579998428,-0.019628665579998428,0.36184135864234024,0.49500692036743205,1.042570101565494,1.0340882373780158,-0.6529333057805806,-0.5213107523372013
2024-12-05,77678.91888514484,77805.58865865498,78131.72903912343,77151.9898805175,210028.0,16160014000.0,448095.0,-0.7577644083435299,23,speculation_continuous_drop,3.0,-0.41880515284739,1.0,3.0,1,0,1.0,1.0,0.004168407776109717,1.0,position,1.0,0.004168407776109717,0.004168407776109717,0.3633496609754231,0.4970703110635198,1.042570101565494,1.0340882373780158,-0.6514865902735678,-0.5193153803549035
2024-12-06,77871.16389834971,78072.82889918346,78706.51321190072,77206.1162154237,240926.0,18619034850.0,441009.0,-0.6045754510038351,23,speculation_continuous_drop,2.0,0.1531889573396947,0.0,2.0,0,0,1.0,1.0,0.0034347178028677483,1.0,position,1.0,0.0034347178028677483,0.0034347178028677483,0.3645976645246413,0.49877760731020665,1.042570101565494,1.0340882373780158,-0.6502895450606423,-0.5176643643342438
2024-12-09,77839.53711776475,78242.17250435396,78545.45830573882,76709.30474652123,243646.0,18768154700.0,431792.0,-0.5722276386500319,23,speculation_continuous_drop,1.0,0.0323478123538032,0.0,1.0,0,0,1.0,1.0,0.002169046614016956,1.0,position,1.0,0.002169046614016956,0.002169046614016956,0.36538849385435695,0.49985947919049034,1.042570101565494,1.0340882373780158,-0.6495310067824698,-0.5166181558568832
2024-12-10,79612.14978907388,78292.41853809658,80250.57394787893,77919.35367427833,328380.0,25779484050.0,431889.0,-0.2739971363999046,23,speculation_continuous_drop,1.0,0.2982305022501273,0.0,1.0,0,0,1.0,1.0,0.0006421860760552622,1.0,position,1.0,0.0006421860760552622,0.0006421860760552622,0.36562314125746104,0.5001804819880107,1.042570101565494,1.0340882373780158,-0.6493059404749364,-0.5163077347671567
2024-12-11,78285.97115050399,78438.40527279452,78775.76621940547,78047.53341691893,177745.0,13823553600.0,429829.0,-0.8830375162830688,23,speculation_continuous_drop,2.0,-0.6090403798831643,1.0,2.0,1,0,1.0,1.0,0.0018646343723167647,1.0,position,1.0,0.0018646343723167647,0.0018646343723167647,0.3663048947339641,0.5011131357070875,1.042570101565494,1.0340882373780158,-0.6486520242773786,-0.5154058255437797
2024-12-12,78571.61384326659,78831.43105109982,79333.52255364072,77876.3219149124,190109.0,14835793050.0,422291.0,-0.7980970579720583,23,speculation_continuous_drop,1.0,0.0849404583110104,0.0,1.0,0,0,1.0,1.0,0.005010629384144538,1.0,position,1.0,0.005010629384144538,0.005010629384144538,0.3681403128030741,0.5036240279096422,1.042570101565494,1.0340882373780158,-0.6468915497861631,-0.5129777037338641
2024-12-13,78608.67491569438,77574.58825446153,78728.88007914502,77521.86094618075,197179.0,15263549850.0,411237.0,-0.7350577450119276,23,speculation_continuous_drop,1.0,0.0630393129601307,0.0,1.0,0,0,1.0,1.0,-0.01594342231112844,1.0,position,1.0,-0.01594342231112844,-0.01594342231112844,0.3622708963263037,0.49559453734664727,1.042570101565494,1.0340882373780158,-0.6525213069295505,-0.5207425058781707
2024-12-16,77354.24349669184,77589.47237802156,78045.43220042306,76547.67202836733,219614.0,16906847350.0,402940.0,-0.6069162076076109,23,speculation_continuous_drop,1.0,0.1281415374043166,0.0,1.0,0,0,1.0,1.0,0.00019186854735475656,1.0,position,1.0,0.00019186854735475656,0.00019186854735475656,0.36234040471693074,0.49568962635060493,1.042570101565494,1.0340882373780158,-0.6524546366974743,-0.5206505514389645
2024-12-17,77635.952068452,76758.36463191843,77688.76195764658,76380.50760396289,186858.0,14307553500.0,391924.0,-0.7407189733354872,23,speculation_continuous_drop,2.0,-0.1338027657278763,1.0,2.0,1,0,1.0,1.0,-0.0107116045596225,1.0,position,1.0,-0.0107116045596225,-0.0107116045596225,0.3584591575856294,0.49037999508883023,1.042570101565494,1.0340882373780158,-0.6561774051957012,-0.5257851531778235
2024-12-18,76951.04864052814,76074.4258131385,77302.59696751938,76045.45509587313,218103.0,16617930220.0,389786.0,-0.5806304423030201,23,speculation_continuous_drop,1.0,0.1600885310324671,0.0,1.0,0,0,1.0,1.0,-0.008910283876677694,1.0,position,1.0,-0.008910283876677694,-0.008910283876677694,0.35526518473334673,0.4860105701251449,1.042570101565494,1.0340882373780158,-0.6592409621186235,-0.5300105420815444
2024-12-19,75825.16506425213,75646.59865128386,76044.67458828435,75338.10215585779,187038.0,14109307920.0,373837.0,-0.6925080687698434,23,speculation_continuous_drop,2.0,-0.1118776264668233,1.0,2.0,1,0,1.0,1.0,-0.005623797449428203,1.0,position,1.0,-0.005623797449428203,-0.005623797449428203,0.3532672452935727,0.48327734512048,1.042570101565494,1.0340882373780158,-0.6611573219267304,-0.5326536675962443
2024-12-20,75625.32430406852,76834.7565027762,76961.04441329479,75543.41284796575,206713.0,15814901480.0,367766.0,-0.5761155085611237,23,speculation_continuous_drop,2.0,0.1163925602087196,0.0,2.0,0,0,1.0,1.0,0.0157066923387994,1.0,position,1.0,0.0157066923387994,0.0157066923387994,0.358815905228774,0.49086803369459914,1.042570101565494,1.0340882373780158,-0.6558352242309787,-0.5253132025375122
2024-12-23,76868.31534754214,76341.99427686159,77300.41961699935,76266.6398938437,157470.0,12088808740.0,367281.0,-0.8468922587233039,23,speculation_continuous_drop,3.0,-0.2707767501621801,1.0,3.0,1,0,1.0,1.0,-0.006413272434810269,1.0,position,1.0,-0.006413272434810269,-0.006413272434810269,0.3565147210745988,0.487719963264976,1.042570101565494,1.0340882373780158,-0.6580424467004509,-0.5283574982908468
2024-12-24,76177.51070084762,77258.71487875807,77475.9821724141,76151.32352660704,162575.0,12547997780.0,370004.0,-0.8223743826354291,23,speculation_continuous_drop,2.0,0.0245178760878748,0.0,2.0,0,0,1.0,1.0,0.0120080777372924,1.0,position,1.0,0.0120080777372924,0.0120080777372924,0.36079577755975173,0.49357654249789124,1.042570101565494,1.0340882373780158,-0.6539361938175755,-0.5226939784661122
2024-12-25,77176.25031500736,76704.42082085463,77270.8130035037,76390.49742553887,155796.0,11998214060.0,366959.0,-0.8567026660264337,23,speculation_continuous_drop,3.0,-0.0343282833910046,1.0,3.0,1,0,1.0,1.0,-0.007174518224556059,1.0,position,1.0,-0.007174518224556059,-0.007174518224556059,0.3582072416783064,0.49003536859852675,1.042570101565494,1.0340882373780158,-0.6564190349018906,-0.5261184192162975
2024-12-26,76773.43549556127,76699.10754414125,77058.37904676868,76505.99339244212,136157.0,10474996920.0,361340.0,-0.9760107116659128,23,speculation_continuous_drop,3.0,-0.119308045639479,1.0,3.0,2,0,1.0,1.0,-6.926949785313052e-05,1.0,position,1.0,-6.926949785313052e-05,-6.926949785313052e-05,0.35818242884254803,0.49000142409461367,1.042570101565494,1.0340882373780158,-0.6564428345828148,-0.5261512447554402
2024-12-27,76750.12042457204,75807.53043463978,77189.04693855719,75751.82361459768,170213.0,13066656960.0,365291.0,-0.7636437022623411,23,speculation_continuous_drop,3.0,0.2123670094035716,0.0,3.0,0,0,1.0,1.0,-0.0116243478972472,1.0,position,1.0,-0.0116243478972472,-0.0116243478972472,0.35401879167900124,0.4843054770707913,1.042570101565494,1.0340882373780158,-0.6604364625962162,-0.5316594275370805
2024-12-30,75732.37380620094,77402.32441373424,77886.95325602473,75261.70285639727,357200.0,27513509840.0,374830.0,-0.0481767408481124,23,speculation_continuous_drop,2.0,0.7154669614142287,0.0,2.0,0,0,1.0,1.0,0.021037408420387482,1.0,position,1.0,0.021037408420387482,0.021037408420387482,0.3614664295880445,0.49449400919216013,1.042570101565494,1.0340882373780158,-0.6532929257751814,-0.52180675563434
2024-12-31,77155.1411125896,76258.52010231103,77292.94957505257,75925.81015555093,225644.0,17283257660.0,376499.0,-0.5119568551259706,23,speculation_continuous_drop,3.0,-0.4637801142778581,1.0,3.0,1,0,1.0,1.0,-0.014777389698393262,1.0,position,1.0,-0.014777389698393262,-0.014777389698393262,0.35612489929513513,0.48718667851480674,1.042570101565494,1.0340882373780158,-0.6584163513221912,-0.5288732035574704
2025-01-02,76370.04461797375,77011.20558874552,77678.76073222524,76262.01699091216,214331.0,16567752380.0,363731.0,-0.528893034403922,23,speculation_continuous_drop,3.0,-0.0169361792779514,1.0,3.0,2,0,1.0,1.0,0.009870182183245424,1.0,position,1.0,0.009870182183245424,0.009870182183245424,0.35963991693116804,0.4919952997889981,1.042570101565494,1.0340882373780158,-0.6550448584789236,-0.5242230962451738
2025-01-03,76743.82133618691,75787.7645076761,76969.85583202029,75451.23027638714,241316.0,18368537660.0,353761.0,-0.3825142659465788,23,speculation_continuous_drop,2.0,0.1463787684573432,0.0,2.0,0,0,1.0,1.0,-0.015886533287153504,1.0,position,1.0,-0.015886533287153504,-0.015886533287153504,0.35392648541945193,0.4841792000817771,1.042570101565494,1.0340882373780158,-0.6605249998172729,-0.5317815418639337
2025-01-06,76062.44215366362,77081.17974621737,78625.08336719964,76003.63701709149,364604.0,28357841220.0,344074.0,0.0579550825931468,23,speculation_continuous_drop,2.0,0.4404693485397256,0.0,2.0,0,0,1.0,1.0,0.017066280381053733,1.0,position,1.0,0.017066280381053733,0.017066280381053733,0.35996669405390125,0.49244233806504706,1.042570101565494,1.0340882373780158,-0.6547314242817961,-0.5237907943777989
2025-01-07,77239.78080072583,78238.59709504947,79012.68401529927,76492.46946680314,315177.0,24668181640.0,369576.0,-0.1592220168160511,23,speculation_continuous_drop,3.0,-0.2171770994091979,1.0,3.0,1,0,1.0,1.0,0.015015563496080242,1.0,position,1.0,0.015015563496080242,0.015015563496080242,0.3653717968049417,0.499836637260421,1.042570101565494,1.0340882373780158,-0.6495470220598982,-0.5166402448133608
2025-01-08,78391.19160935872,76677.90832608871,78462.9389393391,76584.1896161782,244784.0,18988309060.0,360037.0,-0.3858306149216363,23,speculation_continuous_drop,3.0,-0.2266085981055851,1.0,3.0,2,0,1.0,1.0,-0.01994781127101153,1.0,position,1.0,-0.01994781127101153,-0.01994781127101153,0.35808342915852637,0.48986599035401307,1.042570101565494,1.0340882373780158,-0.6565377919232114,-0.5262822139858262
2025-01-09,76873.7258557935,77701.35477379091,78004.0892417687,76710.62322938269,193554.0,15014976460.0,358761.0,-0.6170998853201127,23,speculation_continuous_drop,3.0,-0.2312692703984764,1.0,3.0,3,0,1.0,1.0,0.013347344366121394,1.0,position,1.0,0.013347344366121394,0.013347344366121394,0.3628628919993069,0.4964044004205192,1.042570101565494,1.0340882373780158,-0.6519534835552621,-0.5199593395635385
2025-01-10,77593.86113822047,77406.66711529455,77880.54600573082,76803.78312190284,167400.0,12990256880.0,356643.0,-0.7563491233906806,23,speculation_continuous_drop,4.0,-0.1392492380705678,1.0,4.0,4,1,0.0,0.0,-0.0037925678304358,1.0,position,1.0,-0.0037925678304358,-0.0037925678304358,0.36148670986825143,0.4945217530605976,1.042570101565494,1.0340882373780158,-0.6532734735770256,-0.5217799263296108
2025-01-13,78054.46672531203,78216.98265171045,78753.34599778778,77535.9869809462,234038.0,18369418940.0,358825.0,-0.4273513091216917,23,speculation_continuous_drop,4.0,0.3289978142689889,0.0,4.0,0,1,0.0,0.0,0.010468291254666307,1.0,position,0.0,0.010468291254666307,0.0,0.36527085803184334,0.4945217530605976,1.042570101565494,1.0340882373780158,-0.6496438393127111,-0.5217799263296108
2025-01-14,78326.29936888115,78628.28548595963,79418.73227209895,78029.5214201289,238176.0,18835140020.0,379157.0,-0.4649404711490107,23,speculation_continuous_drop,4.0,-0.0375891620273189,1.0,4.0,1,1,0.0,0.0,0.0052584850540788874,1.0,position,0.0,0.0052584850540788874,0.0,0.36719162937949434,0.4945217530605976,1.042570101565494,1.0340882373780158,-0.6478014966781325,-0.5217799263296108
2025-01-15,78474.71743738798,79763.03859380224,80828.6889164735,78140.39280828611,379981.0,30394575360.0,409729.0,-0.0753747140775239,23,speculation_continuous_drop,3.0,0.3895657570714868,0.0,3.0,0,0,1.0,1.0,0.014431868898441724,1.0,position,0.0,0.014431868898441724,0.0,0.3724908908353044,0.4945217530605976,1.042570101565494,1.0340882373780158,-0.642718614051964,-0.5217799263296108
2025-01-16,80020.56166859069,79447.37810758078,80453.88785028529,78885.63659611714,205773.0,16405723860.0,401317.0,-0.6679780192402538,23,speculation_continuous_drop,3.0,-0.5926033051627299,1.0,3.0,1,0,1.0,1.0,-0.003957478197752495,1.0,position,1.0,-0.003957478197752495,-0.003957478197752495,0.3710167662559623,0.49256469400454594,1.042570101565494,1.0340882373780158,-0.6441325473473161,-0.523672471844889
2025-01-17,80003.98963588163,80329.66888668691,80792.18741896632,79693.65648560072,280464.0,22583334620.0,412759.0,-0.3864185130490085,23,speculation_continuous_drop,2.0,0.2815595061912453,0.0,2.0,0,0,1.0,1.0,0.0111053479689589,1.0,position,1.0,0.0111053479689589,0.0111053479689589,0.37513703654755265,0.4980347963286902,1.042570101565494,1.0340882373780158,-0.640180515454781,-0.5183826888975325
2025-01-20,80472.1532765247,80380.96737600217,81315.43929674051,79136.47732553637,284369.0,22845498760.0,416963.0,-0.3827247982638317,23,speculation_continuous_drop,2.0,0.0036937147851767,0.0,2.0,0,0,1.0,1.0,0.0006385995364630581,1.0,position,1.0,0.0006385995364630581,0.0006385995364630581,0.37537659888520203,0.49835284111876815,1.042570101565494,1.0340882373780158,-0.6399507348987401,-0.5180751283059097
2025-01-21,80530.12651968842,78269.97830043916,80760.14653385538,77215.3983862042,366011.0,28952964760.0,405999.0,-0.1036873089499689,23,speculation_continuous_drop,1.0,0.2790374893138628,0.0,1.0,0,0,1.0,1.0,-0.026262299950787105,1.0,position,1.0,-0.026262299950787105,-0.026262299950787105,0.36551834605077255,0.4852649493239801,1.042570101565494,1.0340882373780158,-0.6494064566958899,-0.5307315838400846
2025-01-22,78219.29972590032,78915.04334667012,79124.194192184,78196.16250582863,154161.0,12153465380.0,397147.0,-0.9463089783775692,23,speculation_continuous_drop,2.0,-0.8426216694276003,1.0,2.0,1,0,1.0,1.0,0.00824153858526544,1.0,position,1.0,0.00824153858526544,0.00824153858526544,0.3685307796033724,0.4892642791279106,1.042570101565494,1.0340882373780158,-0.6465170264810041,-0.5268640900814563
2025-01-23,78940.21197810049,79341.34431291292,79538.20817385727,78849.9847288937,149700.0,11877212800.0,393822.0,-0.9672657391407876,23,speculation_continuous_drop,2.0,-0.0209567607632183,1.0,2.0,2,0,1.0,1.0,0.005402024102934,1.0,position,1.0,0.005402024102934,0.005402024102934,0.37052159175746285,0.4919072965564642,1.042570101565494,1.0340882373780158,-0.6446075029380778,-0.5243081984921126
2025-01-24,79266.52208330779,79363.83698994215,79676.58008635836,78679.70377892141,122136.0,9676059120.0,383780.0,-1.144934293786955,23,speculation_continuous_drop,3.0,-0.1776685546461675,1.0,3.0,3,0,1.0,1.0,0.0002834925123089693,1.0,position,1.0,0.0002834925123089693,0.0002834925123089693,0.3706266318543749,0.4920467485917881,1.042570101565494,1.0340882373780158,-0.6445067518262299,-0.5241733434282184
2025-01-27,79325.25055254588,79427.6032237804,79848.11141665927,78483.52168014244,155418.0,12319425560.0,378934.0,-0.8912437860960658,23,speculation_continuous_drop,3.0,0.2536905076908893,0.0,3.0,0,0,1.0,1.0,0.0008034671237775459,1.0,position,1.0,0.0008034671237775459,0.0008034671237775459,0.37092441816826627,0.4924420919776432,1.042570101565494,1.0340882373780158,-0.6442211246885974,-0.523791032353046
2025-02-05,78749.01825110306,78024.63140996407,79128.77400503882,77759.43610729818,179637.0,14066712400.0,383719.0,-0.7589723658661379,23,speculation_continuous_drop,3.0,0.1322714202299278,0.0,3.0,0,0,1.0,1.0,-0.01766352951458927,1.0,position,1.0,-0.01766352951458927,-0.01766352951458927,0.36437258376026926,0.48374382655177,1.042570101565494,1.0340882373780158,-0.6505054353533277,-0.5322025635081901
2025-02-06,78073.48103343182,77450.23287346536,78286.77039537781,77147.87091688177,181324.0,14060054220.0,392359.0,-0.7718917507381416,23,speculation_continuous_drop,3.0,-0.0129193848720037,1.0,3.0,1,0,1.0,1.0,-0.007361759051198291,1.0,position,1.0,-0.007361759051198291,-0.007361759051198291,0.3616901605937636,0.4801826210581912,1.042570101565494,1.0340882373780158,-0.6530783301279599,-0.535646375520411
2025-02-07,77421.03422332511,77712.90959194045,78521.08277162263,77407.58345426305,176844.0,13793503120.0,381758.0,-0.7695189119831563,23,speculation_continuous_drop,2.0,0.0023728387549853,0.0,2.0,0,0,1.0,1.0,0.003391554921522877,1.0,position,1.0,0.003391554921522877,0.003391554921522877,0.3629168526379918,0.4818111867898709,1.042570101565494,1.0340882373780158,-0.6519017262311224,-0.5340714946999803
2025-02-10,77575.93787140951,78516.0869336697,79306.09364560668,77178.44357731102,229986.0,18017430180.0,380520.0,-0.5035203008329053,23,speculation_continuous_drop,1.0,0.2659986111502509,0.0,1.0,0,0,1.0,1.0,0.0103351855688667,1.0,position,1.0,0.0103351855688667,0.0103351855688667,0.3666676656560745,0.4867907948145001,1.042570101565494,1.0340882373780158,-0.6483040659755189,-0.5292560371358799
2025-02-11,78290.41200333367,77248.3300129702,78417.91135263603,77030.3607445504,197678.0,15317057740.0,385500.0,-0.6679017487356025,23,speculation_continuous_drop,2.0,-0.1643814479026971,1.0,2.0,1,0,1.0,1.0,-0.016146460810897434,1.0,position,1.0,-0.016146460810897434,-0.016146460810897434,0.36074728056193545,0.47893084632292215,1.042570101565494,1.0340882373780158,-0.6539827105915972,-0.536856886084232
2025-02-12,77236.37300711819,77472.97311735935,78004.82520305346,77217.48230862094,139024.0,10774196720.0,385602.0,-1.0201591693480812,23,speculation_continuous_drop,3.0,-0.3522574206124786,1.0,3.0,2,0,1.0,1.0,0.0029080642177174987,1.0,position,1.0,0.0029080642177174987,0.0029080642177174987,0.3617963568201765,0.480323607979875,1.042570101565494,1.0340882373780158,-0.652976470093557,-0.5355100361669712
2025-02-13,77344.87033421267,77282.54287120473,77871.46519700857,77077.1714468108,151970.0,11772880860.0,388081.0,-0.9375309477764184,23,speculation_continuous_drop,2.0,0.0826282215716627,0.0,2.0,0,0,1.0,1.0,-0.0024580216621626905,1.0,position,1.0,-0.0024580216621626905,-0.0024580216621626905,0.360907053537821,0.47914296214661234,1.042570101565494,1.0340882373780158,-0.6538294614473472,-0.5366517625599301
2025-02-14,77202.76522183692,76778.3945553336,77446.55345618456,76652.21513236273,174464.0,13424971920.0,393486.0,-0.813327072445674,23,speculation_continuous_drop,2.0,0.1242038753307444,0.0,2.0,0,0,1.0,1.0,-0.006523443680047203,1.0,position,1.0,-0.006523443680047203,-0.006523443680047203,0.35855269670033524,0.4760173000183579,1.042570101565494,1.0340882373780158,-0.656087685459287,-0.5396743886911195
2025-02-17,76676.16271003839,77152.29209240971,77462.76857889214,76421.39805333063,135248.0,10402651140.0,385111.0,-1.046421474235696,23,speculation_continuous_drop,3.0,-0.233094401790022,1.0,3.0,1,0,1.0,1.0,0.004869827498237944,1.0,position,1.0,0.004869827498237944,0.004869827498237944,0.3602987864822939,0.4783354221556243,1.042570101565494,1.0340882373780158,-0.6544128918129539,-0.5374326823710243
2025-02-18,77366.48134224485,77069.38997247192,77567.1485621964,76820.34570188192,104685.0,8077432440.0,383245.0,-1.2977186302151789,23,speculation_continuous_drop,3.0,-0.2512971559794827,1.0,3.0,2,0,1.0,1.0,-0.00107452569054578,1.0,position,1.0,-0.00107452569054578,-0.00107452569054578,0.3599116361799462,0.47782143845582004,1.042570101565494,1.0340882373780158,-0.6547842340390224,-0.5379297228374234
2025-02-19,77236.44047485398,77313.01845608462,77786.73090790247,77164.10824326545,124315.0,9620825600.0,380254.0,-1.1180207834588871,23,speculation_continuous_drop,2.0,0.1796978467562917,0.0,2.0,0,0,1.0,1.0,0.003161157545164439,1.0,position,1.0,0.003161157545164439,0.003161157545164439,0.36104937356424893,0.479331907301236,1.042570101565494,1.0340882373780158,-0.6536929526157451,-0.5364690458943747
2025-02-20,77367.4042273861,77216.24467162298,77640.20331319433,77058.11055455798,123788.0,9564488040.0,375818.0,-1.1105345586309794,23,speculation_continuous_drop,2.0,0.0074862248279077,0.0,2.0,0,0,1.0,1.0,-0.0012517139596175397,1.0,position,1.0,-0.0012517139596175397,-0.0012517139596175397,0.3605974430232474,0.4787319208615769,1.042570101565494,1.0340882373780158,-0.6541264299812699,-0.5370492540603435
2025-02-21,77070.95238095238,76708.1847371373,77289.03300241896,76693.70825339798,153242.0,11787085280.0,388682.0,-0.9307431574091918,23,speculation_continuous_drop,2.0,0.1797914012217876,0.0,2.0,0,0,1.0,1.0,-0.006579702712120938,1.0,position,1.0,-0.006579702712120938,-0.006579702712120938,0.3582248190494035,0.4755820071435051,1.042570101565494,1.0340882373780158,-0.6564021752479731,-0.5400953323389812
