date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_down_flag,speculation_down_days,speculation_down_streak,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-12-18,76074.4258131385,down_trend,29.0,1,29.0,23,speculation_continuous_drop,1.0,-0.5806304423030201,0.1600885310324671,0.0,1.0,0,0,1.0,0,76951.04864052814,down_trend,-1.0,37.0,-1.0,-1.0,-876.6228273896413,876.6228273896413,876.6228273896413,37885.65935062546,49491.80312201027,90708.09774293537,52822.43839230991
2024-12-19,75646.59865128386,up_trend,30.0,1,29.0,23,speculation_continuous_drop,2.0,-0.6925080687698434,-0.1118776264668233,1.0,2.0,1,0,1.0,0,75825.16506425213,down_trend,-1.0,37.0,-1.0,-1.0,-178.56641296827001,178.56641296827001,178.56641296827001,38064.22576359373,49670.36953497854,90708.09774293537,52643.87197934164
2024-12-20,76834.7565027762,up_trend,30.0,1,29.0,23,speculation_continuous_drop,2.0,-0.5761155085611237,0.1163925602087196,0.0,2.0,0,0,1.0,0,75625.32430406852,down_trend,-1.0,37.0,-1.0,-1.0,1209.4321987076837,-1209.4321987076837,-1209.4321987076837,36854.793564886044,48460.93733627086,90708.09774293537,53853.30417804932
2024-12-23,76341.99427686159,up_trend,30.0,1,29.0,23,speculation_continuous_drop,3.0,-0.8468922587233039,-0.2707767501621801,1.0,3.0,1,0,1.0,0,76868.31534754214,down_trend,-1.0,37.0,-1.0,-1.0,-526.3210706805548,526.3210706805548,526.3210706805548,37381.1146355666,48987.25840695141,90708.09774293537,53326.98310736877
2024-12-24,77258.71487875807,up_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.8223743826354291,0.0245178760878748,0.0,2.0,0,0,1.0,0,76177.51070084762,down_trend,-1.0,37.0,-1.0,-1.0,1081.2041779104475,-1081.2041779104475,-1081.2041779104475,36299.91045765615,47906.054229040965,90708.09774293537,54408.187285279215
2024-12-25,76704.42082085463,up_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.8567026660264337,-0.0343282833910046,1.0,3.0,1,0,1.0,0,77176.25031500736,down_trend,-1.0,37.0,-1.0,-1.0,-471.8294941527274,471.8294941527274,471.8294941527274,36771.73995180888,48377.88372319369,90708.09774293537,53936.35779112649
2024-12-26,76699.10754414125,up_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.9760107116659128,-0.119308045639479,1.0,3.0,2,0,1.0,0,76773.43549556127,down_trend,-1.0,37.0,-1.0,-1.0,-74.32795142001123,74.32795142001123,74.32795142001123,36846.06790322889,48452.2116746137,90708.09774293537,53862.029839706476
2024-12-27,75807.53043463978,up_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.7636437022623411,0.2123670094035716,0.0,3.0,0,0,1.0,0,76750.12042457204,down_trend,-1.0,37.0,-1.0,-1.0,-942.5899899322685,942.5899899322685,942.5899899322685,37788.65789316116,49394.80166454597,90708.09774293537,52919.43984977421
2024-12-30,77402.32441373424,up_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.0481767408481124,0.7154669614142287,0.0,2.0,0,0,1.0,0,75732.37380620094,down_trend,-1.0,37.0,-1.0,-1.0,1669.9506075333047,-1669.9506075333047,-1669.9506075333047,36118.707285627854,47724.85105701267,90708.09774293537,54589.39045730751
2024-12-31,76258.52010231103,up_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.5119568551259706,-0.4637801142778581,1.0,3.0,1,0,1.0,0,77155.1411125896,down_trend,-1.0,37.0,-1.0,-1.0,-896.6210102785699,896.6210102785699,896.6210102785699,37015.32829590642,48621.47206729124,90708.09774293537,53692.76944702894
2025-01-02,77011.20558874552,up_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.528893034403922,-0.0169361792779514,1.0,3.0,2,0,1.0,0,76370.04461797375,down_trend,-1.0,37.0,-1.0,-1.0,641.1609707717726,-641.1609707717726,-641.1609707717726,36374.16732513465,47980.311096519465,90708.09774293537,54333.930417800715
2025-01-03,75787.7645076761,up_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.3825142659465788,0.1463787684573432,0.0,2.0,0,0,1.0,0,76743.82133618691,down_trend,-1.0,37.0,-1.0,-1.0,-956.0568285108166,956.0568285108166,956.0568285108166,37330.22415364547,48936.36792503028,90708.09774293537,53377.8735892899
2025-01-06,77081.17974621737,up_trend,30.0,0,,23,speculation_continuous_drop,2.0,0.0579550825931468,0.4404693485397256,0.0,2.0,0,0,1.0,0,76062.44215366362,down_trend,-1.0,37.0,-1.0,-1.0,1018.737592553749,-1018.737592553749,-1018.737592553749,36311.48656109172,47917.63033247653,90708.09774293537,54396.61118184365
2025-01-07,78238.59709504947,up_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.1592220168160511,-0.2171770994091979,1.0,3.0,1,0,1.0,0,77239.78080072583,up_trend,1.0,38.0,-1.0,-1.0,998.8162943236384,-998.8162943236384,-998.8162943236384,35312.67026676808,46918.814038152894,90708.09774293537,55395.427476167286
2025-01-08,76677.90832608871,up_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.3858306149216363,-0.2266085981055851,1.0,3.0,2,0,1.0,0,78391.19160935872,up_trend,1.0,38.0,1.0,1.0,-1713.2832832700078,-1713.2832832700078,-1713.2832832700078,33599.38698349807,45205.530754882886,90708.09774293537,57108.710759437294
2025-01-09,77701.35477379091,up_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.6170998853201127,-0.2312692703984764,1.0,3.0,3,0,1.0,0,76873.7258557935,up_trend,1.0,38.0,1.0,1.0,827.6289179974119,827.6289179974119,827.6289179974119,34427.015901495484,46033.1596728803,90708.09774293537,56281.08184143988
2025-01-10,77406.66711529455,up_trend,30.0,0,,23,speculation_continuous_drop,4.0,-0.7563491233906806,-0.1392492380705678,1.0,4.0,4,1,0.5,0,77593.86113822047,up_trend,1.0,38.0,1.0,1.0,-187.19402292591985,-187.19402292591985,-187.19402292591985,34239.821878569564,45845.96564995438,90708.09774293537,56468.2758643658
2025-01-13,78216.98265171045,up_trend,30.0,0,,23,speculation_continuous_drop,4.0,-0.4273513091216917,0.3289978142689889,0.0,4.0,0,1,0.5,0,78054.46672531203,up_trend,1.0,38.0,1.0,0.5,162.5159263984242,81.2579631992121,162.5159263984242,34321.07984176878,46008.4815763528,90708.09774293537,56387.01790116659
2025-01-14,78628.28548595963,up_trend,30.0,0,,23,speculation_continuous_drop,4.0,-0.4649404711490107,-0.0375891620273189,1.0,4.0,1,1,0.5,0,78326.29936888115,up_trend,1.0,38.0,1.0,0.5,301.9861170784716,150.9930585392358,301.9861170784716,34472.07290030801,46310.467693431274,90708.09774293537,56236.024842627354
2025-01-15,79763.03859380224,up_trend,30.0,1,30.0,23,speculation_continuous_drop,3.0,-0.0753747140775239,0.3895657570714868,0.0,3.0,0,0,1.0,0,78474.71743738798,up_trend,1.0,38.0,1.0,0.5,1288.3211564142548,644.1605782071274,1288.3211564142548,35116.23347851514,47598.78884984553,90708.09774293537,55591.86426442023
2025-01-16,79447.37810758078,up_trend,30.0,1,30.0,23,speculation_continuous_drop,3.0,-0.6679780192402538,-0.5926033051627299,1.0,3.0,1,0,1.0,0,80020.56166859069,up_trend,1.0,38.0,1.0,1.0,-573.1835610099079,-573.1835610099079,-573.1835610099079,34543.04991750523,47025.60528883562,90708.09774293537,56165.047825430134
2025-01-17,80329.66888668691,up_trend,30.0,1,30.0,23,speculation_continuous_drop,2.0,-0.3864185130490085,0.2815595061912453,0.0,2.0,0,0,1.0,0,80003.98963588163,up_trend,1.0,38.0,1.0,1.0,325.67925080527493,325.67925080527493,325.67925080527493,34868.72916831051,47351.284539640896,90708.09774293537,55839.36857462486
2025-01-20,80380.96737600217,down_trend,31.0,1,30.0,23,speculation_continuous_drop,2.0,-0.3827247982638317,0.0036937147851767,0.0,2.0,0,0,1.0,0,80472.1532765247,up_trend,1.0,38.0,1.0,1.0,-91.18590052252694,-91.18590052252694,-91.18590052252694,34777.54326778798,47260.09863911837,90708.09774293537,55930.554475147386
2025-01-21,78269.97830043916,down_trend,31.0,1,30.0,23,speculation_continuous_drop,1.0,-0.1036873089499689,0.2790374893138628,0.0,1.0,0,0,1.0,0,80530.12651968842,up_trend,1.0,38.0,1.0,1.0,-2260.148219249255,-2260.148219249255,-2260.148219249255,32517.395048538725,44999.950419869114,90708.09774293537,58190.70269439664
2025-01-22,78915.04334667012,down_trend,31.0,1,30.0,23,speculation_continuous_drop,2.0,-0.9463089783775692,-0.8426216694276003,1.0,2.0,1,0,1.0,0,78219.29972590032,up_trend,1.0,38.0,1.0,1.0,695.7436207698047,695.7436207698047,695.7436207698047,33213.13866930853,45695.69404063892,90708.09774293537,57494.95907362684
2025-01-23,79341.34431291292,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.9672657391407876,-0.0209567607632183,1.0,2.0,2,0,1.0,0,78940.21197810049,up_trend,1.0,38.0,1.0,1.0,401.13233481242787,401.13233481242787,401.13233481242787,33614.27100412096,46096.82637545135,90708.09774293537,57093.82673881441
2025-01-24,79363.83698994215,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.144934293786955,-0.1776685546461675,1.0,3.0,3,0,1.0,0,79266.52208330779,up_trend,1.0,38.0,1.0,1.0,97.31490663436125,97.31490663436125,97.31490663436125,33711.58591075532,46194.14128208571,90708.09774293537,56996.51183218005
2025-01-27,79427.6032237804,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.8912437860960658,0.2536905076908893,0.0,3.0,0,0,1.0,0,79325.25055254588,up_trend,1.0,38.0,1.0,1.0,102.35267123451922,102.35267123451922,102.35267123451922,33813.93858198984,46296.49395332023,90708.09774293537,56894.15916094553
2025-02-05,78024.63140996407,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.7589723658661379,0.1322714202299278,0.0,3.0,0,0,1.0,0,78749.01825110306,up_trend,1.0,38.0,1.0,1.0,-724.3868411389849,-724.3868411389849,-724.3868411389849,33089.55174085085,45572.10711218124,90708.09774293537,57618.54600208451
2025-02-06,77450.23287346536,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.7718917507381416,-0.0129193848720037,1.0,3.0,1,0,1.0,0,78073.48103343182,down_trend,-1.0,39.0,1.0,1.0,-623.2481599664607,-623.2481599664607,-623.2481599664607,32466.303580884392,44948.85895221478,90708.09774293537,58241.794162050974
2025-02-07,77712.90959194045,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.7695189119831563,0.0023728387549853,0.0,2.0,0,0,1.0,0,77421.03422332511,down_trend,-1.0,39.0,-1.0,-1.0,291.8753686153359,-291.8753686153359,-291.8753686153359,32174.428212269057,44656.983583599445,90708.09774293537,58533.66953066631
2025-02-10,78516.0869336697,down_trend,31.0,0,,23,speculation_continuous_drop,1.0,-0.5035203008329053,0.2659986111502509,0.0,1.0,0,0,1.0,0,77575.93787140951,down_trend,-1.0,39.0,-1.0,-1.0,940.1490622601996,-940.1490622601996,-940.1490622601996,31234.279150008857,43716.834521339246,90708.09774293537,59473.81859292651
2025-02-11,77248.3300129702,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.6679017487356025,-0.1643814479026971,1.0,2.0,1,0,1.0,0,78290.41200333367,down_trend,-1.0,39.0,-1.0,-1.0,-1042.0819903634692,1042.0819903634692,1042.0819903634692,32276.361140372326,44758.916511702715,90708.09774293537,58431.73660256304
2025-02-12,77472.97311735935,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.0201591693480812,-0.3522574206124786,1.0,3.0,2,0,1.0,0,77236.37300711819,down_trend,-1.0,39.0,-1.0,-1.0,236.60011024115374,-236.60011024115374,-236.60011024115374,32039.761030131172,44522.31640146156,90708.09774293537,58668.336712804194
2025-02-13,77282.54287120473,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.9375309477764184,0.0826282215716627,0.0,2.0,0,0,1.0,0,77344.87033421267,down_trend,-1.0,39.0,-1.0,-1.0,-62.327463007939514,62.327463007939514,62.327463007939514,32102.088493139112,44584.6438644695,90708.09774293537,58606.009249796254
2025-02-14,76778.3945553336,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.813327072445674,0.1242038753307444,0.0,2.0,0,0,1.0,0,77202.76522183692,down_trend,-1.0,39.0,-1.0,-1.0,-424.3706665033242,424.3706665033242,424.3706665033242,32526.459159642436,45009.014530972825,90708.09774293537,58181.63858329293
2025-02-17,77152.29209240971,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.046421474235696,-0.233094401790022,1.0,3.0,1,0,1.0,0,76676.16271003839,down_trend,-1.0,39.0,-1.0,-1.0,476.1293823713204,-476.1293823713204,-476.1293823713204,32050.329777271116,44532.885148601505,90708.09774293537,58657.76796566425
2025-02-18,77069.38997247192,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.2977186302151789,-0.2512971559794827,1.0,3.0,2,0,1.0,0,77366.48134224485,down_trend,-1.0,39.0,-1.0,-1.0,-297.09136977292656,297.09136977292656,297.09136977292656,32347.421147044042,44829.97651837443,90708.09774293537,58360.676595891324
2025-02-19,77313.01845608462,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-1.1180207834588871,0.1796978467562917,0.0,2.0,0,0,1.0,0,77236.44047485398,down_trend,-1.0,39.0,-1.0,-1.0,76.57798123064276,-76.57798123064276,-76.57798123064276,32270.8431658134,44753.39853714379,90708.09774293537,58437.25457712197
2025-02-20,77216.24467162298,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-1.1105345586309794,0.0074862248279077,0.0,2.0,0,0,1.0,0,77367.4042273861,down_trend,-1.0,39.0,-1.0,-1.0,-151.15955576312263,151.15955576312263,151.15955576312263,32422.002721576522,44904.55809290691,90708.09774293537,58286.095021358844
2025-02-21,76708.1847371373,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.9307431574091918,0.1797914012217876,0.0,2.0,0,0,1.0,0,77070.95238095238,down_trend,-1.0,39.0,-1.0,-1.0,-362.7676438150811,362.7676438150811,362.7676438150811,32784.7703653916,45267.32573672199,90708.09774293537,57923.32737754376
2025-02-24,76851.0123250986,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-1.1149913648430727,-0.1842482074338809,1.0,2.0,1,0,1.0,0,76775.7944437266,down_trend,-1.0,39.0,-1.0,-1.0,75.21788137200929,-75.21788137200929,-75.21788137200929,32709.552484019594,45192.10785534998,90708.09774293537,57998.54525891577
2025-02-25,76777.67336116197,down_trend,31.0,0,,23,speculation_continuous_drop,1.0,-0.9391642353095,0.1758271295335727,0.0,1.0,0,0,1.0,0,76849.13427766411,down_trend,-1.0,39.0,-1.0,-1.0,-71.4609165021393,71.4609165021393,71.4609165021393,32781.01340052173,45263.56877185212,90708.09774293537,57927.08434241363
2025-02-26,76178.82043329345,down_trend,31.0,0,,23,speculation_continuous_drop,1.0,-0.7683115507478833,0.1708526845616167,0.0,1.0,0,0,1.0,0,76686.40591797282,down_trend,-1.0,39.0,-1.0,-1.0,-507.58548467936635,507.58548467936635,507.58548467936635,33288.5988852011,45771.15425653149,90708.09774293537,57419.49885773427
2025-02-27,76335.32661723981,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-1.0118107033651984,-0.2434991526173151,1.0,2.0,1,0,1.0,0,76179.22857282124,down_trend,-1.0,39.0,-1.0,-1.0,156.09804441856977,-156.09804441856977,-156.09804441856977,33132.50084078253,45615.05621211292,90708.09774293537,57575.596902152836
2025-02-28,75445.06941462003,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.8478889748716509,0.1639217284935474,0.0,2.0,0,0,1.0,0,76135.5523369547,down_trend,-1.0,39.0,-1.0,-1.0,-690.4829223346751,690.4829223346751,690.4829223346751,33822.983763117205,46305.539134447594,90708.09774293537,56885.11397981816
2025-03-03,75680.27852450938,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-1.2049442398578514,-0.3570552649862004,1.0,2.0,1,0,1.0,0,75427.36374459333,down_trend,-1.0,39.0,-1.0,-1.0,252.91477991605643,-252.91477991605643,-252.91477991605643,33570.06898320115,46052.62435453154,90708.09774293537,57138.02875973422
2025-03-04,75527.12004578476,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.2934343778976378,-0.0884901380397864,1.0,3.0,2,0,1.0,0,75618.51093281384,down_trend,-1.0,39.0,-1.0,-1.0,-91.39088702907611,91.39088702907611,91.39088702907611,33661.459870230225,46144.01524156061,90708.09774293537,57046.63787270514
2025-03-05,75599.01703994264,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.1104657642890756,0.1829686136085622,0.0,3.0,0,0,1.0,0,75614.82092159297,down_trend,-1.0,39.0,-1.0,-1.0,-15.80388165032491,15.80388165032491,15.80388165032491,33677.26375188055,46159.81912321094,90708.09774293537,57030.83399105482
2025-03-06,77013.02660503009,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.7272059201552226,0.383259844133853,0.0,2.0,0,0,1.0,0,75567.52695657678,down_trend,-1.0,39.0,-1.0,-1.0,1445.499648453304,-1445.499648453304,-1445.499648453304,32231.764103427246,44714.319474757634,90708.09774293537,58476.33363950812
2025-03-07,76397.8622895749,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.643634622676949,0.0835712974782735,0.0,2.0,0,0,1.0,0,76954.9481552995,down_trend,-1.0,39.0,-1.0,-1.0,-557.085865724599,557.085865724599,557.085865724599,32788.849969151845,45271.40534048223,90708.09774293537,57919.24777378352
2025-03-10,76014.01416184894,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-1.0799164261910437,-0.4362818035140946,1.0,2.0,1,0,1.0,0,76345.27868011624,down_trend,-1.0,39.0,-1.0,-1.0,-331.26451826730045,331.26451826730045,331.26451826730045,33120.114487419145,45602.669858749534,90708.09774293537,57587.98325551622
2025-03-11,76210.66910874125,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-1.3219196729214324,-0.2420032467303887,1.0,2.0,2,0,1.0,0,75892.73900532552,down_trend,-1.0,39.0,-1.0,-1.0,317.93010341572517,-317.93010341572517,-317.93010341572517,32802.18438400342,45284.73975533381,90708.09774293537,57905.913358931946
2025-03-12,75867.29421672014,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.4272652129593393,-0.1053455400379068,1.0,3.0,3,0,1.0,0,76334.69850291287,down_trend,-1.0,39.0,-1.0,-1.0,-467.40428619273007,467.40428619273007,467.40428619273007,33269.58867019615,45752.14404152654,90708.09774293537,57438.509072739216
2025-03-13,75593.69962979163,down_trend,31.0,0,,23,speculation_continuous_drop,4.0,-1.5317928184851757,-0.1045276055258364,1.0,4.0,4,1,0.5,0,75914.48698677201,down_trend,-1.0,39.0,-1.0,-1.0,-320.7873569803778,320.7873569803778,320.7873569803778,33590.37602717653,46072.93139850692,90708.09774293537,57117.72171575884
2025-03-14,75804.69022146142,down_trend,31.0,0,,23,speculation_continuous_drop,4.0,-1.1919558574625957,0.33983696102258,0.0,4.0,0,1,0.5,0,75753.69724281371,down_trend,-1.0,39.0,-1.0,-0.5,50.99297864771506,-25.49648932385753,-50.99297864771506,33564.87953785267,46021.9384198592,90708.09774293537,57143.218205082696
2025-03-17,76478.7458593696,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.8677804977215231,0.3241753597410726,0.0,3.0,0,0,1.0,0,75987.99537730968,down_trend,-1.0,39.0,-1.0,-0.5,490.7504820599279,-245.37524102996395,-490.7504820599279,33319.504296822706,45531.187937799274,90708.09774293537,57388.59344611266
2025-03-18,75675.40676742094,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.8754896698987747,-0.0077091721772516,1.0,3.0,1,0,1.0,0,76451.02078055336,down_trend,-1.0,39.0,-1.0,-1.0,-775.614013132421,775.614013132421,775.614013132421,34095.11830995513,46306.801950931695,90708.09774293537,56612.97943298024
2025-03-19,75471.09885655322,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.5178422581760698,-0.642352588277295,1.0,3.0,2,0,1.0,0,75761.9303551776,down_trend,-1.0,39.0,-1.0,-1.0,-290.8314986243786,290.8314986243786,290.8314986243786,34385.949808579506,46597.63344955607,90708.09774293537,56322.14793435586
2025-03-20,73571.8434436724,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.3003751208846147,1.2174671372914552,0.0,2.0,0,0,1.0,0,75490.70314388724,down_trend,-1.0,39.0,-1.0,-1.0,-1918.8597002148308,1918.8597002148308,1918.8597002148308,36304.80950879434,48516.493149770904,90708.09774293537,54403.28823414103
2025-03-21,73544.80495589854,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.7407467908384623,-0.4403716699538476,1.0,3.0,1,0,1.0,0,73715.65593795935,down_trend,-1.0,39.0,-1.0,-1.0,-170.85098206081602,170.85098206081602,170.85098206081602,36475.66049085515,48687.34413183172,90708.09774293537,54232.43725208021
2025-03-24,74012.59724792495,down_trend,31.0,0,,23,speculation_continuous_drop,4.0,-1.2114405220558615,-0.4706937312173992,1.0,4.0,2,1,0.5,0,73650.50405921988,down_trend,-1.0,39.0,-1.0,-1.0,362.0931887050683,-362.0931887050683,-362.0931887050683,36113.567302150084,48325.25094312665,90708.09774293537,54594.53044078528
2025-03-25,74047.76297333329,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.0946153390495554,0.116825183006306,0.0,3.0,0,0,1.0,0,74003.81999124533,down_trend,-1.0,39.0,-1.0,-0.5,43.942982087959535,-21.971491043979768,-43.942982087959535,36091.595811106105,48281.30796103869,90708.09774293537,54616.50193182926
2025-03-26,74670.51762388021,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.9152897676466436,0.1793255714029118,0.0,2.0,0,0,1.0,0,73967.39685531896,down_trend,-1.0,39.0,-1.0,-1.0,703.1207685612462,-703.1207685612462,-703.1207685612462,35388.47504254486,47578.187192477446,90708.09774293537,55319.62270039051
2025-03-27,74610.73315759437,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.9824448193687818,-0.0671550517221382,1.0,3.0,1,0,1.0,0,74602.22068235512,down_trend,-1.0,39.0,-1.0,-1.0,8.51247523924394,-8.51247523924394,-8.51247523924394,35379.962567305614,47569.6747172382,90708.09774293537,55328.13517562975
2025-03-28,74335.32282182087,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.0715067030750702,-0.0890618837062884,1.0,3.0,2,0,1.0,0,74597.47761226511,down_trend,-1.0,39.0,-1.0,-1.0,-262.15479044424137,262.15479044424137,262.15479044424137,35642.117357749856,47831.82950768244,90708.09774293537,55065.98038518551
2025-03-31,74451.19477532287,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.1335636518657015,-0.0620569487906312,1.0,3.0,3,0,1.0,0,74315.92844472342,down_trend,-1.0,39.0,-1.0,-1.0,135.26633059945016,-135.26633059945016,-135.26633059945016,35506.851027150406,47696.56317708299,90708.09774293537,55201.24671578496
2025-04-01,74660.0485069908,down_trend,31.0,0,,23,speculation_continuous_drop,4.0,-1.2271868505892307,-0.0936231987235292,1.0,4.0,4,1,0.5,0,74510.44592519483,down_trend,-1.0,39.0,-1.0,-1.0,149.6025817959744,-149.6025817959744,-149.6025817959744,35357.24844535443,47546.96059528702,90708.09774293537,55350.849297580935
2025-04-02,73724.81222965005,down_trend,31.0,0,,23,speculation_continuous_drop,4.0,-0.8650564929507968,0.3621303576384339,0.0,4.0,0,1,0.5,0,74625.2922199377,down_trend,-1.0,39.0,-1.0,-0.5,-900.4799902876548,450.2399951438274,900.4799902876548,35807.48844049826,48447.44058557467,90708.09774293537,54900.60930243711
2025-04-03,73560.76572671706,down_trend,31.0,0,,23,speculation_continuous_drop,4.0,-1.132005797640146,-0.2669493046893493,1.0,4.0,1,1,0.5,0,73393.00741524558,down_trend,-1.0,39.0,-1.0,-0.5,167.75831147147983,-83.87915573573991,-167.75831147147983,35723.60928476252,48279.682274103194,90708.09774293537,54984.48845817285
2025-04-07,71403.0454593066,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.411598364356919,0.7204074332832271,0.0,3.0,0,0,1.0,0,70416.39545076343,down_trend,-1.0,39.0,-1.0,-0.5,986.6500085431617,-493.32500427158084,-986.6500085431617,35230.28428049094,47293.03226556003,90708.09774293537,55477.81346244443
2025-04-08,70668.94100891167,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.5091519446380757,-0.0975535802811566,1.0,3.0,1,0,1.0,0,71671.49913183319,down_trend,-1.0,39.0,-1.0,-1.0,-1002.5581229215168,1002.5581229215168,1002.5581229215168,36232.842403412455,48295.59038848155,90708.09774293537,54475.25533952291
2025-04-09,70332.91160630052,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.4816621020059458,0.0274898426321298,0.0,2.0,0,0,1.0,0,70413.61236743267,down_trend,-1.0,39.0,-1.0,-1.0,-80.700761132146,80.700761132146,80.700761132146,36313.5431645446,48376.291149613695,90708.09774293537,54394.554578390766
2025-04-10,70997.73254985863,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.8441370413895702,-0.3624749393836244,1.0,3.0,1,0,1.0,0,71421.86243742173,down_trend,-1.0,39.0,-1.0,-1.0,-424.1298875631037,424.1298875631037,424.1298875631037,36737.673052107704,48800.4210371768,90708.09774293537,53970.42469082766
2025-04-11,70709.07060622497,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.1277142053090847,-0.2835771639195145,1.0,3.0,2,0,1.0,0,70732.45302180742,down_trend,-1.0,39.0,-1.0,-1.0,-23.382415582454996,23.382415582454996,23.382415582454996,36761.05546769016,48823.80345275925,90708.09774293537,53947.04227524521
2025-04-14,71103.20749790172,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.8746372263984689,0.2530769789106158,0.0,3.0,0,0,1.0,0,71106.84516437567,down_trend,-1.0,39.0,-1.0,-1.0,-3.637666473950958,3.637666473950958,3.637666473950958,36764.69313416411,48827.441119233205,90708.09774293537,53943.404608771256
2025-04-15,71087.33323015014,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.4154603601596374,-0.5408231337611685,1.0,3.0,1,0,1.0,0,71089.52233918713,down_trend,-1.0,39.0,-1.0,-1.0,-2.1891090369899757,2.1891090369899757,2.1891090369899757,36766.8822432011,48829.630228270194,90708.09774293537,53941.215499734266
2025-04-16,70676.10144038187,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.9405393946605578,0.4749209654990796,0.0,3.0,0,0,1.0,0,71223.53226359247,down_trend,-1.0,39.0,-1.0,-1.0,-547.4308232105977,547.4308232105977,547.4308232105977,37314.3130664117,49377.06105148079,90708.09774293537,53393.78467652367
2025-04-17,70755.53845674977,down_trend,31.0,0,,23,speculation_continuous_drop,3.0,-1.2209239588700518,-0.280384564209494,1.0,3.0,1,0,1.0,0,70859.49958684311,down_trend,-1.0,39.0,-1.0,-1.0,-103.96113009334658,103.96113009334658,103.96113009334658,37418.274196505045,49481.02218157414,90708.09774293537,53289.82354643032
2025-04-18,70544.51105069152,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.7775074512596174,0.4434165076104344,0.0,2.0,0,0,1.0,0,70731.95218028297,down_trend,-1.0,39.0,-1.0,-1.0,-187.44112959144695,187.44112959144695,187.44112959144695,37605.71532609649,49668.463311165586,90708.09774293537,53102.382416838875
2025-04-21,69349.62691828462,down_trend,31.0,0,,23,speculation_continuous_drop,2.0,-0.2624508841821059,0.5150565670775116,0.0,2.0,0,0,1.0,0,70464.64845529868,down_trend,-1.0,39.0,-1.0,-1.0,-1115.021537014065,1115.021537014065,1115.021537014065,38720.73686311056,50783.48484817965,90708.09774293537,51987.36087982481
