date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_down_flag,speculation_down_days,speculation_down_streak,signal,position_scale,is_effective_signal,open,daily_return,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-04-03,111881.5949465638,up_trend,14.0,1,14.0,23,speculation_continuous_drop,2.0,-0.2970637113828967,0.1078144212321814,0.0,2.0,0,0,1.0,0,111866.4205296426,0.00013564764877036918,1.0,0.0,1.0,0.00013564764877036918,0.00013564764877036918,0.090735050465521,0.2516497548835547,0.94895866661765,0.9485463258864604,-0.9043846126734627,-0.7346995628828393
2024-04-08,113498.56208411224,up_trend,14.0,1,14.0,23,speculation_continuous_drop,2.0,-0.4027900452829815,-0.1057263339000847,1.0,2.0,1,0,1.0,0,112591.78466701997,0.008053673007972925,1.0,0.0,1.0,0.008053673007972925,0.008053673007972925,0.09878872347349388,0.25970342789152756,0.94895866661765,0.9485463258864604,-0.8958977593559432,-0.7262090202617961
2024-04-09,114128.18511694236,up_trend,14.0,1,14.0,23,speculation_continuous_drop,3.0,-0.5007763468536857,-0.0979863015707041,1.0,3.0,2,0,1.0,0,113815.89919049044,0.0027437812175015812,1.0,0.0,1.0,0.0027437812175015812,0.0027437812175015812,0.1015325046909955,0.2624472091090292,0.94895866661765,0.9485463258864604,-0.8930063992640636,-0.7233164032723862
2024-04-10,115969.12561345406,down_trend,15.0,1,14.0,23,speculation_continuous_drop,3.0,-0.3652322029649591,0.1355441438887265,0.0,3.0,0,0,1.0,0,114811.06757251995,0.010086641169873477,1.0,0.0,1.0,0.010086641169873477,0.010086641169873477,0.11161914586086896,0.27253385027890265,0.94895866661765,0.9485463258864604,-0.8823772311825653,-0.7126826146058738
2024-04-11,112618.51625147591,down_trend,15.0,1,14.0,23,speculation_continuous_drop,2.0,-0.268485504388131,0.0967466985768281,0.0,2.0,0,0,1.0,0,115617.53235837955,-0.025939111878011657,1.0,0.0,1.0,-0.025939111878011657,-0.025939111878011657,0.08568003398285728,0.24659473840089097,0.94895866661765,0.9485463258864604,-0.9097115216954132,-0.7400287875550656
2024-04-12,112326.96831629968,down_trend,15.0,1,14.0,23,speculation_continuous_drop,3.0,-0.6516419142583596,-0.3831564098702286,1.0,3.0,1,0,1.0,0,111446.38132746854,0.007901440839462247,1.0,0.0,1.0,0.007901440839462247,0.007901440839462247,0.09358147482231949,0.25449617924035317,0.94895866661765,0.9485463258864604,-0.9013850886088963,-0.731698734900992
2024-04-15,111994.24171471068,down_trend,15.0,0,,23,speculation_continuous_drop,3.0,-0.8628212601064965,-0.2111793458481369,1.0,3.0,2,0,1.0,0,113492.94853625944,-0.013205285798614623,1.0,0.0,1.0,-0.013205285798614623,-0.013205285798614623,0.08037618902370491,0.2412908934417386,0.94895866661765,0.9485463258864604,-0.9153006428507705,-0.7456203383464259
2024-04-16,108422.30803054072,down_trend,15.0,1,15.0,23,speculation_continuous_drop,2.0,-0.34986892145068,0.5129523386558166,0.0,2.0,0,0,1.0,0,111542.55499029584,-0.027973601286312516,1.0,0.0,1.0,-0.027973601286312516,-0.027973601286312516,0.05240258773739237,0.21331729215542605,0.94895866661765,0.9485463258864604,-0.9447788511967865,-0.7751113611071434
2024-04-17,109690.96668846378,down_trend,15.0,1,15.0,23,speculation_continuous_drop,3.0,-0.9123332759449364,-0.5624643544942565,1.0,3.0,1,0,1.0,0,108626.63500067031,0.00979807289240712,1.0,0.0,1.0,0.00979807289240712,0.00979807289240712,0.062200660629799454,0.22311536504783314,0.94895866661765,0.9485463258864604,-0.9344537725215158,-0.7647817940369739
2024-04-18,108732.46567048231,down_trend,15.0,1,15.0,23,speculation_continuous_drop,3.0,-0.5919835464165415,0.3203497295283949,0.0,3.0,0,0,1.0,0,109961.63267709209,-0.011178144382589185,1.0,0.0,1.0,-0.011178144382589185,-0.011178144382589185,0.051022516247210215,0.2119372206652439,0.94895866661765,0.9485463258864604,-0.9462331521465855,-0.776566294253284
2024-04-19,107978.62317880044,up_trend,16.0,1,15.0,23,speculation_continuous_drop,2.0,-0.362590253827565,0.2293932925889765,0.0,2.0,0,0,1.0,0,108502.29160486502,-0.00482633517061224,1.0,0.0,1.0,-0.00482633517061224,-0.00482633517061224,0.04619618107659795,0.20711088549463164,0.94895866661765,0.9485463258864604,-0.9513190798485947,-0.7816544328490472
2024-04-22,108951.95362671532,up_trend,16.0,1,15.0,23,speculation_continuous_drop,2.0,-0.5497184077390225,-0.1871281539114574,1.0,2.0,1,0,1.0,0,108885.70142111808,0.0006084564339720305,1.0,0.0,1.0,0.0006084564339720305,0.0006084564339720305,0.04680463751056996,0.20771934192860364,0.94895866661765,0.9485463258864604,-0.9506778965648793,-0.7810129708377919
2024-04-23,109475.849038121,up_trend,16.0,1,15.0,23,speculation_continuous_drop,2.0,-0.5269345033989934,0.022783904340029,0.0,2.0,0,0,1.0,0,109253.476525989,0.002035381565904721,1.0,0.0,1.0,0.002035381565904721,0.002035381565904721,0.04884001907647473,0.2097547234945084,0.94895866661765,0.9485463258864604,-0.9485330385879145,-0.7788671804737813
2024-04-24,110654.33733416622,up_trend,16.0,1,16.0,23,speculation_continuous_drop,1.0,-0.3196028644074781,0.2073316389915153,0.0,1.0,0,0,1.0,0,110012.53579914192,0.005833894568125332,1.0,0.0,1.0,0.005833894568125332,0.005833894568125332,0.05467391364460006,0.21558861806263374,0.94895866661765,0.9485463258864604,-0.9423853582164196,-0.7727168276560913
2024-04-25,109968.80324208087,up_trend,16.0,1,16.0,23,speculation_continuous_drop,2.0,-0.4328863254841859,-0.1132834610767077,1.0,2.0,1,0,1.0,0,110795.79801787336,-0.007464134837126881,1.0,0.0,1.0,-0.007464134837126881,-0.007464134837126881,0.047209778807473124,0.2081244832255068,0.94895866661765,0.9485463258864604,-0.9502509640638599,-0.7805858527457741
2024-04-26,110328.255441008,up_trend,16.0,1,16.0,23,speculation_continuous_drop,3.0,-0.8984665669693278,-0.4655802414851419,1.0,3.0,2,0,1.0,0,110161.21719455309,0.0015163071969322576,1.0,0.0,1.0,0.0015163071969322576,0.0015163071969322576,0.04872608600440542,0.2096407904224391,0.94895866661765,0.9485463258864604,-0.9486530997413422,-0.7789872938187599
2024-04-29,115988.79717510032,down_trend,17.0,1,16.0,23,speculation_continuous_drop,2.0,0.0893391733119337,0.9878057402812614,0.0,2.0,0,0,1.0,0,110022.24727589048,0.05423039473324149,1.0,0.0,1.0,0.05423039473324149,0.05423039473324149,0.10295648073764696,0.26387118515568064,0.94895866661765,0.9485463258864604,-0.8915058322775931,-0.7218151839773552
2024-04-30,111891.1974591796,down_trend,17.0,1,16.0,23,speculation_continuous_drop,3.0,-0.0472468822514201,-0.1365860555633538,1.0,3.0,1,0,1.0,0,116209.49391119456,-0.03715958401225745,1.0,0.0,1.0,-0.03715958401225745,-0.03715958401225745,0.06579689672538946,0.22671160114342315,0.94895866661765,0.9485463258864604,-0.930664106836278,-0.7609904809535257
2024-05-06,112887.53718943716,down_trend,17.0,1,16.0,23,speculation_continuous_drop,4.0,-0.7921743276892471,-0.744927445437827,1.0,4.0,2,1,0.5,1,112558.68449525732,0.0029216110303217383,1.0,0.0,1.0,0.0029216110303217383,0.0029216110303217383,0.0687185077557112,0.22963321217374488,0.94895866661765,0.9485463258864604,-0.9275853520568573,-0.7579103878145941
2024-05-07,114318.34383848505,down_trend,17.0,0,,23,speculation_continuous_drop,3.0,-0.5581385056570991,0.234035822032148,0.0,3.0,0,0,1.0,0,113336.86950141432,0.008659797481511359,1.0,1.0,0.5,0.008659797481511359,0.0043298987407556794,0.07737830523722256,0.23396311091450062,0.94895866661765,0.9485463258864604,-0.9184597728444589,-0.7533456147269864
2024-05-08,112538.33345414254,down_trend,17.0,0,,23,speculation_continuous_drop,3.0,-0.8111735901045476,-0.2530350844474485,1.0,3.0,1,0,1.0,0,114402.62654410844,-0.0162958941265838,1.0,1.0,0.5,-0.0162958941265838,-0.0081479470632919,0.061082411110638724,0.2258151638512087,0.94895866661765,0.9485463258864604,-0.9356321689664806,-0.7619355452774813
2024-05-09,112270.01049632629,down_trend,17.0,0,,23,speculation_continuous_drop,3.0,-0.6720581310624723,0.1391154590420753,0.0,3.0,0,0,1.0,0,112954.55063609374,-0.006060314842673707,1.0,1.0,0.5,-0.006060314842673707,-0.0030301574213368533,0.05502209626796506,0.22278500642987187,0.94895866661765,0.9485463258864604,-0.9420184480067199,-0.7651300728810805
2024-05-10,109118.61716716952,down_trend,17.0,1,17.0,23,speculation_continuous_drop,2.0,-0.2651155153015043,0.4069426157609679,0.0,2.0,0,0,1.0,0,112406.33111582728,-0.029248476629576973,1.0,0.0,1.0,-0.029248476629576973,-0.029248476629576973,0.02577361963838809,0.1935365298002949,0.94895866661765,0.9485463258864604,-0.9728401030044308,-0.7959651263005778
2024-05-13,107885.71704728328,down_trend,17.0,1,17.0,23,speculation_continuous_drop,2.0,-0.7208518623105886,-0.4557363470090843,1.0,2.0,1,0,1.0,0,108462.4105757916,-0.005316989779655812,1.0,0.0,1.0,-0.005316989779655812,-0.005316989779655812,0.02045662985873231,0.18821954002063912,0.94895866661765,0.9485463258864604,-0.9784430759965075,-0.8015705349501625
2024-05-14,106029.6258325672,down_trend,17.0,1,17.0,23,speculation_continuous_drop,2.0,-0.2055864805793865,0.5152653817312021,0.0,2.0,0,0,1.0,0,107759.88963517376,-0.016056659007952397,1.0,0.0,1.0,-0.016056659007952397,-0.016056659007952397,0.004399970850779922,0.17216288101268673,0.94895866661765,0.9485463258864604,-0.995363369337821,-0.8184981836793341
2024-05-15,103961.9134405348,up_trend,18.0,1,17.0,23,speculation_continuous_drop,2.0,-0.3625535541535523,-0.1569670735741657,1.0,2.0,1,0,1.0,0,105907.30922286578,-0.018368852882827823,1.0,0.0,1.0,-0.018368852882827823,-0.018368852882827823,-0.013968882032047825,0.15379402812985887,0.94895866661765,0.9485463258864604,-1.0147202217793498,-0.8378634507005958
2024-05-16,105075.7146305242,up_trend,18.0,1,17.0,23,speculation_continuous_drop,3.0,-0.9574496213195955,-0.5948960671660433,1.0,3.0,2,0,1.0,0,104632.07462127612,0.004240000122848372,1.0,0.0,1.0,0.004240000122848372,0.004240000122848372,-0.009728881909199405,0.1580340282527073,0.94895866661765,0.9485463258864604,-1.010252166138991,-0.8333934527604467
2024-05-17,107457.99077577224,up_trend,18.0,1,17.0,23,speculation_continuous_drop,3.0,-0.5560581382329437,0.4013914830866518,0.0,3.0,0,0,1.0,0,105705.11878055987,0.016582659529017375,1.0,0.0,1.0,0.016582659529017375,0.016582659529017375,0.00685377761981798,0.17461668778172468,0.94895866661765,0.9485463258864604,-0.9927775804564315,-0.8159112707346821
2024-05-20,107028.24148611155,up_trend,18.0,0,,23,speculation_continuous_drop,3.0,-0.6784638458096975,-0.1224057075767538,1.0,3.0,1,0,1.0,0,108360.0470525537,-0.012290559137504126,1.0,0.0,1.0,-0.012290559137504126,-0.012290559137504126,-0.005436781517686118,0.16232612864422058,0.94895866661765,0.9485463258864604,-1.0057292079296396,-0.8288685283847161
2024-05-21,107784.02408189964,up_trend,18.0,1,18.0,23,speculation_continuous_drop,3.0,-0.2664268223760658,0.4120370234336317,0.0,3.0,0,0,1.0,0,107288.68315355608,0.00461689820197167,1.0,0.0,1.0,0.00461689820197167,0.00461689820197167,-0.0008198833157144758,0.16694302684619222,0.94895866661765,0.9485463258864604,-1.0008639821148764,-0.8240011876170874
2024-05-22,107605.50174858124,up_trend,18.0,1,18.0,23,speculation_continuous_drop,3.0,-0.9809991229685386,-0.7145723005924729,1.0,3.0,1,0,1.0,0,108035.25704791736,-0.0039779171270496036,1.0,0.0,1.0,-0.0039779171270496036,-0.0039779171270496036,-0.004797800442764011,0.16296510971914258,0.94895866661765,0.9485463258864604,-1.0050558581859679,-0.8281948859304851
2024-05-23,107398.06329002036,up_trend,18.0,1,18.0,23,speculation_continuous_drop,2.0,-0.6511764427566882,0.3298226802118504,0.0,2.0,0,0,1.0,0,106690.81250830556,0.006628975495521158,1.0,0.0,1.0,0.006628975495521158,0.006628975495521158,0.0018311750527570947,0.16959408521466368,0.94895866661765,0.9485463258864604,-0.9980703321259672,-0.8212063232060172
2024-05-24,108631.95809717664,down_trend,19.0,1,18.0,23,speculation_continuous_drop,2.0,-0.6431019228891484,0.0080745198675398,0.0,2.0,0,0,1.0,0,107616.91013104268,0.009432048967936008,1.0,0.0,1.0,0.009432048967936008,0.009432048967936008,0.01126322402069313,0.17902613418259972,0.94895866661765,0.9485463258864604,-0.988130964585804,-0.8112626349426935
2024-05-27,107409.3226333718,down_trend,19.0,1,18.0,23,speculation_continuous_drop,2.0,-0.8579374705496736,-0.2148355476605252,1.0,2.0,1,0,1.0,0,108816.04008401888,-0.012927482470056104,1.0,0.0,1.0,-0.012927482470056104,-0.012927482470056104,-0.0016642584493629098,0.16609865171254357,0.94895866661765,0.9485463258864604,-1.0017537733811892,-0.824891365682834
2024-05-28,106390.44154823724,down_trend,19.0,1,18.0,23,speculation_continuous_drop,2.0,-0.7451887302525706,0.112748740297103,0.0,2.0,0,0,1.0,0,108350.36915969764,-0.018088794958987745,1.0,0.0,1.0,-0.018088794958987745,-0.018088794958987745,-0.019753053408350763,0.14800985675355582,0.94895866661765,0.9485463258864604,-1.0208155045137595,-0.8439613831035255
2024-05-29,106498.4946395742,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.9225053050497848,-0.1773165747972142,1.0,2.0,1,0,1.0,0,106261.33265760232,0.0022318747190576364,1.0,0.0,1.0,0.0022318747190576364,0.0022318747190576364,-0.017521178689293038,0.15024173147261344,0.94895866661765,0.9485463258864604,-1.0184635846698606,-0.8416084408611191
2024-05-30,107309.425429094,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.572817339845857,0.3496879652039277,0.0,2.0,0,0,1.0,0,107360.86381460197,-0.0004791167254092915,1.0,0.0,1.0,-0.0004791167254092915,-0.0004791167254092915,-0.018000295414702272,0.1497626147472041,0.94895866661765,0.9485463258864604,-1.0189684714918725,-0.842113547161501
2024-05-31,106385.67814739914,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.8210049408723694,-0.2481876010265123,1.0,3.0,1,0,1.0,0,107415.06046271612,-0.009583221485727128,1.0,0.0,1.0,-0.009583221485727128,-0.009583221485727128,-0.027583516900429483,0.140179393261477,0.94895866661765,0.9485463258864604,-1.0290671426172278,-0.8522166082605688
2024-06-03,104232.8337393877,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.5008463782353193,0.3201585626370501,0.0,2.0,0,0,1.0,0,105538.55901520638,-0.012372021069858902,1.0,0.0,1.0,-0.012372021069858902,-0.012372021069858902,-0.03995553797028828,0.12780737219161808,0.94895866661765,0.9485463258864604,-1.042104613589442,-0.8652597467264699
2024-06-04,103412.69271330288,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-1.0685753066008827,-0.5677289283655634,1.0,3.0,1,0,1.0,0,104073.5865619386,-0.0063502553382494996,1.0,0.0,1.0,-0.0063502553382494996,-0.0063502553382494996,-0.04630579330853779,0.12145711685336857,0.94895866661765,0.9485463258864604,-1.0487964280610709,-0.8719544701837717
2024-06-05,101569.71591077892,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.6484765673101991,0.4200987392906836,0.0,2.0,0,0,1.0,0,103293.20404106656,-0.016685397130312984,1.0,0.0,1.0,-0.016685397130312984,-0.016685397130312984,-0.06299119043885071,0.10477171972305555,0.94895866661765,0.9485463258864604,-1.0663792772591125,-0.8895449627880414
2024-06-06,102776.45074497032,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.8751673555463821,-0.226690788236183,1.0,3.0,1,0,1.0,0,101854.4819833244,0.009051823186306828,1.0,0.0,1.0,0.009051823186306828,0.009051823186306828,-0.05393936725254389,0.11382354290936236,0.94895866661765,0.9485463258864604,-1.05684058658192,-0.8800021255651493
2024-06-07,101793.61103041032,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.8634674516230092,0.0116999039233729,0.0,2.0,0,0,1.0,0,103524.9017051289,-0.016723422540886164,1.0,0.0,1.0,-0.016723422540886164,-0.016723422540886164,-0.07066278979342999,0.09710012036847615,0.94895866661765,0.9485463258864604,-1.074463506451015,-0.897632706259516
2024-06-11,98999.5912910619,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.7352473800619684,0.1282200715610407,0.0,2.0,0,0,1.0,0,101367.88475338146,-0.023363350908242753,1.0,0.0,1.0,-0.023363350908242753,-0.023363350908242753,-0.0940261407016727,0.07373676946023344,0.94895866661765,0.9485463258864604,-1.099083494370527,-0.9222633966861629
2024-06-12,100810.13358861522,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.3243611740522253,0.4108862060097431,0.0,1.0,0,0,1.0,0,99215.40800255188,0.016073366205603144,1.0,0.0,1.0,0.016073366205603144,0.016073366205603144,-0.07795277449606952,0.08981013566583662,0.94895866661765,0.9485463258864604,-1.0821455952069174,-0.9053181344813024
2024-06-13,99983.95861495976,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.4528839757112751,-0.1285228016590497,1.0,2.0,1,0,1.0,0,100585.37226746247,-0.005979136319180872,1.0,0.0,1.0,-0.005979136319180872,-0.005979136319180872,-0.08393191081525031,0.08383099934665572,0.94895866661765,0.9485463258864604,-1.0884463294006332,-0.9116216076549432
2024-06-14,99202.29528514858,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.897340643179363,-0.4444566674680879,1.0,2.0,2,0,1.0,0,99740.46534930164,-0.00539570436400446,1.0,0.0,1.0,-0.00539570436400446,-0.00539570436400446,-0.0893276151792548,0.07843529498265123,0.94895866661765,0.9485463258864604,-1.09413225077299,-0.9173100007431373
2024-06-17,98055.2021260008,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.811634668152631,0.085705975026732,0.0,2.0,0,0,1.0,0,98732.98736955838,-0.006864830707700773,1.0,0.0,1.0,-0.006864830707700773,-0.006864830707700773,-0.09619244588695564,0.07157046427495051,0.94895866661765,0.9485463258864604,-1.1013663179133102,-0.924547212590735
2024-06-18,95666.7365480961,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.4070745435243151,0.4045601246283158,0.0,2.0,0,0,1.0,0,98664.62534356548,-0.03038463669253561,1.0,0.0,1.0,-0.03038463669253561,-0.03038463669253561,-0.12657708257949118,0.04118582758241485,0.94895866661765,0.9485463258864604,-1.1333852432484197,-0.9565800568106942
2024-06-19,96543.7685351904,down_trend,19.0,1,19.0,23,speculation_continuous_drop,3.0,-0.7582966669533059,-0.3512221234289908,1.0,3.0,1,0,1.0,0,96175.83179297597,0.00382566737770912,1.0,0.0,1.0,0.00382566737770912,0.00382566737770912,-0.12275141520178212,0.04501149496012402,0.94895866661765,0.9485463258864604,-1.1293538059347747,-0.9525468669987639
2024-06-20,96998.08930509764,down_trend,19.0,1,19.0,23,speculation_continuous_drop,3.0,-0.9801844721755484,-0.2218878052222425,1.0,3.0,2,0,1.0,0,96783.99786075651,0.0022120541522695236,1.0,0.0,1.0,0.0022120541522695236,0.0022120541522695236,-0.12053936104951268,0.04722354911239357,0.94895866661765,0.9485463258864604,-1.12702277274009,-0.9502148204851661
2024-06-21,95060.393532734,down_trend,19.0,1,19.0,23,speculation_continuous_drop,2.0,-0.5004919321428314,0.479692540032717,0.0,2.0,0,0,1.0,0,97305.5433015629,-0.023073194934751816,1.0,0.0,1.0,-0.023073194934751816,-0.023073194934751816,-0.14361255598426448,0.024150354177641775,0.94895866661765,0.9485463258864604,-1.1513369981604564,-0.9745396154952451
2024-06-24,91948.8888557649,down_trend,19.0,1,19.0,23,speculation_continuous_drop,2.0,-0.3277733979358986,0.1727185342069327,0.0,2.0,0,0,1.0,0,94703.11204225777,-0.029082710452681758,1.0,0.0,1.0,-0.029082710452681758,-0.029082710452681758,-0.17269526643694633,-0.004932356275040073,0.94895866661765,0.9485463258864604,-1.1819839709694415,-1.0051999107902616
2024-06-25,93841.7255895294,no_trend,,1,19.0,23,speculation_continuous_drop,2.0,-0.0566684938044319,0.2711049041314667,0.0,2.0,0,0,1.0,0,92091.01051198169,0.019010705472929147,1.0,0.0,1.0,0.019010705472929147,0.019010705472929147,-0.15368456096401717,0.014078349197889084,0.94895866661765,0.9485463258864604,-1.161950742819802,-0.9851579740349189
2024-06-26,96328.86233091856,down_trend,20.0,1,19.0,23,speculation_continuous_drop,1.0,0.1626218327139663,0.2192903265183982,0.0,1.0,0,0,1.0,0,93692.77062668664,0.02813548672538752,1.0,0.0,1.0,0.02813548672538752,0.02813548672538752,-0.1255490742386296,0.042213835923276655,0.94895866661765,0.9485463258864604,-1.1323019417548723,-0.9554962843972582
2024-06-27,94033.78991117267,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.2672399566394095,-0.4298617893533758,1.0,1.0,1,0,1.0,0,95890.84922328536,-0.019366387169942118,1.0,0.0,1.0,-0.019366387169942118,-0.019366387169942118,-0.1449154614085717,0.022847448753334554,0.94895866661765,0.9485463258864604,-1.1527099825381124,-0.9759131967202734
2024-06-28,93965.4685533976,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.1022237862968819,0.1650161703425276,0.0,1.0,0,0,1.0,0,93895.37990974648,0.0007464546574974308,1.0,0.0,1.0,0.0007464546574974308,0.0007464546574974308,-0.14416900675107436,0.023593903410832007,0.94895866661765,0.9485463258864604,-1.1519233785649825,-0.9751262508040581
2024-07-01,95330.22169759596,down_trend,20.0,0,,23,speculation_continuous_drop,2.0,-0.2695563744720075,-0.1673325881751255,1.0,2.0,1,0,1.0,0,93145.64399359944,0.023453353375780323,1.0,0.0,1.0,0.023453353375780323,0.023453353375780323,-0.120715653375294,0.04704725678661237,0.94895866661765,0.9485463258864604,-1.1272085472442734,-0.9504006757470231
2024-07-02,93892.09412168562,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.6142195246580915,-0.344663150186084,1.0,3.0,2,0,1.0,0,95041.08984298188,-0.012089462812290206,1.0,0.0,1.0,-0.012089462812290206,-0.012089462812290206,-0.13280511618758428,0.03495779397432219,0.94895866661765,0.9485463258864604,-1.1399482620891574,-0.963145928648606
2024-07-03,94441.91970724764,down_trend,20.0,0,,23,speculation_continuous_drop,4.0,-0.6775919293621054,-0.0633724047040139,1.0,4.0,3,1,0.5,0,93757.71533401376,0.007297579413026298,1.0,0.0,1.0,0.007297579413026298,0.007297579413026298,-0.12550753677455795,0.04225537338734853,0.94895866661765,0.9485463258864604,-1.1322581701286332,-0.9554524937431401
2024-07-04,93916.61552046314,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.6438192708368797,0.0337726585252257,0.0,3.0,0,0,1.0,0,94913.35376546184,-0.01050155963787479,1.0,1.0,0.5,-0.01050155963787479,-0.005250779818937395,-0.13600909641243275,0.037004593568411126,0.94895866661765,0.9485463258864604,-1.1433245737637938,-0.9609881008881368
2024-07-05,93859.09037257273,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.5694794393326693,0.0743398315042104,0.0,3.0,0,0,1.0,0,93440.63143541804,0.004478340211601737,1.0,1.0,0.5,0.004478340211601737,0.0022391701058008685,-0.131530756200831,0.03924376367421201,0.94895866661765,0.9485463258864604,-1.1386053585132878,-0.9586274675224356
2024-07-08,93611.61847839072,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.7385769444715556,-0.1690975051388863,1.0,3.0,1,0,1.0,0,94049.39821347616,-0.004654785074666319,1.0,1.0,0.5,-0.004654785074666319,-0.0023273925373331595,-0.1361855412754973,0.036916371136878845,0.94895866661765,0.9485463258864604,-1.143510509009734,-0.9610811089248816
2024-07-09,94102.88008367294,down_trend,20.0,0,,23,speculation_continuous_drop,2.0,-0.7305203785205661,0.0080565659509895,0.0,2.0,0,0,1.0,0,93429.1597037242,0.007211028998710743,1.0,0.0,1.0,0.007211028998710743,0.007211028998710743,-0.12897451227678647,0.04412740013558958,0.94895866661765,0.9485463258864604,-1.1359116227227126,-0.9534789193407602
2024-07-10,91838.23794473428,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.5744210697746172,0.1560993087459489,0.0,1.0,0,0,1.0,0,93959.2827906116,-0.02257408510241685,1.0,0.0,1.0,-0.02257408510241685,-0.02257408510241685,-0.15154859737920323,0.021553315033172704,0.94895866661765,0.9485463258864604,-1.1596998928513549,-0.9772775304221119
2024-07-11,92544.64830948108,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.5182033319127824,0.0562177378618347,0.0,1.0,0,0,1.0,0,92216.14249352575,0.0035623461041909615,1.0,0.0,1.0,0.0035623461041909615,0.0035623461041909615,-0.1479862512750123,0.025115661137363632,0.94895866661765,0.9485463258864604,-1.1559459399875402,-0.9735219456847383
2024-07-12,91385.49271301736,down_trend,20.0,0,,23,speculation_continuous_drop,2.0,-1.046752881933517,-0.5285495500207346,1.0,2.0,1,0,1.0,0,92557.16700963044,-0.012658925661490622,1.0,0.0,1.0,-0.012658925661490622,-0.012658925661490622,-0.16064517693650293,0.012456735475873004,0.94895866661765,0.9485463258864604,-1.169285747196015,-0.9868675518148978
2024-07-15,88166.13063927906,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.4645811168461631,0.5821717650873539,0.0,1.0,0,0,1.0,0,90937.16643154752,-0.03047198302967078,1.0,0.0,1.0,-0.03047198302967078,-0.03047198302967078,-0.19111715996617362,-0.018015247553797797,0.94895866661765,0.9485463258864604,-1.2013967169374908,-1.0189924804536685
2024-07-16,88992.0108321151,down_trend,20.0,0,,23,speculation_continuous_drop,2.0,-0.6318677851500201,-0.1672866683038569,1.0,2.0,1,0,1.0,0,88069.54998593013,0.010474231403843237,1.0,0.0,1.0,0.010474231403843237,0.010474231403843237,-0.18064292856233033,-0.007541016149954505,0.94895866661765,0.9485463258864604,-1.1903591114312613,-1.0079500768113852
2024-07-17,87128.4008517974,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.8039773419566555,-0.1721095568066354,1.0,3.0,2,0,1.0,0,89159.18213602736,-0.022777029079648372,1.0,0.0,1.0,-0.022777029079648372,-0.022777029079648372,-0.20341995764197862,-0.030318045229602797,0.94895866661765,0.9485463258864604,-1.2143612412193077,-1.0319626405186582
2024-07-18,88207.13889411473,down_trend,20.0,0,,23,speculation_continuous_drop,4.0,-0.8266617190689088,-0.0226843771122533,1.0,4.0,3,1,0.5,0,86828.56694272021,0.01587694004329186,1.0,0.0,1.0,0.01587694004329186,0.01587694004329186,-0.18754301759868675,-0.01444110518631092,0.94895866661765,0.9485463258864604,-1.1976303333285756,-1.0152244595674491
2024-07-19,89977.9163766626,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.1714490542709461,0.6552126647979628,0.0,3.0,0,0,1.0,0,87754.31858322593,0.025338898749784195,1.0,1.0,0.5,0.025338898749784195,0.012669449374892098,-0.1622041188489025,-0.0017716558114189151,0.94895866661765,0.9485463258864604,-1.170928539413674,-1.0018677588675104
2024-07-22,89225.08093057314,down_trend,20.0,0,,23,speculation_continuous_drop,4.0,-0.9404351259002204,-0.7689860716292742,1.0,4.0,1,1,0.5,0,89475.5503421435,-0.0027993056272087326,1.0,1.0,0.5,-0.0027993056272087326,-0.0013996528136043663,-0.16500342447611116,-0.00317130862502335,0.94895866661765,0.9485463258864604,-1.1738784103887567,-1.0033433355213934
