date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,ret_5,realtime_trend_age,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,range_pct,range_mad_score,close_location,downtrend_exhaustion_score,signal,position_scale,is_effective_signal,daily_return,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,47,downtrend_crowded_exhaustion,0.5130587122468107,0.0200318404773132,5,0.65,0.6333333333333333,0.1009280262624248,3.063344685246316,0.0255705272766888,-0.1162577866288446,0.2171231348688784,0.5130587122468107,0,1.0,0,-0.015570645310059694,1.0,0.0,1.0,-0.015570645310059694,-0.015570645310059694,0.5255504908098032,0.5255504908098032,1.042570101565494,1.042570101565494,-0.49590872592581414,-0.49590872592581414
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.519989330203975,-0.0320616022352575,6,0.55,0.5833333333333334,0.0122925597282641,1.653550651042901,0.0290202894129514,0.4587638347674047,0.488299898153929,1.519989330203975,0,1.0,0,-0.002384280534290961,1.0,0.0,1.0,-0.002384280534290961,-0.002384280534290961,0.5242974310047783,0.5242974310047783,1.042570101565494,1.042570101565494,-0.4971106209380952,-0.4971106209380952
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,47,downtrend_crowded_exhaustion,3.7127273633708726,-0.0247792530151585,1,0.2,0.3833333333333333,0.0771755366873723,1.2323596962870589,0.0470367874126588,1.8962037640092833,0.2447682324878664,3.7127273633708726,0,1.0,0,-0.028069769613675133,1.0,0.0,1.0,-0.028069769613675133,-0.028069769613675133,0.5095805229074325,0.5095805229074325,1.042570101565494,1.042570101565494,-0.511226609949527,-0.511226609949527
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,47,downtrend_crowded_exhaustion,2.161509413659083,-0.0443079924204591,2,0.0,0.25,0.0717658345747036,1.4192701428705083,0.0234997281997666,-0.2666361881419015,0.4438510679120465,2.161509413659083,0,1.0,0,-0.011298714663854681,1.0,0.0,1.0,-0.011298714663854681,-0.011298714663854681,0.5038229179808436,0.5038229179808436,1.042570101565494,1.042570101565494,-0.5167491210189923,-0.5167491210189923
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,47,downtrend_crowded_exhaustion,2.8538009696070037,-0.0725055815856515,3,0.0,0.1666666666666666,0.0505315547657847,1.0559438771499394,0.04350580384448,1.138736115564095,0.2097493063850611,2.8538009696070037,0,1.0,0,-0.017204234865516144,1.0,0.0,1.0,-0.017204234865516144,-0.017204234865516144,0.4951550301692714,0.4951550301692714,1.042570101565494,1.042570101565494,-0.5250630826399486,-0.5250630826399486
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,47,downtrend_crowded_exhaustion,2.608959583100179,-0.0762088770143596,4,0.0,0.15,0.0480579731452017,1.0822077320113452,0.0393306512049369,0.8180917748028166,0.3102880768453447,2.608959583100179,0,1.0,0,-0.019501270289282613,1.0,0.0,1.0,-0.019501270289282613,-0.019501270289282613,0.4854988780908426,0.4854988780908426,1.042570101565494,1.042570101565494,-0.5343249558357457,-0.5343249558357457
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,47,downtrend_crowded_exhaustion,1.643208081483147,-0.0640802992179063,5,0.05,0.15,0.0164434862765237,0.5112273015899996,0.0161844355224771,-1.0872872438481236,0.5287732187179098,1.643208081483147,0,1.0,0,0.01071355031019583,1.0,0.0,1.0,0.01071355031019583,0.01071355031019583,0.4907002947468124,0.4907002947468124,1.042570101565494,1.042570101565494,-0.5293359228218892,-0.5293359228218892
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,47,downtrend_crowded_exhaustion,1.5548409914195451,-0.0152185432193775,6,0.15,0.2166666666666666,-0.0443869959776019,-1.031061706162803,0.0245901975444741,-0.1789756555473707,0.704840991419545,1.5548409914195451,0,1.0,0,0.022671995652133292,1.0,0.0,1.0,0.022671995652133292,0.022671995652133292,0.5018254496958127,0.5018254496958127,1.042570101565494,1.042570101565494,-0.5186650289104918,-0.5186650289104918
2024-05-20,108360.0470525537,107028.24148611155,109396.00686839664,106586.10302324452,144655.0,15505217050.0,285093.0,-0.6784638458096975,0.04,down_trend,-1.0,21.0,up_trend,18.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.1512122135220308,-0.0079479989069908,7,0.15,0.1666666666666666,-0.0596723635683549,-1.1260736869785168,0.0262538541803169,0.1438621804844772,0.1573500330375536,1.1512122135220308,0,1.0,0,-0.003999230644070262,1.0,0.0,1.0,-0.003999230644070262,-0.003999230644070262,0.49981853397941484,0.49981853397941484,1.042570101565494,1.042570101565494,-0.5205899984769357,-0.5205899984769357
2024-05-21,107288.68315355608,107784.02408189964,110317.5741583449,106908.19578597735,216645.0,23336365150.0,282785.0,-0.2664268223760658,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,47,downtrend_crowded_exhaustion,2.195639051765537,0.0165463023712149,8,0.25,0.2166666666666666,-0.0669909987388148,-1.3730219077662096,0.0316315743581528,1.1887510797467282,0.2568879720188087,2.195639051765537,0,1.0,0,0.0070615249329883945,1.0,0.0,1.0,0.0070615249329883945,0.0070615249329883945,0.5033480150190802,0.5033480150190802,1.042570101565494,1.042570101565494,-0.5172046327980565,-0.5172046327980565
2024-05-22,108035.25704791736,107605.50174858124,108990.46655412606,106958.03619279624,107426.0,11529194900.0,286518.0,-0.9809991229685386,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,47,downtrend_crowded_exhaustion,1.0685671539374992,0.0350473378900488,9,0.25,0.2,-0.0591473895149157,-0.9745997420285782,0.0188877922439186,-1.45140675179136,0.3185671539374992,1.0685671539374992,0,1.0,0,-0.0016562967920250582,1.0,0.0,1.0,-0.0016562967920250582,-0.0016562967920250582,0.502514321316532,0.502514321316532,1.042570101565494,1.042570101565494,-0.5180042852159576,-0.5180042852159576
2024-05-23,106690.81250830556,107398.06329002036,107730.8135515502,104860.10127503025,147474.0,15612800950.0,282825.0,-0.6511764427566882,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,47,downtrend_crowded_exhaustion,1.6840879093835128,0.0221016689504534,10,0.2,0.1666666666666666,-0.0532747120324241,-1.2234906864838913,0.0267296465930471,-0.094989960917932,0.8840879093835129,1.6840879093835128,0,1.0,0,-0.0019277681455874829,1.0,0.0,1.0,-0.0019277681455874829,-0.0019277681455874829,0.5015455902151964,0.5015455902151964,1.042570101565494,1.042570101565494,-0.518933461201228,-0.518933461201228
2024-05-24,107616.91013104268,108631.95809717664,109005.71945569852,107045.1815124692,149784.0,16127909250.0,284945.0,-0.6431019228891484,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,47,downtrend_crowded_exhaustion,1.35935775315512,0.010924895514323,1,0.45,0.3333333333333333,-0.0036466793837615,-0.5940461183249689,0.0180475246655825,-0.8938558691852776,0.8093577531551199,1.35935775315512,0,1.0,0,0.011488985642359673,1.0,0.0,1.0,0.011488985642359673,0.011488985642359673,0.5073078403001676,0.5073078403001676,1.042570101565494,1.042570101565494,-0.5134064946439492,-0.5134064946439492
2024-05-27,108816.04008401888,107409.3226333718,109644.18764221948,106775.03836829487,123486.0,13287398900.0,291216.0,-0.8579374705496736,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,47,downtrend_crowded_exhaustion,1.320148707497177,0.0035605662764224,2,0.25,0.15,0.0212498170393438,0.957251422733626,0.026712292784101,0.1365800369239705,0.2210705001797682,1.320148707497177,0,1.0,0,-0.011254841440960894,1.0,0.0,1.0,-0.011254841440960894,-0.011254841440960894,0.5015981709958329,0.5015981709958329,1.042570101565494,1.042570101565494,-0.5188830273929329,-0.5188830273929329
2024-05-28,108350.36915969764,106390.44154823724,108903.37456139448,106103.75736396422,138938.0,14852977250.0,292720.0,-0.7451887302525706,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,47,downtrend_crowded_exhaustion,1.2976974996074453,-0.0129293978911335,3,0.15,0.0666666666666666,0.0345296291136456,1.24405470227173,0.0263145556752005,-0.0178382999024268,0.1024012084709887,1.2976974996074453,0,1.0,0,-0.009485965092735804,1.0,0.0,1.0,-0.009485965092735804,-0.009485965092735804,0.4968400282551863,0.4968400282551863,1.042570101565494,1.042570101565494,-0.5234468862006063,-0.5234468862006063
2024-05-29,106261.33265760232,106498.4946395742,107176.67889958322,105189.10171863851,115465.0,12184466800.0,290462.0,-0.9225053050497848,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.5955024392113089,-0.0102876441354601,4,0.2,0.0666666666666666,0.0136713973792659,0.8129104865402534,0.0186629603326442,-1.4600721393420972,0.6587884654186495,1.5955024392113089,0,1.0,0,0.0010156278117143813,1.0,0.0,1.0,0.0010156278117143813,0.0010156278117143813,0.4973446328058552,0.4973446328058552,1.042570101565494,1.042570101565494,-0.5229628856044726,-0.5229628856044726
2024-05-30,107360.86381460197,107309.425429094,109019.01547922188,106326.96418388496,163722.0,17504636000.0,290321.0,-0.572817339845857,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.3265376876463326,-0.0008253208504049,5,0.3,0.1166666666666666,0.0261588755614159,0.7858767677078552,0.0250868111964286,-0.0601554089805047,0.3649489320321732,1.3265376876463326,0,1.0,0,0.007614481239986093,1.0,0.0,1.0,0.007614481239986093,0.007614481239986093,0.5011316541821632,0.5011316541821632,1.042570101565494,1.042570101565494,-0.5193304954461306,-0.5193304954461306
2024-05-31,107415.06046271612,106385.67814739914,108479.57331975564,105692.24210558367,127926.0,13609549900.0,290748.0,-0.8210049408723694,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.6345152560290126,-0.0206778924832422,6,0.15,0.05,0.0201607334242925,0.8677045561763309,0.026200248592767,0.334126564805708,0.2487813569803788,1.6345152560290126,0,1.0,0,-0.008608258575620087,1.0,0.0,1.0,-0.008608258575620087,-0.008608258575620087,0.4968177833225349,0.4968177833225349,1.042570101565494,1.042570101565494,-0.5234682228307457,-0.5234682228307457
2024-06-03,105538.55901520638,104232.8337393877,105967.89000699564,102581.52712513915,178597.0,18520627200.0,294706.0,-0.5008463782353193,0.0396366856511353,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,6.698184187609354,-0.0295736796034609,1,0.05,0.0166666666666666,0.0119129893561602,1.370193899133831,0.0324884468777216,5.141420017433173,0.4876342766145781,6.698184187609354,0,1.0,0,-0.020236223949511745,1.0,0.0,1.0,-0.020236223949511745,-0.020236223949511745,0.4867640673971201,0.4867640673971201,1.042570101565494,1.042570101565494,-0.5331114265926015,-0.5331114265926015
2024-06-04,104073.5865619386,103412.69271330288,104799.34987339372,103009.2855527396,102601.0,10573518950.0,298695.0,-1.0685753066008827,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.4274236825846616,-0.0279888756132687,2,0.0,0.0,0.0202064651677957,1.7759307412233565,0.0173099091967058,-1.8442229783735289,0.2253590309067037,1.4274236825846616,0,1.0,0,-0.007868355840112806,1.0,0.0,1.0,-0.007868355840112806,-0.007868355840112806,0.4829340345046589,0.4829340345046589,1.042570101565494,1.042570101565494,-0.5367850720258536,-0.5367850720258536
2024-06-05,103293.20404106656,101569.71591077892,103871.82714702576,100988.2331278831,158386.0,16032092200.0,302933.0,-0.6484765673101991,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.4589670118056657,-0.0462802666411003,3,0.0,0.0,0.0420389001604153,2.6355813320982215,0.0283902932413011,0.4725072445926144,0.2016520977071196,1.4589670118056657,0,1.0,0,-0.01782157251850458,1.0,0.0,1.0,-0.01782157251850458,-0.01782157251850458,0.4743273905870801,0.4743273905870801,1.042570101565494,1.042570101565494,-0.5450402904563987,-0.5450402904563987
2024-06-06,101854.4819833244,102776.45074497032,102932.73623506977,101058.13831856356,123616.0,12522344400.0,296589.0,-0.8751673555463821,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,2.080231206906284,-0.0422420925841122,4,0.05,0.0166666666666666,0.021360134656307,1.378865815962352,0.0182395665827946,-3.2740943735205685,0.9166298603432138,2.080231206906284,0,1.0,0,0.011880852706641631,1.0,0.0,1.0,0.011880852706641631,0.011880852706641631,0.4799628044493709,0.4799628044493709,1.042570101565494,1.042570101565494,-0.5396349811598546,-0.5396349811598546
2024-06-07,103524.9017051289,101793.61103041032,103980.75464113928,101531.75779083213,124830.0,12690450850.0,296018.0,-0.8634674516230092,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.2365561593816086,-0.0431643356225679,5,0.05,0.0166666666666666,0.0179633506726766,1.2399484771630187,0.0240584534286295,-0.2229264096478384,0.1069226526548422,1.2365561593816086,0,1.0,0,-0.009562888263176417,1.0,0.0,1.0,-0.009562888263176417,-0.009562888263176417,0.47537297377994076,0.47537297377994076,1.042570101565494,1.042570101565494,-0.5440374003952981,-0.5440374003952981
2024-06-11,101367.88475338146,98999.5912910619,101940.06773455068,98657.59988800951,144329.0,14335969350.0,301070.0,-0.7352473800619684,0.039149531310611,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,3.6574143936535464,-0.0502072356721149,6,0.0,0.0,0.0213645466267475,1.6782494363771514,0.0331563777560516,2.3395816454260214,0.1041872819600489,3.6574143936535464,0,1.0,0,-0.027447889028258676,1.0,0.0,1.0,-0.027447889028258676,-0.027447889028258676,0.4623249891485956,0.4623249891485956,1.042570101565494,1.042570101565494,-0.5565526112302843,-0.5565526112302843
2024-06-12,99215.40800255188,100810.13358861522,100874.321949231,97266.90414610796,216374.0,21241878000.0,299277.0,-0.3243611740522253,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,3.377875150173825,-0.0251667281491536,7,0.05,0.0166666666666666,0.001946580053163,0.6588465505207003,0.0357842775791186,1.4262027864213247,0.9822065632208696,3.377875150173825,0,1.0,0,0.01828838153715484,1.0,0.0,1.0,0.01828838153715484,0.01828838153715484,0.4707801649443061,0.4707801649443061,1.042570101565494,1.042570101565494,-0.5484426761928087,-0.5484426761928087
2024-06-13,100585.37226746247,99983.95861495976,101440.12585459382,98419.87096817304,186720.0,18533787600.0,293681.0,-0.4528839757112751,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.9131718893993224,-0.0156125010452143,8,0.05,0.0166666666666666,-0.0310175146965381,-0.4622122746762517,0.0302073945486779,0.4453057802113399,0.5178661091879824,1.9131718893993224,0,1.0,0,-0.008195356401638265,1.0,0.0,1.0,-0.008195356401638265,-0.008195356401638265,0.46692195370576545,0.46692195370576545,1.042570101565494,1.042570101565494,-0.5521433493971786,-0.5521433493971786
2024-06-14,99740.46534930164,99202.29528514858,100469.67169301271,98719.27748130551,119723.0,11796920950.0,293689.0,-0.897340643179363,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.225948012517684,-0.0347760156525609,9,0.05,0.0166666666666666,-0.0098259577105874,-0.6333759717852587,0.017644694678443,-1.544301199003532,0.2759480125176842,1.225948012517684,0,1.0,0,-0.00781788739553102,1.0,0.0,1.0,-0.00781788739553102,-0.00781788739553102,0.4632716104491924,0.4632716104491924,1.042570101565494,1.042570101565494,-0.5556446422609311,-0.5556446422609311
2024-06-17,98732.98736955838,98055.2021260008,99197.59315424607,97885.08390251844,131025.0,12818387050.0,295014.0,-0.811634668152631,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.1296129709245406,-0.0367253786025204,10,0.0,0.0,-0.0033974504451066,-0.3313919126868971,0.0133854117198296,-1.697454581719279,0.1296129709245406,1.1296129709245406,0,1.0,0,-0.011563171556167595,1.0,0.0,1.0,-0.011563171556167595,-0.011563171556167595,0.45791472134046635,0.45791472134046635,1.042570101565494,1.042570101565494,-0.5607827994943703,-0.5607827994943703
2024-06-18,98664.62534356548,95666.7365480961,99093.4248653208,95608.16584864298,204462.0,19657315450.0,307187.0,-0.4070745435243151,0.036966331556781,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.2618747037288665,-0.0336653384069748,11,0.0,0.0,0.0201138868188053,2.8791146387605875,0.0364312523081167,0.9230452098510844,0.0168052644503165,1.2618747037288665,0,1.0,0,-0.024358376976629237,1.0,0.0,1.0,-0.024358376976629237,-0.024358376976629237,0.44676066193490716,0.44676066193490716,1.042570101565494,1.042570101565494,-0.5714814176389061,-0.5714814176389061
2024-06-19,96175.83179297597,96543.7685351904,97093.41816328133,95369.32901459734,141536.0,13496932400.0,302128.0,-0.7582966669533059,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,47,downtrend_crowded_exhaustion,1.7260062225644046,-0.0423207955544922,12,0.05,0.0166666666666666,0.0094812027073114,0.9935207193961396,0.0178581090715922,-0.681333322140329,0.68119419549129,1.7260062225644046,0,1.0,0,0.009167575050010868,1.0,0.0,1.0,0.009167575050010868,0.009167575050010868,0.450856373832588,0.450856373832588,1.042570101565494,1.042570101565494,-0.5675529413747865,-0.5675529413747865
2024-06-20,96783.99786075651,96998.08930509764,97477.56352124795,96086.99394829864,111314.0,10675498250.0,296646.0,-0.9801844721755484,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,47,downtrend_crowded_exhaustion,1.6556494539512852,-0.0298634836150142,13,0.1,0.0333333333333333,0.0100453644606322,-0.2380299508989129,0.0143360511831879,-0.9807997810994196,0.6551958093449632,1.6556494539512852,0,1.0,0,0.0047058528665333554,1.0,0.0,1.0,0.0047058528665333554,0.0047058528665333554,0.4529780375917829,0.4529780375917829,1.042570101565494,1.042570101565494,-0.5655179091443312,-0.5655179091443312
2024-06-21,97305.5433015629,95060.393532734,98054.15890480723,94790.11415033384,180653.0,17251072500.0,297993.0,-0.5004919321428314,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,47,downtrend_crowded_exhaustion,2.448725496242402,-0.0417520758013615,14,0.0,0.0,0.0145486119769611,0.3311278935984328,0.0343365373650532,1.22043432852431,0.0828050479484808,2.448725496242402,0,1.0,0,-0.019976638573454997,1.0,0.0,1.0,-0.019976638573454997,-0.019976638573454997,0.44392905905309893,0.44392905905309893,1.042570101565494,1.042570101565494,-0.5741974008399939,-0.5741974008399939
2024-06-24,94703.11204225777,91948.8888557649,95129.36846848056,91255.73343750206,217524.0,20037996500.0,301896.0,-0.3277733979358986,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,47,downtrend_crowded_exhaustion,2.5379603152328323,-0.0622742408137539,15,0.0,0.0,0.0230597743638192,1.0271218771320585,0.0421281331311666,1.128420721699259,0.1789418498953812,2.5379603152328323,0,1.0,0,-0.032731872458508726,1.0,0.0,1.0,-0.032731872458508726,-0.032731872458508726,0.4293984297115471,0.4293984297115471,1.042570101565494,1.042570101565494,-0.5881347172082008,-0.5881347172082008
2024-06-25,92091.01051198169,93841.7255895294,94431.17491345956,89969.85777430602,287986.0,26178884600.0,304777.0,-0.0566684938044319,0.04,down_trend,-1.0,23.0,no_trend,,1,19.0,down_trend,0,1,47,downtrend_crowded_exhaustion,3.2257472229438138,-0.0190767556667849,16,0.05,0.0166666666666666,-0.0078763210220564,1.221050007072109,0.0475408685329133,1.407871729125413,0.8678754938184009,3.2257472229438138,0,1.0,0,0.020585748858082287,1.0,0.0,1.0,0.020585748858082287,0.020585748858082287,0.43823791794564393,0.43823791794564393,1.042570101565494,1.042570101565494,-0.5796561619332856,-0.5796561619332856
2024-06-26,93692.77062668664,96328.86233091856,97665.1439409441,92832.2730560758,360723.0,34107342650.0,306583.0,0.1626218327139663,0.04,up_trend,1.0,24.0,down_trend,20.0,1,19.0,down_trend,0,1,47,downtrend_crowded_exhaustion,2.6647211524989607,-0.0022259976747592,1,0.2,0.0666666666666666,0.01463774942499,1.4871624309521352,0.0501705383820056,0.9948421705948844,0.7235014876541755,2.6647211524989607,0,1.0,0,0.026503527356989354,1.0,0.0,1.0,0.026503527356989354,0.026503527356989354,0.44985276859278633,0.44985276859278633,1.042570101565494,1.042570101565494,-0.5685155675217426,-0.5685155675217426
2024-06-27,95890.84922328536,94033.78991117267,96165.39616060372,93792.88535645472,234833.0,22191374700.0,306775.0,-0.2672399566394095,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.3372906304563246,-0.0305603895412935,2,0.1,0.0333333333333333,0.0335750711524589,0.9338459203728904,0.0252304071375848,-0.3270855270445368,0.1015399189317352,1.3372906304563246,0,1.0,0,-0.023825386952683325,1.0,0.0,1.0,-0.023825386952683325,-0.023825386952683325,0.4391348523093273,0.4391348523093273,1.042570101565494,1.042570101565494,-0.5787958510895961,-0.5787958510895961
2024-06-28,93895.37990974648,93965.4685533976,95013.77288473464,92632.92408298304,276964.0,25779261400.0,306774.0,-0.1022237862968819,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.750106264474144,-0.0115182037297095,3,0.1,0.0333333333333333,0.0290413238426374,0.6881157710358818,0.0253374866150818,-0.2449636503494348,0.5596930260477696,1.750106264474144,0,1.0,0,-0.0007265617799687707,1.0,0.0,1.0,-0.0007265617799687707,-0.0007265617799687707,0.4388157937093871,0.4388157937093871,1.042570101565494,1.042570101565494,-0.5791018819257586,-0.5791018819257586
2024-07-01,93145.64399359944,95330.22169759596,95455.85493519442,91081.46253385497,236800.0,22037406000.0,310062.0,-0.2695563744720075,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,2.8802556560713315,0.0367740478858331,4,0.25,0.0833333333333333,0.0266896902771769,1.3342470203821932,0.0458867327007356,0.8920789105401411,0.9712798427594208,2.8802556560713315,0,1.0,0,0.014523985940886552,1.0,0.0,1.0,0.014523985940886552,0.014523985940886552,0.4451891481278612,0.4451891481278612,1.042570101565494,1.042570101565494,-0.5729887635763027,-0.5729887635763027
2024-07-02,95041.08984298188,93892.09412168562,96003.61315702436,93704.7276770334,170226.0,16121393650.0,314614.0,-0.6142195246580915,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,0.9586173534904324,0.0005367391939972,5,0.1,0.0333333333333333,0.0317661289399229,2.3405471018050608,0.0244843349325191,-0.7118064066814167,0.0815031658962641,0.9586173534904324,0,1.0,0,-0.015085746684533441,1.0,0.0,1.0,-0.015085746684533441,-0.015085746684533441,0.43847313741250105,0.43847313741250105,1.042570101565494,1.042570101565494,-0.5794305469204402,-0.5794305469204402
2024-07-03,93757.71533401376,94441.91970724764,95272.04377138847,93122.43444835512,161258.0,15209492450.0,317538.0,-0.6775919293621054,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.5874969107307713,-0.019588548831696,6,0.25,0.0833333333333333,0.035108978146221,2.127418483020171,0.0227611777661523,-0.3932904876928656,0.6138256122887322,1.5874969107307713,0,1.0,0,0.00585593058398981,1.0,0.0,1.0,0.00585593058398981,0.00585593058398981,0.44104080566813286,0.44104080566813286,1.042570101565494,1.042570101565494,-0.5769677213974597,-0.5769677213974597
2024-07-04,94913.35376546184,93916.61552046314,95930.8972894446,93614.2502305245,168945.0,15994686950.0,321627.0,-0.6438192708368797,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.0478182968028782,-0.0012460881436366,7,0.15,0.05,0.0472779091420374,2.405479290637163,0.0246670628629642,-0.3601064645661038,0.1305184960196666,1.0478182968028782,0,1.0,0,-0.005562193022048301,1.0,0.0,1.0,-0.005562193022048301,-0.005562193022048301,0.438587651576407,0.438587651576407,1.042570101565494,1.042570101565494,-0.5793207085856039,-0.5793207085856039
2024-07-05,93440.63143541804,93859.09037257273,95033.15435265128,92302.90522072314,177367.0,16618641650.0,313469.0,-0.5694794393326693,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.685870691215979,-0.0011320986577576,8,0.1,0.0333333333333333,0.0215891514718418,1.0911017470872686,0.0290888087780357,-0.0812094290688039,0.5699791764975611,1.685870691215979,0,1.0,0,-0.000612512999660586,1.0,0.0,1.0,-0.000612512999660586,-0.000612512999660586,0.43831901093832587,0.43831901093832587,1.042570101565494,1.042570101565494,-0.5795783801202832,-0.5795783801202832
2024-07-08,94049.39821347616,93611.61847839072,95050.36861095158,93180.55850740592,151966.0,14269898200.0,318058.0,-0.7385769444715556,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.4351515502680636,-0.0180278949172797,9,0.05,0.0166666666666666,0.025461478604404,1.4770775326309455,0.0199741243014326,-1.3599226141480834,0.2305367642240231,1.4351515502680636,0,1.0,0,-0.002636632138663053,1.0,0.0,1.0,-0.002636632138663053,-0.002636632138663053,0.43716332494709886,0.43716332494709886,1.042570101565494,1.042570101565494,-0.5806868772750469,-0.5806868772750469
2024-07-09,93429.1597037242,94102.88008367294,94703.78630705392,92882.84436147496,151049.0,14177249700.0,313602.0,-0.7305203785205661,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,47,downtrend_crowded_exhaustion,1.270002536412589,0.0022449809428484,10,0.4,0.1333333333333333,-0.0032218245806934,0.2416334952733631,0.0193505442549669,-1.264936350427766,0.6700025364125894,1.270002536412589,0,1.0,0,0.0052478700108749,1.0,0.0,1.0,0.0052478700108749,0.0052478700108749,0.4394575012499431,0.4394575012499431,1.042570101565494,1.042570101565494,-0.5784863765131323,-0.5784863765131323
