date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_median_history,speculation_mad_history,speculation_mad_value,signal,position_scale,is_effective_signal,daily_return,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-04-18,108732.46567048231,down_trend,15.0,1,15.0,12,speculation_mad,-1.2459224256668031,-0.5919835464165415,-0.4038340889490298,0.1018563177353944,-1.2459224256668031,0,1.0,0,-0.00873819464736536,1.0,1.0,0.5,-0.00873819464736536,-0.00436909732368268,0.5077772075180715,0.49621450250287014,1.042570101565494,1.042570101565494,-0.5129562925738926,-0.524046870557895
2024-04-19,107978.62317880044,up_trend,16.0,1,15.0,12,speculation_mad,0.4079740200930536,-0.362590253827565,-0.4517831960683336,0.1474599175168224,0.4079740200930536,0,1.0,0,-0.006933002825176615,1.0,1.0,0.5,-0.006933002825176615,-0.0034665014125883076,0.5042567867037885,0.4944943742289971,1.042570101565494,1.042570101565494,-0.5163329679734623,-0.5256967627534319
2024-04-22,108951.95362671532,up_trend,16.0,1,15.0,12,speculation_mad,-0.5456621656670106,-0.5497184077390225,-0.4517831960683336,0.1210573124829307,-0.5456621656670106,0,1.0,0,0.009014103155428721,1.0,1.0,0.5,0.009014103155428721,0.0045070515777143605,0.5088022093959614,0.4967230858785368,1.042570101565494,1.042570101565494,-0.511973143453895,-0.5235590535996847
2024-04-23,109475.849038121,up_trend,16.0,1,15.0,12,speculation_mad,-0.0070532919873193,-0.5269345033989934,-0.5252473772963541,0.161336148900092,-0.0070532919873193,0,1.0,0,0.0048084994712496165,1.0,0.0,1.0,0.0048084994712496165,0.0048084994712496165,0.5112487845508126,0.49911157857434124,1.042570101565494,1.042570101565494,-0.5096264665722374,-0.5212680875608371
2024-04-24,110654.33733416622,up_trend,16.0,1,16.0,12,speculation_mad,0.8458380813956887,-0.3196028644074781,-0.5383264555690079,0.1744152271727458,0.8458380813956887,0,1.0,0,0.010764824446667376,1.0,0.0,1.0,0.010764824446667376,0.010764824446667376,0.5167522879650741,0.504484427096993,1.042570101565494,1.042570101565494,-0.5043476815715957,-0.5161146225664122
2024-04-25,109968.80324208087,up_trend,16.0,1,16.0,12,speculation_mad,0.3905525351902595,-0.4328863254841859,-0.5383264555690079,0.1820968679298854,0.3905525351902595,0,1.0,0,-0.006195275382790411,1.0,0.0,1.0,-0.006195275382790411,-0.006195275382790411,0.5135508652364434,0.5013590071447979,1.042570101565494,1.042570101565494,-0.5074183841783781,-0.5191124257333188
2024-04-26,110328.255441008,up_trend,16.0,1,16.0,12,speculation_mad,-1.6807457663059902,-0.8984665669693278,-0.5383264555690079,0.1445258302153973,-1.6807457663059902,0,1.0,0,0.0032686742815219993,1.0,0.0,1.0,0.0032686742815219993,0.0032686742815219993,0.5152294957418951,0.5029977864372615,1.042570101565494,1.042570101565494,-0.5058082953191916,-0.5175405608870098
2024-04-29,115988.79717510032,down_trend,17.0,1,16.0,12,speculation_mad,2.324887141300363,0.0893391733119337,-0.5383264555690079,0.1820968679298854,2.324887141300363,0,1.0,0,0.05130636491500562,1.0,0.0,1.0,0.05130636491500562,0.05130636491500562,0.5416640482654032,0.5288047744196517,1.042570101565494,1.042570101565494,-0.4804531153808692,-0.4927873208471898
2024-04-30,111891.1974591796,down_trend,17.0,1,16.0,12,speculation_mad,2.3595213742454737,-0.0472468822514201,-0.4799104144415896,0.1236808268024671,2.3595213742454737,0,1.0,0,-0.03532754727799148,1.0,0.0,1.0,-0.03532754727799148,-0.03532754727799148,0.5225283859915189,0.5101233987505138,1.042570101565494,1.042570101565494,-0.49880743251038473,-0.5107059007499575
2024-05-06,112887.53718943716,down_trend,17.0,1,16.0,12,speculation_mad,-1.5172773892911835,-0.7921743276892471,-0.4799104144415896,0.1388138553240681,-1.5172773892911835,0,1.0,0,0.008904540776061065,1.0,0.0,1.0,0.008904540776061065,0.008904540776061065,0.5271812613112297,0.5146658133555106,1.042570101565494,1.042570101565494,-0.49434454285651486,-0.5063489614916994
2024-05-07,114318.34383848505,down_trend,17.0,0,,12,speculation_mad,-0.3801070471904462,-0.5581385056570991,-0.4799104144415896,0.1388138553240681,-0.3801070471904462,0,1.0,0,0.012674620110161738,1.0,0.0,1.0,0.012674620110161738,0.012674620110161738,0.5338630835275454,0.5211890070234791,1.042570101565494,1.042570101565494,-0.4879355520305909,-0.5000921221116198
2024-05-08,112538.33345414254,down_trend,17.0,0,,12,speculation_mad,-1.6095940165188782,-0.8111735901045476,-0.4799104144415896,0.1388138553240681,-1.6095940165188782,0,1.0,0,-0.015570645310059694,1.0,0.0,1.0,-0.015570645310059694,-0.015570645310059694,0.5255504908098032,0.5130737578556144,1.042570101565494,1.042570101565494,-0.49590872592581414,-0.5078760103659243
2024-05-09,112270.01049632629,down_trend,17.0,0,,12,speculation_mad,-0.3817445037551175,-0.6720581310624723,-0.5383264555690079,0.2362857316408845,-0.3817445037551175,0,1.0,0,-0.002384280534290961,1.0,0.0,1.0,-0.002384280534290961,-0.002384280534290961,0.5242974310047783,0.5118504460821037,1.042570101565494,1.042570101565494,-0.4971106209380952,-0.5090493720148666
2024-05-10,109118.61716716952,down_trend,17.0,1,17.0,12,speculation_mad,0.7919136395529253,-0.2651155153015043,-0.5425365045280462,0.2362857316408845,0.7919136395529253,0,1.0,0,-0.028069769613675133,1.0,0.0,1.0,-0.028069769613675133,-0.028069769613675133,0.5095805229074325,0.49748292198392224,1.042570101565494,1.042570101565494,-0.511226609949527,-0.5228302430340983
2024-05-13,107885.71704728328,down_trend,17.0,1,17.0,12,speculation_mad,-0.5767454067719773,-0.7208518623105886,-0.4955124155706425,0.2635294061938714,-0.5767454067719773,0,1.0,0,-0.011298714663854681,1.0,0.0,1.0,-0.011298714663854681,-0.011298714663854681,0.5038229179808436,0.4918620043982852,1.042570101565494,1.042570101565494,-0.5167491210189923,-0.528221647964277
2024-05-14,106029.6258325672,down_trend,17.0,1,17.0,12,speculation_mad,1.4603291007237904,-0.2055864805793865,-0.6150983183597857,0.1891436323101808,1.4603291007237904,0,1.0,0,-0.017204234865516144,1.0,0.0,1.0,-0.017204234865516144,-0.017204234865516144,0.4951550301692714,0.4833998949531936,1.042570101565494,1.042570101565494,-0.5250630826399486,-0.5363382335371656
2024-05-15,103961.9134405348,up_trend,18.0,1,17.0,12,speculation_mad,0.7105700779329381,-0.3625535541535523,-0.6150983183597857,0.239721760177152,0.7105700779329381,0,1.0,0,-0.019501270289282613,1.0,0.0,1.0,-0.019501270289282613,-0.019501270289282613,0.4854988780908426,0.4739729829439005,1.042570101565494,1.042570101565494,-0.5343249558357457,-0.5453802269677637
2024-05-16,105075.7146305242,up_trend,18.0,1,17.0,12,speculation_mad,-1.3014333615234617,-0.9574496213195955,-0.4603460299053257,0.257632690865601,-1.3014333615234617,0,1.0,0,0.01071355031019583,1.0,0.0,1.0,0.01071355031019583,0.01071355031019583,0.4907002947468124,0.4790509163423436,1.042570101565494,1.042570101565494,-0.5293359228218892,-0.5405096351573729
2024-05-17,107457.99077577224,up_trend,18.0,1,17.0,12,speculation_mad,0.1775313304898337,-0.5560581382329437,-0.6150983183597857,0.2243100179754976,0.1775313304898337,0,1.0,0,0.022671995652133292,1.0,0.0,1.0,0.022671995652133292,0.022671995652133292,0.5018254496958127,0.4899119566348077,1.042570101565494,1.042570101565494,-0.5186650289104918,-0.5300920716034637
2024-05-20,107028.24148611155,up_trend,18.0,0,,12,speculation_mad,-0.2290731127133652,-0.6784638458096975,-0.6150983183597857,0.1865756405371116,-0.2290731127133652,0,1.0,0,-0.003999230644070262,1.0,0.0,1.0,-0.003999230644070262,-0.003999230644070262,0.49981853397941484,0.48795268572493733,1.042570101565494,1.042570101565494,-0.5205899984769357,-0.5319713417905987
2024-05-21,107784.02408189964,up_trend,18.0,1,18.0,12,speculation_mad,1.5583383024045412,-0.2664268223760658,-0.6150983183597857,0.1509144078477824,1.5583383024045412,0,1.0,0,0.0070615249329883945,1.0,0.0,1.0,0.0070615249329883945,0.0070615249329883945,0.5033480150190802,0.49139837578130263,1.042570101565494,1.042570101565494,-0.5172046327980565,-0.5286663457512999
2024-05-22,107605.50174858124,up_trend,18.0,1,18.0,12,speculation_mad,-1.1033760691091596,-0.9809991229685386,-0.614058134647708,0.2243100179754976,-1.1033760691091596,0,1.0,0,-0.0016562967920250582,1.0,0.0,1.0,-0.0016562967920250582,-0.0016562967920250582,0.502514321316532,0.49058447422788976,1.042570101565494,1.042570101565494,-0.5180042852159576,-0.5294470141708055
2024-05-23,107398.06329002036,up_trend,18.0,1,18.0,12,speculation_mad,-0.0841691757895735,-0.6511764427566882,-0.614058134647708,0.2974480335830216,-0.0841691757895735,0,1.0,0,-0.0019277681455874829,1.0,0.0,1.0,-0.0019277681455874829,-0.0019277681455874829,0.5015455902151964,0.48963874110575345,1.042570101565494,1.042570101565494,-0.518933461201228,-0.530354131227698
2024-05-24,108631.95809717664,down_trend,19.0,1,18.0,12,speculation_mad,-0.0921118064889022,-0.6431019228891484,-0.6036172904948159,0.2891271022300069,-0.0921118064889022,0,1.0,0,0.011488985642359673,1.0,0.0,1.0,0.011488985642359673,0.011488985642359673,0.5073078403001676,0.49526419357226054,1.042570101565494,1.042570101565494,-0.5134064946439492,-0.5249583765843796
2024-05-27,107409.3226333718,down_trend,19.0,1,18.0,12,speculation_mad,-0.7569556061579645,-0.8579374705496736,-0.6471391828229183,0.1878333366296702,-0.7569556061579645,0,1.0,0,-0.011254841440960894,1.0,0.0,1.0,-0.011254841440960894,-0.011254841440960894,0.5015981709958329,0.4896900736022194,1.042570101565494,1.042570101565494,-0.5188830273929329,-0.5303048947337791
2024-05-28,106390.44154823724,down_trend,19.0,1,18.0,12,speculation_mad,-0.2669990345802048,-0.7451887302525706,-0.6471391828229183,0.2476919581980606,-0.2669990345802048,0,1.0,0,-0.009485965092735804,1.0,0.0,1.0,-0.009485965092735804,-0.009485965092735804,0.4968400282551863,0.4850448906577695,1.042570101565494,1.042570101565494,-0.5234468862006063,-0.5347604061065633
2024-05-29,106498.4946395742,down_trend,19.0,0,,12,speculation_mad,-1.1514949265155432,-0.9225053050497848,-0.6648201442831929,0.1509396661583649,-1.1514949265155432,0,1.0,0,0.0010156278117143813,1.0,0.0,1.0,0.0010156278117143813,0.0010156278117143813,0.4973446328058552,0.4855375157386515,1.042570101565494,1.042570101565494,-0.5229628856044726,-0.5342878958358944
2024-05-30,107309.425429094,down_trend,19.0,0,,12,speculation_mad,0.6211770134509079,-0.572817339845857,-0.7118262880311341,0.1509396661583649,0.6211770134509079,0,1.0,0,0.007614481239986093,1.0,0.0,1.0,0.007614481239986093,0.007614481239986093,0.5011316541821632,0.48923463204355294,1.042570101565494,1.042570101565494,-0.5193304954461306,-0.5307417397555023
2024-05-31,106385.67814739914,down_trend,19.0,0,,12,speculation_mad,-1.0494389112742,-0.8210049408723694,-0.6648201442831929,0.1003824052437925,-1.0494389112742,0,1.0,0,-0.008608258575620087,1.0,0.0,1.0,-0.008608258575620087,-0.008608258575620087,0.4968177833225349,0.4850231738267737,1.042570101565494,1.042570101565494,-0.5234682228307457,-0.5347812361984325
2024-06-03,104232.8337393877,down_trend,19.0,0,,12,speculation_mad,1.1467454377568298,-0.5008463782353193,-0.7118262880311341,0.1240938005132561,1.1467454377568298,0,1.0,0,-0.020236223949511745,1.0,0.0,1.0,-0.020236223949511745,-0.020236223949511745,0.4867640673971201,0.4752081362605121,1.042570101565494,1.042570101565494,-0.5331114265926015,-0.5441955072882361
2024-06-04,103412.69271330288,down_trend,19.0,0,,12,speculation_mad,-1.7524295213082943,-1.0685753066008827,-0.6981825865046294,0.1425600653519083,-1.7524295213082943,0,1.0,0,-0.007868355840112806,1.0,0.0,1.0,-0.007868355840112806,-0.007868355840112806,0.4829340345046589,0.4714690295462976,1.042570101565494,1.042570101565494,-0.5367850720258536,-0.5477819392304144
2024-06-05,101569.71591077892,down_trend,19.0,0,,12,speculation_mad,0.6499572501396119,-0.6484765673101991,-0.78309683556247,0.1397016910803182,0.6499572501396119,0,1.0,0,-0.01782157251850458,1.0,0.0,1.0,-0.01782157251850458,-0.01782157251850458,0.4743273905870801,0.4630667100460093,1.042570101565494,1.042570101565494,-0.5450402904563987,-0.555841176194597
2024-06-06,102776.45074497032,down_trend,19.0,0,,12,speculation_mad,-0.9619706286133894,-0.8751673555463821,-0.6981825865046294,0.1240938005132561,-0.9619706286133894,0,1.0,0,0.011880852706641631,1.0,0.0,1.0,0.011880852706641631,0.011880852706641631,0.4799628044493709,0.46856833742141507,1.042570101565494,1.042570101565494,-0.5396349811598546,-0.5505641906306098
2024-06-07,101793.61103041032,down_trend,19.0,0,,12,speculation_mad,-0.395646371350956,-0.8634674516230092,-0.78309683556247,0.1370143688697928,-0.395646371350956,0,1.0,0,-0.009562888263176417,1.0,0.0,1.0,-0.009562888263176417,-0.009562888263176417,0.47537297377994076,0.46408747076699175,1.042570101565494,1.042570101565494,-0.5440374003952981,-0.5548620950570796
2024-06-11,98999.5912910619,down_trend,19.0,0,,12,speculation_mad,0.7929096013498057,-0.7352473800619684,-0.8394712057110215,0.0886582873986071,0.7929096013498057,0,1.0,0,-0.027447889028258676,1.0,0.0,1.0,-0.027447889028258676,-0.027447889028258676,0.4623249891485956,0.4513492493699741,1.042570101565494,1.042570101565494,-0.5565526112302843,-0.5670801908742245
2024-06-12,100810.13358861522,down_trend,19.0,0,,12,speculation_mad,2.729823890405941,-0.3243611740522253,-0.78309683556247,0.1133453941180915,2.729823890405941,0,1.0,0,0.01828838153715484,1.0,0.0,1.0,0.01828838153715484,0.01828838153715484,0.4707801649443061,0.45960369664896067,1.042570101565494,1.042570101565494,-0.5484426761928087,-0.5591627882299399
2024-06-13,99983.95861495976,down_trend,19.0,0,,12,speculation_mad,1.6010937394332987,-0.4528839757112751,-0.778126160467169,0.1370143688697928,1.6010937394332987,0,1.0,0,-0.008195356401638265,1.0,0.0,1.0,-0.008195356401638265,-0.008195356401638265,0.46692195370576545,0.455837080551412,1.042570101565494,1.042570101565494,-0.5521433493971786,-0.5627756062955
2024-06-14,99202.29528514858,down_trend,19.0,0,,12,speculation_mad,-0.7810043565415089,-0.897340643179363,-0.6918619736860838,0.1774554298986118,-0.7810043565415089,0,1.0,0,-0.00781788739553102,1.0,0.0,1.0,-0.00781788739553102,-0.00781788739553102,0.4632716104491924,0.45227339758495344,1.042570101565494,1.042570101565494,-0.5556446422609311,-0.5661937773720612
2024-06-17,98055.2021260008,down_trend,19.0,0,,12,speculation_mad,-0.1816347234429831,-0.811634668152631,-0.778126160467169,0.1244320379345819,-0.1816347234429831,0,1.0,0,-0.011563171556167595,1.0,0.0,1.0,-0.011563171556167595,-0.011563171556167595,0.45791472134046635,0.44704368269838785,1.042570101565494,1.042570101565494,-0.5607827994943703,-0.5712099531464411
2024-06-18,95666.7365480961,down_trend,19.0,0,,12,speculation_mad,1.9859098174145384,-0.4070745435243151,-0.7734410241072998,0.1244320379345819,1.9859098174145384,0,1.0,0,-0.024358376976629237,1.0,0.0,1.0,-0.024358376976629237,-0.024358376976629237,0.44676066193490716,0.4361544241501999,1.042570101565494,1.042570101565494,-0.5714814176389061,-0.5816545827515266
2024-06-19,96543.7685351904,down_trend,19.0,1,19.0,12,speculation_mad,0.0820908274760584,-0.7582966669533059,-0.7734410241072998,0.1244320379345819,0.0820908274760584,0,1.0,0,0.009167575050010868,1.0,0.0,1.0,0.009167575050010868,0.009167575050010868,0.450856373832588,0.44015290256699113,1.042570101565494,1.042570101565494,-0.5675529413747865,-0.577819369742073
2024-06-20,96998.08930509764,down_trend,19.0,1,19.0,12,speculation_mad,-1.284703998423391,-0.9801844721755484,-0.7467720235076372,0.1225453800770585,-1.284703998423391,0,1.0,0,0.0047058528665333554,1.0,0.0,1.0,0.0047058528665333554,0.0047058528665333554,0.4529780375917829,0.442224197365249,1.042570101565494,1.042570101565494,-0.5655179091443312,-0.575832649812979
2024-06-21,95060.393532734,down_trend,19.0,1,19.0,12,speculation_mad,1.8943436269444545,-0.5004919321428314,-0.7849656675529684,0.1012883318099042,1.8943436269444545,0,1.0,0,-0.019976638573454997,1.0,0.0,1.0,-0.019976638573454997,-0.019976638573454997,0.44392905905309893,0.43339004440604717,1.042570101565494,1.042570101565494,-0.5741974008399939,-0.5843060876623252
2024-06-24,91948.8888557649,down_trend,19.0,1,19.0,12,speculation_mad,1.4720033068482326,-0.3277733979358986,-0.7467720235076372,0.1919905341698185,1.4720033068482326,0,1.0,0,-0.032731872458508726,1.0,0.0,1.0,-0.032731872458508726,-0.032731872458508726,0.4293984297115471,0.419204376747761,1.042570101565494,1.042570101565494,-0.5881347172082008,-0.5979125277827404
2024-06-25,93841.7255895294,no_trend,,1,19.0,12,speculation_mad,1.8712916826653103,-0.0566684938044319,-0.6178696561024,0.2022800623141579,1.8712916826653103,0,1.0,0,0.020585748858082287,1.0,0.0,1.0,0.020585748858082287,0.020585748858082287,0.43823791794564393,0.42783401276769933,1.042570101565494,1.042570101565494,-0.5796561619332856,-0.5896352560606948
2024-06-26,96328.86233091856,down_trend,20.0,1,19.0,12,speculation_mad,1.9874315449490976,0.1626218327139663,-0.4766879539270532,0.2169677464505403,1.9874315449490976,0,1.0,0,0.026503527356989354,1.0,0.0,1.0,0.026503527356989354,0.026503527356989354,0.44985276859278633,0.4391731232293386,1.042570101565494,1.042570101565494,-0.5685155675217426,-0.5787591428433555
2024-06-27,94033.78991117267,down_trend,20.0,0,,12,speculation_mad,0.4582580333160962,-0.2672399566394095,-0.4766879539270532,0.3082777136259152,0.4582580333160962,0,1.0,0,-0.023825386952683325,1.0,0.0,1.0,-0.023825386952683325,-0.023825386952683325,0.4391348523093273,0.4287096536291811,1.042570101565494,1.042570101565494,-0.5787958510895961,-0.5887953692653926
2024-06-28,93965.4685533976,down_trend,20.0,0,,12,speculation_mad,0.7159908865608259,-0.1022237862968819,-0.4537832378335732,0.3311824297193952,0.7159908865608259,0,1.0,0,-0.0007265617799687707,1.0,0.0,1.0,-0.0007265617799687707,-0.0007265617799687707,0.4388157937093871,0.42839816958015053,1.042570101565494,1.042570101565494,-0.5791018819257586,-0.5890941348338306
2024-07-01,95330.22169759596,down_trend,20.0,0,,12,speculation_mad,0.229221774372456,-0.2695563744720075,-0.3674239707301068,0.2879778306794499,0.229221774372456,0,1.0,0,0.014523985940886552,1.0,0.0,1.0,0.014523985940886552,0.014523985940886552,0.4451891481278612,0.43462021857223415,1.042570101565494,1.042570101565494,-0.5729887635763027,-0.5831261438251292
2024-07-02,93892.09412168562,down_trend,20.0,0,,12,speculation_mad,-1.068821044149589,-0.6142195246580915,-0.298664886203953,0.1991340729229747,-1.068821044149589,0,1.0,0,-0.015085746684533441,1.0,0.0,1.0,-0.015085746684533441,-0.015085746684533441,0.43847313741250105,0.4280636480508769,1.042570101565494,1.042570101565494,-0.5794305469204402,-0.589414997218788
2024-07-03,94441.91970724764,down_trend,20.0,0,,12,speculation_mad,-1.151731824181354,-0.6775919293621054,-0.298664886203953,0.2219117191691997,-1.151731824181354,0,1.0,0,0.00585593058398981,1.0,0.0,1.0,0.00585593058398981,0.00585593058398981,0.44104080566813286,0.4305703590593923,1.042570101565494,1.042570101565494,-0.5769677213974597,-0.5870106399436739
2024-07-04,93916.61552046314,down_trend,20.0,0,,12,speculation_mad,-1.049081336935772,-0.6438192708368797,-0.298664886203953,0.2219117191691997,-1.049081336935772,0,1.0,0,-0.005562193022048301,1.0,0.0,1.0,-0.005562193022048301,-0.005562193022048301,0.438587651576407,0.4281754436127313,1.042570101565494,1.042570101565494,-0.5793207085856039,-0.5893077664803594
2024-07-05,93859.09037257273,down_trend,20.0,0,,12,speculation_mad,-0.8231287392164693,-0.5694794393326693,-0.298664886203953,0.2219117191691997,-0.8231287392164693,0,1.0,0,-0.000612512999660586,1.0,0.0,1.0,-0.000612512999660586,-0.000612512999660586,0.43831901093832587,0.42791318058738304,1.042570101565494,1.042570101565494,-0.5795783801202832,-0.5895593208122498
2024-07-08,93611.61847839072,down_trend,20.0,0,,12,speculation_mad,-1.1572164005906114,-0.7385769444715556,-0.298664886203953,0.2564054727641187,-1.1572164005906114,0,1.0,0,-0.002636632138663053,1.0,0.0,1.0,-0.002636632138663053,-0.002636632138663053,0.43716332494709886,0.42678493094288883,1.042570101565494,1.042570101565494,-0.5806868772750469,-0.5906415018980109
2024-07-09,94102.88008367294,down_trend,20.0,0,,12,speculation_mad,-0.8697305011719881,-0.7305203785205661,-0.4195179069023383,0.2411876931971542,-0.8697305011719881,0,1.0,0,0.0052478700108749,1.0,0.0,1.0,0.0052478700108749,0.0052478700108749,0.4394575012499431,0.42902464278307734,1.042570101565494,1.042570101565494,-0.5784863765131323,-0.5884932417121247
2024-07-10,91838.23794473428,down_trend,20.0,0,,12,speculation_mad,0.0823782101367841,-0.5744210697746172,-0.5918494819953803,0.1426991795006805,0.0823782101367841,0,1.0,0,-0.024065598597248217,1.0,0.0,1.0,-0.024065598597248217,-0.024065598597248217,0.42888169342431226,0.418699907941532,1.042570101565494,1.042570101565494,-0.5886303541792388,-0.5983963981771356
2024-07-11,92544.64830948108,down_trend,20.0,0,,12,speculation_mad,0.4678524528707878,-0.5182033319127824,-0.5943202972163544,0.1097358567249813,0.4678524528707878,0,1.0,0,0.007691898065072866,1.0,0.0,1.0,0.007691898065072866,0.007691898065072866,0.4321806076921079,0.42192050495327366,1.042570101565494,1.042570101565494,-0.5854661407965204,-0.595307304209348
2024-07-12,91385.49271301736,down_trend,20.0,0,,12,speculation_mad,-3.829152179783287,-1.046752881933517,-0.5943202972163544,0.0796942987246615,-3.829152179783287,1,0.5,0,-0.012525366054527143,1.0,0.0,1.0,-0.012525366054527143,-0.012525366054527143,0.4267673873790963,0.416635796182823,1.042570101565494,1.042570101565494,-0.5906583291250398,-0.6003762283637193
2024-07-15,88166.13063927906,down_trend,20.0,0,,12,speculation_mad,1.377439817868306,-0.4645811168461631,-0.6290193977474856,0.0805204695939483,1.377439817868306,0,1.0,0,-0.035228371354830146,1.0,1.0,0.5,-0.035228371354830146,-0.017614185677415073,0.4117330673743749,0.4092970959090011,1.042570101565494,1.042570101565494,-0.6050787695176295,-0.6074152756784297
2024-07-16,88992.0108321151,down_trend,20.0,0,,12,speculation_mad,-0.0238599078235309,-0.6318677851500201,-0.6290193977474856,0.0805204695939483,-0.0238599078235309,0,1.0,0,0.00936731811691982,1.0,1.0,0.5,0.00936731811691982,0.00468365905845991,0.4155899019957258,0.4112141039598566,1.042570101565494,1.042570101565494,-0.6013794167205757,-0.605576542678148
2024-07-17,87128.4008517974,down_trend,20.0,0,,12,speculation_mad,-1.3916426831570243,-0.8039773419566555,-0.6378435279934499,0.0805204695939483,-1.3916426831570243,0,1.0,0,-0.020941317797992465,1.0,1.0,0.5,-0.020941317797992465,-0.010470658898996232,0.4068869017843968,0.40690842134283656,1.042570101565494,1.042570101565494,-0.6097270570358513,-0.6097064161615279
2024-07-18,88207.13889411473,down_trend,20.0,0,,12,speculation_mad,-1.3169530974076435,-0.8266617190689088,-0.6378435279934499,0.0967051335026109,-1.3169530974076435,0,1.0,0,0.012381015051019073,1.0,0.0,1.0,0.012381015051019073,0.012381015051019073,0.4119245746394519,0.4119463606318686,1.042570101565494,1.042570101565494,-0.6048950818550066,-0.6048741854257076
2024-07-19,89977.9163766626,down_trend,20.0,0,,12,speculation_mad,2.932378558051342,-0.1714490542709461,-0.6811940818352931,0.117248951311993,2.932378558051342,0,1.0,0,0.02007521732082873,1.0,0.0,1.0,0.02007521732082873,0.02007521732082873,0.4201940499951289,0.42021627334607786,1.042570101565494,1.042570101565494,-0.5969632647587176,-0.5969419488290592
2024-07-22,89225.08093057314,down_trend,20.0,0,,12,speculation_mad,-1.3036727214930477,-0.9404351259002204,-0.6811940818352931,0.1341254486774891,-1.3036727214930477,0,1.0,0,-0.00836689130406143,1.0,0.0,1.0,-0.00836689130406143,-0.00836689130406143,0.4166783320522063,0.4167003694627935,1.042570101565494,1.042570101565494,-0.6003354293140253,-0.6003142917324332
2024-07-23,88205.38816388269,down_trend,20.0,0,,12,speculation_mad,0.2893470045138003,-0.6150319372196704,-0.6811940818352931,0.1542291935780632,0.2893470045138003,0,1.0,0,-0.011428319885569915,1.0,0.0,1.0,-0.011428319885569915,-0.011428319885569915,0.41191639878412795,0.41193818434413754,1.042570101565494,1.042570101565494,-0.6049029238747535,-0.6048820278602056
2024-07-24,87285.20844771303,down_trend,20.0,0,,12,speculation_mad,-0.2342761646676411,-0.6823924373464988,-0.6234498611848452,0.1696981125552462,-0.2342761646676411,0,1.0,0,-0.01043223929200332,1.0,0.0,1.0,-0.01043223929200332,-0.01043223929200332,0.40761918834371164,0.4076407466315461,1.042570101565494,1.042570101565494,-0.609024671116463,-0.609003993094139
2024-07-25,87413.79357554523,down_trend,20.0,0,,12,speculation_mad,0.2520566131000548,-0.5980148621690559,-0.6571301112482595,0.1581894192645226,0.2520566131000548,0,1.0,0,0.0014731605746147736,1.0,0.0,1.0,0.0014731605746147736,0.0014731605746147736,0.40821967686143606,0.4082412669080902,1.042570101565494,1.042570101565494,-0.6084487016763047,-0.6084279931919335
2024-07-26,86317.62945678916,down_trend,20.0,0,,12,speculation_mad,-0.6199808857476629,-0.8025352408124257,-0.6571301112482595,0.1581894192645226,-0.6199808857476629,0,1.0,0,-0.012539944486092414,1.0,0.0,1.0,-0.012539944486092414,-0.012539944486092414,0.40310062477546305,0.4031219440841307,1.042570101565494,1.042570101565494,-0.6133587332207413,-0.6133382844196145
2024-07-29,83851.54340221778,down_trend,20.0,0,,12,speculation_mad,0.7786046826811347,-0.4884479958628619,-0.6571301112482595,0.1461261801362811,0.7786046826811347,0,1.0,0,-0.028569900147754956,1.0,0.0,1.0,-0.028569900147754956,-0.028569900147754956,0.39158408017613044,0.39160479039427826,1.042570101565494,1.042570101565494,-0.6244050356056261,-0.6243851710247057
2024-07-30,81552.9701772335,down_trend,20.0,0,,12,speculation_mad,1.145463048462082,-0.4089693508415307,-0.6571301112482595,0.1461261801362811,1.145463048462082,0,1.0,0,-0.027412414032244148,1.0,0.0,1.0,-0.027412414032244148,-0.027412414032244148,0.38084981524190686,0.3808699577429801,1.042570101565494,1.042570101565494,-0.6347010002780307,-0.634681680233227
2024-07-31,83106.77145835893,down_trend,20.0,0,,12,speculation_mad,1.2623186139507585,-0.3534534596980052,-0.6487121872830846,0.1577646730468968,1.2623186139507585,0,1.0,0,0.01905266329048061,1.0,0.0,1.0,0.01905266329048061,0.01905266329048061,0.38810601853595267,0.38812654480531666,1.042570101565494,1.042570101565494,-0.6277410814359787,-0.6277213932928666
2024-08-01,81290.29307634766,down_trend,20.0,0,,12,speculation_mad,0.3530045068940487,-0.5035341956411428,-0.6065233996943631,0.1967829449854475,0.3530045068940487,0,1.0,0,-0.021857164586419064,1.0,0.0,1.0,-0.021857164586419064,-0.021857164586419064,0.3796231214118325,0.3796431990351487,1.042570101565494,1.042570101565494,-0.6358776058877949,-0.6358583480716672
2024-08-02,81532.35371007798,down_trend,20.0,0,,12,speculation_mad,0.4843649416438718,-0.4525993089496496,-0.5507745289050994,0.136711543252484,0.4843649416438718,0,1.0,0,0.0029777310988776673,1.0,0.0,1.0,0.0029777310988776673,0.0029777310988776673,0.38075353698631353,0.38077367439539306,1.042570101565494,1.042570101565494,-0.6347933473110492,-0.6347740321503235
