date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_5_prev,price_ma_5_change,volume_ma_5,volume_ma_5_prev,volume_ma_5_change,oi_change_5,oi_change_5_rate,is_price_ma_5_up,is_volume_ma_5_up,is_oi_down_5,price_volume_oi_short_score,signal,position_scale,is_effective_signal,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1700506694639132,0.012674620110161738,113082.82622064203,109405.91328397676,0.0336079908873059,195928.4,172405.0,0.1364426785766073,21476.0,0.0807362350659017,1,1,0,0.1700506694639132,0,-1.0,0,1.0,1.0,-1.0,0.012674620110161738,-0.012674620110161738,0.5338630835275454,0.49519957270212267,1.042570101565494,1.042570101565494,-0.4879355520305909,-0.5250203588626368
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.3094122830135672,-0.015570645310059694,113524.84182326894,109875.83973641827,0.0332102316178357,200345.6,156985.8,0.2762020513957315,27813.0,0.106197021764032,1,1,0,0.3094122830135672,0,1.0,0,1.0,1.0,-1.0,-0.015570645310059694,0.015570645310059694,0.5255504908098032,0.5029101496063605,1.042570101565494,1.042570101565494,-0.49590872592581414,-0.5176246193409875
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0134600364451606,-0.002384280534290961,112781.08448751412,111283.20844609528,0.0134600364451606,166927.0,189639.4,-0.1197662511060465,3585.0,0.012368423776354,1,0,0,0.0134600364451606,0,1.0,0,1.0,0.0,1.0,-0.002384280534290961,-0.002384280534290961,0.5242974310047783,0.5017110707261567,1.042570101565494,1.042570101565494,-0.4971106209380952,-0.5187747375713139
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0041183289495285,-0.028069769613675133,112226.56842911211,111766.278130307,0.0041183289495285,159997.6,211096.0,-0.2420623792018796,22205.0,0.0802316800416243,1,0,0,0.0041183289495285,0,1.0,0,1.0,0.0,1.0,-0.028069769613675133,-0.028069769613675133,0.5095805229074325,0.48762815655824326,1.042570101565494,1.042570101565494,-0.511226609949527,-0.5322826198199675
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.011298714663854681,111226.20440068134,112212.9181013612,-0.0087932273518507,163922.0,197532.8,-0.1701530075005264,20957.0,0.0744037263993524,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.011298714663854681,-0.011298714663854681,0.5038229179808436,0.4821185851552302,1.042570101565494,1.042570101565494,-0.5167491210189923,-0.5375672250419473
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.017204234865516144,109568.46079949776,113082.82622064203,-0.0310777996854023,180256.2,195928.4,-0.0799894247082096,14900.0,0.0518300530823228,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.017204234865516144,-0.017204234865516144,0.4951550301692714,0.4738241037831893,1.042570101565494,1.042570101565494,-0.5250630826399486,-0.5455230271118381
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.019501270289282613,107853.1767967762,113524.84182326894,-0.0499596822633953,196817.4,200345.6,-0.0176105689368771,14263.0,0.0492314808103191,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.019501270289282613,-0.019501270289282613,0.4854988780908426,0.4645839318657362,1.042570101565494,1.042570101565494,-0.5343249558357457,-0.554385905400385
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.1367256345588192,0.01071355031019583,106414.3176236158,112781.08448751412,-0.05645243520072,189750.2,166927.0,0.1367256345588192,4865.0,0.0165794244741613,0,1,0,0.1367256345588192,0,1.0,0,1.0,0.0,1.0,0.01071355031019583,0.01071355031019583,0.4907002947468124,0.4695612751930884,1.042570101565494,1.042570101565494,-0.5293359228218892,-0.5496117963789597
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.1476978724324235,0.022671995652133292,106082.19234533634,112226.56842911211,-0.0547497457133501,176682.4,159997.6,0.1042815642234633,-12980.0,-0.0434163082089602,0,1,1,0.1476978724324235,0,1.0,0,1.0,0.0,1.0,0.022671995652133292,0.022671995652133292,0.5018254496958127,0.48020716638267624,1.042570101565494,1.042570101565494,-0.5186650289104918,-0.5394005969846913
2024-05-20,108360.0470525537,107028.24148611155,109396.00686839664,106586.10302324452,144655.0,15505217050.0,285093.0,-0.6784638458096975,0.04,down_trend,-1.0,21.0,up_trend,18.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1326941268507087,-0.003999230644070262,105910.697233102,111226.20440068134,-0.0477900616695571,176178.0,163922.0,0.0747672673588657,-17530.0,-0.0579268594918429,0,1,1,0.1326941268507087,0,1.0,0,1.0,0.0,1.0,-0.003999230644070262,-0.003999230644070262,0.49981853397941484,0.4782867071673765,1.042570101565494,1.042570101565494,-0.5205899984769357,-0.5412426402318706
2024-05-21,107288.68315355608,107784.02408189964,110317.5741583449,106908.19578597735,216645.0,23336365150.0,282785.0,-0.2664268223760658,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0647963806890713,0.0070615249329883945,106261.5768829685,109568.46079949776,-0.0301809835823158,170269.6,180256.2,-0.055402255234494,-19593.0,-0.0647963806890713,0,0,1,0.0647963806890713,0,1.0,0,1.0,0.0,1.0,0.0070615249329883945,0.0070615249329883945,0.5033480150190802,0.48166414067515584,1.042570101565494,1.042570101565494,-0.5172046327980565,-0.5380031136976761
2024-05-22,108035.25704791736,107605.50174858124,108990.46655412606,106958.03619279624,107426.0,11529194900.0,286518.0,-0.9809991229685386,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0574321656972918,-0.0016562967920250582,106990.2945445778,107853.1767967762,-0.0080005269925829,149447.6,196817.4,-0.2406789237130456,-17458.0,-0.0574321656972918,0,0,1,0.0574321656972918,0,1.0,0,1.0,0.0,1.0,-0.0016562967920250582,-0.0016562967920250582,0.502514321316532,0.4808663619041221,1.042570101565494,1.042570101565494,-0.5180042852159576,-0.5387683176583842
2024-05-23,106690.81250830556,107398.06329002036,107730.8135515502,104860.10127503025,147474.0,15612800950.0,282825.0,-0.6511764427566882,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0616578014152785,-0.0019277681455874829,107454.764276477,106414.3176236158,0.0097773182791174,156040.6,189750.2,-0.1776525136732398,-15476.0,-0.0518804831361611,1,0,1,0.0616578014152785,0,1.0,0,1.0,0.0,1.0,-0.0019277681455874829,-0.0019277681455874829,0.5015455902151964,0.47993936304935875,1.042570101565494,1.042570101565494,-0.518933461201228,-0.5396574654033381
2024-05-24,107616.91013104268,108631.95809717664,109005.71945569852,107045.1815124692,149784.0,16127909250.0,284945.0,-0.6431019228891484,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0187921138970773,0.011488985642359673,107689.5577407579,106082.19234533634,0.015152075573523,153196.8,176682.4,-0.132925520595147,-1041.0,-0.0036400383235543,1,0,1,0.0187921138970773,0,1.0,0,1.0,0.0,1.0,0.011488985642359673,0.011488985642359673,0.5073078403001676,0.48545337950063605,1.042570101565494,1.042570101565494,-0.5134064946439492,-0.5343685966327896
2024-05-27,108816.04008401888,107409.3226333718,109644.18764221948,106775.03836829487,123486.0,13287398900.0,291216.0,-0.8579374705496736,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0175154803581836,-0.011254841440960894,107765.77397020996,105910.697233102,0.0175154803581836,148963.0,176178.0,-0.1544744519747074,6123.0,0.021477202176132,1,0,0,0.0175154803581836,0,1.0,0,1.0,0.0,1.0,-0.011254841440960894,-0.011254841440960894,0.5015981709958329,0.4799896786873778,1.042570101565494,1.042570101565494,-0.5188830273929329,-0.5396092042476197
2024-05-28,108350.36915969764,106390.44154823724,108903.37456139448,106103.75736396422,138938.0,14852977250.0,292720.0,-0.7451887302525706,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0115326782874551,-0.009485965092735804,107487.05746347744,106261.5768829685,0.0115326782874551,133421.6,170269.6,-0.216409740787551,9935.0,0.0351326979861025,1,0,0,0.0115326782874551,0,1.0,0,1.0,0.0,1.0,-0.009485965092735804,-0.009485965092735804,0.4968400282551863,0.4754365133504759,1.042570101565494,1.042570101565494,-0.5234468862006063,-0.5439764552651436
2024-05-29,106261.33265760232,106498.4946395742,107176.67889958322,105189.10171863851,115465.0,12184466800.0,290462.0,-0.9225053050497848,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0025737053839358,0.0010156278117143813,107265.65604167606,106990.2945445778,0.0025737053839358,135029.4,149447.6,-0.0964766245827969,3944.0,0.0137652782722202,1,0,0,0.0025737053839358,0,1.0,0,1.0,0.0,1.0,0.0010156278117143813,0.0010156278117143813,0.4973446328058552,0.47591937989613914,1.042570101565494,1.042570101565494,-0.5229628856044726,-0.5435133050703143
2024-05-30,107360.86381460197,107309.425429094,109019.01547922188,106326.96418388496,163722.0,17504636000.0,290321.0,-0.572817339845857,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,0.007614481239986093,107247.92846949075,107454.764276477,-0.0019248639962956,138279.0,156040.6,-0.1138267861056674,7496.0,0.026504021921683,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,0.007614481239986093,0.007614481239986093,0.5011316541821632,0.4795432590861041,1.042570101565494,1.042570101565494,-0.5193304954461306,-0.5400373956954689
2024-05-31,107415.06046271612,106385.67814739914,108479.57331975564,105692.24210558367,127926.0,13609549900.0,290748.0,-0.8210049408723694,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.008608258575620087,106798.67247953526,107689.5577407579,-0.0082727172430893,133907.4,153196.8,-0.1259125516982078,5803.0,0.0203653336608819,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.008608258575620087,-0.008608258575620087,0.4968177833225349,0.47541522671369535,1.042570101565494,1.042570101565494,-0.5234682228307457,-0.5439968727284379
2024-06-03,105538.55901520638,104232.8337393877,105967.89000699564,102581.52712513915,178597.0,18520627200.0,294706.0,-0.5008463782353193,0.0396366856511353,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.020236223949511745,106163.37470073848,107765.77397020996,-0.0148692781616771,144929.6,148963.0,-0.0270765223579009,3490.0,0.0119842316356244,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.020236223949511745,-0.020236223949511745,0.4867640673971201,0.4657946177169091,1.042570101565494,1.042570101565494,-0.5331114265926015,-0.553224654133583
2024-06-04,104073.5865619386,103412.69271330288,104799.34987339372,103009.2855527396,102601.0,10573518950.0,298695.0,-1.0685753066008827,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0317834593499104,-0.007868355840112806,105567.82493375156,107487.05746347744,-0.0178554755801926,137662.2,133421.6,0.0317834593499104,5975.0,0.0204119978136102,0,1,0,0.0317834593499104,0,1.0,0,1.0,0.0,1.0,-0.007868355840112806,-0.007868355840112806,0.4829340345046589,0.46212957991630316,1.042570101565494,1.042570101565494,-0.5367850720258536,-0.5567400415354494
2024-06-05,103293.20404106656,101569.71591077892,103871.82714702576,100988.2331278831,158386.0,16032092200.0,302933.0,-0.6484765673101991,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0830707979151206,-0.01782157251850458,104582.06918799251,107265.65604167606,-0.0250181367710171,146246.4,135029.4,0.0830707979151206,12471.0,0.0429350483023596,0,1,0,0.0830707979151206,0,1.0,0,1.0,0.0,1.0,-0.01782157251850458,-0.01782157251850458,0.4743273905870801,0.4538937040948787,1.042570101565494,1.042570101565494,-0.5450402904563987,-0.5646396310297748
2024-06-06,101854.4819833244,102776.45074497032,102932.73623506977,101058.13831856356,123616.0,12522344400.0,296589.0,-0.8751673555463821,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,0.011880852706641631,103675.4742511678,107247.92846949075,-0.0333102398275154,138225.2,138279.0,-0.0003890684774983,6268.0,0.0215898953227634,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,0.011880852706641631,0.011880852706641631,0.4799628044493709,0.45928634833770193,1.042570101565494,1.042570101565494,-0.5396349811598546,-0.5594671786117303
2024-06-07,103524.9017051289,101793.61103041032,103980.75464113928,101531.75779083213,124830.0,12690450850.0,296018.0,-0.8634674516230092,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0276205795945556,-0.009562888263176417,102757.06082777002,106798.67247953526,-0.0378432761188084,137606.0,133907.4,0.0276205795945556,5270.0,0.0181256620853797,0,1,0,0.0276205795945556,0,1.0,0,1.0,0.0,1.0,-0.009562888263176417,-0.009562888263176417,0.47537297377994076,0.45489424430774617,1.042570101565494,1.042570101565494,-0.5440374003952981,-0.5636799447589282
2024-06-11,101367.88475338146,98999.5912910619,101940.06773455068,98657.59988800951,144329.0,14335969350.0,301070.0,-0.7352473800619684,0.039149531310611,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.027447889028258676,101710.41233810488,106163.37470073848,-0.0419444311673959,130752.4,144929.6,-0.0978212870248728,6364.0,0.0215944025571247,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.027447889028258676,-0.027447889028258676,0.4623249891485956,0.44240835757039354,1.042570101565494,1.042570101565494,-0.5565526112302843,-0.5756560092159888
2024-06-12,99215.40800255188,100810.13358861522,100874.321949231,97266.90414610796,216374.0,21241878000.0,299277.0,-0.3243611740522253,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1150991339670584,0.01828838153715484,101189.90051316732,105567.82493375156,-0.0414702531129307,153507.0,137662.2,0.1150991339670584,582.0,0.0019484758700346,0,1,0,0.1150991339670584,0,1.0,0,1.0,0.0,1.0,0.01828838153715484,0.01828838153715484,0.4707801649443061,0.45049929040886694,1.042570101565494,1.042570101565494,-0.5484426761928087,-0.5678954444095319
2024-06-13,100585.37226746247,99983.95861495976,101440.12585459382,98419.87096817304,186720.0,18533787600.0,293681.0,-0.4528839757112751,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1189360613466352,-0.008195356401638265,100872.7490540035,104582.06918799251,-0.0354680315926939,159173.8,146246.4,0.0883946545008971,-9252.0,-0.0305414068457381,0,1,1,0.1189360613466352,0,1.0,0,1.0,0.0,1.0,-0.008195356401638265,-0.008195356401638265,0.46692195370576545,0.44680728816528115,1.042570101565494,1.042570101565494,-0.5521433493971786,-0.5714366952453673
2024-06-14,99740.46534930164,99202.29528514858,100469.67169301271,98719.27748130551,119723.0,11796920950.0,293689.0,-0.897340643179363,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1556991343726206,-0.00781788739553102,100157.91796203917,103675.4742511678,-0.0339285285602543,158395.2,138225.2,0.1459212936570175,-2900.0,-0.009777840715603,0,1,1,0.1556991343726206,0,1.0,0,1.0,0.0,1.0,-0.00781788739553102,-0.00781788739553102,0.4632716104491924,0.4433141990989024,1.042570101565494,1.042570101565494,-0.5556446422609311,-0.5747871549037957
2024-06-17,98732.98736955838,98055.2021260008,99197.59315424607,97885.08390251844,131025.0,12818387050.0,295014.0,-0.811634668152631,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1634733681255135,-0.011563171556167595,99410.23618115726,102757.06082777002,-0.0325702644631139,159634.2,137606.0,0.1600816824847755,-1004.0,-0.003391685640738,0,1,1,0.1634733681255135,0,1.0,0,1.0,0.0,1.0,-0.011563171556167595,-0.011563171556167595,0.45791472134046635,0.43818808096143674,1.042570101565494,1.042570101565494,-0.5607827994943703,-0.5797039639795292
2024-06-18,98664.62534356548,95666.7365480961,99093.4248653208,95608.16584864298,204462.0,19657315450.0,307187.0,-0.4070745435243151,0.036966331556781,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.3128692092841125,-0.024358376976629237,98743.66523256408,101710.41233810488,-0.0291685682649555,171660.8,130752.4,0.3128692092841125,6117.0,0.0203175341282758,0,1,0,0.3128692092841125,0,1.0,0,1.0,0.0,1.0,-0.024358376976629237,-0.024358376976629237,0.44676066193490716,0.42751453049871235,1.042570101565494,1.042570101565494,-0.5714814176389061,-0.5899416932666988
2024-06-19,96175.83179297597,96543.7685351904,97093.41816328133,95369.32901459734,141536.0,13496932400.0,302128.0,-0.7582966669533059,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0207560567270548,0.009167575050010868,97890.39222187913,101189.90051316732,-0.0326070909700999,156693.2,153507.0,0.0207560567270548,2851.0,0.0095262916963214,0,1,0,0.0207560567270548,0,1.0,0,1.0,0.0,1.0,0.009167575050010868,0.009167575050010868,0.450856373832588,0.43143380204202947,1.042570101565494,1.042570101565494,-0.5675529413747865,-0.5861824529648408
2024-06-20,96783.99786075651,96998.08930509764,97477.56352124795,96086.99394829864,111314.0,10675498250.0,296646.0,-0.9801844721755484,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,0.0047058528665333554,97293.2183599067,100872.7490540035,-0.0354856066446692,141612.0,159173.8,-0.1103309715543637,2965.0,0.0100959885045338,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,0.0047058528665333554,0.0047058528665333554,0.4529780375917829,0.43346406603608834,1.042570101565494,1.042570101565494,-0.5655179091443312,-0.5842350884749037
2024-06-21,97305.5433015629,95060.393532734,98054.15890480723,94790.11415033384,180653.0,17251072500.0,297993.0,-0.5004919321428314,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.019976638573454997,96464.83800942378,100157.91796203917,-0.0368725711133001,153798.0,158395.2,-0.0290236067759629,4304.0,0.0146549581359873,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.019976638573454997,-0.019976638573454997,0.44392905905309893,0.4248049110543052,1.042570101565494,1.042570101565494,-0.5741974008399939,-0.5925406738439649
2024-06-24,94703.11204225777,91948.8888557649,95129.36846848056,91255.73343750206,217524.0,20037996500.0,301896.0,-0.3277733979358986,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0718116794521472,-0.032731872458508726,95243.5753553766,99410.23618115726,-0.0419138006893743,171097.8,159634.2,0.0718116794521472,6882.0,0.0233277064817262,0,1,0,0.0718116794521472,0,1.0,0,1.0,0.0,1.0,-0.032731872458508726,-0.032731872458508726,0.4293984297115471,0.4109002508859275,1.042570101565494,1.042570101565494,-0.5881347172082008,-0.6058775805397343
2024-06-25,92091.01051198169,93841.7255895294,94431.17491345956,89969.85777430602,287986.0,26178884600.0,304777.0,-0.0566684938044319,0.04,down_trend,-1.0,23.0,no_trend,,1,19.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.101878500553562,0.020585748858082287,94878.57316366328,98743.66523256408,-0.039142683834934,187802.6,171660.8,0.0940331164715533,-2410.0,-0.0078453840820086,0,1,1,0.101878500553562,0,1.0,0,1.0,0.0,1.0,0.020585748858082287,0.020585748858082287,0.43823791794564393,0.4193589402563882,1.042570101565494,1.042570101565494,-0.5796561619332856,-0.5977642753933854
2024-06-26,93692.77062668664,96328.86233091856,97665.1439409441,92832.2730560758,360723.0,34107342650.0,306583.0,0.1626218327139663,0.04,up_trend,1.0,24.0,down_trend,20.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.4783028236068953,0.026503527356989354,94835.5919228089,97890.39222187913,-0.0312063342452054,231640.0,156693.2,0.4783028236068953,4455.0,0.0147454059206693,0,1,0,0.4783028236068953,0,1.0,0,1.0,0.0,1.0,0.026503527356989354,0.026503527356989354,0.44985276859278633,0.43047343140187144,1.042570101565494,1.042570101565494,-0.5685155675217426,-0.5871036098623157
2024-06-27,95890.84922328536,94033.78991117267,96165.39616060372,93792.88535645472,234833.0,22191374700.0,306775.0,-0.2672399566394095,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.8101841651837414,-0.023825386952683325,94242.7320440239,97293.2183599067,-0.0313535348846047,256343.8,141612.0,0.8101841651837414,10129.0,0.0341450752749067,0,1,0,0.8101841651837414,0,1.0,0,1.0,0.0,1.0,-0.023825386952683325,-0.023825386952683325,0.4391348523093273,0.42021723532587246,1.042570101565494,1.042570101565494,-0.5787958510895961,-0.596941026128712
2024-06-28,93895.37990974648,93965.4685533976,95013.77288473464,92632.92408298304,276964.0,25779261400.0,306774.0,-0.1022237862968819,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.7919998959674379,-0.0007265617799687707,94023.7470481566,96464.83800942378,-0.0253055000313036,275606.0,153798.0,0.7919998959674379,8781.0,0.0294671351340467,0,1,0,0.7919998959674379,0,1.0,0,1.0,0.0,1.0,-0.0007265617799687707,-0.0007265617799687707,0.4388157937093871,0.41991192154340057,1.042570101565494,1.042570101565494,-0.5791018819257586,-0.5972338733742004
2024-07-01,93145.64399359944,95330.22169759596,95455.85493519442,91081.46253385497,236800.0,22037406000.0,310062.0,-0.2695563744720075,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.633341866464677,0.014523985940886552,94700.01361652285,95243.5753553766,-0.0057070698661364,279461.2,171097.8,0.633341866464677,8166.0,0.0270490500039748,0,1,0,0.633341866464677,0,1.0,0,1.0,0.0,1.0,0.014523985940886552,0.014523985940886552,0.4451891481278612,0.42601071638830756,1.042570101565494,1.042570101565494,-0.5729887635763027,-0.5913841038136218
2024-07-02,95041.08984298188,93892.09412168562,96003.61315702436,93704.7276770334,170226.0,16121393650.0,314614.0,-0.6142195246580915,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.3626499313641025,-0.015085746684533441,94710.08732295407,94878.57316366328,-0.0017758049588134,255909.2,187802.6,0.3626499313641025,9837.0,0.0322760575765231,0,1,0,0.3626499313641025,0,1.0,0,1.0,0.0,1.0,-0.015085746684533441,-0.015085746684533441,0.43847313741250105,0.41958402663597694,1.042570101565494,1.042570101565494,-0.5794305469204402,-0.5975483797147632
2024-07-03,93757.71533401376,94441.91970724764,95272.04377138847,93122.43444835512,161258.0,15209492450.0,317538.0,-0.6775919293621054,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,0.00585593058398981,94332.6987982199,94835.5919228089,-0.0053027889043844,216016.2,231640.0,-0.067448627180107,10955.0,0.0357325748655339,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,0.00585593058398981,0.00585593058398981,0.44104080566813286,0.42204108157010817,1.042570101565494,1.042570101565494,-0.5769677213974597,-0.5951916509629587
2024-07-04,94913.35376546184,93916.61552046314,95930.8972894446,93614.2502305245,168945.0,15994686950.0,321627.0,-0.6438192708368797,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.000705962938585,-0.005562193022048301,94309.26392007798,94242.7320440239,0.000705962938585,202838.6,256343.8,-0.2087243771840785,14852.0,0.0484133322467606,1,0,0,0.000705962938585,0,1.0,0,1.0,0.0,1.0,-0.005562193022048301,-0.005562193022048301,0.438587651576407,0.4196936076111812,1.042570101565494,1.042570101565494,-0.5793207085856039,-0.5974432731372394
2024-07-05,93440.63143541804,93859.09037257273,95033.15435265128,92302.90522072314,177367.0,16618641650.0,313469.0,-0.5694794393326693,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.002810366998255,-0.000612512999660586,94287.98828391304,94023.7470481566,0.002810366998255,182919.2,275606.0,-0.3363018221664259,6695.0,0.0218238833799474,1,0,0,0.002810366998255,0,1.0,0,1.0,0.0,1.0,-0.000612512999660586,-0.000612512999660586,0.43831901093832587,0.4194365398206449,1.042570101565494,1.042570101565494,-0.5795783801202832,-0.5976898443655436
2024-07-08,94049.39821347616,93611.61847839072,95050.36861095158,93180.55850740592,151966.0,14269898200.0,318058.0,-0.7385769444715556,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.002636632138663053,93944.26764007196,94700.01361652285,-0.007980420990341,165952.4,279461.2,-0.4061701588628403,7996.0,0.0257883907089549,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.002636632138663053,-0.002636632138663053,0.43716332494709886,0.41833063995962416,1.042570101565494,1.042570101565494,-0.5806868772750469,-0.5987505882516
