date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2023-11-28,4131.138700510956,4105.778696105016,4134.667269970161,4099.186771738697,115492.0,4811759760.0,222748.0,-0.656839824141247,12,price_up_speculation_up,-0.1450696599246485,-0.006138744361888337,4122.550611945754,4134.194707618733,4117.910228444163,0,229337.4,231241.8,0,-0.626452050420931,0.1412857284284466,-0.1450696599246485,0,1.0,1.0,1.0,position,1.0,-0.006138744361888337,-0.006138744361888337,1.0115665428948213,1.0576675603236998,1.331274103340712,1.3120576141921663,-0.24015156581474362,-0.19388634395075277
2023-11-29,4090.209942125036,4001.9009259050654,4092.829153474806,3997.4992066693553,195284.0,7990697240.0,221945.0,-0.127974694146627,12,price_up_speculation_up,2.6489030577040933,-0.021590338263685872,4095.202193720607,4120.466251870781,4111.085704353876,0,226729.2,230222.9,0,-0.6648928310503609,0.1367155815241715,2.6489030577040933,0,1.0,1.0,1.0,position,1.0,-0.021590338263685872,-0.021590338263685872,0.9899762046311354,1.036077222060014,1.331274103340712,1.3120576141921663,-0.25636936664892707,-0.21034167184958052
2023-11-30,3996.512982253617,3965.6839768427767,4006.918019774724,3960.214327993954,106864.0,4304116240.0,219370.0,-0.719202803954316,12,price_up_speculation_up,-0.2679400143171299,-0.007713976045551549,4060.3951497162498,4100.621276070951,4102.450907257377,0,223707.0,228964.0,0,-0.6648928310503609,0.1367155815241715,-0.2679400143171299,0,1.0,1.0,1.0,position,1.0,-0.007713976045551549,-0.007713976045551549,0.9822622285855839,1.0283632460144625,1.331274103340712,1.3120576141921663,-0.2621637977327993,-0.21622096858328466
2023-12-01,3969.978533380844,3949.661094755305,3994.364778492025,3910.566153819072,154958.0,6141554200.0,223502.0,-0.3662662501005274,12,price_up_speculation_up,2.3668701751782972,-0.005117770399689477,4032.331389655598,4080.433574964611,4092.488003380589,0,223125.0,228046.1,0,-0.6960743209568954,0.0939859306711102,2.3668701751782972,0,1.0,1.0,1.0,position,1.0,-0.005117770399689477,-0.005117770399689477,0.9771444581858945,1.023245475614773,1.331274103340712,1.3120576141921663,-0.2660080627018593,-0.22012153693053704
2023-12-04,3949.8879171212434,3889.997700988662,3955.500770902272,3886.690511988951,126520.0,5027960100.0,228794.0,-0.5924216369481218,12,price_up_speculation_up,0.357538988643453,-0.015162510276046148,3982.6044789193647,4056.0305292090584,4079.836929148225,0,223271.8,227383.8,0,-0.6648928310503609,0.1367155815241715,0.357538988643453,0,1.0,1.0,1.0,position,1.0,-0.015162510276046148,-0.015162510276046148,0.9619819479098483,1.0080829653387269,1.331274103340712,1.3120576141921663,-0.2773975355669869,-0.231677820825419
2023-12-05,3883.5830761585935,3850.130584728433,3887.456570554047,3839.064248882778,166451.0,6518953120.0,230808.0,-0.32688522426515,12,price_up_speculation_up,1.641299063538023,-0.008613821508165012,3931.474856644048,4027.0127342949017,4066.8177276393217,0,224883.8,227110.6,0,-0.6246307305446843,0.1223583179455503,1.641299063538023,0,1.0,1.0,1.0,position,1.0,-0.008613821508165012,-0.008613821508165012,0.9533681264016832,0.9994691438305618,1.331274103340712,1.3120576141921663,-0.28386789466625084,-0.23824294526430922
2023-12-06,3846.677402149121,3854.128542679499,3862.9501594328585,3831.904368751675,103219.0,3990597310.0,233051.0,-0.814404369105539,12,price_up_speculation_up,-1.258014326339587,0.001937032860154832,3901.920379998935,3998.561286859772,4054.254412663509,0,227105.0,226917.1,1,-0.5861899499152545,0.1223583179455503,-1.258014326339587,0,1.0,1.0,1.0,position,1.0,0.001937032860154832,0.001937032860154832,0.9553051592618381,1.0014061766907167,1.331274103340712,1.3120576141921663,-0.282412872852716,-0.23676661309779268
2023-12-07,3848.164265711439,3856.619708597771,3865.977690288713,3819.7089697211854,120299.0,4671025540.0,234933.0,-0.6693200567164984,12,price_up_speculation_up,-0.4582482810558399,0.0021972666192223663,3880.1075263499342,3970.251338033091,4044.876703234303,0,230217.6,226962.3,1,-0.5861899499152545,0.1223583179455503,-0.4582482810558399,0,1.0,1.0,1.0,position,1.0,0.0021972666192223663,0.0021972666192223663,0.9575024258810605,1.003603443309939,1.331274103340712,1.3120576141921663,-0.28076237382046665,-0.2350919407393116
2023-12-08,3857.329249472728,3872.2212383294063,3887.6532818829473,3846.496660662562,133483.0,5200823580.0,232636.0,-0.5555008713418035,12,price_up_speculation_up,0.1691711708863234,0.003860699435681831,3864.6195550647544,3948.475472360175,4036.727863233459,0,232044.4,227584.7,1,-0.5861899499152545,0.1223583179455503,0.1691711708863234,0,1.0,1.0,1.0,position,1.0,0.003860699435681831,0.003860699435681831,0.9613631253167423,1.0074641427456208,1.331274103340712,1.3120576141921663,-0.27786237041320916,-0.2321494636758643
2023-12-11,3857.891207472792,3831.071626472145,3858.4654383409033,3825.230984012981,120841.0,4687047990.0,241824.0,-0.6937345569485843,12,price_up_speculation_up,-0.6602410635339039,-0.006951875923482997,3852.83434016145,3917.719409540407,4025.6491818574623,0,234650.4,228961.1,1,-0.5739612541449626,0.1223583179455503,-0.6602410635339039,0,1.0,1.0,1.0,position,1.0,-0.006951875923482997,-0.006951875923482997,0.9544112493932593,1.0005122668221378,1.331274103340712,1.3120576141921663,-0.28308434228664814,-0.23744791692081824
