date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,price_ma_5,price_ma_10,price_ma_20,is_price_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale,is_effective_signal,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2025-01-15,78474.71743738798,79763.03859380224,80828.6889164735,78140.39280828611,379981.0,30394575360.0,409729.0,-0.0753747140775239,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,11.740994050725114,0.016417021921004783,0.0402349299174067,1.0,0.8333333333333334,78343.26572411155,77651.2983884335,77077.0688661417,1,372623.0,365429.4,1,49692.0,0.1380191480320078,-0.0112302835072832,0.0240805872186287,4.180436362020719,4.180436362020719,12.847876530452528,12.372001974738762,0.0710066532023585,4.520322758786988,11.740994050725114,1,0.0,0.0,1,1.0,position,1.0,0.016417021921004783,0.016417021921004783,-0.4814580007558307,-0.2757791258824225,0.94895866661765,0.94895866661765,-1.5073540267795642,-1.290612368677105
2025-01-16,80020.56166859069,79447.37810758078,80453.88785028529,78885.63659611714,205773.0,16405723860.0,401317.0,-0.6679780192402538,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,6.349425610059463,-0.0071629534841779465,0.0224709509747031,0.95,0.8,78692.47039086952,77894.91564031702,77245.71648086382,1,381134.2,369188.0,1,42556.0,0.1186193594064014,-0.0112302835072832,0.0259353154264959,3.3769546590847592,3.3769546590847592,12.23452889843995,12.387313866037776,0.1630195408830728,-0.6321453751679591,6.349425610059463,0,0.0,0.0,0,1.0,position,0.0,-0.0071629534841779465,-0.0,-0.4886209542400086,-0.2757791258824225,0.94895866661765,0.94895866661765,-1.5149022517298758,-1.290612368677105
2025-01-17,80003.98963588163,80329.66888668691,80792.18741896632,79693.65648560072,280464.0,22583334620.0,412759.0,-0.3864185130490085,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,6.7157333270310655,0.004070787623061343,0.0377616280395931,1.0,0.85,79277.070745148,78349.10607821812,77479.86999263396,1,392357.4,375087.8,1,56116.0,0.1573450200901181,-0.002758600409221,0.0348240950783654,3.100968233071145,3.100968233071145,12.544200653462328,12.387313866037776,0.1833935056744557,0.5770034659203277,6.7157333270310655,0,0.0,0.0,0,1.0,position,0.0,0.004070787623061343,0.0,-0.4845501666169474,-0.2757791258824225,0.94895866661765,0.94895866661765,-1.5106125099673915,-1.290612368677105
2025-01-20,80472.1532765247,80380.96737600217,81315.43929674051,79136.47732553637,284369.0,22845498760.0,416963.0,-0.3827247982638317,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,5.737043854587399,-0.0011331360826047096,0.0276664306257843,1.0,0.85,79709.86769000634,78679.08484119657,77657.18053629526,1,403985.0,382376.7,1,58138.0,0.1620232703964328,0.0170355227920121,0.0459059771732079,2.1302867734649698,2.1302867734649698,12.558027969563668,12.3944483215834,0.1905279612200789,0.579090650496645,5.737043854587399,0,0.0,0.0,0,1.0,position,0.0,-0.0011331360826047096,-0.0,-0.4856833026995522,-0.2757791258824225,0.94895866661765,0.94895866661765,-1.5118065936745815,-1.290612368677105
2025-01-21,80530.12651968842,78269.97830043916,80760.14653385538,77215.3983862042,366011.0,28952964760.0,405999.0,-0.1036873089499689,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,4.872593299833927,-0.0280658719528608,-0.0045569756901852,0.75,0.5833333333333334,79638.20625290225,78682.22296173555,77753.57973747414,1,409353.4,386019.0,1,26842.0,0.070793892767376,0.0343979470100561,0.0632684013912519,0.3880093151659156,0.3880093151659156,12.81041866657668,12.3944483215834,0.1617495355618592,1.734583984668011,4.872593299833927,0,0.0,0.0,0,1.0,position,0.0,-0.0280658719528608,-0.0,-0.513749174652413,-0.2757791258824225,0.94895866661765,0.94895866661765,-1.541382035619693,-1.290612368677105
2025-01-22,78219.29972590032,78915.04334667012,79124.194192184,78196.16250582863,154161.0,12153465380.0,397147.0,-0.9463089783775692,0.04,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,51,price_volume_up_oi_down,3.692712671858017,0.008894782019371966,-0.0106314310748688,0.8,0.6666666666666666,79468.60720347583,78905.9364637937,77836.39616086976,1,406837.0,389730.0,1,-12582.0,-0.0307081021846147,0.0568327421718033,0.0661416516824931,-0.8927126718580165,0.8927126718580165,11.945752789834204,12.3944483215834,0.1617495355618592,-1.8710470415308584,3.692712671858017,0,1.0,1.0,0,1.0,position,0.0,0.008894782019371966,0.0,-0.5048543926330411,-0.2757791258824225,0.94895866661765,0.94895866661765,-1.5320088328319728,-1.290612368677105
2025-01-23,78940.21197810049,79341.34431291292,79538.20817385727,78849.9847288937,149700.0,11877212800.0,393822.0,-0.9672657391407876,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,3.5700133545282124,0.005081470200811085,-0.0013346418370695,0.8,0.7,79447.40044454226,79069.93541770588,77968.24233547268,1,405338.0,393236.1,1,-7495.0,-0.0186760092395786,0.0568327421718033,0.0661416516824931,-0.7700133545282127,0.7700133545282127,11.91638857040772,12.372001974738762,0.1923580736384886,-1.5975780236364086,3.5700133545282124,0,1.0,1.0,0,1.0,position,1.0,0.005081470200811085,0.005081470200811085,-0.49977292243223004,-0.2706976556816114,0.94895866661765,0.94895866661765,-1.5266540472342789,-1.285257583079411
2025-01-24,79266.52208330779,79363.83698994215,79676.58008635836,78679.70377892141,122136.0,9676059120.0,383780.0,-1.144934293786955,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,3.048226125483536,0.0012276923987163825,-0.0120233521453594,0.8,0.7,79254.2340651933,79265.65240517065,78101.4788077627,0,399542.2,395949.8,1,-28979.0,-0.0702080390736483,0.0568327421718033,0.06864768432299,-1.2482261254835358,1.2482261254835358,11.712890456936778,12.372001974738762,0.2649432662630779,-1.677961604728859,3.048226125483536,0,1.0,1.0,0,1.0,position,1.0,0.0012276923987163825,0.0012276923987163825,-0.4985452300335136,-0.26946996328289496,0.94895866661765,0.94895866661765,-1.5253603213409348,-1.283963857186067
2025-01-27,79325.25055254588,79427.6032237804,79848.11141665927,78483.52168014244,155418.0,12319425560.0,378934.0,-0.8912437860960658,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,2.074447944353677,0.00129029118120112,-0.0118605707712146,0.8,0.75,79063.56123474895,79386.71446237764,78282.48244721975,0,391936.4,397960.7,0,-38029.0,-0.0912047351923312,0.0568327421718033,0.0783475786357932,-1.2744479443536774,1.2744479443536774,11.953873540323723,12.372001974738762,0.3061375898647318,-0.9212320689247924,2.074447944353677,0,1.0,1.0,0,1.0,position,1.0,0.00129029118120112,0.00129029118120112,-0.4972549388523124,-0.2681796721016938,0.94895866661765,0.94895866661765,-1.5240006296846058,-1.282604165529738
2025-02-05,78749.01825110306,78024.63140996407,79128.77400503882,77759.43610729818,179637.0,14066712400.0,383719.0,-0.7589723658661379,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.2253768369477394,-0.009198677738802645,-0.0031346232080623,0.4,0.4333333333333333,79014.49185665393,79326.34905477808,78313.59779703124,0,387480.4,398416.9,0,-22280.0,-0.0548769824556218,0.0483590976056288,0.0843636251083112,-0.8253768369477392,0.8253768369477392,12.098693426995426,12.307647036799793,0.3578338717208282,-0.3938623202277864,1.2253768369477394,0,1.0,1.0,0,1.0,position,1.0,-0.009198677738802645,-0.009198677738802645,-0.5064536165911151,-0.2773783498404965,0.94895866661765,0.94895866661765,-1.5336940737326898,-1.292297609577822
2025-02-06,78073.48103343182,77450.23287346536,78286.77039537781,77147.87091688177,181324.0,14060054220.0,392359.0,-0.7718917507381416,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,0.5722927820550842,-0.007982840674153875,-0.0185618661675178,0.3,0.3166666666666666,78721.52976201297,79095.0684827444,78373.18343558894,0,386522.8,396679.9,0,-4788.0,-0.012055989343996,0.0260589417638986,0.0944136992400248,-0.2722927820550841,0.2722927820550841,12.108040765257078,12.166611162717688,0.3139060415273036,-0.1258503712568134,0.5722927820550842,0,1.0,1.0,0,1.0,position,1.0,-0.007982840674153875,-0.007982840674153875,-0.5144364572652689,-0.28536119051465025,0.94895866661765,0.94895866661765,-1.5421062848805227,-1.300709820725655
2025-02-07,77421.03422332511,77712.90959194045,78521.08277162263,77407.58345426305,176844.0,13793503120.0,381758.0,-0.7695189119831563,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,0.5075983557954884,0.0037699750661222865,-0.0205244155499825,0.35,0.4,78395.84281781848,78921.62163118037,78408.2686357487,0,384110.0,394724.0,0,-12064.0,-0.0306331286723443,-0.0153659992917873,0.0653403878412024,-0.1575983557954884,0.1575983557954884,12.083023267001265,12.103367096126252,0.17229641600529,-0.0796402216323598,0.5075983557954884,0,1.0,1.0,0,1.0,position,1.0,0.0037699750661222865,0.0037699750661222865,-0.5106664821991467,-0.28159121544852805,0.94895866661765,0.94895866661765,-1.5381335353828451,-1.2967370712279773
2025-02-10,77575.93787140951,78516.0869336697,79306.09364560668,77178.44357731102,229986.0,18017430180.0,380520.0,-0.5035203008329053,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.9137274183261157,0.012119080839455633,-0.0106818179214278,0.55,0.55,78226.292806564,78740.26343587865,78544.68475704837,0,383458.0,391500.1,0,-3260.0,-0.0084944499452811,-0.0246545689559615,0.0378879418086735,0.2876865415280137,0.2876865415280137,12.345773716487487,12.090858346998344,0.1597876668773832,1.0760408767981018,1.9137274183261157,0,1.0,1.0,0,1.0,position,1.0,0.012119080839455633,0.012119080839455633,-0.4985474013596911,-0.2694721346090725,0.94895866661765,0.94895866661765,-1.5253626094555321,-1.2839661453006646
2025-02-11,78290.41200333367,77248.3300129702,78417.91135263603,77030.3607445504,197678.0,15317057740.0,385500.0,-0.6679017487356025,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.7580453724007967,-0.013310467574485322,-0.0274372273914685,0.1,0.2333333333333333,77790.43816440194,78426.99969957545,78553.04227038601,0,384771.2,388353.8,0,6566.0,0.0173275557221046,-0.0246545689559615,0.0231912662551703,1.2210008218681647,1.2210008218681647,12.19439472324992,12.090858346998344,0.1597876668773832,0.4370445505326318,1.7580453724007967,0,1.0,1.0,0,1.0,position,1.0,-0.013310467574485322,-0.013310467574485322,-0.5118578689341764,-0.2827826021835578,0.94895866661765,0.94895866661765,-1.5393890028514927,-1.297992538696625
2025-02-12,77236.37300711819,77472.97311735935,78004.82520305346,77217.48230862094,139024.0,10774196720.0,385602.0,-1.0201591693480812,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.0597704239166958,0.0030633249727993884,-0.0070703094988832,0.2,0.3,77680.106505881,78347.29918126747,78514.7610715015,0,385147.8,386314.1,0,1883.0,0.0049072368061002,-0.0246545689559615,0.0231912662551703,0.8597704239166959,0.8597704239166959,11.842401859078986,12.090858346998344,0.1410451819193809,-1.1881412959472906,1.0597704239166958,0,1.0,1.0,0,1.0,position,1.0,0.0030633249727993884,0.0030633249727993884,-0.508794543961377,-0.2797192772107584,0.94895866661765,0.94895866661765,-1.53616091180753,-1.2947644476526623
2025-02-13,77344.87033421267,77282.54287120473,77871.46519700857,77077.1714468108,151970.0,11772880860.0,388081.0,-0.9375309477764184,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,0.5057185887083994,-0.0008058383540966341,-0.002165132318383,0.1,0.25,77646.56850542888,78184.04913372094,78544.9927987573,0,384292.2,385407.5,0,-4278.0,-0.0109032799043732,-0.0246545689559615,0.022860962386371,0.4057185887083993,0.4057185887083993,11.931438411927653,12.018448403662491,0.0958260974246787,-0.6124368724605761,0.5057185887083994,0,1.0,1.0,0,1.0,position,1.0,-0.0008058383540966341,-0.0008058383540966341,-0.5096003823154736,-0.28052511556485493,0.94895866661765,0.94895866661765,-1.5370100935289728,-1.2956136293741052
2025-02-14,77202.76522183692,76778.3945553336,77446.55345618456,76652.21513236273,174464.0,13424971920.0,393486.0,-0.813327072445674,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,3.1084456914152847,-0.005496832468162556,-0.0120252225983283,0.0,0.1666666666666666,77459.66549810751,77927.754157963,78498.84478783446,0,386637.8,385373.9,1,11728.0,0.0307210326961059,-0.0153659992917873,0.0177701827392223,1.7492941779233933,1.7492941779233933,12.06947369561615,12.018448403662491,0.0958260974246787,0.3591515134918913,3.1084456914152847,0,1.0,1.0,0,1.0,position,1.0,-0.005496832468162556,-0.005496832468162556,-0.5150972147836361,-0.2860219480330175,0.94895866661765,0.94895866661765,-1.5428025823501716,-1.301406118195304
2025-02-17,76676.16271003839,77152.29209240971,77462.76857889214,76421.39805333063,135248.0,10402651140.0,385111.0,-1.046421474235696,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.712237627762832,0.006209614116604532,-0.0173696231501211,0.05,0.2333333333333333,77186.90652985552,77706.59966820976,78486.12603669021,0,387556.0,385507.0,1,4591.0,0.0120650688531483,-0.0114796346241846,0.0239803421972245,0.6622376277628319,0.6622376277628319,11.814865409168709,12.076248481308706,0.1202605914630972,-1.4659870261418328,1.712237627762832,0,1.0,1.0,0,1.0,position,1.0,0.006209614116604532,0.006209614116604532,-0.5088876006670315,-0.2798123339164129,0.94895866661765,0.94895866661765,-1.5362589737241634,-1.2948625095692956
2025-02-18,77366.48134224485,77069.38997247192,77567.1485621964,76820.34570188192,104685.0,8077432440.0,383245.0,-1.2977186302151789,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.1716130968384844,-0.0038400527543535072,-0.0023164260051735,0.05,0.2166666666666666,77151.11852175587,77470.77834307891,78428.74640272828,0,387105.0,385938.1,1,-2255.0,-0.0058495460440985,-0.0096988649248272,0.0213490987627463,0.1216130968384843,0.1216130968384843,11.558711120119362,12.076248481308706,0.1202605914630972,-2.90264802091275,1.1716130968384844,0,1.0,1.0,0,1.0,position,1.0,-0.0038400527543535072,-0.0038400527543535072,-0.5127276534213852,-0.28365238667076653,0.94895866661765,0.94895866661765,-1.5403055701560615,-1.2989091060011937
2025-02-19,77236.44047485398,77313.01845608462,77786.73090790247,77164.10824326545,124315.0,9620825600.0,380254.0,-1.1180207834588871,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.5384897589842477,0.0009914747593213389,-0.0020646511272055,0.25,0.3166666666666666,77119.12758950092,77399.61704769098,78362.98305123454,0,386035.4,385591.6,1,-5348.0,-0.0138692226700068,-0.0071719979946898,0.0156581508243141,-0.2884897589842478,0.2884897589842478,11.730573946002458,12.076248481308706,0.1314781556611342,-1.7733309284483385,1.5384897589842477,0,1.0,1.0,0,1.0,position,1.0,0.0009914747593213389,0.0009914747593213389,-0.5117361786620638,-0.28266091191144516,0.94895866661765,0.94895866661765,-1.539260767264008,-1.2978643031091401
2025-02-20,77367.4042273861,77216.24467162298,77640.20331319433,77058.11055455798,123788.0,9564488040.0,375818.0,-1.1105345586309794,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.9049460434217127,-0.0019537886435850717,-0.000857867729485,0.15,0.2666666666666666,77105.86794958457,77376.21822750673,78235.64335512558,0,383582.8,383937.5,0,-12263.0,-0.0315990733893182,-0.0071719979946898,0.0093882297380535,-1.7549460434217128,1.7549460434217128,11.726325704001448,12.0004560537719,0.1718224196480529,-1.0761016413938485,1.9049460434217127,0,1.0,1.0,0,1.0,position,1.0,-0.0019537886435850717,-0.0019537886435850717,-0.5136899673056488,-0.28461470055503013,0.94895866661765,0.94895866661765,-1.5413196437064864,-1.2999231795516186
2025-02-21,77070.95238095238,76708.1847371373,77289.03300241896,76693.70825339798,153242.0,11787085280.0,388682.0,-0.9307431574091918,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,0.4247437037522632,-0.004706930855375506,-0.0009144475943123,0.0,0.15,77091.82598594531,77275.74574202641,78098.6836866034,0,382622.0,384629.9,0,-4804.0,-0.0122088206441906,-0.0071719979946898,0.0156581508243141,-0.2169662543286402,0.2169662543286402,11.939773650152022,11.88692013550332,0.1715739958073516,0.2077774494236229,0.4247437037522632,0,1.0,1.0,0,1.0,position,1.0,-0.004706930855375506,-0.004706930855375506,-0.5183968981610243,-0.2893216314104057,0.94895866661765,0.94895866661765,-1.5462797447319108,-1.3048832805770432
2025-02-24,76775.7944437266,76851.0123250986,76938.2202675575,76255.3797648275,127468.0,9748371900.0,388719.0,-1.1149913648430727,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.288356781121314,0.0009797082780711674,-0.0039050008643974,0.1,0.2166666666666666,77031.57003248308,77109.2382811693,77924.75085852397,0,383343.6,385449.8,0,3608.0,0.0093687274577978,-0.0071719979946898,0.0093882297380535,1.1883567811213138,1.1883567811213138,11.755620631687613,11.88692013550332,0.1584703105013662,-0.558844756263769,1.288356781121314,0,1.0,1.0,0,1.0,position,1.0,0.0009797082780711674,0.0009797082780711674,-0.5174171898829532,-0.28834192313233453,0.94895866661765,0.94895866661765,-1.5452473412010352,-1.3038508770461674
2025-02-25,76849.13427766411,76777.67336116197,77402.822394632,76594.49790644321,146855.0,11278843280.0,375632.0,-0.9391642353095,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.5787101058055786,-0.0009298857713080201,-0.0037851163920481,0.05,0.1833333333333333,76973.22671022109,77062.17261598849,77744.58615778197,0,381821.0,384463.0,0,-7613.0,-0.0198645774895954,-0.0004711546189991,0.0121369447486694,-1.0777576062992542,1.0777576062992542,11.89720098439579,11.828633634123848,0.1025563539631022,0.4509524995063242,1.5787101058055786,0,1.0,1.0,0,1.0,position,1.0,-0.0009298857713080201,-0.0009298857713080201,-0.5183470756542612,-0.28927180890364257,0.94895866661765,0.94895866661765,-1.546227242438064,-1.3048307782831965
2025-02-26,76686.40591797282,76178.82043329345,76910.80344256447,75951.75859341108,180640.0,13774805900.0,389482.0,-0.7683115507478833,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,3.633366361033941,-0.006618976057142413,-0.0146702074946849,0.0,0.0666666666666666,76746.38710566287,76932.75734758188,77640.02826442468,0,383666.6,384851.0,0,9228.0,0.0242679892913684,-0.0083764129742359,0.0123859071478478,1.7776935845521622,1.7776935845521622,12.10426137938349,11.828633634123848,0.1001838091218942,1.855672776481779,3.633366361033941,0,1.0,1.0,0,1.0,position,1.0,-0.006618976057142413,-0.006618976057142413,-0.5249660517114036,-0.295890784960785,0.94895866661765,0.94895866661765,-1.553202231223123,-1.3118057670682552
2025-02-27,76179.22857282124,76335.32661723981,76650.81075956502,75798.80866536923,139951.0,10640417140.0,384946.0,-1.0118107033651984,0.0218326261861395,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,2.5573275090906,0.0020490893297685805,-0.0114084550230256,0.05,0.1,76570.20349478623,76838.03572218539,77511.04242795317,0,385492.2,384537.5,1,9128.0,0.0242883523407606,-0.0083764129742359,0.0146166524736966,1.5073275090906,1.5073275090906,11.849047640327148,11.85603319678225,0.1129359079372145,-0.0417200637494331,2.5573275090906,0,1.0,1.0,0,1.0,position,1.0,0.0020490893297685805,0.0020490893297685805,-0.522916962381635,-0.29384169563101636,0.94895866661765,0.94895866661765,-1.5510429281872256,-1.3096464640323577
2025-02-28,76135.5523369547,75445.06941462003,76270.54512101276,75362.96876669573,171538.0,12977188060.0,400492.0,-0.8478889748716509,0.0218326261861395,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,3.474096217443657,-0.0090691260671334,-0.0164664999810085,0.0,0.0,76317.58043028277,76704.70320811405,77316.22868303853,0,387854.2,385238.1,1,11810.0,0.0303847361081809,0.0017595907068496,0.0186264907866508,1.0365557464538602,1.0365557464538602,12.052560095388186,11.831956524747929,0.1035066997459743,1.437540470989797,3.474096217443657,0,1.0,1.0,0,1.0,position,1.0,-0.0090691260671334,-0.0090691260671334,-0.5319860884487684,-0.30291082169814976,0.94895866661765,0.94895866661765,-1.5605998524097084,-1.3192033882548408
2025-03-03,75427.36374459333,75680.27852450938,76034.40592883104,75400.86641391892,117398.0,8874550540.0,391707.0,-1.2049442398578514,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.264631886625896,0.0033530905411523876,-0.0152338110477547,0.05,0.0333333333333333,76083.43367016493,76557.50185132402,77132.05075976688,0,388451.8,385897.7,1,2988.0,0.0076867865990599,0.0017595907068496,0.0186264907866508,0.2146318866258961,0.2146318866258961,11.673325150455897,11.831956524747929,0.1035066997459743,-1.033705029577205,1.264631886625896,0,1.0,1.0,0,1.0,position,1.0,0.0033530905411523876,0.0033530905411523876,-0.5286329979076161,-0.29955773115699746,0.94895866661765,0.94895866661765,-1.557066410270333,-1.3156699461154653
2025-03-04,75618.51093281384,75527.12004578476,75798.80686890702,75428.94079490026,106412.0,8022973320.0,387902.0,-1.2934343778976378,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,2.253934701894881,-0.0012085782423073082,-0.0162879813965527,0.05,0.0166666666666666,75833.3230070895,76403.27485865529,76937.0266008671,0,390905.8,386363.4,1,12270.0,0.0326649486731694,0.0009186202774807,0.0177855203572818,1.2039347018948807,1.2039347018948807,11.575073631485164,11.802334136007378,0.1119379169699472,-1.369376118857501,2.253934701894881,0,1.0,1.0,0,1.0,position,1.0,-0.0012085782423073082,-0.0012085782423073082,-0.5298415761499233,-0.3007663093993047,0.94895866661765,0.94895866661765,-1.558339993920309,-1.3169435297654415
2025-03-05,75614.82092159297,75599.01703994264,75842.64075404595,75283.71944170527,124958.0,9426320880.0,379344.0,-1.1104657642890756,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,2.1944619187888215,-0.00020900507939723058,-0.0076110838951427,0.1,0.0333333333333333,75717.36232841932,76231.8747170411,76815.74588236603,0,388878.2,386272.4,1,-10138.0,-0.0260294442361906,0.0085277570284289,0.0212967783761858,-1.0944619187888214,1.0944619187888214,11.73573295982379,11.802334136007378,0.1119379169699472,-0.4013106472035928,2.1944619187888215,0,1.0,1.0,0,1.0,position,1.0,-0.00020900507939723058,-0.00020900507939723058,-0.5300505812293206,-0.30097531447870196,0.94895866661765,0.94895866661765,-1.558560240688424,-1.3171637765335564
2025-03-06,75567.52695657678,77013.02660503009,77154.3251441109,75304.1068928145,179389.0,13644601100.0,371208.0,-0.7272059201552226,0.0209358247384721,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,4.686651956348601,0.019128582165775104,0.0088779339504025,0.5,0.3666666666666666,75852.90232597738,76211.55291038181,76793.88556894426,0,386130.6,385811.4,1,-13738.0,-0.0356881224899076,0.0085277570284289,0.0212967783761858,-1.4003621406725275,1.4003621406725275,12.097311911230864,11.802334136007378,0.1119379169699472,1.7774118817256703,4.686651956348601,0,1.0,1.0,0,1.0,position,1.0,0.019128582165775104,0.019128582165775104,-0.5109219990635454,-0.2818467323129268,0.94895866661765,0.94895866661765,-1.5384027956503228,-1.297006331495455
2025-03-07,76954.9481552995,76397.8622895749,77216.96837294428,76286.04683912931,196432.0,15050215540.0,373886.0,-0.643634622676949,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,4.027699427416168,-0.007239116899934332,0.0126289614728651,0.3,0.2,76043.46090096835,76180.52066562556,76728.13320382599,0,380809.4,384331.8,0,-26606.0,-0.0664332870569199,0.0085277570284289,0.0212967783761858,-2.374092957234383,2.374092957234383,12.188071594420622,11.873124312361467,0.1584135677821976,1.3409775087089206,4.027699427416168,0,1.0,1.0,0,1.0,position,1.0,-0.007239116899934332,-0.007239116899934332,-0.5181611159634798,-0.2890858492128612,0.94895866661765,0.94895866661765,-1.546031280593441,-1.3046348164385733
2025-03-10,76345.27868011624,76014.01416184894,76743.50831902046,75894.31619088254,126479.0,9638398840.0,372409.0,-1.0799164261910437,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.8994783380190825,-0.0043390308345757165,0.0044098098453941,0.2,0.1166666666666666,76110.20802843626,76096.8208493006,76603.02956523495,0,376949.8,382700.8,0,-19298.0,-0.0492664159690789,0.0085277570284289,0.0229970853622462,-1.6950685281736884,1.6950685281736884,11.747831565463736,11.873124312361467,0.1896174724661454,-0.4456804476536223,1.8994783380190825,0,1.0,1.0,0,1.0,position,1.0,-0.0043390308345757165,-0.0043390308345757165,-0.5225001467980555,-0.29342488004743683,0.94895866661765,0.94895866661765,-1.550603693478442,-1.3092072293235741
2025-03-11,75892.73900532552,76210.66910874125,76268.05393906267,75668.31321366817,99280.0,7520373920.0,372361.0,-1.3219196729214324,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,1.063685607810206,0.004189203177835174,0.0090503790233511,0.3,0.1666666666666666,76246.91784102756,76040.12042405852,76551.14652002351,0,373841.6,382373.7,0,-15541.0,-0.0400642430304561,-0.0060888954452677,0.0303670662613322,-0.7546352287868549,0.7546352287868549,11.50569941987849,11.873124312361467,0.1896174724661454,-1.3069718289005077,1.063685607810206,0,1.0,1.0,0,1.0,position,1.0,0.004189203177835174,0.004189203177835174,-0.5183109436202202,-0.2892356768696016,0.94895866661765,0.94895866661765,-1.5461891669819754,-1.3047927028271076
2025-03-12,76334.69850291287,75867.29421672014,76359.9212019891,75815.8124246273,89475.0,6795033740.0,372868.0,-1.4272652129593393,0.02,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,51,price_volume_up_oi_down,0.3628528284349327,-0.006123090748500098,0.0035486860448958,0.2,0.1166666666666666,76300.57327638307,76008.9678024012,76470.86257499154,0,372546.4,380712.3,0,-6476.0,-0.017071576194694,-0.0091713288185653,0.0334494996346298,-0.1593041423900368,0.1593041423900368,11.401714535634229,11.798439602895442,0.2387432319515117,-1.1208166603609142,0.3628528284349327,0,1.0,1.0,0,1.0,position,1.0,-0.006123090748500098,-0.006123090748500098,-0.5244340343687204,-0.29535876761810176,0.94895866661765,0.94895866661765,-1.5526415984354172,-1.3112451342805496
