date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_median_history,speculation_mad_history,speculation_mad_value,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-11-11,81441.7980761562,up_trend,28.0,1,28.0,12,speculation_mad,0.7647911801374387,0.0568775122992608,-0.1050120112409156,0.1427749044703875,0.7647911801374387,0,1.0,0,76947.34613450676,up_trend,1.0,34.0,1.0,1.0,4494.451941649444,4494.451941649444,4494.451941649444,60832.05451491848,51297.70158349059,113095.75620509371,52263.70169017523
2024-11-12,81585.02886396984,up_trend,28.0,1,28.0,12,speculation_mad,1.2316811180152178,0.2296406229541261,-0.0991654239663498,0.1800601122027988,1.2316811180152178,0,1.0,0,81419.6560578343,up_trend,1.0,34.0,1.0,1.0,165.37280613553594,165.37280613553594,165.37280613553594,60997.42732105402,51463.07438962613,113095.75620509371,52098.32888403969
2024-11-13,86234.36081249446,up_trend,28.0,1,28.0,12,speculation_mad,1.9961548846219883,0.455269096620352,-0.077618667146962,0.1800601122027988,1.9961548846219883,0,1.0,0,82283.03977642706,up_trend,1.0,34.0,1.0,1.0,3951.3210360673984,3951.3210360673984,3951.3210360673984,64948.74835712142,55414.395425693525,113095.75620509371,48147.007847972294
2024-11-14,81229.98394945613,no_trend,,1,28.0,12,speculation_mad,3.2279701526388376,0.7556885724856357,-0.0380508808497215,0.1658534315346882,3.2279701526388376,1,0.5,1,86296.69271818794,down_trend,-1.0,35.0,1.0,1.0,-5066.708768731813,-5066.708768731813,-5066.708768731813,59882.039588389605,50347.68665696171,113095.75620509371,53213.71661670411
2024-11-15,78861.7496137252,no_trend,,1,28.0,12,speculation_mad,1.0175635920834016,0.3131612374052611,0.0195923045668495,0.1945918014455498,1.0175635920834016,0,1.0,0,80992.59628323537,down_trend,-1.0,35.0,-1.0,-0.5,-2130.846669510167,1065.4233347550835,2130.846669510167,60947.46292314469,52478.53332647188,113095.75620509371,52148.29328194902
2024-11-18,81313.84528807279,no_trend,,0,,12,speculation_mad,-0.0173424111305611,0.0131178367550321,0.0195923045668495,0.2518086256128441,-0.0173424111305611,0,1.0,0,78911.90419078518,down_trend,-1.0,35.0,-1.0,-1.0,2401.9410972876067,-2401.9410972876067,-2401.9410972876067,58545.52182585708,50076.59222918427,113095.75620509371,54550.23437923663
2024-11-19,82945.16938798178,no_trend,,0,,12,speculation_mad,1.0269101487398886,0.2835217840195448,0.0349976745271464,0.1632345493570844,1.0269101487398886,0,1.0,0,81444.79114779763,up_trend,1.0,36.0,-1.0,-1.0,1500.3782401841454,-1500.3782401841454,-1500.3782401841454,57045.14358567294,48576.21398900013,113095.75620509371,56050.612619420775
2024-11-20,83069.64961439381,down_trend,29.0,0,,12,speculation_mad,0.2775759588441856,0.2113379508554131,0.1432590676266934,0.1654270702854114,0.2775759588441856,0,1.0,0,82961.8327966506,up_trend,1.0,36.0,1.0,1.0,107.81681774320896,107.81681774320896,107.81681774320896,57152.960403416146,48684.030806743336,113095.75620509371,55942.79580167757
2024-11-21,82417.07326905093,down_trend,29.0,0,,12,speculation_mad,-0.8213053885101468,-0.0053777967116127,0.2204892869047696,0.1854916123776231,-0.8213053885101468,0,1.0,0,83127.94807625911,up_trend,1.0,36.0,1.0,1.0,-710.8748072081798,-710.8748072081798,-710.8748072081798,56442.085596207966,47973.155999535156,113095.75620509371,56653.670608885746
2024-11-22,80013.17702836446,down_trend,29.0,0,,12,speculation_mad,-0.9696710251682316,-0.0461798103470504,0.2204892869047696,0.1854916123776231,-0.9696710251682316,0,1.0,0,81882.57543668564,up_trend,1.0,36.0,1.0,1.0,-1869.3984083211835,-1869.3984083211835,-1869.3984083211835,54572.68718788678,46103.75759121397,113095.75620509371,58523.06901720693
2024-11-25,80946.69230163954,down_trend,29.0,0,,12,speculation_mad,-1.8628038313028656,-0.2918001423525226,0.2204892869047696,0.1854916123776231,-1.8628038313028656,0,1.0,0,80992.19788090594,up_trend,1.0,36.0,1.0,1.0,-45.50557926639158,-45.50557926639158,-45.50557926639158,54527.18160862039,46058.25201194758,113095.75620509371,58568.57459647332
2024-11-26,79392.31455064192,down_trend,29.0,0,,12,speculation_mad,-1.3157174852382318,-0.2020661789383748,0.2204892869047696,0.2166192668830599,-1.3157174852382318,0,1.0,0,80933.00320817121,down_trend,-1.0,37.0,1.0,1.0,-1540.6886575292883,-1540.6886575292883,-1540.6886575292883,52986.4929510911,44517.56335441829,113095.75620509371,60109.26325400261
2024-11-27,79372.12796872055,down_trend,29.0,0,,12,speculation_mad,-2.636815225963531,-0.6153539328173045,0.1122278938052226,0.1861136169071803,-2.636815225963531,0,1.0,0,79618.78423123529,down_trend,-1.0,37.0,-1.0,-1.0,-246.6562625147344,246.6562625147344,246.6562625147344,53233.14921360584,44764.21961693303,113095.75620509371,59862.606991487875
2024-11-28,79245.5717853403,down_trend,29.0,0,,12,speculation_mad,-0.669122948326974,-0.2377515009660253,0.0038700200217097,0.2435598474157692,-0.669122948326974,0,1.0,0,79148.47925699748,down_trend,-1.0,37.0,-1.0,-1.0,97.09252834282233,-97.09252834282233,-97.09252834282233,53136.056685263015,44667.127088590205,113095.75620509371,59959.6995198307
2024-11-29,79659.99598412053,down_trend,29.0,0,,12,speculation_mad,-0.8269483422561863,-0.3010781849446262,-0.0257788035293315,0.2245447259107192,-0.8269483422561863,0,1.0,0,79236.59777760238,down_trend,-1.0,37.0,-1.0,-1.0,423.3982065181481,-423.3982065181481,-423.3982065181481,52712.65847874487,44243.72888207206,113095.75620509371,60383.097726348846
2024-12-02,79418.401502977,down_trend,29.0,0,,12,speculation_mad,-2.368989843369619,-0.6595992672362233,-0.1241229946427126,0.1524589895537773,-2.368989843369619,0,1.0,0,79461.7959033618,down_trend,-1.0,37.0,-1.0,-1.0,-43.394400384800974,43.394400384800974,43.394400384800974,52756.05287912967,44287.12328245686,113095.75620509371,60339.703325964045
2024-12-03,79033.94033072949,down_trend,29.0,0,,12,speculation_mad,-1.2099900353379012,-0.5681647742717948,-0.2199088399522,0.1941300364228685,-1.2099900353379012,0,1.0,0,79749.15227497423,down_trend,-1.0,37.0,-1.0,-1.0,-715.2119442447438,715.2119442447438,715.2119442447438,53471.26482337441,45002.3352267016,113095.75620509371,59624.4913817193
2024-12-04,77482.60954650804,down_trend,29.0,0,,12,speculation_mad,-0.2093584305809409,-0.3389592554961398,-0.2647758216592739,0.2389970181299424,-0.2093584305809409,0,1.0,0,79242.49963806993,down_trend,-1.0,37.0,-1.0,-1.0,-1759.890091561887,1759.890091561887,1759.890091561887,55231.1549149363,46762.22531826349,113095.75620509371,57864.601290157414
2024-12-05,77805.58865865498,down_trend,29.0,0,,12,speculation_mad,-1.805748215360114,-0.7577644083435299,-0.2964391636485743,0.1723161690058617,-1.805748215360114,0,1.0,0,77678.91888514484,down_trend,-1.0,37.0,-1.0,-1.0,126.66977351013338,-126.66977351013338,-126.66977351013338,55104.485141426165,46635.555544753355,113095.75620509371,57991.27106366755
2024-12-06,78072.82889918346,down_trend,29.0,0,,12,speculation_mad,-1.0485201959625594,-0.6045754510038351,-0.320018720220383,0.18304929766671,-1.0485201959625594,0,1.0,0,77871.16389834971,down_trend,-1.0,37.0,-1.0,-1.0,201.66500083374558,-201.66500083374558,-201.66500083374558,54902.82014059242,46433.89054391961,113095.75620509371,58192.93606450129
2024-12-09,78242.17250435396,down_trend,29.0,0,,12,speculation_mad,-0.4947484409486394,-0.5722276386500319,-0.4535620148839673,0.1617768952323909,-0.4947484409486394,0,1.0,0,77839.53711776475,down_trend,-1.0,37.0,-1.0,-1.0,402.63538658921607,-402.63538658921607,-402.63538658921607,54500.1847540032,46031.25515733039,113095.75620509371,58595.57145109051
2024-12-10,78292.41853809658,down_trend,29.0,0,,12,speculation_mad,1.442630067859812,-0.2739971363999046,-0.5701962064609134,0.1384856313289632,1.442630067859812,0,1.0,0,79612.14978907388,down_trend,-1.0,37.0,-1.0,-1.0,-1319.7312509773037,1319.7312509773037,1319.7312509773037,55819.91600498051,47350.9864083077,113095.75620509371,57275.840200113205
2024-12-11,78438.40527279452,down_trend,29.0,0,,12,speculation_mad,-1.5236856750601218,-0.8830375162830688,-0.5701962064609134,0.1384856313289632,-1.5236856750601218,0,1.0,0,78285.97115050399,down_trend,-1.0,37.0,-1.0,-1.0,152.43412229053502,-152.43412229053502,-152.43412229053502,55667.48188268997,47198.55228601716,113095.75620509371,57428.27432240374
2024-12-12,78831.43105109982,down_trend,29.0,0,,12,speculation_mad,-0.7340741505973227,-0.7980970579720583,-0.5701962064609134,0.209402576423695,-0.7340741505973227,0,1.0,0,78571.61384326659,down_trend,-1.0,37.0,-1.0,-1.0,259.81720783322817,-259.81720783322817,-259.81720783322817,55407.664674856744,46938.735078183934,113095.75620509371,57688.09153023697
2024-12-13,77574.58825446153,down_trend,29.0,0,,12,speculation_mad,-0.5219156622569758,-0.7350577450119276,-0.5884015448269335,0.1895291883308605,-0.5219156622569758,0,1.0,0,78608.67491569438,down_trend,-1.0,37.0,-1.0,-1.0,-1034.0866612328537,1034.0866612328537,1034.0866612328537,56441.7513360896,47972.82173941679,113095.75620509371,56654.004869004115
2024-12-16,77589.47237802156,down_trend,29.0,1,29.0,12,speculation_mad,0.1485055722749988,-0.6069162076076109,-0.6320873591200292,0.1143237175576994,0.1485055722749988,0,1.0,0,77354.24349669184,down_trend,-1.0,37.0,-1.0,-1.0,235.22888132972002,-235.22888132972002,-235.22888132972002,56206.52245475988,47737.59285808707,113095.75620509371,56889.233750333835
2024-12-17,76758.36463191843,down_trend,29.0,1,29.0,12,speculation_mad,-0.6471970875991745,-0.7407189733354872,-0.605745829305723,0.1406652473720057,-0.6471970875991745,0,1.0,0,77635.952068452,down_trend,-1.0,37.0,-1.0,-1.0,-877.5874365335621,877.5874365335621,877.5874365335621,57084.10989129344,48615.18029462063,113095.75620509371,56011.64631380027
2024-12-18,76074.4258131385,down_trend,29.0,1,29.0,12,speculation_mad,0.6569549243156928,-0.5806304423030201,-0.6709869763097692,0.0927683848467489,0.6569549243156928,0,1.0,0,76951.04864052814,down_trend,-1.0,37.0,-1.0,-1.0,-876.6228273896413,876.6228273896413,876.6228273896413,57960.73271868308,49491.80312201027,113095.75620509371,55135.02348641063
2024-12-19,75646.59865128386,up_trend,30.0,1,29.0,12,speculation_mad,-0.1638960423303767,-0.6925080687698434,-0.6709869763097692,0.0885669830202549,-0.1638960423303767,0,1.0,0,75825.16506425213,down_trend,-1.0,37.0,-1.0,-1.0,-178.56641296827001,178.56641296827001,178.56641296827001,58139.29913165135,49670.36953497854,113095.75620509371,54956.45707344236
2024-12-20,76834.7565027762,up_trend,30.0,1,29.0,12,speculation_mad,0.609718285169117,-0.5761155085611237,-0.6497121381887272,0.0814150531809478,0.609718285169117,0,1.0,0,75625.32430406852,down_trend,-1.0,37.0,-1.0,-1.0,1209.4321987076837,-1209.4321987076837,-1209.4321987076837,56929.86693294367,48460.93733627086,113095.75620509371,56165.889272150045
2024-12-23,76341.99427686159,up_trend,30.0,1,29.0,12,speculation_mad,-1.633557481777535,-0.8468922587233039,-0.6497121381887272,0.0814150531809478,-1.633557481777535,0,1.0,0,76868.31534754214,down_trend,-1.0,37.0,-1.0,-1.0,-526.3210706805548,526.3210706805548,526.3210706805548,57456.18800362422,48987.25840695141,113095.75620509371,55639.56820146949
2024-12-24,77258.71487875807,up_trend,30.0,0,,12,speculation_mad,-0.6104271372672138,-0.8223743826354291,-0.7137829068908854,0.1199880255578464,-0.6104271372672138,0,1.0,0,76177.51070084762,down_trend,-1.0,37.0,-1.0,-1.0,1081.2041779104475,-1081.2041779104475,-1081.2041779104475,56374.983825713774,47906.054229040965,113095.75620509371,56720.77237937994
2024-12-25,76704.42082085463,up_trend,30.0,0,,12,speculation_mad,-0.8283547878727813,-0.8567026660264337,-0.7378883591737073,0.0967449615056591,-0.8283547878727813,0,1.0,0,77176.25031500736,down_trend,-1.0,37.0,-1.0,-1.0,-471.8294941527274,471.8294941527274,471.8294941527274,56846.8133198665,48377.88372319369,113095.75620509371,56248.94288522721
2024-12-26,76699.10754414125,up_trend,30.0,0,,12,speculation_mad,-1.6601518454418542,-0.9760107116659128,-0.7378883591737073,0.0967449615056591,-1.6601518454418542,0,1.0,0,76773.43549556127,down_trend,-1.0,37.0,-1.0,-1.0,-74.32795142001123,74.32795142001123,74.32795142001123,56921.14127128651,48452.2116746137,113095.75620509371,56174.6149338072
2024-12-27,75807.53043463978,up_trend,30.0,0,,12,speculation_mad,-0.1525052909051062,-0.7636437022623411,-0.7378883591737073,0.1139091032011614,-0.1525052909051062,0,1.0,0,76750.12042457204,down_trend,-1.0,37.0,-1.0,-1.0,-942.5899899322685,942.5899899322685,942.5899899322685,57863.73126121878,49394.80166454597,113095.75620509371,55232.02494387493
2024-12-30,77402.32441373424,up_trend,30.0,0,,12,speculation_mad,4.766744312667014,-0.0481767408481124,-0.7521813377989142,0.0996161245759546,4.766744312667014,1,0.5,0,75732.37380620094,down_trend,-1.0,37.0,-1.0,-1.0,1669.9506075333047,-1669.9506075333047,-1669.9506075333047,56193.78065368548,47724.85105701267,113095.75620509371,56901.975551408235
2024-12-31,76258.52010231103,up_trend,30.0,0,,12,speculation_mad,1.6265358088629815,-0.5119568551259706,-0.7521813377989142,0.0996161245759546,1.6265358088629815,0,1.0,0,77155.1411125896,down_trend,-1.0,37.0,-1.0,-0.5,-896.6210102785699,448.31050513928494,896.6210102785699,56642.09115882476,48621.47206729124,113095.75620509371,56453.66504626895
2025-01-02,77011.20558874552,up_trend,30.0,0,,12,speculation_mad,0.9732742447567524,-0.528893034403922,-0.7280758855160923,0.1380361118617068,0.9732742447567524,0,1.0,0,76370.04461797375,down_trend,-1.0,37.0,-1.0,-1.0,641.1609707717726,-641.1609707717726,-641.1609707717726,56000.93018805299,47980.311096519465,113095.75620509371,57094.82601704072
2025-01-03,75787.7645076761,up_trend,30.0,0,,12,speculation_mad,1.661359852210767,-0.3825142659465788,-0.7280758855160923,0.140293578732655,1.661359852210767,0,1.0,0,76743.82133618691,down_trend,-1.0,37.0,-1.0,-1.0,-956.0568285108166,956.0568285108166,956.0568285108166,56956.987016563806,48936.36792503028,113095.75620509371,56138.76918852991
2025-01-06,77081.17974621737,up_trend,30.0,0,,12,speculation_mad,2.9314176179238056,0.0579550825931468,-0.6698796054117324,0.1674677017986666,2.9314176179238056,0,1.0,0,76062.44215366362,down_trend,-1.0,37.0,-1.0,-1.0,1018.737592553749,-1018.737592553749,-1018.737592553749,55938.24942401006,47917.63033247653,113095.75620509371,57157.506781083655
2025-01-07,78238.59709504947,up_trend,30.0,0,,12,speculation_mad,1.5983540679080188,-0.1592220168160511,-0.6462683683331316,0.2055290940417372,1.5983540679080188,0,1.0,0,77239.78080072583,up_trend,1.0,38.0,-1.0,-1.0,998.8162943236384,-998.8162943236384,-998.8162943236384,54939.43312968642,46918.814038152894,113095.75620509371,58156.323075407294
2025-01-08,76677.90832608871,up_trend,30.0,0,,12,speculation_mad,0.2844837624294388,-0.3858306149216363,-0.5204249447649463,0.3191135795659851,0.2844837624294388,0,1.0,0,78391.19160935872,up_trend,1.0,38.0,1.0,1.0,-1713.2832832700078,-1713.2832832700078,-1713.2832832700078,53226.14984641641,45205.530754882886,113095.75620509371,59869.6063586773
2025-01-09,77701.35477379091,up_trend,30.0,0,,12,speculation_mad,-0.3754117259317747,-0.6170998853201127,-0.4488937350238034,0.302210842723145,-0.3754117259317747,0,1.0,0,76873.7258557935,up_trend,1.0,38.0,1.0,1.0,827.6289179974119,827.6289179974119,827.6289179974119,54053.77876441382,46033.1596728803,113095.75620509371,59041.97744067989
2025-01-10,77406.66711529455,up_trend,30.0,0,,12,speculation_mad,-0.9058128058570144,-0.7563491233906806,-0.4488937350238034,0.2289389342520308,-0.9058128058570144,0,1.0,0,77593.86113822047,up_trend,1.0,38.0,1.0,1.0,-187.19402292591985,-187.19402292591985,-187.19402292591985,53866.5847414879,45845.96564995438,113095.75620509371,59229.17146360581
2025-01-13,78216.98265171045,up_trend,30.0,0,,12,speculation_mad,0.0634674362189868,-0.4273513091216917,-0.4488937350238034,0.2289389342520308,0.0634674362189868,0,1.0,0,78054.46672531203,up_trend,1.0,38.0,1.0,1.0,162.5159263984242,162.5159263984242,162.5159263984242,54029.10066788633,46008.4815763528,113095.75620509371,59066.655537207385
2025-01-14,78628.28548595963,up_trend,30.0,0,,12,speculation_mad,-0.2365078392070212,-0.4649404711490107,-0.406590962021664,0.1664054978403533,-0.2365078392070212,0,1.0,0,78326.29936888115,up_trend,1.0,38.0,1.0,1.0,301.9861170784716,301.9861170784716,301.9861170784716,54331.0867849648,46310.467693431274,113095.75620509371,58764.669420128914
2025-01-15,79763.03859380224,up_trend,30.0,1,30.0,12,speculation_mad,3.3667866854034263,-0.0753747140775239,-0.4461458901353512,0.074279054629595,3.3667866854034263,1,0.5,1,78474.71743738798,up_trend,1.0,38.0,1.0,1.0,1288.3211564142548,1288.3211564142548,1288.3211564142548,55619.40794137905,47598.78884984553,113095.75620509371,57476.34826371466
2025-01-16,79447.37810758078,up_trend,30.0,1,30.0,12,speculation_mad,-1.0594791459946904,-0.6679780192402538,-0.406590962021664,0.1664054978403533,-1.0594791459946904,0,1.0,0,80020.56166859069,up_trend,1.0,38.0,1.0,0.5,-573.1835610099079,-286.59178050495393,-573.1835610099079,55332.8161608741,47025.60528883562,113095.75620509371,57762.94004421961
2025-01-17,80329.66888668691,up_trend,30.0,1,30.0,12,speculation_mad,0.0594312648153187,-0.3864185130490085,-0.406590962021664,0.2289389342520308,0.0594312648153187,0,1.0,0,80003.98963588163,up_trend,1.0,38.0,1.0,1.0,325.67925080527493,325.67925080527493,325.67925080527493,55658.495411679374,47351.284539640896,113095.75620509371,57437.26079341434
2025-01-20,80380.96737600217,down_trend,31.0,1,30.0,12,speculation_mad,0.071179561044373,-0.3827247982638317,-0.4068849110853501,0.2289389342520308,0.071179561044373,0,1.0,0,80472.1532765247,up_trend,1.0,38.0,1.0,1.0,-91.18590052252694,-91.18590052252694,-91.18590052252694,55567.30951115685,47260.09863911837,113095.75620509371,57528.446693936865
2025-01-21,78269.97830043916,down_trend,31.0,1,30.0,12,speculation_mad,1.524610084149504,-0.1036873089499689,-0.4068849110853501,0.1341352671492116,1.524610084149504,0,1.0,0,80530.12651968842,up_trend,1.0,38.0,1.0,1.0,-2260.148219249255,-2260.148219249255,-2260.148219249255,53307.16129190759,44999.950419869114,113095.75620509371,59788.59491318612
2025-01-22,78915.04334667012,down_trend,31.0,1,30.0,12,speculation_mad,-2.712460015628494,-0.9463089783775692,-0.4068849110853501,0.1341352671492116,-2.712460015628494,0,1.0,0,78219.29972590032,up_trend,1.0,38.0,1.0,1.0,695.7436207698047,695.7436207698047,695.7436207698047,54002.9049126774,45695.69404063892,113095.75620509371,59092.851292416315
2025-01-23,79341.34431291292,down_trend,31.0,0,,12,speculation_mad,-1.7897298351343751,-0.9672657391407876,-0.4461458901353512,0.196393062144832,-1.7897298351343751,0,1.0,0,78940.21197810049,up_trend,1.0,38.0,1.0,1.0,401.13233481242787,401.13233481242787,401.13233481242787,54404.037247489825,46096.82637545135,113095.75620509371,58691.71895760389
2025-01-24,79363.83698994215,down_trend,31.0,0,,12,speculation_mad,-1.771785691092018,-1.144934293786955,-0.4461458901353512,0.266017681180116,-1.771785691092018,0,1.0,0,79266.52208330779,up_trend,1.0,38.0,1.0,1.0,97.31490663436125,97.31490663436125,97.31490663436125,54501.352154124186,46194.14128208571,113095.75620509371,58594.404050969526
2025-01-27,79427.6032237804,down_trend,31.0,0,,12,speculation_mad,-1.0640416806916395,-0.8912437860960658,-0.4461458901353512,0.2821453551451424,-1.0640416806916395,0,1.0,0,79325.25055254588,up_trend,1.0,38.0,1.0,1.0,102.35267123451922,102.35267123451922,102.35267123451922,54603.704825358705,46296.49395332023,113095.75620509371,58492.05137973501
2025-02-05,78024.63140996407,down_trend,31.0,0,,12,speculation_mad,-0.36855522289109,-0.7589723658661379,-0.5664592451946322,0.3523171370421853,-0.36855522289109,0,1.0,0,78749.01825110306,up_trend,1.0,38.0,1.0,1.0,-724.3868411389849,-724.3868411389849,-724.3868411389849,53879.31798421972,45572.10711218124,113095.75620509371,59216.43822087399
2025-02-06,77450.23287346536,down_trend,31.0,0,,12,speculation_mad,-0.1356688193599016,-0.7718917507381416,-0.7134751925531959,0.2904236130458896,-0.1356688193599016,0,1.0,0,78073.48103343182,down_trend,-1.0,39.0,1.0,1.0,-623.2481599664607,-623.2481599664607,-623.2481599664607,53256.06982425326,44948.85895221478,113095.75620509371,59839.68638084045
2025-02-07,77712.90959194045,down_trend,31.0,0,,12,speculation_mad,-0.014405375950364,-0.7695189119831563,-0.7654320583021398,0.1913553004570386,-0.014405375950364,0,1.0,0,77421.03422332511,down_trend,-1.0,39.0,-1.0,-1.0,291.8753686153359,-291.8753686153359,-291.8753686153359,52964.194455637924,44656.983583599445,113095.75620509371,60131.56174945579
2025-02-10,78516.0869336697,down_trend,31.0,0,,12,speculation_mad,0.9684644813949352,-0.5035203008329053,-0.7707053313606489,0.1860820273985295,0.9684644813949352,0,1.0,0,77575.93787140951,down_trend,-1.0,39.0,-1.0,-1.0,940.1490622601996,-940.1490622601996,-940.1490622601996,52024.045393377724,43716.834521339246,113095.75620509371,61071.71081171599
2025-02-11,77248.3300129702,down_trend,31.0,0,,12,speculation_mad,0.3726317231764555,-0.6679017487356025,-0.7707053313606489,0.1860820273985295,0.3726317231764555,0,1.0,0,78290.41200333367,down_trend,-1.0,39.0,-1.0,-1.0,-1042.0819903634692,1042.0819903634692,1042.0819903634692,53066.12738374119,44758.916511702715,113095.75620509371,60029.62882135252
2025-02-12,77472.97311735935,down_trend,31.0,0,,12,speculation_mad,-1.136307925437804,-1.0201591693480812,-0.7707053313606489,0.1480710508761686,-1.136307925437804,0,1.0,0,77236.37300711819,down_trend,-1.0,39.0,-1.0,-1.0,236.60011024115374,-236.60011024115374,-236.60011024115374,52829.52727350004,44522.31640146156,113095.75620509371,60266.22893159367
2025-02-13,77282.54287120473,down_trend,31.0,0,,12,speculation_mad,-0.5707668035598422,-0.9375309477764184,-0.8315677684171037,0.1252195903420747,-0.5707668035598422,0,1.0,0,77344.87033421267,down_trend,-1.0,39.0,-1.0,-1.0,-62.327463007939514,62.327463007939514,62.327463007939514,52891.85473650798,44584.6438644695,113095.75620509371,60203.90146858573
2025-02-14,76778.3945553336,down_trend,31.0,0,,12,speculation_mad,0.1018217522752474,-0.813327072445674,-0.8315677684171037,0.1208305750414993,0.1018217522752474,0,1.0,0,77202.76522183692,down_trend,-1.0,39.0,-1.0,-1.0,-424.3706665033242,424.3706665033242,424.3706665033242,53316.2254030113,45009.014530972825,113095.75620509371,59779.53080208241
2025-02-17,77152.29209240971,down_trend,31.0,0,,12,speculation_mad,-1.5330198731968332,-1.046421474235696,-0.7926094115919078,0.1116710186802316,-1.5330198731968332,0,1.0,0,76676.16271003839,down_trend,-1.0,39.0,-1.0,-1.0,476.1293823713204,-476.1293823713204,-476.1293823713204,52840.09602063998,44532.885148601505,113095.75620509371,60255.66018445373
2025-02-18,77069.38997247192,down_trend,31.0,0,,12,speculation_mad,-3.050849759537028,-1.2977186302151789,-0.7926094115919078,0.1116710186802316,-3.050849759537028,1,0.5,0,77366.48134224485,down_trend,-1.0,39.0,-1.0,-1.0,-297.09136977292656,297.09136977292656,297.09136977292656,53137.18739041291,44829.97651837443,113095.75620509371,59958.5688146808
2025-02-19,77313.01845608462,down_trend,31.0,0,,12,speculation_mad,-1.6280652402164657,-1.1180207834588871,-0.7926094115919078,0.1348145995204079,-1.6280652402164657,0,1.0,0,77236.44047485398,down_trend,-1.0,39.0,-1.0,-0.5,76.57798123064276,-38.28899061532138,-76.57798123064276,53098.89839979759,44753.39853714379,113095.75620509371,59996.857805296124
2025-02-20,77216.24467162298,down_trend,31.0,0,,12,speculation_mad,-1.004530611648374,-1.1105345586309794,-0.8754290101110462,0.1578613116808424,-1.004530611648374,0,1.0,0,77367.4042273861,down_trend,-1.0,39.0,-1.0,-1.0,-151.15955576312263,151.15955576312263,151.15955576312263,53250.05795556071,44904.55809290691,113095.75620509371,59845.698249533
2025-02-21,76708.1847371373,down_trend,31.0,0,,12,speculation_mad,0.2129632917798376,-0.9307431574091918,-0.9788450585622498,0.1523468555066065,0.2129632917798376,0,1.0,0,77070.95238095238,down_trend,-1.0,39.0,-1.0,-1.0,-362.7676438150811,362.7676438150811,362.7676438150811,53612.82559937579,45267.32573672199,113095.75620509371,59482.93060571792
2025-02-24,76851.0123250986,down_trend,31.0,0,,12,speculation_mad,-0.6780451461425274,-1.1149913648430727,-0.9788450585622498,0.1354326124826834,-0.6780451461425274,0,1.0,0,76775.7944437266,down_trend,-1.0,39.0,-1.0,-1.0,75.21788137200929,-75.21788137200929,-75.21788137200929,53537.60771800378,45192.10785534998,113095.75620509371,59558.14848708993
2025-02-25,76777.67336116197,down_trend,31.0,0,,12,speculation_mad,0.7034986243741447,-0.9391642353095,-1.0332903217918887,0.0902449178412343,0.7034986243741447,0,1.0,0,76849.13427766411,down_trend,-1.0,39.0,-1.0,-1.0,-71.4609165021393,71.4609165021393,71.4609165021393,53609.06863450592,45263.56877185212,113095.75620509371,59486.68757058779
2025-02-26,76178.82043329345,down_trend,31.0,0,,12,speculation_mad,1.9985372006326347,-0.7683115507478833,-1.0332903217918887,0.0894282740746935,1.9985372006326347,0,1.0,0,76686.40591797282,down_trend,-1.0,39.0,-1.0,-1.0,-507.58548467936635,507.58548467936635,507.58548467936635,54116.65411918529,45771.15425653149,113095.75620509371,58979.102085908424
2025-02-27,76335.32661723981,down_trend,31.0,0,,12,speculation_mad,-0.10692132786576,-1.0118107033651984,-0.992792854772598,0.119970106964428,-0.10692132786576,0,1.0,0,76179.22857282124,down_trend,-1.0,39.0,-1.0,-1.0,156.09804441856977,-156.09804441856977,-156.09804441856977,53960.55607476672,45615.05621211292,113095.75620509371,59135.20013032699
2025-02-28,75445.06941462003,down_trend,31.0,0,,12,speculation_mad,1.3668609282282411,-0.8478889748716509,-1.0291160888004471,0.0894282740746935,1.3668609282282411,0,1.0,0,76135.5523369547,down_trend,-1.0,39.0,-1.0,-1.0,-690.4829223346751,690.4829223346751,690.4829223346751,54651.038997101394,46305.539134447594,113095.75620509371,58444.71720799232
2025-03-03,75680.27852450938,down_trend,31.0,0,,12,speculation_mad,-1.3261405788176113,-1.2049442398578514,-1.0291160888004471,0.0894282740746935,-1.3261405788176113,0,1.0,0,75427.36374459333,down_trend,-1.0,39.0,-1.0,-1.0,252.91477991605643,-252.91477991605643,-252.91477991605643,54398.12421718534,46052.62435453154,113095.75620509371,58697.631987908375
2025-03-04,75527.12004578476,down_trend,31.0,0,,12,speculation_mad,-1.2411640338433902,-1.2934343778976378,-1.061172630998089,0.126218934638743,-1.2411640338433902,0,1.0,0,75618.51093281384,down_trend,-1.0,39.0,-1.0,-1.0,-91.39088702907611,91.39088702907611,91.39088702907611,54489.51510421441,46144.01524156061,113095.75620509371,58606.2411008793
2025-03-05,75599.01703994264,down_trend,31.0,0,,12,speculation_mad,-0.2634134332188639,-1.1104657642890756,-1.061172630998089,0.126218934638743,-0.2634134332188639,0,1.0,0,75614.82092159297,down_trend,-1.0,39.0,-1.0,-1.0,-15.80388165032491,15.80388165032491,15.80388165032491,54505.31898586474,46159.81912321094,113095.75620509371,58590.437219228974
